@relation SelectedFeatures
@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute HALSTEAD_VOLUME numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute LOC_TOTAL numeric
@attribute Defective {Y,N}

@data
2.0,9.0,0.0,0.0,5.0,1.0,5.0,12.0,10.88,3791.77,0.07,47.0,0.05,210.65,203.13,16.0,31.0,6.0,14.0,16.0,N
1.0,5.0,0.0,0.0,3.0,1.0,3.0,9.0,21.28,898.96,0.05,32.0,0.15,49.94,138.3,13.0,19.0,10.0,10.0,12.0,N
3.0,13.0,0.0,3.0,7.0,7.0,7.0,19.0,17.5,5206.92,0.1,65.0,0.06,289.27,301.85,23.0,42.0,10.0,15.0,27.0,N
0.0,3.0,0.0,0.0,2.0,1.0,1.0,9.0,15.63,562.59,0.03,24.0,0.17,31.26,93.77,8.0,16.0,6.0,9.0,11.0,N
5.0,9.0,0.0,12.0,5.0,2.0,3.0,34.0,40.97,9959.36,0.21,111.0,0.06,553.3,638.79,49.0,62.0,33.0,21.0,51.0,Y
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,5.33,12.0,0.0,4.0,0.67,0.67,8.0,1.0,3.0,1.0,3.0,4.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,13.2,82.5,0.01,11.0,0.4,4.58,33.0,5.0,6.0,4.0,4.0,4.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,21.18,150.59,0.02,17.0,0.38,8.37,56.47,8.0,9.0,6.0,4.0,5.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,5.33,12.0,0.0,4.0,0.67,0.67,8.0,1.0,3.0,1.0,3.0,4.0,N
2.0,1.0,0.0,0.0,1.0,1.0,1.0,8.0,19.2,480.0,0.03,24.0,0.2,26.67,96.0,10.0,14.0,8.0,8.0,12.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,21.36,116.27,0.02,15.0,0.43,6.46,49.83,7.0,8.0,6.0,4.0,4.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,25.73,134.42,0.02,17.0,0.44,7.47,58.81,8.0,9.0,7.0,4.0,5.0,N
1.0,11.0,1.0,1.0,6.0,4.0,3.0,26.0,46.75,8918.62,0.22,115.0,0.07,495.48,645.69,52.0,63.0,32.0,17.0,31.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,26.05,254.41,0.03,22.0,0.32,14.13,81.41,10.0,12.0,8.0,5.0,7.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,25.73,134.42,0.02,17.0,0.44,7.47,58.81,8.0,9.0,7.0,4.0,5.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,9.88,272.43,0.02,15.0,0.19,15.14,51.89,6.0,9.0,4.0,7.0,2.0,N
3.0,11.0,0.0,2.0,6.0,3.0,5.0,26.0,34.04,9000.07,0.18,104.0,0.06,500.0,553.48,44.0,60.0,23.0,17.0,35.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,26.64,166.52,0.02,18.0,0.4,9.25,66.61,8.0,10.0,8.0,5.0,8.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,5.33,12.0,0.0,4.0,0.67,0.67,8.0,1.0,3.0,1.0,3.0,6.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,26.64,166.52,0.02,18.0,0.4,9.25,66.61,8.0,10.0,8.0,5.0,8.0,N
2.0,7.0,0.0,2.0,4.0,3.0,4.0,21.0,40.29,5002.6,0.15,89.0,0.09,277.92,448.95,39.0,50.0,21.0,12.0,29.0,N
2.0,7.0,0.0,5.0,4.0,3.0,4.0,21.0,40.29,5002.6,0.15,89.0,0.09,277.92,448.95,39.0,50.0,21.0,12.0,32.0,N
4.0,7.0,0.0,2.0,4.0,3.0,4.0,21.0,40.29,5002.6,0.15,89.0,0.09,277.92,448.95,39.0,50.0,21.0,12.0,31.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,5.33,12.0,0.0,4.0,0.67,0.67,8.0,1.0,3.0,1.0,3.0,6.0,N
0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,5.33,12.0,0.0,4.0,0.67,0.67,8.0,1.0,3.0,1.0,3.0,7.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,7.74,17.41,0.0,5.0,0.67,0.97,11.61,2.0,3.0,2.0,3.0,4.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,8.0,72.0,0.01,8.0,0.33,4.0,24.0,2.0,6.0,2.0,6.0,4.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0,24.37,342.66,0.03,24.0,0.27,19.04,91.38,10.0,14.0,8.0,6.0,9.0,N
6.0,9.0,0.0,2.0,5.0,1.0,3.0,27.0,33.0,5534.14,0.14,84.0,0.08,307.45,427.35,37.0,47.0,20.0,14.0,37.0,N
0.0,11.0,0.0,0.0,6.0,4.0,3.0,16.0,15.01,3377.64,0.08,54.0,0.07,187.65,225.18,24.0,30.0,8.0,10.0,18.0,N
2.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0,20.76,129.72,0.02,15.0,0.4,7.21,51.89,6.0,9.0,6.0,5.0,10.0,N
1.0,5.0,0.0,2.0,3.0,2.0,1.0,14.0,27.13,1798.93,0.07,47.0,0.12,99.94,220.92,19.0,28.0,14.0,12.0,19.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,11.86,145.3,0.01,12.0,0.29,8.07,41.51,4.0,8.0,4.0,7.0,4.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,11.1,277.53,0.02,15.0,0.2,15.42,55.51,3.0,12.0,3.0,10.0,4.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,10.36,209.72,0.02,13.0,0.22,11.65,46.6,3.0,10.0,3.0,9.0,4.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,11.24,179.89,0.01,13.0,0.25,9.99,44.97,3.0,10.0,3.0,8.0,4.0,N
0.0,3.0,0.0,1.0,2.0,2.0,1.0,6.0,18.6,116.27,0.02,14.0,0.4,6.46,46.51,5.0,9.0,5.0,5.0,9.0,N
12.0,72.0,0.0,12.0,38.0,4.0,31.0,114.0,43.5,175998.75,0.92,447.0,0.02,9777.71,2766.85,163.0,284.0,41.0,32.0,142.0,N
11.0,72.0,0.0,12.0,38.0,4.0,31.0,114.0,43.5,175998.75,0.92,447.0,0.02,9777.71,2766.85,163.0,284.0,41.0,32.0,141.0,N
13.0,75.0,0.0,18.0,40.0,7.0,31.0,128.0,47.84,195935.01,1.02,490.0,0.02,10885.28,3061.48,176.0,314.0,44.0,32.0,163.0,N
3.0,7.0,0.0,3.0,4.0,3.0,1.0,26.0,24.55,5898.55,0.13,83.0,0.06,327.7,380.55,31.0,52.0,12.0,12.0,34.0,N
7.0,35.0,0.0,11.0,18.0,2.0,16.0,62.0,34.71,64740.1,0.5,267.0,0.02,3596.67,1499.13,106.0,161.0,27.0,22.0,84.0,N
5.0,9.0,0.0,5.0,5.0,3.0,1.0,37.0,21.57,31011.15,0.27,174.0,0.03,1722.84,817.88,65.0,109.0,12.0,14.0,49.0,N
11.0,15.0,0.0,10.0,8.0,5.0,8.0,42.0,59.42,21820.37,0.38,192.0,0.05,1212.24,1138.7,73.0,119.0,40.0,21.0,65.0,N
7.0,35.0,0.0,11.0,18.0,2.0,16.0,62.0,34.71,64740.1,0.5,267.0,0.02,3596.67,1499.13,106.0,161.0,27.0,22.0,84.0,N
7.0,35.0,0.0,11.0,18.0,2.0,16.0,62.0,34.71,64740.1,0.5,267.0,0.02,3596.67,1499.13,106.0,161.0,27.0,22.0,84.0,N
16.0,69.0,0.0,1.0,35.0,10.0,11.0,130.0,46.36,215448.99,1.05,521.0,0.01,11969.39,3160.43,215.0,306.0,41.0,26.0,149.0,N
0.0,3.0,0.0,0.0,2.0,2.0,1.0,5.0,10.8,67.5,0.01,9.0,0.4,3.75,27.0,3.0,6.0,3.0,5.0,7.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,37.91,330.91,0.04,28.0,0.34,18.38,112.0,13.0,15.0,11.0,5.0,8.0,Y
0.0,1.0,0.0,0.0,1.0,1.0,1.0,8.0,45.85,1146.24,0.08,50.0,0.2,63.68,229.25,20.0,30.0,16.0,8.0,10.0,N
10.0,17.0,0.0,1.0,9.0,7.0,4.0,23.0,13.98,22374.62,0.19,122.0,0.03,1243.03,559.37,40.0,82.0,8.0,16.0,36.0,N
18.0,19.0,0.0,1.0,10.0,8.0,3.0,33.0,29.8,49402.7,0.4,228.0,0.02,2744.59,1213.4,90.0,138.0,21.0,19.0,54.0,N
3.0,7.0,0.0,0.0,4.0,2.0,1.0,10.0,17.59,4887.48,0.1,61.0,0.06,271.53,293.25,25.0,36.0,12.0,16.0,15.0,N
4.0,9.0,0.0,0.0,5.0,4.0,1.0,16.0,20.27,7833.16,0.13,79.0,0.05,435.18,398.51,37.0,42.0,16.0,17.0,22.0,N
3.0,5.0,1.0,3.0,3.0,2.0,1.0,8.0,15.11,1941.4,0.06,39.0,0.09,107.86,171.3,17.0,22.0,9.0,12.0,17.0,N
14.0,47.0,3.0,4.0,24.0,16.0,6.0,62.0,31.56,222659.18,0.88,465.0,0.01,12369.95,2650.7,168.0,297.0,26.0,26.0,85.0,N
2.0,17.0,0.0,4.0,9.0,5.0,8.0,15.0,27.29,12754.41,0.2,118.0,0.05,708.58,590.0,49.0,69.0,17.0,15.0,23.0,N
3.0,5.0,0.0,2.0,3.0,3.0,1.0,10.0,19.5,3256.73,0.08,53.0,0.08,180.93,252.01,24.0,29.0,13.0,14.0,17.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,N
3.0,5.0,0.0,1.0,3.0,2.0,1.0,26.0,48.35,5352.9,0.17,100.0,0.1,297.38,508.75,44.0,56.0,23.0,11.0,32.0,N
7.0,3.0,0.0,1.0,2.0,2.0,1.0,31.0,59.06,10353.48,0.26,149.0,0.08,575.19,781.94,65.0,84.0,27.0,11.0,41.0,N
13.0,31.0,0.0,3.0,16.0,5.0,9.0,91.0,68.37,75892.01,0.76,368.0,0.03,4216.22,2277.86,165.0,203.0,52.0,21.0,109.0,N
5.0,7.0,0.0,0.0,4.0,3.0,3.0,43.0,56.37,10273.98,0.25,143.0,0.07,570.78,761.04,63.0,80.0,28.0,12.0,50.0,N
5.0,19.0,0.0,0.0,10.0,3.0,5.0,59.0,59.99,33065.46,0.47,233.0,0.04,1836.97,1408.34,108.0,125.0,46.0,20.0,66.0,N
6.0,5.0,0.0,1.0,3.0,2.0,1.0,44.0,72.25,11626.55,0.31,165.0,0.08,645.92,916.51,74.0,91.0,35.0,12.0,53.0,N
2.0,15.0,0.0,6.0,8.0,3.0,8.0,19.0,27.86,11852.91,0.19,116.0,0.05,658.5,574.69,44.0,72.0,16.0,15.0,29.0,N
2.0,9.0,0.0,0.0,5.0,1.0,5.0,16.0,19.25,1736.95,0.06,41.0,0.11,96.5,182.84,19.0,22.0,11.0,11.0,18.0,N
1.0,7.0,0.0,0.0,4.0,3.0,4.0,14.0,30.14,23474.8,0.28,164.0,0.04,1304.16,841.2,47.0,117.0,16.0,19.0,17.0,N
2.0,15.0,0.0,0.0,8.0,3.0,6.0,32.0,39.9,94569.44,0.65,358.0,0.02,5253.86,1942.6,102.0,256.0,22.0,21.0,36.0,N
2.0,3.0,0.0,0.0,2.0,1.0,1.0,11.0,14.07,900.7,0.04,27.0,0.13,50.04,112.59,8.0,19.0,6.0,12.0,15.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,9.6,60.0,0.01,8.0,0.4,3.33,24.0,3.0,5.0,3.0,5.0,4.0,N
2.0,9.0,0.0,2.0,5.0,2.0,5.0,24.0,35.84,5623.7,0.15,89.0,0.08,312.43,448.95,34.0,55.0,19.0,14.0,31.0,N
1.0,3.0,0.0,0.0,2.0,2.0,1.0,3.0,10.99,449.97,0.02,19.0,0.16,25.0,70.31,8.0,11.0,5.0,8.0,6.0,N
2.0,5.0,0.0,0.0,3.0,3.0,1.0,14.0,16.81,2840.66,0.07,49.0,0.08,157.81,218.51,18.0,31.0,9.0,13.0,18.0,N
6.0,21.0,1.0,1.0,11.0,1.0,1.0,33.0,77.37,6370.63,0.23,138.0,0.11,353.92,702.07,70.0,68.0,27.0,7.0,43.0,N
4.0,3.0,0.0,4.0,2.0,1.0,1.0,11.0,18.68,2849.17,0.08,51.0,0.08,158.29,230.7,19.0,32.0,10.0,13.0,21.0,N
11.0,12.0,1.0,0.0,11.0,2.0,1.0,36.0,34.9,7621.43,0.17,99.0,0.07,423.41,515.74,28.0,71.0,18.0,19.0,51.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,7.75,31.02,0.01,6.0,0.5,1.72,15.51,2.0,4.0,2.0,4.0,4.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,5.33,12.0,0.0,4.0,0.67,0.67,8.0,1.0,3.0,1.0,3.0,4.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,6.2,38.77,0.01,6.0,0.4,2.15,15.51,1.0,5.0,1.0,5.0,4.0,N
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,N
2.0,11.0,0.0,0.0,6.0,2.0,1.0,36.0,23.15,22632.04,0.24,149.0,0.03,1257.34,723.84,67.0,82.0,15.0,14.0,38.0,N
11.0,15.0,0.0,0.0,8.0,8.0,1.0,53.0,59.83,55903.67,0.61,335.0,0.03,3105.76,1828.91,131.0,204.0,30.0,14.0,66.0,N
4.0,11.0,0.0,0.0,6.0,1.0,4.0,19.0,16.01,6086.45,0.1,69.0,0.05,338.14,312.13,30.0,39.0,10.0,13.0,25.0,N
1.0,3.0,1.0,1.0,2.0,2.0,1.0,13.0,28.43,550.43,0.04,30.0,0.23,30.58,125.1,11.0,19.0,10.0,8.0,18.0,N
1.0,3.0,0.0,0.0,2.0,1.0,1.0,8.0,22.64,742.59,0.04,30.0,0.17,41.25,129.66,14.0,16.0,11.0,9.0,11.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,9.0,100.0,0.01,10.0,0.3,5.56,30.0,4.0,6.0,3.0,5.0,4.0,N
2.0,3.0,0.0,0.0,2.0,2.0,1.0,8.0,27.13,1798.93,0.07,47.0,0.12,99.94,220.92,19.0,28.0,14.0,12.0,12.0,N
5.0,13.0,0.0,2.0,7.0,2.0,1.0,32.0,31.95,5261.67,0.14,82.0,0.08,292.31,410.0,33.0,49.0,18.0,14.0,41.0,N
9.0,3.0,1.0,5.0,2.0,2.0,1.0,18.0,82.07,3222.93,0.17,98.0,0.16,179.05,514.29,47.0,51.0,30.0,8.0,35.0,N
3.0,1.0,0.0,0.0,1.0,1.0,1.0,15.0,30.04,2670.88,0.09,61.0,0.11,148.38,283.28,24.0,37.0,14.0,11.0,20.0,N
2.0,5.0,0.0,3.0,3.0,3.0,1.0,14.0,27.58,2757.83,0.09,58.0,0.1,153.21,275.78,25.0,33.0,15.0,12.0,22.0,N
10.0,1.0,0.0,3.0,1.0,1.0,1.0,40.0,178.2,11806.16,0.48,257.0,0.12,655.9,1450.47,100.0,157.0,43.0,7.0,55.0,N
3.0,1.0,0.0,1.0,1.0,1.0,1.0,11.0,20.62,3484.0,0.09,67.0,0.08,193.56,268.0,26.0,41.0,8.0,8.0,17.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,13.5,54.0,0.01,9.0,0.5,3.0,27.0,4.0,5.0,4.0,4.0,4.0,N
16.0,29.0,0.0,8.0,16.0,16.0,16.0,122.0,63.2,263719.21,1.36,673.0,0.02,14651.07,4082.48,283.0,390.0,46.0,21.0,148.0,N
1.0,3.0,0.0,0.0,2.0,2.0,1.0,17.0,25.15,5242.4,0.12,74.0,0.07,291.24,363.11,33.0,41.0,16.0,14.0,18.0,N
11.0,17.0,0.0,1.0,9.0,9.0,1.0,54.0,72.59,23519.79,0.44,225.0,0.06,1306.65,1306.65,108.0,117.0,42.0,14.0,68.0,N
12.0,1.0,0.0,2.0,1.0,1.0,1.0,91.0,74.03,45146.08,0.61,369.0,0.04,2508.12,1828.1,142.0,227.0,23.0,8.0,107.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,N
4.0,7.0,0.0,0.0,4.0,1.0,1.0,14.0,31.05,4225.91,0.12,78.0,0.09,234.77,362.22,35.0,43.0,15.0,10.0,20.0,N
1.0,5.0,0.0,0.0,3.0,2.0,1.0,14.0,17.24,1950.69,0.06,40.0,0.09,108.37,183.4,18.0,22.0,11.0,13.0,15.0,N
1.0,3.0,0.0,0.0,2.0,1.0,1.0,8.0,13.46,1172.67,0.04,33.0,0.11,65.15,125.64,14.0,19.0,6.0,8.0,11.0,N
3.0,3.0,0.0,2.0,2.0,1.0,1.0,17.0,22.16,2118.21,0.07,53.0,0.1,117.68,216.64,22.0,31.0,9.0,8.0,24.0,N
0.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0,41.69,463.25,0.05,34.0,0.3,25.74,138.97,16.0,18.0,12.0,5.0,8.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,11.15,225.85,0.02,14.0,0.22,12.55,50.19,3.0,11.0,3.0,9.0,4.0,N
8.0,1.0,0.0,1.0,1.0,1.0,1.0,20.0,78.54,2827.34,0.16,97.0,0.17,157.07,471.22,46.0,51.0,23.0,6.0,31.0,N
2.0,1.0,5.0,0.0,1.0,1.0,1.0,2.0,52.0,208.0,0.03,26.0,0.5,11.56,104.0,12.0,14.0,12.0,4.0,11.0,Y
0.0,5.0,0.0,0.0,3.0,2.0,3.0,6.0,13.71,466.67,0.03,20.0,0.17,25.93,80.0,7.0,13.0,6.0,10.0,8.0,N
2.0,3.0,0.0,0.0,2.0,1.0,1.0,13.0,25.75,4413.08,0.11,78.0,0.08,245.17,337.11,32.0,46.0,11.0,9.0,17.0,N
3.0,1.0,0.0,0.0,1.0,1.0,1.0,8.0,17.17,1716.73,0.06,42.0,0.1,95.37,171.67,14.0,28.0,7.0,10.0,14.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,15.75,252.0,0.02,21.0,0.25,14.0,63.0,8.0,13.0,4.0,4.0,7.0,N
4.0,3.0,0.0,1.0,2.0,2.0,1.0,10.0,30.8,3263.94,0.11,64.0,0.1,181.33,317.07,25.0,39.0,17.0,14.0,17.0,N
3.0,3.0,0.0,1.0,2.0,2.0,1.0,11.0,32.08,3170.72,0.11,65.0,0.1,176.15,318.95,26.0,39.0,17.0,13.0,17.0,N
0.0,7.0,0.0,0.0,4.0,2.0,3.0,9.0,14.32,852.01,0.04,26.0,0.13,47.33,110.45,9.0,17.0,7.0,12.0,12.0,N
1.0,3.0,0.0,0.0,2.0,2.0,1.0,10.0,14.41,332.11,0.02,20.0,0.21,18.45,69.19,8.0,12.0,5.0,6.0,13.0,N
36.0,25.0,0.0,5.0,13.0,12.0,5.0,104.0,96.91,138706.15,1.22,562.0,0.03,7705.9,3666.24,227.0,335.0,69.0,23.0,147.0,N
0.0,1.0,0.0,1.0,1.0,1.0,1.0,20.0,94.62,2271.84,0.15,89.0,0.2,126.21,463.64,42.0,47.0,30.0,7.0,23.0,N
9.0,3.0,0.0,0.0,2.0,2.0,1.0,28.0,68.23,7841.01,0.24,145.0,0.09,435.61,731.44,67.0,78.0,25.0,8.0,39.0,N
2.0,3.0,0.0,0.0,2.0,1.0,1.0,27.0,32.61,10420.37,0.19,120.0,0.06,578.91,582.96,44.0,76.0,16.0,13.0,31.0,N
5.0,7.0,0.0,2.0,4.0,3.0,1.0,31.0,43.79,19312.86,0.31,174.0,0.05,1072.94,919.66,84.0,90.0,26.0,13.0,41.0,N
10.0,1.0,0.0,12.0,1.0,1.0,1.0,46.0,56.78,29171.77,0.43,233.0,0.04,1620.65,1286.99,85.0,148.0,30.0,16.0,78.0,N
5.0,3.0,0.0,0.0,2.0,1.0,1.0,34.0,96.65,6503.52,0.26,150.0,0.12,361.31,792.81,75.0,75.0,32.0,7.0,41.0,N
1.0,1.0,0.0,2.0,1.0,1.0,1.0,8.0,13.54,1096.52,0.04,32.0,0.11,60.92,121.84,10.0,22.0,5.0,9.0,13.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,7.74,17.41,0.0,5.0,0.67,0.97,11.61,2.0,3.0,2.0,3.0,4.0,N
2.0,1.0,0.0,8.0,1.0,1.0,1.0,12.0,24.38,1745.81,0.07,45.0,0.12,96.99,206.32,20.0,25.0,13.0,11.0,24.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,13.95,87.17,0.01,11.0,0.4,4.84,34.87,4.0,7.0,4.0,5.0,5.0,N
0.0,3.0,0.0,0.0,2.0,1.0,1.0,10.0,10.72,2177.52,0.05,46.0,0.07,120.97,152.81,19.0,27.0,4.0,6.0,12.0,N
3.0,5.0,0.0,4.0,3.0,2.0,1.0,17.0,21.06,5848.95,0.12,73.0,0.06,324.94,350.94,25.0,48.0,12.0,16.0,26.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,14.0,91.05,3344.41,0.18,103.0,0.17,185.8,551.83,50.0,53.0,33.0,8.0,16.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,11.83,166.42,0.01,14.0,0.27,9.25,44.38,6.0,8.0,4.0,5.0,5.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,21.21,1039.23,0.05,38.0,0.14,57.74,148.46,16.0,22.0,8.0,7.0,8.0,N
6.0,1.0,0.0,9.0,1.0,1.0,1.0,9.0,19.79,1786.0,0.06,47.0,0.11,99.22,188.0,19.0,28.0,8.0,8.0,26.0,N
1.0,3.0,0.0,0.0,2.0,1.0,1.0,14.0,10.13,7942.85,0.09,82.0,0.04,441.27,283.67,32.0,50.0,4.0,7.0,17.0,N
2.0,3.0,0.0,0.0,2.0,1.0,1.0,6.0,11.53,265.68,0.02,16.0,0.21,14.76,55.35,8.0,8.0,5.0,6.0,10.0,N
1.0,3.0,0.0,0.0,2.0,1.0,1.0,7.0,11.38,451.71,0.02,20.0,0.16,25.09,71.7,9.0,11.0,5.0,7.0,10.0,N
5.0,11.0,0.0,0.0,6.0,2.0,5.0,24.0,37.18,7951.67,0.18,106.0,0.07,441.76,543.7,39.0,67.0,20.0,15.0,31.0,N
8.0,3.0,0.0,0.0,2.0,1.0,1.0,63.0,59.07,75345.25,0.7,402.0,0.03,4185.85,2109.67,200.0,202.0,28.0,10.0,73.0,N
8.0,10.0,0.0,4.0,6.0,5.0,1.0,50.0,33.65,32400.39,0.35,179.0,0.03,1800.02,1044.08,74.0,105.0,31.0,26.0,66.0,N
8.0,10.0,0.0,4.0,6.0,5.0,1.0,50.0,33.65,32400.39,0.35,179.0,0.03,1800.02,1044.08,74.0,105.0,31.0,26.0,66.0,N
8.0,10.0,0.0,4.0,6.0,5.0,1.0,50.0,34.88,29743.56,0.34,177.0,0.03,1652.42,1018.62,73.0,104.0,30.0,24.0,66.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,9.05,36.19,0.01,7.0,0.5,2.0,18.09,2.0,5.0,2.0,4.0,6.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,9.83,39.3,0.01,7.0,0.5,2.18,19.65,3.0,4.0,3.0,4.0,4.0,N
4.0,1.0,0.0,0.0,1.0,1.0,1.0,16.0,66.59,2397.22,0.13,85.0,0.17,133.18,399.54,40.0,45.0,20.0,6.0,22.0,N
4.0,17.0,0.0,0.0,9.0,2.0,1.0,41.0,41.8,38583.81,0.42,254.0,0.03,2143.54,1270.0,116.0,138.0,21.0,11.0,47.0,N
10.0,7.0,0.0,6.0,4.0,4.0,1.0,71.0,184.32,12004.59,0.5,247.0,0.12,666.92,1487.52,115.0,132.0,57.0,8.0,89.0,N
11.0,7.0,0.0,0.0,4.0,4.0,1.0,120.0,213.93,81068.35,1.39,604.0,0.05,4503.8,4164.47,292.0,312.0,105.0,14.0,133.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,6.89,248.16,0.01,16.0,0.17,13.79,41.36,6.0,10.0,2.0,4.0,7.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,13.84,124.54,0.01,12.0,0.33,6.92,41.51,5.0,7.0,5.0,6.0,5.0,N
1.0,1.0,0.0,0.0,1.0,1.0,1.0,13.0,46.46,757.8,0.06,45.0,0.25,42.1,187.65,21.0,24.0,13.0,5.0,16.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,6.89,248.16,0.01,16.0,0.17,13.79,41.36,6.0,10.0,2.0,4.0,7.0,N
1.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,10.87,739.96,0.03,27.0,0.12,41.11,89.69,11.0,16.0,4.0,6.0,8.0,N
4.0,10.0,0.0,1.0,7.0,4.0,1.0,30.0,24.32,15071.36,0.2,113.0,0.04,837.3,605.4,43.0,70.0,19.0,22.0,37.0,N
1.0,1.0,0.0,0.0,1.0,1.0,1.0,16.0,6.55,5893.71,0.07,76.0,0.03,327.43,196.46,30.0,46.0,2.0,4.0,19.0,N
0.0,3.0,0.0,0.0,2.0,1.0,1.0,7.0,17.27,536.04,0.03,26.0,0.18,29.78,96.21,13.0,13.0,7.0,6.0,9.0,N
9.0,15.0,1.0,7.0,8.0,7.0,3.0,29.0,39.7,9384.66,0.2,119.0,0.07,521.37,610.38,41.0,78.0,20.0,15.0,48.0,N
1.0,1.0,0.0,2.0,1.0,1.0,1.0,3.0,13.79,31.02,0.01,8.0,0.67,1.72,20.68,3.0,5.0,3.0,3.0,8.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,N
1.0,3.0,0.0,0.0,2.0,2.0,1.0,6.0,8.86,244.16,0.02,14.0,0.19,13.56,46.51,7.0,7.0,4.0,6.0,9.0,N
0.0,3.0,0.0,0.0,2.0,1.0,1.0,4.0,7.78,345.94,0.02,15.0,0.15,19.22,51.89,5.0,10.0,3.0,8.0,6.0,N
