@relation SelectedFeatures
@attribute BRANCH_COUNT numeric
@attribute CALL_PAIRS numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CONDITION_COUNT numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute DECISION_COUNT numeric
@attribute DECISION_DENSITY numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute EDGE_COUNT numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute ESSENTIAL_DENSITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute PARAMETER_COUNT numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_VOLUME numeric
@attribute MODIFIED_CONDITION_COUNT numeric
@attribute MULTIPLE_CONDITION_COUNT numeric
@attribute NODE_COUNT numeric
@attribute NUMBER_OF_LINES numeric
@attribute Defective {Y,N}

@data
13.0,9.0,18.0,2.0,22.0,7.0,10.0,2.2,6.0,35.0,6.0,0.0,3.0,2.0,0.16,480.0,6.0,11.0,30.0,25.0,N
5.0,2.0,7.0,0.0,8.0,3.0,4.0,2.0,3.0,12.0,3.0,1.0,2.0,3.0,0.05,160.47,2.0,4.0,11.0,11.0,N
3.0,2.0,6.0,0.0,4.0,2.0,2.0,2.0,2.0,6.0,1.0,0.0,1.0,1.0,0.03,85.11,1.0,2.0,6.0,9.0,N
9.0,3.0,9.0,0.0,12.0,5.0,4.0,3.0,4.0,15.0,5.0,1.0,1.0,2.0,0.09,260.07,4.0,6.0,12.0,13.0,N
3.0,3.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,9.0,1.0,0.0,1.0,3.0,0.03,87.57,1.0,2.0,9.0,5.0,N
3.0,3.0,6.0,0.0,4.0,2.0,2.0,2.0,2.0,8.0,1.0,0.0,2.0,1.0,0.03,78.14,1.0,2.0,8.0,10.0,N
3.0,5.0,6.0,0.0,4.0,2.0,2.0,2.0,2.0,12.0,1.0,0.0,3.0,3.0,0.05,151.24,1.0,2.0,12.0,13.0,N
7.0,4.0,10.0,0.0,10.0,4.0,4.0,2.5,4.0,15.0,4.0,1.0,2.0,2.0,0.07,211.52,3.0,5.0,13.0,14.0,N
5.0,2.0,9.0,2.0,4.0,3.0,2.0,2.0,3.0,10.0,1.0,0.0,4.0,2.0,0.03,81.41,1.0,2.0,9.0,17.0,N
3.0,4.0,5.0,2.0,4.0,2.0,2.0,2.0,2.0,8.0,1.0,0.0,2.0,11.0,0.06,167.18,1.0,2.0,8.0,17.0,N
18.0,13.0,43.0,22.0,24.0,10.0,10.0,2.4,6.0,51.0,5.0,0.0,6.0,3.0,0.36,1081.92,7.0,12.0,43.0,75.0,N
9.0,7.0,16.0,0.0,16.0,5.0,8.0,2.0,5.0,21.0,5.0,1.0,5.0,2.0,0.13,380.39,4.0,8.0,18.0,23.0,N
7.0,8.0,15.0,0.0,12.0,4.0,6.0,2.0,4.0,20.0,4.0,1.0,4.0,4.0,0.13,394.2,3.0,6.0,18.0,22.0,N
11.0,10.0,18.0,0.0,18.0,6.0,8.0,2.25,6.0,27.0,6.0,1.0,4.0,6.0,0.19,559.93,5.0,9.0,23.0,26.0,N
3.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,1.0,0.02,66.61,1.0,2.0,7.0,7.0,N
3.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,1.0,0.02,66.61,1.0,2.0,7.0,7.0,N
11.0,6.0,16.0,0.0,20.0,6.0,10.0,2.0,6.0,24.0,4.0,0.0,3.0,4.0,0.14,423.05,5.0,10.0,20.0,22.0,N
3.0,4.0,5.0,1.0,4.0,2.0,2.0,2.0,2.0,8.0,1.0,0.0,3.0,2.0,0.04,120.93,1.0,2.0,8.0,11.0,N
11.0,10.0,18.0,0.0,18.0,6.0,8.0,2.25,6.0,27.0,6.0,1.0,4.0,6.0,0.19,559.93,5.0,9.0,23.0,26.0,N
3.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,1.0,0.02,66.61,1.0,2.0,7.0,7.0,N
3.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,1.0,0.02,66.61,1.0,2.0,7.0,7.0,N
15.0,10.0,21.0,0.0,22.0,8.0,8.0,2.75,8.0,33.0,8.0,1.0,4.0,8.0,0.23,692.86,7.0,11.0,27.0,30.0,N
5.0,3.0,4.0,0.0,6.0,3.0,2.0,3.0,3.0,10.0,3.0,1.0,1.0,2.0,0.03,101.58,2.0,3.0,9.0,7.0,N
5.0,3.0,4.0,0.0,6.0,3.0,2.0,3.0,3.0,10.0,3.0,1.0,1.0,2.0,0.03,101.58,2.0,3.0,9.0,7.0,N
9.0,7.0,16.0,0.0,16.0,5.0,8.0,2.0,5.0,21.0,5.0,1.0,5.0,2.0,0.13,380.39,4.0,8.0,18.0,23.0,N
7.0,8.0,15.0,0.0,12.0,4.0,6.0,2.0,4.0,20.0,4.0,1.0,4.0,4.0,0.13,394.2,3.0,6.0,18.0,22.0,N
11.0,10.0,18.0,0.0,18.0,6.0,8.0,2.25,6.0,27.0,6.0,1.0,4.0,6.0,0.19,559.93,5.0,9.0,23.0,26.0,N
3.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,1.0,0.02,66.61,1.0,2.0,7.0,7.0,N
3.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,1.0,0.02,66.61,1.0,2.0,7.0,7.0,N
9.0,7.0,16.0,0.0,16.0,5.0,8.0,2.0,5.0,21.0,5.0,1.0,5.0,3.0,0.13,398.35,4.0,8.0,18.0,23.0,N
7.0,8.0,15.0,0.0,12.0,4.0,6.0,2.0,4.0,20.0,4.0,1.0,4.0,5.0,0.14,408.07,3.0,6.0,18.0,22.0,N
3.0,2.0,3.0,0.0,4.0,2.0,2.0,2.0,2.0,6.0,1.0,0.0,2.0,1.0,0.02,60.94,1.0,2.0,6.0,7.0,N
9.0,7.0,16.0,0.0,16.0,5.0,8.0,2.0,5.0,21.0,5.0,1.0,5.0,2.0,0.13,380.39,4.0,8.0,18.0,23.0,N
7.0,8.0,15.0,0.0,12.0,4.0,6.0,2.0,4.0,20.0,4.0,1.0,4.0,4.0,0.13,394.2,3.0,6.0,18.0,22.0,N
11.0,10.0,18.0,0.0,18.0,6.0,8.0,2.25,6.0,27.0,6.0,1.0,4.0,6.0,0.19,559.93,5.0,9.0,23.0,26.0,N
3.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,1.0,0.02,66.61,1.0,2.0,7.0,7.0,N
3.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,1.0,0.02,66.61,1.0,2.0,7.0,7.0,N
9.0,7.0,16.0,0.0,16.0,5.0,8.0,2.0,5.0,21.0,5.0,1.0,5.0,2.0,0.13,380.39,4.0,8.0,18.0,23.0,N
7.0,8.0,15.0,0.0,12.0,4.0,6.0,2.0,4.0,20.0,4.0,1.0,4.0,4.0,0.13,394.2,3.0,6.0,18.0,22.0,N
9.0,7.0,16.0,0.0,16.0,5.0,8.0,2.0,5.0,21.0,5.0,1.0,5.0,2.0,0.13,380.39,4.0,8.0,18.0,23.0,N
7.0,8.0,15.0,0.0,12.0,4.0,6.0,2.0,4.0,20.0,4.0,1.0,4.0,4.0,0.13,394.2,3.0,6.0,18.0,22.0,N
11.0,10.0,18.0,0.0,18.0,6.0,8.0,2.25,6.0,27.0,6.0,1.0,4.0,6.0,0.19,559.93,5.0,9.0,23.0,26.0,N
3.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,1.0,0.02,66.61,1.0,2.0,7.0,7.0,N
3.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,1.0,0.02,66.61,1.0,2.0,7.0,7.0,N
19.0,4.0,33.0,17.0,28.0,10.0,10.0,2.8,6.0,36.0,8.0,0.0,6.0,4.0,0.31,942.12,9.0,14.0,28.0,61.0,Y
13.0,4.0,32.0,16.0,24.0,7.0,12.0,2.0,5.0,35.0,1.0,0.0,7.0,2.0,0.32,946.1,6.0,12.0,30.0,58.0,N
13.0,4.0,35.0,9.0,20.0,7.0,8.0,2.5,3.0,33.0,4.0,0.0,5.0,0.0,0.36,1088.14,6.0,10.0,28.0,51.0,N
9.0,4.0,42.0,2.0,16.0,5.0,8.0,2.0,3.0,31.0,1.0,0.0,4.0,0.0,0.48,1433.37,4.0,8.0,28.0,50.0,N
5.0,7.0,11.0,0.0,8.0,3.0,4.0,2.0,3.0,14.0,3.0,1.0,4.0,2.0,0.07,224.66,2.0,4.0,13.0,17.0,N
5.0,2.0,18.0,2.0,8.0,3.0,4.0,2.0,2.0,15.0,1.0,0.0,4.0,3.0,0.13,379.98,2.0,4.0,14.0,26.0,N
9.0,1.0,16.0,0.0,16.0,5.0,8.0,2.0,2.0,18.0,1.0,0.0,3.0,1.0,0.11,316.25,4.0,8.0,15.0,21.0,N
5.0,2.0,14.0,3.0,8.0,3.0,4.0,2.0,3.0,13.0,1.0,0.0,2.0,1.0,0.11,328.09,2.0,4.0,12.0,21.0,N
5.0,5.0,8.0,0.0,6.0,3.0,2.0,3.0,3.0,11.0,3.0,1.0,1.0,2.0,0.05,162.85,2.0,3.0,10.0,12.0,N
15.0,5.0,49.0,15.0,28.0,8.0,14.0,2.0,1.0,49.0,1.0,0.0,6.0,5.0,0.71,2139.04,7.0,14.0,43.0,76.0,N
9.0,6.0,17.0,4.0,12.0,5.0,6.0,2.0,5.0,24.0,1.0,0.0,4.0,0.0,0.11,333.67,3.0,6.0,21.0,27.0,N
5.0,6.0,7.0,6.0,8.0,3.0,4.0,2.0,3.0,13.0,1.0,0.0,1.0,2.0,0.06,180.94,2.0,4.0,12.0,16.0,N
1.0,1.0,1.0,0.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,0.01,44.97,1.0,2.0,3.0,4.0,N
3.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,1.0,6.0,1.0,0.0,1.0,2.0,0.01,30.88,1.0,2.0,6.0,7.0,N
3.0,0.0,1.0,0.0,4.0,2.0,2.0,2.0,1.0,6.0,1.0,0.0,1.0,2.0,0.01,25.27,1.0,2.0,6.0,4.0,N
3.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,1.0,6.0,1.0,0.0,1.0,2.0,0.01,30.88,1.0,2.0,6.0,7.0,N
3.0,0.0,1.0,0.0,4.0,2.0,2.0,2.0,1.0,6.0,1.0,0.0,1.0,2.0,0.01,25.27,1.0,2.0,6.0,4.0,N
3.0,0.0,1.0,0.0,4.0,2.0,2.0,2.0,1.0,6.0,1.0,0.0,1.0,2.0,0.02,62.27,1.0,2.0,6.0,4.0,N
1.0,0.0,1.0,0.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.01,24.0,1.0,2.0,2.0,4.0,N
1.0,0.0,1.0,0.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.01,24.0,1.0,2.0,2.0,4.0,N
1.0,0.0,1.0,0.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.01,24.0,1.0,2.0,2.0,4.0,N
1.0,0.0,1.0,0.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.01,24.0,1.0,2.0,2.0,5.0,N
1.0,0.0,1.0,0.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.01,24.0,1.0,2.0,2.0,4.0,N
1.0,0.0,1.0,0.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.01,24.0,1.0,2.0,2.0,4.0,N
1.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,0.01,44.97,1.0,2.0,3.0,8.0,N
3.0,0.0,1.0,0.0,6.0,2.0,2.0,3.0,1.0,5.0,1.0,0.0,1.0,2.0,0.01,42.0,2.0,3.0,5.0,4.0,N
1.0,0.0,1.0,0.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.01,24.0,1.0,2.0,2.0,4.0,N
7.0,2.0,12.0,0.0,12.0,4.0,6.0,2.0,3.0,15.0,1.0,0.0,3.0,2.0,0.09,284.98,3.0,6.0,13.0,17.0,N
7.0,3.0,12.0,0.0,12.0,4.0,6.0,2.0,3.0,16.0,1.0,0.0,3.0,2.0,0.11,324.33,3.0,6.0,14.0,17.0,N
3.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,1.0,0.02,59.21,1.0,2.0,7.0,7.0,N
3.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,2.0,0.02,64.73,1.0,2.0,7.0,7.0,N
3.0,2.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,8.0,1.0,0.0,1.0,0.0,0.02,65.73,1.0,2.0,8.0,5.0,N
5.0,3.0,4.0,0.0,6.0,3.0,2.0,3.0,3.0,10.0,3.0,1.0,1.0,2.0,0.03,92.0,2.0,3.0,9.0,7.0,N
5.0,3.0,4.0,0.0,6.0,3.0,2.0,3.0,3.0,10.0,3.0,1.0,1.0,3.0,0.03,98.1,2.0,3.0,9.0,8.0,N
5.0,4.0,3.0,0.0,8.0,3.0,4.0,2.0,3.0,16.0,1.0,0.0,1.0,0.0,0.04,125.64,2.0,4.0,15.0,6.0,N
9.0,1.0,16.0,0.0,16.0,5.0,8.0,2.0,2.0,18.0,1.0,0.0,3.0,1.0,0.11,316.25,4.0,8.0,15.0,21.0,N
3.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,1.0,0.02,59.21,1.0,2.0,7.0,7.0,N
3.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,2.0,0.02,64.73,1.0,2.0,7.0,7.0,N
3.0,2.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,8.0,1.0,0.0,1.0,0.0,0.02,65.73,1.0,2.0,8.0,5.0,N
3.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,1.0,0.02,59.21,1.0,2.0,7.0,7.0,N
3.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,2.0,0.02,64.73,1.0,2.0,7.0,7.0,N
3.0,2.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,8.0,1.0,0.0,1.0,0.0,0.02,65.73,1.0,2.0,8.0,5.0,N
3.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,1.0,0.02,59.21,1.0,2.0,7.0,7.0,N
3.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,2.0,0.02,64.73,1.0,2.0,7.0,7.0,N
3.0,2.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,8.0,1.0,0.0,1.0,0.0,0.02,65.73,1.0,2.0,8.0,5.0,N
3.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,1.0,0.02,59.21,1.0,2.0,7.0,7.0,N
3.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,2.0,0.02,64.73,1.0,2.0,7.0,7.0,N
3.0,2.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,8.0,1.0,0.0,1.0,0.0,0.02,65.73,1.0,2.0,8.0,5.0,N
15.0,3.0,11.0,3.0,28.0,8.0,14.0,2.0,5.0,35.0,1.0,0.0,1.0,0.0,0.09,264.0,7.0,14.0,29.0,17.0,N
34.0,16.0,41.0,17.0,60.0,18.0,30.0,2.0,18.0,90.0,1.0,0.0,6.0,0.0,0.37,1104.72,15.0,30.0,74.0,66.0,N
104.0,42.0,265.0,43.0,166.0,54.0,78.0,2.13,42.0,265.0,23.0,0.0,51.0,0.0,2.16,6466.88,44.0,83.0,213.0,361.0,Y
39.0,18.0,129.0,73.0,74.0,20.0,36.0,2.06,16.0,120.0,10.0,0.0,17.0,2.0,1.42,4262.61,19.0,37.0,102.0,223.0,N
77.0,63.0,204.0,72.0,148.0,39.0,74.0,2.0,39.0,250.0,1.0,0.0,12.0,2.0,2.65,7949.76,37.0,74.0,213.0,289.0,N
11.0,9.0,28.0,12.0,20.0,6.0,10.0,2.0,6.0,35.0,6.0,1.0,5.0,0.0,0.19,579.03,5.0,10.0,31.0,47.0,N
5.0,1.0,4.0,0.0,8.0,3.0,4.0,2.0,2.0,9.0,1.0,0.0,2.0,1.0,0.02,49.83,2.0,4.0,8.0,8.0,N
3.0,1.0,3.0,0.0,4.0,2.0,2.0,2.0,1.0,6.0,1.0,0.0,2.0,3.0,0.02,64.73,1.0,2.0,6.0,7.0,N
5.0,2.0,3.0,0.0,6.0,3.0,2.0,3.0,2.0,9.0,1.0,0.0,2.0,2.0,0.03,100.08,2.0,3.0,8.0,7.0,N
3.0,1.0,3.0,0.0,4.0,2.0,2.0,2.0,1.0,6.0,1.0,0.0,2.0,3.0,0.02,68.53,1.0,2.0,6.0,7.0,N
3.0,2.0,5.0,0.0,4.0,2.0,2.0,2.0,1.0,8.0,1.0,0.0,3.0,1.0,0.03,104.0,1.0,2.0,8.0,10.0,N
3.0,1.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,5.0,1.0,0.0,1.0,0.0,0.01,33.22,1.0,2.0,5.0,5.0,N
3.0,2.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,6.0,1.0,0.0,1.0,0.0,0.01,33.22,1.0,2.0,6.0,5.0,N
3.0,1.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,5.0,1.0,0.0,1.0,0.0,0.01,43.19,1.0,2.0,5.0,10.0,N
1.0,1.0,1.0,0.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.01,19.65,1.0,2.0,3.0,4.0,N
12.0,9.0,18.0,2.0,12.0,8.0,6.0,2.0,7.0,28.0,5.0,0.0,2.0,1.0,0.11,315.0,3.0,6.0,22.0,24.0,N
3.0,0.0,1.0,0.0,4.0,2.0,2.0,2.0,1.0,5.0,1.0,0.0,1.0,0.0,0.01,22.46,1.0,2.0,5.0,4.0,N
5.0,3.0,4.0,0.0,8.0,3.0,4.0,2.0,3.0,15.0,1.0,0.0,1.0,1.0,0.06,173.92,2.0,4.0,14.0,7.0,N
3.0,3.0,6.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,2.0,1.0,0.03,77.71,1.0,2.0,7.0,10.0,N
3.0,3.0,7.0,0.0,4.0,2.0,2.0,2.0,2.0,8.0,1.0,0.0,2.0,1.0,0.03,79.95,1.0,2.0,8.0,11.0,N
7.0,3.0,13.0,1.0,12.0,4.0,6.0,2.0,3.0,20.0,1.0,0.0,2.0,1.0,0.1,312.48,3.0,6.0,18.0,18.0,N
11.0,8.0,20.0,5.0,20.0,6.0,10.0,2.0,5.0,34.0,1.0,0.0,4.0,1.0,0.15,445.0,5.0,10.0,30.0,31.0,N
3.0,2.0,6.0,1.0,4.0,2.0,2.0,2.0,1.0,7.0,1.0,0.0,3.0,2.0,0.04,123.19,1.0,2.0,7.0,12.0,N
5.0,4.0,8.0,1.0,8.0,3.0,4.0,2.0,3.0,14.0,1.0,0.0,3.0,3.0,0.08,225.95,2.0,4.0,13.0,15.0,N
5.0,5.0,8.0,1.0,8.0,3.0,4.0,2.0,3.0,15.0,1.0,0.0,3.0,3.0,0.08,247.76,2.0,4.0,14.0,15.0,N
5.0,4.0,9.0,1.0,8.0,3.0,4.0,2.0,3.0,16.0,1.0,0.0,3.0,1.0,0.08,239.72,2.0,4.0,15.0,15.0,N
5.0,2.0,4.0,0.0,6.0,3.0,2.0,3.0,3.0,10.0,3.0,1.0,1.0,2.0,0.03,92.0,2.0,3.0,9.0,8.0,N
5.0,2.0,5.0,0.0,6.0,3.0,2.0,3.0,3.0,10.0,3.0,1.0,2.0,2.0,0.03,96.0,2.0,3.0,9.0,10.0,N
9.0,4.0,16.0,1.0,16.0,5.0,8.0,2.0,4.0,29.0,1.0,0.0,2.0,1.0,0.16,480.0,4.0,8.0,26.0,21.0,N
7.0,4.0,9.0,1.0,12.0,4.0,6.0,2.0,4.0,20.0,1.0,0.0,3.0,4.0,0.1,314.04,3.0,6.0,18.0,16.0,N
13.0,4.0,15.0,1.0,24.0,7.0,12.0,2.0,7.0,37.0,1.0,0.0,2.0,6.0,0.21,641.07,6.0,12.0,32.0,22.0,N
7.0,4.0,9.0,1.0,12.0,4.0,6.0,2.0,4.0,20.0,1.0,0.0,3.0,5.0,0.1,309.13,3.0,6.0,18.0,17.0,N
7.0,5.0,10.0,1.0,12.0,4.0,6.0,2.0,4.0,25.0,1.0,0.0,3.0,1.0,0.12,352.53,3.0,6.0,23.0,16.0,N
3.0,0.0,1.0,0.0,4.0,2.0,2.0,2.0,1.0,5.0,1.0,0.0,1.0,0.0,0.01,22.46,1.0,2.0,5.0,4.0,N
7.0,4.0,6.0,0.0,12.0,4.0,6.0,2.0,4.0,22.0,1.0,0.0,1.0,1.0,0.08,247.59,3.0,6.0,20.0,9.0,N
7.0,4.0,8.0,0.0,12.0,4.0,6.0,2.0,4.0,18.0,1.0,0.0,2.0,0.0,0.07,214.05,3.0,6.0,16.0,12.0,N
5.0,2.0,3.0,0.0,8.0,3.0,4.0,2.0,2.0,11.0,3.0,1.0,1.0,1.0,0.03,94.01,2.0,4.0,10.0,6.0,N
3.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,1.0,0.02,57.36,1.0,2.0,7.0,7.0,N
3.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,1.0,0.02,57.36,1.0,2.0,7.0,7.0,N
7.0,3.0,14.0,1.0,12.0,4.0,6.0,2.0,3.0,21.0,1.0,0.0,2.0,1.0,0.11,326.9,3.0,6.0,19.0,19.0,N
5.0,3.0,6.0,0.0,8.0,3.0,4.0,2.0,3.0,15.0,1.0,0.0,1.0,1.0,0.07,220.08,2.0,4.0,14.0,9.0,N
3.0,2.0,5.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,2.0,0.0,0.03,97.67,1.0,2.0,7.0,9.0,N
11.0,7.0,20.0,5.0,20.0,6.0,10.0,2.0,5.0,33.0,1.0,0.0,4.0,1.0,0.14,417.09,5.0,10.0,29.0,31.0,N
5.0,3.0,8.0,1.0,8.0,3.0,4.0,2.0,3.0,13.0,1.0,0.0,3.0,2.0,0.07,204.33,2.0,4.0,12.0,14.0,N
5.0,3.0,9.0,1.0,8.0,3.0,4.0,2.0,3.0,15.0,1.0,0.0,3.0,1.0,0.07,210.91,2.0,4.0,14.0,15.0,N
3.0,4.0,17.0,29.0,4.0,2.0,2.0,2.0,2.0,10.0,1.0,0.0,2.0,1.0,0.19,569.35,1.0,2.0,10.0,50.0,N
15.0,5.0,41.0,22.0,28.0,8.0,14.0,2.0,5.0,35.0,1.0,0.0,3.0,6.0,0.3,911.3,7.0,14.0,29.0,73.0,N
3.0,1.0,22.0,9.0,4.0,2.0,2.0,2.0,2.0,9.0,1.0,0.0,1.0,3.0,0.17,513.53,1.0,2.0,9.0,36.0,N
5.0,1.0,9.0,10.0,6.0,3.0,2.0,3.0,2.0,9.0,3.0,1.0,3.0,3.0,0.1,293.44,2.0,3.0,8.0,24.0,N
18.0,6.0,57.0,13.0,24.0,11.0,12.0,2.0,5.0,47.0,3.0,0.0,7.0,0.0,0.74,2218.29,6.0,12.0,38.0,79.0,N
3.0,2.0,7.0,2.0,4.0,2.0,2.0,2.0,2.0,9.0,1.0,0.0,2.0,0.0,0.06,187.3,1.0,2.0,9.0,13.0,N
24.0,3.0,61.0,6.0,36.0,14.0,18.0,2.0,3.0,66.0,3.0,0.0,9.0,0.0,0.92,2758.52,9.0,18.0,54.0,78.0,N
7.0,7.0,21.0,6.0,12.0,4.0,6.0,2.0,3.0,23.0,1.0,0.0,3.0,2.0,0.2,590.73,3.0,6.0,21.0,32.0,Y
3.0,5.0,8.0,4.0,4.0,2.0,2.0,2.0,2.0,12.0,1.0,0.0,2.0,2.0,0.04,108.0,1.0,2.0,12.0,15.0,N
3.0,2.0,9.0,1.0,4.0,2.0,2.0,2.0,2.0,10.0,1.0,0.0,2.0,0.0,0.07,220.08,1.0,2.0,10.0,14.0,N
3.0,5.0,11.0,7.0,4.0,2.0,2.0,2.0,2.0,12.0,1.0,0.0,2.0,2.0,0.04,120.0,1.0,2.0,12.0,22.0,N
5.0,1.0,10.0,1.0,8.0,3.0,4.0,2.0,1.0,14.0,1.0,0.0,2.0,0.0,0.13,394.73,2.0,4.0,13.0,15.0,N
3.0,0.0,3.0,1.0,4.0,2.0,2.0,2.0,1.0,6.0,1.0,0.0,1.0,4.0,0.03,77.71,1.0,2.0,6.0,10.0,N
3.0,0.0,3.0,1.0,4.0,2.0,2.0,2.0,1.0,6.0,1.0,0.0,1.0,3.0,0.02,58.81,1.0,2.0,6.0,7.0,N
12.0,1.0,48.0,20.0,12.0,8.0,6.0,2.0,5.0,24.0,1.0,0.0,5.0,2.0,0.74,2217.9,3.0,6.0,18.0,77.0,N
3.0,0.0,6.0,0.0,4.0,2.0,2.0,2.0,1.0,6.0,1.0,0.0,1.0,3.0,0.04,112.0,1.0,2.0,6.0,11.0,N
7.0,2.0,11.0,6.0,10.0,4.0,4.0,2.5,3.0,12.0,4.0,1.0,1.0,5.0,0.1,314.93,3.0,5.0,10.0,22.0,N
13.0,2.0,34.0,8.0,18.0,7.0,6.0,3.0,1.0,28.0,7.0,1.0,1.0,5.0,0.56,1673.25,6.0,9.0,23.0,47.0,N
15.0,2.0,31.0,5.0,20.0,8.0,6.0,3.33,1.0,29.0,8.0,1.0,3.0,4.0,0.45,1352.5,7.0,10.0,23.0,43.0,N
5.0,2.0,14.0,0.0,8.0,3.0,4.0,2.0,2.0,13.0,1.0,0.0,3.0,3.0,0.1,294.41,2.0,4.0,12.0,19.0,N
7.0,0.0,41.0,5.0,12.0,4.0,6.0,2.0,1.0,16.0,1.0,0.0,3.0,2.0,1.08,3229.82,3.0,6.0,14.0,51.0,N
5.0,1.0,14.0,0.0,8.0,3.0,4.0,2.0,1.0,9.0,1.0,0.0,3.0,3.0,0.06,191.82,2.0,4.0,8.0,21.0,N
3.0,1.0,6.0,3.0,4.0,2.0,2.0,2.0,1.0,7.0,1.0,0.0,1.0,2.0,0.04,122.62,1.0,2.0,7.0,13.0,N
3.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,1.0,6.0,1.0,0.0,1.0,2.0,0.01,30.88,1.0,2.0,6.0,8.0,N
23.0,0.0,39.0,2.0,40.0,12.0,18.0,2.22,1.0,48.0,6.0,0.0,6.0,7.0,0.36,1091.0,11.0,20.0,38.0,55.0,N
5.0,0.0,8.0,2.0,8.0,3.0,4.0,2.0,1.0,12.0,1.0,0.0,2.0,3.0,0.06,175.14,2.0,4.0,11.0,17.0,N
5.0,0.0,8.0,2.0,8.0,3.0,4.0,2.0,1.0,12.0,1.0,0.0,2.0,3.0,0.06,175.14,2.0,4.0,11.0,17.0,N
7.0,1.0,14.0,3.0,12.0,4.0,6.0,2.0,2.0,17.0,1.0,0.0,3.0,4.0,0.09,280.94,3.0,6.0,15.0,25.0,N
