@relation SelectedFeatures
@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute CALL_PAIRS numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute CONDITION_COUNT numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute DECISION_COUNT numeric
@attribute DECISION_DENSITY numeric
@attribute EDGE_COUNT numeric
@attribute PARAMETER_COUNT numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_VOLUME numeric
@attribute MAINTENANCE_SEVERITY numeric
@attribute MODIFIED_CONDITION_COUNT numeric
@attribute MULTIPLE_CONDITION_COUNT numeric
@attribute NODE_COUNT numeric
@attribute NUMBER_OF_LINES numeric
@attribute LOC_TOTAL numeric
@attribute Defective {Y,N}

@data
1.0,1.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,1.0,0.0,0.02,21.0,54.28,1.0,0.0,0.0,2.0,8.0,5.0,N
6.0,1.0,1.0,0.0,0.0,1.0,0.07,0.0,0.0,2.0,0.0,0.1,78.0,312.0,1.0,0.0,0.0,3.0,28.0,14.0,N
26.0,34.0,19.0,1.0,32.0,25.0,0.21,16.0,2.0,74.0,1.0,0.76,354.0,2274.9,0.32,8.0,16.0,51.0,151.0,117.0,N
9.0,11.0,4.0,2.0,20.0,6.0,0.13,10.0,2.0,23.0,1.0,0.22,129.0,672.02,0.17,5.0,10.0,19.0,59.0,45.0,N
10.0,5.0,5.0,4.0,8.0,3.0,0.08,4.0,2.0,13.0,0.0,0.35,193.0,1053.67,0.33,2.0,4.0,12.0,50.0,38.0,N
16.0,19.0,8.0,10.0,16.0,11.0,0.23,6.0,2.67,35.0,0.0,0.24,127.0,723.96,0.45,5.0,8.0,26.0,72.0,48.0,N
7.0,3.0,1.0,0.0,4.0,2.0,0.1,2.0,2.0,7.0,1.0,0.16,97.0,475.97,0.5,1.0,2.0,7.0,33.0,21.0,N
13.0,11.0,2.0,2.0,20.0,6.0,0.12,10.0,2.0,23.0,1.0,0.37,202.0,1102.81,0.17,5.0,10.0,19.0,95.0,50.0,N
19.0,15.0,3.0,2.0,28.0,8.0,0.12,14.0,2.0,36.0,1.0,0.42,230.0,1248.04,0.5,7.0,14.0,30.0,125.0,65.0,N
22.0,12.0,3.0,2.0,16.0,7.0,0.13,8.0,2.0,26.0,1.0,0.24,140.0,734.71,0.14,4.0,8.0,21.0,99.0,54.0,N
6.0,7.0,4.0,1.0,12.0,4.0,0.13,6.0,2.0,17.0,1.0,0.15,93.0,460.74,0.25,3.0,6.0,15.0,52.0,32.0,N
1.0,3.0,0.0,0.0,4.0,2.0,0.18,2.0,2.0,6.0,2.0,0.04,27.0,108.0,0.5,1.0,2.0,6.0,14.0,11.0,N
0.0,1.0,1.0,0.0,0.0,1.0,0.17,0.0,0.0,2.0,1.0,0.02,15.0,55.51,1.0,0.0,0.0,3.0,8.0,6.0,N
0.0,1.0,1.0,0.0,0.0,1.0,0.17,0.0,0.0,2.0,1.0,0.02,15.0,55.51,1.0,0.0,0.0,3.0,8.0,6.0,N
0.0,1.0,1.0,0.0,0.0,1.0,0.17,0.0,0.0,2.0,1.0,0.02,15.0,55.51,1.0,0.0,0.0,3.0,8.0,6.0,N
0.0,1.0,1.0,0.0,0.0,1.0,0.2,0.0,0.0,2.0,0.0,0.02,13.0,46.6,1.0,0.0,0.0,3.0,7.0,5.0,N
0.0,1.0,1.0,0.0,0.0,1.0,0.17,0.0,0.0,2.0,1.0,0.02,15.0,55.51,1.0,0.0,0.0,3.0,8.0,6.0,N
0.0,1.0,1.0,0.0,0.0,1.0,0.2,0.0,0.0,2.0,0.0,0.02,13.0,46.6,1.0,0.0,0.0,3.0,7.0,5.0,N
0.0,1.0,1.0,0.0,0.0,1.0,0.17,0.0,0.0,2.0,1.0,0.02,17.0,64.73,1.0,0.0,0.0,3.0,8.0,6.0,N
0.0,1.0,1.0,0.0,0.0,1.0,0.2,0.0,0.0,2.0,1.0,0.02,15.0,55.51,1.0,0.0,0.0,3.0,7.0,5.0,N
28.0,31.0,6.0,5.0,54.0,16.0,0.16,24.0,2.25,59.0,2.0,0.64,334.0,1913.13,0.5,15.0,27.0,45.0,166.0,100.0,N
11.0,7.0,2.0,0.0,12.0,4.0,0.15,6.0,2.0,15.0,1.0,0.12,80.0,361.88,0.25,3.0,6.0,13.0,46.0,26.0,N
14.0,21.0,3.0,5.0,36.0,11.0,0.15,16.0,2.25,40.0,1.0,0.54,285.0,1632.46,0.45,10.0,18.0,31.0,125.0,73.0,N
16.0,15.0,3.0,2.0,28.0,8.0,0.12,14.0,2.0,36.0,1.0,0.43,241.0,1299.55,0.5,7.0,14.0,30.0,119.0,65.0,N
16.0,9.0,5.0,5.0,16.0,5.0,0.12,8.0,2.0,22.0,1.0,0.23,133.0,702.96,0.2,4.0,8.0,19.0,82.0,42.0,N
1.0,1.0,1.0,0.0,0.0,1.0,0.2,0.0,0.0,2.0,0.0,0.02,13.0,46.6,1.0,0.0,0.0,3.0,8.0,5.0,N
0.0,1.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,1.0,0.0,0.05,46.0,145.82,1.0,0.0,0.0,2.0,12.0,10.0,N
35.0,75.0,12.0,3.0,116.0,38.0,0.26,42.0,2.76,126.0,1.0,1.11,542.0,3344.1,0.84,37.0,59.0,90.0,247.0,146.0,N
30.0,61.0,12.0,4.0,98.0,31.0,0.24,38.0,2.58,108.0,1.0,0.96,481.0,2886.0,0.74,30.0,50.0,79.0,223.0,131.0,N
3.0,3.0,0.0,0.0,4.0,2.0,0.25,2.0,2.0,6.0,2.0,0.03,25.0,92.51,0.5,1.0,2.0,6.0,14.0,8.0,N
38.0,39.0,4.0,2.0,76.0,20.0,0.14,38.0,2.0,94.0,3.0,0.88,432.0,2638.88,0.25,19.0,38.0,76.0,251.0,142.0,N
4.0,3.0,3.0,1.0,4.0,2.0,0.13,2.0,2.0,7.0,0.0,0.09,58.0,275.78,0.5,1.0,2.0,7.0,28.0,16.0,N
4.0,1.0,2.0,1.0,0.0,1.0,0.13,0.0,0.0,3.0,0.0,0.03,22.0,83.76,1.0,0.0,0.0,4.0,23.0,8.0,N
1.0,1.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,1.0,1.0,0.01,10.0,31.7,1.0,0.0,0.0,2.0,7.0,4.0,N
1.0,1.0,0.0,0.0,0.0,1.0,0.08,0.0,0.0,1.0,0.0,0.05,58.0,162.83,1.0,0.0,0.0,2.0,18.0,12.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,N
3.0,15.0,4.0,0.0,0.0,8.0,0.47,0.0,0.0,31.0,2.0,0.21,123.0,625.76,0.38,0.0,0.0,25.0,22.0,17.0,N
1.0,16.0,3.0,0.0,0.0,10.0,0.43,0.0,0.0,42.0,3.0,0.19,114.0,575.06,0.1,0.0,0.0,34.0,25.0,23.0,N
1.0,9.0,0.0,0.0,0.0,5.0,0.56,0.0,0.0,17.0,2.0,0.05,38.0,140.62,0.6,0.0,0.0,14.0,12.0,9.0,N
2.0,7.0,0.0,0.0,0.0,4.0,0.8,0.0,0.0,13.0,2.0,0.03,24.0,86.04,1.0,0.0,0.0,11.0,9.0,5.0,N
1.0,9.0,0.0,0.0,0.0,5.0,0.45,0.0,0.0,18.0,2.0,0.05,38.0,144.68,1.0,0.0,0.0,15.0,13.0,11.0,N
1.0,7.0,1.0,0.0,0.0,4.0,0.67,0.0,0.0,14.0,1.0,0.03,26.0,96.21,1.0,0.0,0.0,12.0,8.0,6.0,N
1.0,3.0,2.0,0.0,0.0,2.0,0.4,0.0,0.0,8.0,2.0,0.03,20.0,78.14,0.5,0.0,0.0,8.0,7.0,5.0,N
1.0,5.0,0.0,0.0,0.0,3.0,0.5,0.0,0.0,10.0,1.0,0.03,21.0,75.28,0.33,0.0,0.0,9.0,9.0,6.0,N
2.0,11.0,1.0,0.0,0.0,6.0,0.67,0.0,0.0,23.0,2.0,0.08,55.0,229.35,0.5,0.0,0.0,19.0,12.0,9.0,N
1.0,11.0,0.0,0.0,0.0,6.0,0.6,0.0,0.0,19.0,3.0,0.06,43.0,175.76,0.83,0.0,0.0,15.0,13.0,10.0,N
1.0,9.0,0.0,0.0,0.0,5.0,0.56,0.0,0.0,14.0,3.0,0.05,40.0,163.5,1.0,0.0,0.0,11.0,12.0,9.0,N
2.0,13.0,1.0,0.0,0.0,7.0,0.64,0.0,0.0,25.0,1.0,0.07,48.0,196.2,0.86,0.0,0.0,20.0,14.0,11.0,N
1.0,5.0,1.0,0.0,0.0,3.0,0.5,0.0,0.0,10.0,2.0,0.03,22.0,83.76,1.0,0.0,0.0,9.0,9.0,6.0,N
2.0,7.0,1.0,0.0,0.0,4.0,0.67,0.0,0.0,14.0,2.0,0.05,35.0,145.95,1.0,0.0,0.0,12.0,10.0,6.0,N
1.0,9.0,1.0,0.0,0.0,5.0,0.28,0.0,0.0,22.0,1.0,0.1,70.0,307.46,0.2,0.0,0.0,19.0,20.0,18.0,N
1.0,9.0,0.0,0.0,0.0,5.0,0.45,0.0,0.0,18.0,2.0,0.05,39.0,152.37,1.0,0.0,0.0,15.0,13.0,11.0,N
2.0,7.0,2.0,0.0,0.0,4.0,0.36,0.0,0.0,15.0,2.0,0.07,49.0,211.77,0.25,0.0,0.0,13.0,15.0,11.0,N
0.0,5.0,1.0,0.0,0.0,3.0,0.6,0.0,0.0,11.0,1.0,0.02,18.0,62.27,0.33,0.0,0.0,10.0,6.0,5.0,N
0.0,5.0,1.0,0.0,0.0,3.0,0.6,0.0,0.0,11.0,1.0,0.02,18.0,62.27,0.33,0.0,0.0,10.0,6.0,5.0,N
1.0,5.0,1.0,0.0,0.0,3.0,0.38,0.0,0.0,10.0,1.0,0.04,33.0,134.89,1.0,0.0,0.0,9.0,10.0,8.0,N
1.0,13.0,4.0,0.0,0.0,7.0,0.35,0.0,0.0,32.0,2.0,0.21,120.0,629.75,0.57,0.0,0.0,27.0,22.0,20.0,N
7.0,85.0,7.0,4.0,0.0,43.0,0.31,0.0,0.0,232.0,2.0,2.0,881.0,6008.58,0.42,0.0,0.0,191.0,148.0,140.0,N
1.0,5.0,2.0,0.0,0.0,3.0,0.27,0.0,0.0,12.0,0.0,0.07,47.0,199.65,0.33,0.0,0.0,11.0,14.0,11.0,N
3.0,1.0,1.0,0.0,0.0,1.0,0.33,0.0,0.0,2.0,0.0,0.01,11.0,34.87,1.0,0.0,0.0,3.0,10.0,3.0,N
3.0,1.0,1.0,0.0,0.0,1.0,0.33,0.0,0.0,2.0,0.0,0.01,11.0,34.87,1.0,0.0,0.0,3.0,10.0,3.0,N
3.0,1.0,1.0,0.0,0.0,1.0,0.33,0.0,0.0,2.0,0.0,0.01,11.0,34.87,1.0,0.0,0.0,3.0,10.0,3.0,N
3.0,1.0,1.0,0.0,0.0,1.0,0.33,0.0,0.0,2.0,0.0,0.01,11.0,34.87,1.0,0.0,0.0,3.0,10.0,3.0,N
3.0,1.0,1.0,0.0,0.0,1.0,0.33,0.0,0.0,2.0,0.0,0.01,11.0,34.87,1.0,0.0,0.0,3.0,10.0,3.0,N
2.0,1.0,3.0,0.0,0.0,1.0,0.07,0.0,0.0,10.0,0.0,0.09,62.0,263.37,1.0,0.0,0.0,11.0,24.0,14.0,N
2.0,1.0,3.0,0.0,0.0,1.0,0.07,0.0,0.0,10.0,0.0,0.09,62.0,263.37,1.0,0.0,0.0,11.0,24.0,14.0,N
2.0,1.0,3.0,0.0,0.0,1.0,0.07,0.0,0.0,10.0,0.0,0.09,62.0,263.37,1.0,0.0,0.0,11.0,24.0,14.0,N
2.0,1.0,3.0,0.0,0.0,1.0,0.07,0.0,0.0,10.0,0.0,0.09,62.0,263.37,1.0,0.0,0.0,11.0,24.0,14.0,N
2.0,1.0,3.0,0.0,0.0,1.0,0.07,0.0,0.0,10.0,0.0,0.09,62.0,263.37,1.0,0.0,0.0,11.0,24.0,14.0,N
22.0,19.0,0.0,9.0,34.0,10.0,0.14,16.0,2.13,39.0,2.0,0.3,181.0,896.71,0.5,9.0,17.0,31.0,136.0,72.0,N
7.0,9.0,0.0,1.0,12.0,5.0,0.21,4.0,3.0,15.0,3.0,0.15,103.0,459.32,0.8,4.0,6.0,12.0,49.0,24.0,N
3.0,1.0,1.0,0.0,0.0,1.0,0.14,0.0,0.0,2.0,1.0,0.03,24.0,91.38,1.0,0.0,0.0,3.0,12.0,7.0,N
1.0,1.0,1.0,0.0,0.0,1.0,0.2,0.0,0.0,2.0,1.0,0.02,15.0,55.51,1.0,0.0,0.0,3.0,8.0,5.0,N
10.0,11.0,2.0,3.0,20.0,6.0,0.21,10.0,2.0,23.0,1.0,0.2,120.0,605.33,0.17,5.0,10.0,19.0,45.0,28.0,N
7.0,6.0,6.0,1.0,0.0,5.0,0.16,0.0,0.0,15.0,1.0,0.17,103.0,524.01,0.2,0.0,0.0,12.0,41.0,32.0,N
11.0,3.0,3.0,6.0,4.0,2.0,0.09,2.0,2.0,8.0,0.0,0.16,95.0,470.65,0.5,1.0,2.0,8.0,38.0,22.0,N
28.0,28.0,13.0,15.0,20.0,19.0,0.15,8.0,2.5,69.0,0.0,0.91,421.0,2739.78,0.26,6.0,10.0,52.0,155.0,125.0,N
11.0,7.0,6.0,1.0,4.0,5.0,0.17,2.0,2.0,19.0,0.0,0.16,92.0,492.89,0.2,1.0,2.0,16.0,54.0,30.0,N
7.0,3.0,2.0,0.0,4.0,2.0,0.14,2.0,2.0,8.0,0.0,0.09,57.0,274.02,0.5,1.0,2.0,8.0,29.0,14.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,N
8.0,1.0,4.0,3.0,0.0,1.0,0.11,0.0,0.0,5.0,0.0,0.03,23.0,82.45,1.0,0.0,0.0,6.0,19.0,9.0,N
14.0,5.0,4.0,6.0,0.0,3.0,0.1,0.0,0.0,20.0,1.0,0.21,121.0,639.53,0.33,0.0,0.0,19.0,91.0,31.0,N
6.0,3.0,2.0,0.0,0.0,2.0,0.14,0.0,0.0,7.0,1.0,0.07,48.0,196.2,0.5,0.0,0.0,7.0,52.0,14.0,N
7.0,1.0,4.0,2.0,0.0,1.0,0.13,0.0,0.0,5.0,1.0,0.03,28.0,103.61,1.0,0.0,0.0,6.0,17.0,8.0,N
11.0,5.0,4.0,6.0,0.0,3.0,0.1,0.0,0.0,20.0,0.0,0.17,102.0,500.5,0.33,0.0,0.0,19.0,60.0,31.0,N
11.0,5.0,2.0,4.0,0.0,3.0,0.11,0.0,0.0,18.0,0.0,0.15,93.0,442.2,0.33,0.0,0.0,17.0,63.0,28.0,N
6.0,3.0,0.0,0.0,0.0,2.0,0.18,0.0,0.0,5.0,1.0,0.08,57.0,250.36,0.5,0.0,0.0,5.0,47.0,11.0,N
1.0,15.0,2.0,0.0,0.0,8.0,0.47,0.0,0.0,29.0,3.0,0.16,95.0,494.9,0.63,0.0,0.0,23.0,20.0,17.0,N
1.0,13.0,2.0,0.0,0.0,7.0,0.47,0.0,0.0,25.0,3.0,0.16,92.0,486.26,0.14,0.0,0.0,20.0,18.0,15.0,N
1.0,13.0,3.0,0.0,0.0,7.0,0.35,0.0,0.0,27.0,3.0,0.17,97.0,497.54,0.14,0.0,0.0,22.0,23.0,20.0,N
3.0,7.0,2.0,0.0,0.0,4.0,0.24,0.0,0.0,15.0,7.0,0.07,46.0,210.91,0.75,0.0,0.0,13.0,29.0,17.0,N
0.0,6.0,1.0,0.0,0.0,5.0,0.26,0.0,0.0,12.0,4.0,0.09,54.0,264.97,0.2,0.0,0.0,9.0,20.0,19.0,N
0.0,6.0,1.0,0.0,0.0,5.0,0.26,0.0,0.0,12.0,4.0,0.09,54.0,262.33,0.2,0.0,0.0,9.0,20.0,19.0,N
3.0,7.0,2.0,0.0,12.0,4.0,0.5,6.0,2.0,16.0,0.0,0.06,48.0,192.0,0.25,3.0,6.0,14.0,17.0,8.0,N
15.0,31.0,7.0,0.0,60.0,16.0,0.48,30.0,2.0,76.0,0.0,0.36,230.0,1068.09,0.06,15.0,30.0,62.0,54.0,33.0,N
2.0,5.0,2.0,0.0,8.0,3.0,0.5,4.0,2.0,11.0,0.0,0.05,34.0,136.0,0.33,2.0,4.0,10.0,14.0,6.0,N
0.0,5.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,10.0,0.0,0.03,23.0,85.11,1.0,0.0,0.0,9.0,5.0,3.0,N
5.0,5.0,3.0,0.0,0.0,3.0,0.3,0.0,0.0,13.0,0.0,0.05,34.0,136.0,0.33,0.0,0.0,12.0,17.0,10.0,N
0.0,1.0,3.0,0.0,0.0,1.0,0.17,0.0,0.0,4.0,0.0,0.02,18.0,64.53,1.0,0.0,0.0,5.0,8.0,6.0,N
2.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,2.0,0.0,0.01,7.0,19.65,1.0,0.0,0.0,3.0,6.0,2.0,N
0.0,1.0,3.0,0.0,0.0,1.0,0.25,0.0,0.0,4.0,1.0,0.02,14.0,46.51,1.0,0.0,0.0,5.0,6.0,4.0,N
2.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,2.0,0.0,0.0,5.0,11.61,1.0,0.0,0.0,3.0,6.0,2.0,N
1.0,5.0,2.0,0.0,6.0,3.0,0.23,2.0,3.0,9.0,0.0,0.07,45.0,211.52,1.0,2.0,3.0,8.0,16.0,13.0,N
0.0,5.0,0.0,0.0,6.0,3.0,0.3,2.0,3.0,8.0,0.0,0.05,32.0,140.55,1.0,2.0,3.0,7.0,12.0,10.0,N
1.0,5.0,0.0,0.0,6.0,3.0,0.3,2.0,3.0,8.0,0.0,0.05,33.0,147.16,1.0,2.0,3.0,7.0,13.0,10.0,N
3.0,9.0,3.0,4.0,14.0,5.0,0.19,6.0,2.33,21.0,0.0,0.15,90.0,461.64,0.6,4.0,7.0,18.0,36.0,27.0,N
2.0,11.0,3.0,0.0,16.0,6.0,0.29,6.0,2.67,21.0,0.0,0.13,74.0,382.57,0.5,5.0,8.0,17.0,25.0,21.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,N
0.0,1.0,4.0,0.0,0.0,1.0,0.2,0.0,0.0,5.0,1.0,0.03,25.0,102.19,1.0,0.0,0.0,6.0,7.0,5.0,N
0.0,3.0,1.0,0.0,6.0,2.0,1.0,2.0,3.0,6.0,0.0,0.01,10.0,33.22,0.5,2.0,3.0,6.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,1.0,0.33,0.0,0.0,1.0,0.0,0.01,11.0,30.88,1.0,0.0,0.0,2.0,5.0,3.0,N
1.0,11.0,2.0,1.0,16.0,6.0,0.6,6.0,2.67,18.0,1.0,0.06,40.0,169.92,0.83,5.0,8.0,14.0,13.0,10.0,N
0.0,1.0,2.0,0.0,0.0,1.0,0.2,0.0,0.0,3.0,1.0,0.03,24.0,91.38,1.0,0.0,0.0,4.0,7.0,5.0,N
1.0,1.0,1.0,0.0,0.0,1.0,0.25,0.0,0.0,2.0,1.0,0.01,11.0,34.87,1.0,0.0,0.0,3.0,7.0,4.0,N
0.0,3.0,0.0,0.0,4.0,2.0,0.4,2.0,2.0,6.0,1.0,0.01,12.0,36.0,0.5,1.0,2.0,6.0,7.0,5.0,N
0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,1.0,0.01,12.0,43.02,1.0,0.0,0.0,2.0,4.0,2.0,N
2.0,1.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,1.0,1.0,0.03,23.0,94.01,1.0,0.0,0.0,2.0,10.0,4.0,N
1.0,3.0,0.0,0.0,4.0,2.0,0.5,2.0,2.0,5.0,1.0,0.01,11.0,36.54,0.5,1.0,2.0,5.0,7.0,4.0,N
8.0,15.0,3.0,2.0,26.0,8.0,0.4,10.0,2.6,26.0,1.0,0.16,95.0,487.28,0.63,8.0,13.0,20.0,41.0,20.0,N
5.0,3.0,3.0,0.0,4.0,2.0,0.12,2.0,2.0,9.0,1.0,0.08,56.0,237.88,0.5,1.0,2.0,9.0,24.0,17.0,N
2.0,5.0,1.0,1.0,6.0,3.0,0.17,2.0,3.0,8.0,1.0,0.07,44.0,199.04,1.0,2.0,3.0,7.0,23.0,18.0,N
5.0,7.0,3.0,0.0,10.0,4.0,0.2,4.0,2.5,17.0,1.0,0.12,77.0,357.58,0.75,3.0,5.0,15.0,27.0,20.0,N
0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,1.0,0.01,6.0,15.51,1.0,0.0,0.0,2.0,4.0,2.0,N
7.0,3.0,0.0,1.0,4.0,2.0,0.25,2.0,2.0,5.0,1.0,0.03,29.0,100.32,0.5,1.0,2.0,5.0,17.0,8.0,N
11.0,23.0,1.0,5.0,44.0,12.0,0.31,22.0,2.0,48.0,1.0,0.4,210.0,1202.86,0.08,11.0,22.0,38.0,60.0,39.0,N
5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,8.0,1.0,N
1.0,5.0,1.0,0.0,6.0,3.0,0.19,2.0,3.0,8.0,1.0,0.07,44.0,196.21,1.0,2.0,3.0,7.0,19.0,16.0,N
0.0,1.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,1.0,1.0,0.01,11.0,30.88,1.0,0.0,0.0,2.0,6.0,4.0,N
2.0,1.0,0.0,1.0,0.0,1.0,0.14,0.0,0.0,1.0,0.0,0.05,37.0,162.52,1.0,0.0,0.0,2.0,11.0,7.0,N
4.0,5.0,3.0,0.0,6.0,3.0,0.21,2.0,3.0,12.0,0.0,0.1,67.0,307.19,0.33,2.0,3.0,11.0,20.0,14.0,N
11.0,9.0,3.0,0.0,16.0,5.0,0.42,8.0,2.0,21.0,1.0,0.13,79.0,395.0,0.2,4.0,8.0,18.0,26.0,12.0,N
4.0,1.0,2.0,0.0,0.0,1.0,0.1,0.0,0.0,3.0,0.0,0.09,58.0,265.93,1.0,0.0,0.0,4.0,16.0,10.0,N
7.0,7.0,6.0,3.0,12.0,4.0,0.18,6.0,2.0,21.0,1.0,0.12,72.0,369.31,0.25,3.0,6.0,19.0,37.0,22.0,N
0.0,3.0,2.0,0.0,4.0,2.0,0.22,2.0,2.0,8.0,0.0,0.03,23.0,89.86,0.5,1.0,2.0,8.0,11.0,9.0,N
0.0,1.0,1.0,0.0,0.0,1.0,0.25,0.0,0.0,2.0,0.0,0.03,22.0,89.92,1.0,0.0,0.0,3.0,6.0,4.0,N
0.0,3.0,1.0,0.0,6.0,2.0,0.5,2.0,3.0,5.0,0.0,0.02,15.0,57.11,0.5,2.0,3.0,5.0,6.0,4.0,N
15.0,5.0,4.0,0.0,6.0,3.0,0.23,2.0,3.0,16.0,0.0,0.16,93.0,473.13,0.33,2.0,3.0,15.0,33.0,13.0,N
2.0,5.0,3.0,0.0,8.0,3.0,0.2,4.0,2.0,12.0,1.0,0.05,37.0,159.91,1.0,2.0,4.0,11.0,20.0,15.0,N
3.0,9.0,4.0,0.0,16.0,5.0,0.45,6.0,2.67,18.0,1.0,0.07,45.0,206.32,0.8,5.0,8.0,15.0,17.0,11.0,N
2.0,9.0,3.0,0.0,16.0,5.0,0.56,6.0,2.67,17.0,1.0,0.05,37.0,162.52,0.8,5.0,8.0,14.0,14.0,9.0,N
4.0,7.0,1.0,0.0,10.0,4.0,0.33,4.0,2.5,14.0,1.0,0.14,83.0,407.27,0.75,3.0,5.0,12.0,21.0,12.0,N
0.0,7.0,3.0,2.0,12.0,4.0,0.44,6.0,2.0,14.0,2.0,0.04,31.0,129.27,1.0,3.0,6.0,12.0,11.0,9.0,N
1.0,5.0,1.0,0.0,4.0,3.0,0.23,2.0,2.0,10.0,1.0,0.05,34.0,157.89,0.33,1.0,2.0,9.0,16.0,13.0,N
1.0,10.0,2.0,2.0,10.0,6.0,0.27,4.0,2.5,20.0,3.0,0.14,79.0,417.55,1.0,3.0,5.0,16.0,26.0,22.0,N
3.0,5.0,2.0,0.0,6.0,3.0,0.38,2.0,3.0,9.0,1.0,0.09,55.0,255.41,0.33,2.0,3.0,8.0,13.0,8.0,N
1.0,1.0,2.0,0.0,0.0,1.0,0.09,0.0,0.0,3.0,1.0,0.11,73.0,339.0,1.0,0.0,0.0,4.0,14.0,11.0,N
4.0,5.0,1.0,0.0,10.0,3.0,0.33,4.0,2.5,8.0,2.0,0.09,62.0,284.27,0.33,3.0,5.0,7.0,15.0,9.0,N
0.0,3.0,1.0,0.0,4.0,2.0,0.33,2.0,2.0,7.0,3.0,0.05,35.0,140.0,0.5,1.0,2.0,7.0,8.0,6.0,N
1.0,13.0,4.0,0.0,16.0,7.0,0.5,4.0,4.0,21.0,0.0,0.1,64.0,293.44,1.0,6.0,8.0,16.0,18.0,14.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,N
0.0,3.0,0.0,0.0,4.0,2.0,0.33,2.0,2.0,6.0,2.0,0.02,20.0,74.01,0.5,1.0,2.0,6.0,8.0,6.0,N
0.0,3.0,0.0,0.0,4.0,2.0,0.4,2.0,2.0,5.0,3.0,0.02,15.0,55.51,0.5,1.0,2.0,5.0,7.0,5.0,N
0.0,1.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,1.0,3.0,0.02,22.0,66.0,1.0,0.0,0.0,2.0,6.0,4.0,N
0.0,3.0,0.0,0.0,4.0,2.0,0.2,2.0,2.0,6.0,2.0,0.04,33.0,125.64,0.5,1.0,2.0,6.0,12.0,10.0,N
0.0,3.0,0.0,0.0,4.0,2.0,0.18,2.0,2.0,6.0,1.0,0.04,33.0,128.93,0.5,1.0,2.0,6.0,13.0,11.0,N
0.0,3.0,0.0,0.0,4.0,2.0,0.67,2.0,2.0,5.0,3.0,0.01,12.0,39.86,0.5,1.0,2.0,5.0,5.0,3.0,N
5.0,3.0,2.0,0.0,0.0,2.0,0.15,0.0,0.0,9.0,2.0,0.07,48.0,210.83,0.5,0.0,0.0,9.0,20.0,13.0,N
1.0,1.0,1.0,0.0,0.0,1.0,0.13,0.0,0.0,2.0,1.0,0.07,47.0,203.13,1.0,0.0,0.0,3.0,11.0,8.0,N
1.0,5.0,1.0,0.0,0.0,3.0,0.2,0.0,0.0,9.0,1.0,0.25,146.0,736.48,1.0,0.0,0.0,8.0,17.0,15.0,N
1.0,7.0,0.0,0.0,0.0,4.0,0.44,0.0,0.0,10.0,1.0,0.07,48.0,214.05,1.0,0.0,0.0,8.0,11.0,9.0,N
0.0,3.0,0.0,0.0,0.0,2.0,0.4,0.0,0.0,5.0,2.0,0.02,19.0,68.11,0.5,0.0,0.0,5.0,6.0,5.0,N
0.0,5.0,4.0,0.0,0.0,3.0,0.25,0.0,0.0,14.0,1.0,0.04,34.0,125.81,0.33,0.0,0.0,13.0,14.0,12.0,N
1.0,7.0,0.0,0.0,0.0,4.0,0.16,0.0,0.0,14.0,1.0,0.31,177.0,915.08,0.25,0.0,0.0,12.0,28.0,25.0,N
