@relation CustomJM1
@attribute LOC_TOTAL numeric
@attribute LOC_COMMENTS numeric
@attribute LOC_BLANK numeric
@attribute HALSTEAD_CONTENT numeric
@attribute LOC_EXECUTABLE numeric
@attribute NUM_OPERATORS numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute BRANCH_COUNT numeric
@attribute HALSTEAD_EFFORT numeric
@attribute label {Y,N}

@data
13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Y
18.0,0.0,1.0,29.97,15.0,27.0,3.0,0.06,5.0,1170.6,N
7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,N
328.0,26.0,54.0,156.31,243.0,555.0,42.0,2.29,83.0,302830.24,N
43.0,0.0,2.0,43.15,37.0,112.0,15.0,0.33,29.0,22275.42,N
9.0,1.0,1.0,30.0,4.0,15.0,1.0,0.04,1.0,388.8,N
167.0,29.0,27.0,50.73,109.0,245.0,27.0,0.89,53.0,140031.41,N
211.0,21.0,15.0,93.93,172.0,466.0,30.0,1.69,59.0,275056.01,N
294.0,17.0,13.0,107.97,258.0,1042.0,117.0,3.14,233.0,821500.74,Y
33.0,1.0,7.0,28.65,23.0,69.0,5.0,0.18,9.0,10342.81,N
126.0,0.0,6.0,68.97,118.0,299.0,17.0,1.17,28.0,177532.0,N
19.0,0.0,3.0,49.68,14.0,27.0,2.0,0.08,3.0,1173.86,N
16.0,0.0,0.0,34.6,14.0,41.0,2.0,0.09,3.0,2189.21,N
32.0,0.0,2.0,41.05,29.0,46.0,1.0,0.14,1.0,4504.76,N
126.0,3.0,5.0,111.66,116.0,603.0,111.0,2.02,221.0,330373.16,Y
12.0,0.0,0.0,19.0,10.0,18.0,3.0,0.04,5.0,785.02,N
60.0,2.0,9.0,30.96,46.0,121.0,21.0,0.43,35.0,54350.39,N
12.0,0.0,1.0,14.65,9.0,15.0,3.0,0.04,5.0,1072.32,N
35.0,7.0,6.0,50.21,20.0,56.0,1.0,0.15,1.0,4067.02,N
27.0,0.0,4.0,18.94,20.0,30.0,6.0,0.07,11.0,2155.16,N
127.0,31.0,8.0,56.89,88.0,184.0,23.0,0.69,45.0,76123.38,Y
37.0,0.0,5.0,61.84,27.0,62.0,1.0,0.17,1.0,4322.06,Y
61.0,0.0,2.0,59.16,56.0,125.0,8.0,0.44,15.0,29136.9,N
44.0,0.0,12.0,40.0,30.0,43.0,13.0,0.12,14.0,3504.5,N
27.0,0.0,2.0,29.58,19.0,35.0,5.0,0.09,9.0,2584.07,N
18.0,1.0,5.0,80.71,10.0,23.0,1.0,0.05,1.0,322.84,N
6.0,0.0,0.0,10.75,3.0,8.0,2.0,0.01,3.0,172.08,N
26.0,5.0,2.0,45.3,17.0,25.0,3.0,0.07,5.0,955.89,N
35.0,2.0,3.0,34.04,26.0,60.0,6.0,0.18,11.0,9000.07,N
26.0,0.0,5.0,23.28,18.0,34.0,5.0,0.08,6.0,2348.96,N
167.0,8.0,32.0,122.22,125.0,320.0,13.0,1.22,25.0,109266.38,Y
35.0,0.0,5.0,18.65,25.0,74.0,6.0,0.19,11.0,16781.57,N
16.0,0.0,2.0,30.73,11.0,32.0,2.0,0.08,3.0,1897.35,N
32.0,1.0,4.0,35.61,25.0,42.0,2.0,0.13,3.0,4421.73,N
45.0,0.0,8.0,26.77,33.0,112.0,11.0,0.32,21.0,35128.0,N
38.0,0.0,4.0,38.9,32.0,58.0,7.0,0.2,13.0,9091.87,N
38.0,3.0,6.0,25.72,27.0,50.0,6.0,0.14,11.0,6474.72,N
8.0,0.0,0.0,9.76,5.0,17.0,1.0,0.03,1.0,651.1,N
4.0,0.0,0.0,7.74,2.0,3.0,1.0,0.0,1.0,17.41,N
16.0,0.0,1.0,36.56,15.0,35.0,2.0,0.11,3.0,2901.74,N
14.0,0.0,1.0,20.6,11.0,25.0,4.0,0.07,7.0,2288.92,N
39.0,2.0,3.0,25.52,31.0,69.0,5.0,0.19,9.0,12800.51,N
4.0,0.0,0.0,5.33,2.0,3.0,1.0,0.0,1.0,12.0,N
24.0,0.0,5.0,24.47,17.0,41.0,5.0,0.11,9.0,4668.27,Y
148.0,34.0,9.0,53.69,103.0,256.0,30.0,0.82,59.0,112660.96,N
79.0,7.0,9.0,40.85,49.0,119.0,6.0,0.42,11.0,39418.52,N
21.0,2.0,4.0,16.41,13.0,29.0,4.0,0.08,7.0,3365.09,N
5.0,0.0,0.0,17.79,3.0,8.0,1.0,0.02,1.0,151.35,N
31.0,0.0,5.0,40.42,24.0,49.0,3.0,0.15,5.0,4764.79,Y
4.0,0.0,0.0,16.35,2.0,10.0,2.0,0.02,3.0,331.08,N
14.0,0.0,1.0,25.05,11.0,31.0,4.0,0.09,7.0,3142.03,N
39.0,1.0,10.0,76.96,25.0,94.0,1.0,0.29,1.0,9916.01,N
54.0,1.0,9.0,44.75,42.0,130.0,11.0,0.39,21.0,30736.55,N
74.0,15.0,11.0,45.13,43.0,99.0,10.0,0.34,19.0,22847.72,N
89.0,0.0,19.0,27.98,68.0,122.0,21.0,0.32,34.0,33300.26,Y
21.0,0.0,2.0,34.27,17.0,23.0,3.0,0.06,5.0,842.51,N
70.0,7.0,7.0,30.45,54.0,128.0,9.0,0.39,16.0,43974.79,Y
31.0,1.0,1.0,46.75,26.0,63.0,6.0,0.22,11.0,8918.62,N
13.0,0.0,1.0,17.15,10.0,27.0,6.0,0.07,11.0,2777.87,N
271.0,3.0,31.0,275.71,234.0,676.0,3.0,3.03,5.0,300539.98,Y
4.0,0.0,0.0,13.5,2.0,5.0,1.0,0.01,1.0,54.0,N
16.0,1.0,2.0,26.32,10.0,30.0,2.0,0.07,3.0,1791.33,N
44.0,0.0,8.0,29.52,34.0,80.0,5.0,0.24,9.0,16970.74,Y
112.0,20.0,39.0,29.59,44.0,73.0,6.0,0.25,10.0,18403.18,Y
25.0,3.0,5.0,30.15,12.0,36.0,2.0,0.11,3.0,3715.2,N
4.0,0.0,0.0,7.83,2.0,7.0,2.0,0.01,3.0,170.53,N
20.0,0.0,4.0,23.79,14.0,31.0,4.0,0.07,7.0,1869.41,Y
4.0,0.0,0.0,7.74,2.0,3.0,1.0,0.0,1.0,17.41,N
42.0,3.0,8.0,11.31,28.0,115.0,2.0,0.25,3.0,48284.58,N
17.0,0.0,3.0,21.18,14.0,22.0,3.0,0.06,5.0,1355.67,N
55.0,0.0,5.0,63.3,48.0,113.0,4.0,0.36,7.0,18294.79,N
25.0,0.0,1.0,26.5,22.0,44.0,5.0,0.14,9.0,6299.19,N
5.0,0.0,0.0,13.79,5.0,5.0,1.0,0.01,1.0,31.02,N
24.0,1.0,4.0,27.75,16.0,31.0,3.0,0.08,5.0,2265.87,N
7.0,0.0,1.0,20.0,4.0,21.0,2.0,0.05,3.0,1043.09,N
4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,N
11.0,0.0,2.0,21.94,7.0,17.0,1.0,0.04,1.0,746.67,N
8.0,1.0,1.0,13.9,4.0,12.0,1.0,0.02,1.0,333.76,N
31.0,1.0,5.0,43.97,23.0,56.0,6.0,0.18,11.0,6663.7,N
360.0,2.0,8.0,112.18,348.0,910.0,73.0,3.61,145.0,1043473.09,Y
139.0,28.0,32.0,75.13,75.0,187.0,11.0,0.66,21.0,51867.69,N
99.0,4.0,15.0,67.57,78.0,202.0,15.0,0.65,29.0,56191.99,N
32.0,0.0,3.0,24.04,26.0,41.0,4.0,0.11,7.0,4482.99,N
6.0,0.0,1.0,16.73,3.0,8.0,1.0,0.02,1.0,150.57,N
4.0,0.0,0.0,9.0,2.0,7.0,1.0,0.01,1.0,81.0,N
55.0,1.0,11.0,68.18,40.0,136.0,3.0,0.41,5.0,22455.34,N
19.0,0.0,5.0,24.76,12.0,34.0,3.0,0.08,5.0,2475.88,Y
12.0,0.0,0.0,17.72,10.0,10.0,2.0,0.02,3.0,159.45,N
22.0,0.0,4.0,20.27,16.0,42.0,5.0,0.13,9.0,7833.16,N
27.0,0.0,3.0,18.17,22.0,29.0,5.0,0.07,9.0,2487.51,Y
8.0,0.0,2.0,17.41,4.0,10.0,1.0,0.02,1.0,213.31,N
14.0,0.0,0.0,18.79,12.0,23.0,3.0,0.06,5.0,1642.73,N
45.0,0.0,7.0,37.6,36.0,84.0,8.0,0.26,15.0,16058.03,N
32.0,0.0,6.0,36.79,24.0,68.0,5.0,0.18,9.0,8252.37,N
27.0,0.0,2.0,36.19,23.0,144.0,8.0,0.36,15.0,32570.2,Y
36.0,4.0,5.0,15.54,21.0,35.0,4.0,0.1,7.0,6046.3,N
118.0,10.0,9.0,81.05,90.0,275.0,31.0,0.98,61.0,106132.73,Y
63.0,0.0,5.0,77.83,58.0,159.0,3.0,0.59,5.0,40702.66,N
12.0,1.0,2.0,17.22,7.0,12.0,2.0,0.02,3.0,287.09,N
17.0,0.0,3.0,57.51,12.0,26.0,1.0,0.08,1.0,1046.0,N
21.0,1.0,5.0,14.78,13.0,33.0,4.0,0.09,7.0,5081.81,N
16.0,0.0,3.0,26.59,11.0,46.0,2.0,0.1,3.0,3619.34,N
22.0,3.0,5.0,20.89,12.0,21.0,2.0,0.05,3.0,1067.77,N
16.0,0.0,2.0,10.72,12.0,35.0,2.0,0.06,3.0,3283.82,N
54.0,1.0,8.0,37.02,43.0,107.0,10.0,0.36,19.0,31062.9,N
8.0,0.0,0.0,25.43,4.0,11.0,1.0,0.02,1.0,207.57,N
25.0,0.0,5.0,39.53,18.0,25.0,3.0,0.07,5.0,988.27,N
4.0,0.0,0.0,5.33,2.0,3.0,1.0,0.0,1.0,12.0,N
52.0,1.0,8.0,33.1,41.0,73.0,8.0,0.23,15.0,14986.79,Y
14.0,0.0,2.0,9.95,10.0,20.0,4.0,0.05,7.0,1974.22,N
55.0,0.0,4.0,47.57,51.0,74.0,7.0,0.21,13.0,8289.44,N
57.0,13.0,7.0,33.82,33.0,77.0,6.0,0.23,11.0,14323.04,N
40.0,0.0,7.0,18.3,31.0,92.0,7.0,0.28,13.0,38046.08,N
85.0,0.0,15.0,35.17,68.0,186.0,4.0,0.54,7.0,73943.47,Y
25.0,7.0,2.0,42.17,14.0,24.0,2.0,0.07,3.0,937.24,Y
12.0,0.0,2.0,15.05,8.0,15.0,3.0,0.04,5.0,933.47,N
48.0,3.0,4.0,33.21,34.0,88.0,13.0,0.27,25.0,19586.63,N
36.0,1.0,10.0,13.98,23.0,82.0,9.0,0.19,17.0,22374.62,N
7.0,0.0,1.0,13.45,4.0,8.0,1.0,0.02,1.0,174.36,N
16.0,0.0,1.0,13.99,13.0,18.0,2.0,0.04,3.0,1045.16,N
8.0,0.0,0.0,17.51,6.0,13.0,2.0,0.03,3.0,437.84,N
106.0,2.0,9.0,134.61,93.0,225.0,3.0,0.9,5.0,53766.34,Y
140.0,8.0,17.0,62.96,113.0,297.0,26.0,1.08,51.0,166429.74,Y
26.0,0.0,4.0,32.58,13.0,31.0,4.0,0.09,7.0,2304.99,N
30.0,0.0,3.0,20.48,24.0,33.0,5.0,0.1,9.0,4014.18,N
6.0,0.0,0.0,13.0,4.0,7.0,1.0,0.01,1.0,117.0,N
29.0,0.0,1.0,18.5,21.0,38.0,5.0,0.11,9.0,6136.13,N
5.0,0.0,0.0,21.51,3.0,8.0,1.0,0.02,1.0,134.44,N
34.0,0.0,3.0,23.85,29.0,37.0,5.0,0.1,9.0,3703.65,Y
9.0,0.0,1.0,15.5,6.0,10.0,2.0,0.02,3.0,139.52,N
9.0,0.0,0.0,26.01,7.0,27.0,1.0,0.07,1.0,1542.2,N
14.0,0.0,1.0,25.05,11.0,31.0,4.0,0.09,7.0,3142.03,N
18.0,0.0,3.0,18.89,11.0,33.0,4.0,0.09,7.0,3489.57,N
16.0,3.0,4.0,13.83,7.0,21.0,2.0,0.05,3.0,1750.38,N
4.0,0.0,0.0,5.33,2.0,3.0,1.0,0.0,1.0,12.0,N
14.0,0.0,2.0,10.84,10.0,16.0,3.0,0.04,5.0,1084.18,N
50.0,3.0,4.0,22.84,36.0,146.0,10.0,0.42,19.0,69078.63,N
59.0,7.0,7.0,50.3,43.0,92.0,9.0,0.31,17.0,16823.91,Y
123.0,2.0,22.0,49.54,97.0,202.0,21.0,0.74,24.0,99237.48,Y
54.0,2.0,12.0,40.76,38.0,100.0,6.0,0.31,11.0,21751.48,Y
52.0,11.0,4.0,43.69,32.0,97.0,1.0,0.24,1.0,11431.61,N
88.0,7.0,14.0,49.54,65.0,175.0,15.0,0.62,29.0,68939.41,N
190.0,29.0,28.0,254.87,129.0,329.0,3.0,1.45,5.0,74202.67,Y
16.0,0.0,2.0,17.16,12.0,26.0,3.0,0.07,5.0,2323.84,Y
7.0,0.0,1.0,19.93,4.0,7.0,1.0,0.02,1.0,108.52,N
42.0,11.0,3.0,19.65,22.0,36.0,3.0,0.08,5.0,3119.61,Y
13.0,0.0,0.0,14.06,10.0,26.0,3.0,0.05,5.0,1406.48,N
27.0,0.0,4.0,19.78,21.0,32.0,4.0,0.08,7.0,3257.4,N
18.0,0.0,2.0,28.47,14.0,28.0,4.0,0.08,7.0,1920.77,N
3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,N
24.0,0.0,3.0,28.75,18.0,31.0,7.0,0.09,13.0,2626.63,N
103.0,8.0,12.0,68.05,81.0,184.0,11.0,0.64,21.0,54807.07,Y
24.0,0.0,1.0,25.74,20.0,61.0,6.0,0.18,11.0,11541.18,N
11.0,1.0,1.0,9.22,6.0,11.0,2.0,0.02,3.0,451.71,N
32.0,0.0,4.0,22.26,26.0,48.0,6.0,0.13,11.0,6956.46,N
32.0,1.0,9.0,49.95,19.0,62.0,1.0,0.18,1.0,6043.91,N
5.0,0.0,1.0,7.75,2.0,4.0,1.0,0.01,1.0,31.02,N
24.0,0.0,1.0,28.19,21.0,44.0,5.0,0.12,7.0,4550.64,N
36.0,5.0,4.0,33.66,25.0,55.0,3.0,0.15,5.0,5883.89,Y
4.0,0.0,0.0,5.33,2.0,3.0,1.0,0.0,1.0,12.0,N
4.0,0.0,0.0,5.33,2.0,3.0,1.0,0.0,1.0,12.0,N
281.0,75.0,34.0,270.53,153.0,396.0,7.0,1.89,13.0,119057.45,N
11.0,0.0,0.0,19.93,9.0,10.0,3.0,0.02,5.0,124.57,N
17.0,0.0,1.0,12.89,13.0,36.0,6.0,0.09,11.0,5752.84,N
22.0,0.0,4.0,38.82,16.0,40.0,3.0,0.13,5.0,3952.96,Y
159.0,13.0,3.0,69.64,139.0,255.0,26.0,0.98,51.0,124286.74,N
23.0,1.0,2.0,25.9,18.0,26.0,4.0,0.07,7.0,1613.77,N
21.0,0.0,0.0,29.59,19.0,30.0,4.0,0.07,7.0,1484.62,N
74.0,5.0,10.0,36.6,57.0,96.0,7.0,0.29,8.0,20811.08,Y
10.0,0.0,1.0,11.58,7.0,13.0,4.0,0.03,7.0,864.96,N
67.0,8.0,13.0,94.47,44.0,112.0,7.0,0.41,13.0,16014.6,N
14.0,0.0,2.0,23.04,10.0,31.0,3.0,0.09,5.0,3047.18,Y
14.0,0.0,2.0,11.85,10.0,17.0,3.0,0.04,5.0,1236.07,N
14.0,0.0,1.0,25.05,11.0,31.0,4.0,0.09,7.0,3142.03,N
159.0,12.0,13.0,97.65,132.0,234.0,46.0,0.84,91.0,64327.33,Y
11.0,0.0,0.0,15.6,9.0,10.0,2.0,0.01,3.0,97.5,N
93.0,10.0,16.0,90.79,67.0,334.0,34.0,1.25,67.0,154088.12,N
10.0,0.0,1.0,13.3,7.0,17.0,2.0,0.04,3.0,1264.16,N
9.0,0.0,2.0,22.94,5.0,9.0,1.0,0.02,1.0,143.4,Y
45.0,1.0,8.0,39.94,34.0,89.0,6.0,0.26,8.0,15409.74,Y
4.0,0.0,0.0,7.74,2.0,3.0,1.0,0.0,1.0,17.41,N
61.0,0.0,4.0,59.09,45.0,182.0,2.0,0.55,3.0,46380.9,N
13.0,0.0,2.0,23.78,8.0,25.0,2.0,0.06,3.0,1337.83,N
27.0,1.0,6.0,20.26,16.0,43.0,3.0,0.12,5.0,6280.51,N
4.0,0.0,0.0,9.49,2.0,7.0,1.0,0.01,1.0,116.27,N
18.0,4.0,3.0,12.57,8.0,20.0,4.0,0.04,7.0,1277.67,Y
13.0,0.0,3.0,11.86,8.0,12.0,3.0,0.02,5.0,326.92,Y
22.0,0.0,3.0,22.08,17.0,33.0,3.0,0.09,5.0,3352.01,N
143.0,12.0,20.0,82.71,109.0,273.0,18.0,1.08,35.0,127668.88,N
13.0,0.0,1.0,16.61,9.0,11.0,2.0,0.02,3.0,149.49,N
10.0,0.0,1.0,23.19,6.0,21.0,2.0,0.05,3.0,1078.11,N
11.0,0.0,3.0,22.46,6.0,29.0,1.0,0.07,1.0,1739.36,N
9.0,0.0,2.0,17.74,5.0,21.0,1.0,0.04,1.0,905.08,Y
35.0,3.0,6.0,29.48,23.0,37.0,4.0,0.1,7.0,2948.03,Y
31.0,0.0,4.0,21.95,25.0,47.0,7.0,0.14,13.0,7924.63,N
13.0,0.0,1.0,10.13,10.0,19.0,4.0,0.04,7.0,1711.91,N
4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,N
22.0,0.0,2.0,19.09,18.0,21.0,2.0,0.05,3.0,1306.19,Y
19.0,0.0,2.0,12.76,15.0,34.0,5.0,0.09,9.0,5627.15,Y
72.0,20.0,18.0,41.93,29.0,126.0,13.0,0.38,25.0,31596.19,N
39.0,0.0,1.0,39.34,35.0,84.0,4.0,0.27,7.0,16855.08,N
107.0,13.0,10.0,87.11,65.0,168.0,10.0,0.54,19.0,30353.11,N
34.0,0.0,5.0,45.53,29.0,51.0,7.0,0.16,13.0,4877.17,Y
4.0,0.0,0.0,7.75,2.0,4.0,1.0,0.01,1.0,31.02,N
23.0,0.0,3.0,33.87,17.0,76.0,3.0,0.18,5.0,8138.08,N
20.0,0.0,3.0,26.41,14.0,21.0,3.0,0.05,5.0,866.35,N
18.0,0.0,4.0,23.11,12.0,39.0,2.0,0.1,3.0,3586.99,N
19.0,2.0,1.0,27.13,14.0,28.0,3.0,0.07,5.0,1798.93,N
5.0,0.0,0.0,16.84,3.0,5.0,1.0,0.01,1.0,37.9,N
109.0,3.0,13.0,68.37,91.0,203.0,16.0,0.76,31.0,75892.01,N
29.0,9.0,5.0,34.55,13.0,29.0,3.0,0.08,5.0,1645.08,Y
13.0,0.0,0.0,17.09,11.0,15.0,3.0,0.03,5.0,558.13,N
13.0,0.0,1.0,11.31,9.0,13.0,2.0,0.03,3.0,586.15,N
78.0,12.0,10.0,56.78,46.0,148.0,1.0,0.43,1.0,29171.77,N
75.0,2.0,4.0,66.13,67.0,143.0,7.0,0.54,13.0,39284.02,N
15.0,0.0,1.0,21.36,12.0,25.0,2.0,0.06,3.0,1542.93,N
49.0,5.0,4.0,26.8,37.0,119.0,12.0,0.41,23.0,56067.86,N
43.0,1.0,11.0,91.4,28.0,112.0,1.0,0.35,1.0,12088.01,N
43.0,1.0,6.0,18.36,34.0,75.0,8.0,0.17,15.0,13829.69,Y
145.0,0.0,30.0,23.67,113.0,286.0,23.0,0.79,45.0,239472.44,N
17.0,0.0,1.0,30.14,14.0,117.0,4.0,0.28,7.0,23474.8,N
20.0,0.0,2.0,39.02,16.0,41.0,2.0,0.11,3.0,2838.95,N
57.0,17.0,4.0,56.53,34.0,84.0,4.0,0.28,7.0,12198.59,N
12.0,0.0,3.0,29.2,7.0,18.0,2.0,0.04,3.0,556.09,N
8.0,0.0,2.0,14.33,4.0,14.0,1.0,0.03,1.0,515.71,N
15.0,0.0,2.0,21.27,11.0,33.0,3.0,0.09,5.0,3324.1,N
185.0,0.0,30.0,75.58,147.0,330.0,30.0,1.03,59.0,127383.2,N
52.0,19.0,9.0,24.16,20.0,36.0,4.0,0.11,7.0,4161.52,Y
77.0,8.0,9.0,39.92,54.0,86.0,3.0,0.28,5.0,17425.85,N
9.0,0.0,1.0,23.33,6.0,30.0,2.0,0.08,3.0,2371.85,N
385.0,25.0,83.0,111.99,272.0,966.0,26.0,3.8,30.0,1162486.19,Y
40.0,10.0,5.0,41.99,22.0,60.0,2.0,0.19,3.0,7904.21,N
139.0,29.0,8.0,60.06,97.0,285.0,12.0,0.95,23.0,135521.39,Y
156.0,12.0,25.0,46.29,114.0,274.0,22.0,0.92,42.0,165546.28,Y
49.0,2.0,6.0,30.85,39.0,85.0,6.0,0.25,11.0,17885.11,Y
8.0,0.0,2.0,11.52,4.0,8.0,1.0,0.01,1.0,161.94,N
26.0,0.0,2.0,41.74,22.0,76.0,7.0,0.24,13.0,11954.35,N
12.0,0.0,5.0,15.72,5.0,19.0,2.0,0.04,3.0,1069.68,N
162.0,22.0,13.0,73.23,125.0,270.0,45.0,0.83,89.0,84426.99,N
26.0,0.0,5.0,23.5,16.0,30.0,4.0,0.08,7.0,2350.22,N
12.0,0.0,4.0,23.43,6.0,17.0,2.0,0.04,3.0,556.83,N
150.0,23.0,10.0,56.95,110.0,228.0,18.0,0.78,35.0,96899.18,N
209.0,47.0,37.0,58.74,116.0,252.0,19.0,0.86,37.0,112821.45,Y
52.0,0.0,6.0,43.93,42.0,91.0,5.0,0.29,9.0,17028.03,N
22.0,1.0,2.0,27.61,15.0,52.0,8.0,0.14,15.0,6658.6,N
11.0,0.0,0.0,25.05,9.0,20.0,2.0,0.05,3.0,889.45,Y
4.0,0.0,0.0,7.74,2.0,3.0,1.0,0.0,1.0,17.41,N
102.0,19.0,5.0,87.92,74.0,251.0,34.0,0.84,67.0,72743.9,Y
51.0,2.0,6.0,44.9,40.0,133.0,5.0,0.38,9.0,29196.02,N
63.0,3.0,9.0,34.18,47.0,111.0,13.0,0.33,25.0,28252.56,N
24.0,0.0,4.0,20.14,18.0,41.0,6.0,0.14,11.0,8151.94,N
23.0,1.0,5.0,35.82,13.0,45.0,1.0,0.1,1.0,2564.51,N
7.0,0.0,1.0,13.45,4.0,8.0,1.0,0.02,1.0,174.36,N
114.0,28.0,21.0,133.01,63.0,183.0,1.0,0.67,1.0,30758.43,N
68.0,5.0,13.0,23.76,48.0,115.0,17.0,0.31,33.0,37133.1,Y
20.0,2.0,4.0,30.14,12.0,31.0,2.0,0.08,3.0,2033.76,N
30.0,0.0,2.0,22.02,26.0,41.0,5.0,0.09,9.0,3440.19,N
29.0,1.0,5.0,26.07,19.0,63.0,9.0,0.18,17.0,11771.7,N
48.0,6.0,2.0,36.98,37.0,141.0,6.0,0.35,11.0,28991.96,Y
6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,N
33.0,6.0,8.0,64.78,15.0,37.0,1.0,0.12,1.0,2080.03,N
4.0,0.0,0.0,9.83,2.0,4.0,1.0,0.01,1.0,39.3,N
84.0,9.0,3.0,40.84,67.0,136.0,15.0,0.42,29.0,38930.03,N
81.0,14.0,24.0,26.49,36.0,92.0,8.0,0.25,15.0,21262.85,N
66.0,0.0,14.0,12.31,48.0,95.0,11.0,0.23,21.0,39395.07,N
100.0,28.0,7.0,49.19,63.0,110.0,11.0,0.38,21.0,26572.76,N
57.0,8.0,5.0,41.05,42.0,101.0,5.0,0.31,9.0,21212.97,N
5.0,0.0,0.0,17.79,3.0,8.0,1.0,0.02,1.0,151.35,N
5.0,0.0,0.0,25.43,3.0,11.0,1.0,0.02,1.0,207.57,N
29.0,0.0,4.0,40.65,23.0,55.0,5.0,0.17,9.0,6574.8,N
25.0,0.0,4.0,27.05,21.0,44.0,3.0,0.12,5.0,4472.13,N
27.0,1.0,2.0,31.87,21.0,52.0,8.0,0.14,15.0,5489.4,N
53.0,4.0,2.0,35.01,43.0,74.0,8.0,0.24,9.0,15053.82,N
6.0,1.0,0.0,5.33,2.0,3.0,1.0,0.0,1.0,12.0,N
22.0,0.0,4.0,25.66,16.0,61.0,5.0,0.17,9.0,9846.41,N
38.0,7.0,7.0,23.55,22.0,55.0,5.0,0.14,9.0,7435.18,N
6.0,0.0,1.0,17.27,3.0,8.0,1.0,0.01,1.0,107.96,N
4.0,0.0,0.0,10.8,2.0,6.0,1.0,0.01,1.0,67.5,Y
17.0,0.0,2.0,23.28,13.0,22.0,3.0,0.05,5.0,1060.92,Y
25.0,6.0,3.0,18.03,13.0,30.0,3.0,0.08,5.0,3204.9,N
45.0,3.0,5.0,33.69,35.0,63.0,5.0,0.21,9.0,11357.39,N
6.0,0.0,0.0,19.37,4.0,8.0,1.0,0.02,1.0,121.08,Y
149.0,54.0,7.0,92.87,86.0,944.0,31.0,2.6,61.0,655746.45,N
79.0,5.0,19.0,32.28,53.0,239.0,4.0,0.58,7.0,92912.68,N
17.0,2.0,3.0,12.98,9.0,14.0,2.0,0.03,3.0,698.02,N
4.0,0.0,0.0,9.83,2.0,4.0,1.0,0.01,1.0,39.3,N
33.0,1.0,5.0,38.2,22.0,45.0,3.0,0.13,5.0,3995.89,N
12.0,0.0,2.0,19.25,8.0,17.0,2.0,0.04,3.0,813.14,N
28.0,1.0,7.0,43.55,17.0,58.0,1.0,0.13,1.0,3751.16,Y
51.0,1.0,7.0,29.39,40.0,73.0,8.0,0.25,15.0,19261.03,N
11.0,0.0,0.0,32.65,11.0,25.0,3.0,0.07,5.0,1422.26,N
11.0,0.0,2.0,12.85,7.0,10.0,2.0,0.02,3.0,365.51,N
61.0,1.0,11.0,30.69,47.0,128.0,8.0,0.37,15.0,39769.65,N
19.0,0.0,2.0,20.02,15.0,21.0,3.0,0.05,5.0,1125.88,N
6.0,0.0,1.0,13.02,3.0,9.0,3.0,0.02,5.0,263.72,N
4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,N
73.0,7.0,11.0,56.68,53.0,195.0,23.0,0.61,45.0,59634.32,N
23.0,1.0,4.0,17.23,16.0,36.0,4.0,0.09,7.0,4614.98,N
133.0,13.0,17.0,78.71,96.0,241.0,12.0,0.93,23.0,99732.57,N
32.0,0.0,5.0,27.16,22.0,51.0,6.0,0.15,11.0,7000.05,N
4.0,0.0,0.0,15.0,2.0,6.0,1.0,0.01,1.0,60.0,Y
10.0,0.0,1.0,13.3,7.0,17.0,2.0,0.04,3.0,1264.16,N
9.0,0.0,1.0,14.01,6.0,15.0,3.0,0.03,5.0,577.01,N
66.0,9.0,9.0,36.23,46.0,118.0,8.0,0.35,13.0,30051.42,N
15.0,0.0,0.0,15.94,12.0,25.0,5.0,0.05,9.0,1594.11,N
92.0,6.0,11.0,127.21,71.0,329.0,3.0,1.2,5.0,102418.72,Y
60.0,9.0,7.0,61.34,42.0,80.0,6.0,0.28,11.0,11621.51,N
14.0,0.0,0.0,32.35,12.0,85.0,7.0,0.21,13.0,12301.49,N
17.0,0.0,2.0,35.47,10.0,48.0,6.0,0.14,11.0,5036.51,N
38.0,4.0,4.0,16.78,24.0,48.0,8.0,0.12,15.0,8197.6,N
5.0,0.0,0.0,17.79,3.0,8.0,1.0,0.02,1.0,151.35,N
33.0,5.0,6.0,32.83,20.0,65.0,9.0,0.18,17.0,9024.89,N
33.0,3.0,5.0,23.93,23.0,39.0,4.0,0.11,7.0,4690.0,Y
22.0,0.0,3.0,37.87,17.0,48.0,5.0,0.13,9.0,3808.98,N
17.0,0.0,1.0,18.13,14.0,53.0,2.0,0.14,3.0,9871.1,N
14.0,3.0,2.0,10.32,6.0,21.0,2.0,0.03,3.0,899.14,Y
63.0,15.0,9.0,28.31,35.0,85.0,11.0,0.22,21.0,15415.76,Y
4.0,0.0,0.0,10.8,2.0,6.0,1.0,0.01,1.0,67.5,N
85.0,26.0,14.0,40.37,41.0,143.0,2.0,0.4,3.0,36384.05,Y
5.0,0.0,0.0,17.41,3.0,10.0,1.0,0.02,1.0,213.31,N
