@relation SelectedFeatures
@attribute LOC_BLANK numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute LOC_TOTAL numeric
@attribute Defective {Y,N}

@data
1.0,0.0,0.0,1.0,1.0,1.0,9.0,15.86,3.5,194.27,0.29,10.79,6.0,9.0,6.0,7.0,14.0,N
1.0,0.0,0.0,1.0,1.0,1.0,6.0,12.18,3.0,109.62,0.33,6.09,4.0,7.0,4.0,6.0,9.0,N
3.0,0.0,1.0,3.0,3.0,1.0,17.0,27.54,9.09,2276.02,0.11,126.45,20.0,37.0,11.0,10.0,23.0,N
0.0,0.0,3.0,3.0,3.0,1.0,18.0,26.47,10.45,2892.94,0.1,160.72,23.0,40.0,11.0,10.0,23.0,N
2.0,0.0,1.0,2.0,2.0,1.0,12.0,23.23,8.0,1486.74,0.13,82.6,16.0,27.0,10.0,10.0,17.0,N
7.0,0.0,1.0,5.0,4.0,3.0,21.0,34.66,10.13,3553.24,0.1,197.4,27.0,46.0,16.0,12.0,31.0,N
3.0,0.0,1.0,2.0,2.0,1.0,11.0,20.75,7.78,1255.5,0.13,69.75,14.0,24.0,9.0,10.0,17.0,N
0.0,0.0,0.0,2.0,2.0,1.0,6.0,5.07,8.75,388.32,0.11,21.57,5.0,9.0,2.0,7.0,8.0,N
0.0,0.0,0.0,2.0,1.0,1.0,3.0,5.99,3.75,84.22,0.27,4.68,3.0,5.0,2.0,5.0,5.0,N
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,N
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,N
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,N
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,N
3.0,0.0,1.0,2.0,2.0,1.0,6.0,11.86,4.38,227.03,0.23,12.61,5.0,10.0,4.0,7.0,12.0,N
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,N
5.0,1.0,4.0,7.0,6.0,7.0,47.0,46.31,21.95,22309.61,0.05,1239.42,67.0,115.0,29.0,19.0,59.0,N
9.0,1.0,2.0,6.0,5.0,4.0,39.0,40.95,17.25,12185.29,0.06,676.96,46.0,85.0,24.0,18.0,53.0,N
1.0,0.0,2.0,3.0,3.0,1.0,23.0,42.22,6.43,1744.8,0.16,96.93,20.0,40.0,14.0,9.0,28.0,N
0.0,0.0,0.0,1.0,1.0,1.0,4.0,10.8,2.5,67.5,0.4,3.75,3.0,6.0,3.0,5.0,6.0,N
9.0,0.0,3.0,7.0,6.0,7.0,48.0,44.1,19.44,16666.88,0.05,925.94,54.0,104.0,25.0,18.0,62.0,N
0.0,0.0,0.0,1.0,1.0,1.0,4.0,10.8,2.5,67.5,0.4,3.75,3.0,6.0,3.0,5.0,6.0,N
3.0,0.0,1.0,4.0,4.0,3.0,44.0,73.68,12.57,11648.46,0.08,647.14,57.0,108.0,34.0,15.0,50.0,N
28.0,2.0,8.0,9.0,7.0,7.0,88.0,61.08,27.12,44908.66,0.04,2494.93,106.0,169.0,43.0,22.0,131.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,7.74,1.5,17.41,0.67,0.97,2.0,3.0,2.0,3.0,2.0,N
13.0,0.0,6.0,9.0,8.0,4.0,70.0,65.84,16.97,18960.71,0.06,1053.37,70.0,129.0,33.0,16.0,91.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,7.74,1.5,17.41,0.67,0.97,2.0,3.0,2.0,3.0,4.0,N
3.0,0.0,4.0,8.0,7.0,3.0,40.0,32.95,14.67,7088.53,0.07,393.81,33.0,62.0,18.0,16.0,49.0,N
10.0,0.0,3.0,5.0,5.0,1.0,48.0,46.25,10.59,5185.62,0.09,288.09,36.0,67.0,17.0,10.0,63.0,N
28.0,2.0,8.0,9.0,7.0,7.0,88.0,61.08,27.12,44908.66,0.04,2494.93,106.0,169.0,43.0,22.0,131.0,N
3.0,0.0,1.0,2.0,2.0,1.0,15.0,15.71,9.17,1320.0,0.11,73.33,11.0,25.0,6.0,10.0,21.0,N
2.0,0.0,1.0,1.0,1.0,1.0,4.0,10.8,2.5,67.5,0.4,3.75,3.0,6.0,3.0,5.0,9.0,N
2.0,0.0,0.0,5.0,4.0,4.0,30.0,29.87,10.73,3441.39,0.09,191.19,23.0,43.0,15.0,14.0,34.0,N
0.0,0.0,0.0,1.0,1.0,1.0,4.0,10.8,2.5,67.5,0.4,3.75,3.0,6.0,3.0,5.0,6.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,7.74,1.5,17.41,0.67,0.97,2.0,3.0,2.0,3.0,2.0,N
7.0,0.0,2.0,7.0,5.0,1.0,45.0,49.64,12.16,7337.87,0.08,407.66,42.0,81.0,19.0,11.0,56.0,N
1.0,0.0,1.0,2.0,2.0,1.0,13.0,19.03,5.25,524.54,0.19,29.14,9.0,18.0,6.0,7.0,17.0,N
4.0,1.0,10.0,7.0,6.0,7.0,48.0,39.92,18.93,14308.91,0.05,794.94,49.0,94.0,22.0,17.0,65.0,N
2.0,0.0,1.0,4.0,3.0,1.0,22.0,30.09,8.64,2247.63,0.12,124.87,22.0,34.0,14.0,11.0,29.0,N
2.0,0.0,0.0,1.0,1.0,1.0,6.0,19.93,2.67,141.74,0.38,7.87,8.0,8.0,6.0,4.0,10.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.75,1.0,4.75,1.0,0.26,1.0,2.0,1.0,2.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,N
0.0,0.0,0.0,1.0,1.0,1.0,3.0,10.34,1.5,23.26,0.67,1.29,3.0,3.0,3.0,3.0,4.0,N
0.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,0.5,1.0,2.0,0.06,1.0,1.0,1.0,1.0,4.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.75,1.0,4.75,1.0,0.26,1.0,2.0,1.0,2.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.75,1.0,4.75,1.0,0.26,1.0,2.0,1.0,2.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,3.0,16.84,1.5,37.9,0.67,2.11,4.0,5.0,4.0,3.0,6.0,N
0.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,0.5,1.0,2.0,0.06,1.0,1.0,1.0,1.0,4.0,N
0.0,0.0,0.0,1.0,1.0,1.0,3.0,9.51,0.5,2.38,2.0,0.13,2.0,1.0,2.0,1.0,4.0,N
3.0,0.0,0.0,2.0,2.0,1.0,18.0,17.8,8.5,1285.77,0.12,71.43,17.0,18.0,10.0,10.0,25.0,N
0.0,0.0,0.0,1.0,1.0,1.0,5.0,12.0,3.0,108.0,0.33,6.0,6.0,6.0,4.0,4.0,7.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.75,1.0,4.75,1.0,0.26,1.0,2.0,1.0,2.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.75,1.0,4.75,1.0,0.26,1.0,2.0,1.0,2.0,2.0,N
13.0,0.0,2.0,7.0,6.0,5.0,55.0,48.24,18.94,17312.29,0.05,961.79,62.0,94.0,36.0,22.0,72.0,N
8.0,2.0,6.0,3.0,3.0,1.0,25.0,35.95,10.47,3942.99,0.1,219.05,29.0,47.0,18.0,13.0,45.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,1.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,1.0,N
1.0,0.0,1.0,1.0,1.0,1.0,3.0,10.8,2.5,67.5,0.4,3.75,3.0,6.0,3.0,5.0,7.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,1.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
3.0,0.0,0.0,2.0,2.0,1.0,36.0,80.38,9.93,7927.7,0.1,440.43,48.0,101.0,29.0,12.0,41.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,12.68,2.5,79.25,0.4,4.4,4.0,6.0,4.0,5.0,5.0,N
2.0,0.0,5.0,3.0,3.0,1.0,21.0,20.8,10.63,2348.19,0.09,130.44,17.0,36.0,8.0,10.0,30.0,N
7.0,0.0,4.0,5.0,3.0,5.0,40.0,47.68,15.83,11952.97,0.06,664.05,57.0,83.0,27.0,15.0,53.0,N
11.0,0.0,2.0,15.0,12.0,9.0,108.0,68.03,32.61,72378.03,0.03,4021.0,138.0,212.0,55.0,26.0,123.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,7.74,1.5,17.41,0.67,0.97,2.0,3.0,2.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,4.0,10.8,2.5,67.5,0.4,3.75,3.0,6.0,3.0,5.0,6.0,N
5.0,0.0,2.0,4.0,4.0,1.0,38.0,35.74,12.38,5473.17,0.08,304.07,33.0,59.0,16.0,12.0,47.0,Y
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,N
6.0,0.0,2.0,5.0,5.0,4.0,34.0,33.66,12.57,5316.29,0.08,295.35,29.0,59.0,15.0,13.0,44.0,N
2.0,0.0,4.0,1.0,1.0,1.0,5.0,18.6,2.5,116.27,0.4,6.46,5.0,9.0,5.0,5.0,13.0,N
2.0,0.0,4.0,1.0,1.0,1.0,5.0,18.6,2.5,116.27,0.4,6.46,5.0,9.0,5.0,5.0,13.0,N
6.0,0.0,2.0,5.0,5.0,4.0,34.0,33.66,12.57,5316.29,0.08,295.35,29.0,59.0,15.0,13.0,44.0,N
0.0,0.0,0.0,1.0,1.0,1.0,4.0,8.72,4.0,139.48,0.25,7.75,4.0,7.0,3.0,6.0,6.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,7.74,1.5,17.41,0.67,0.97,2.0,3.0,2.0,3.0,7.0,N
16.0,1.0,2.0,19.0,16.0,7.0,93.0,85.04,18.98,30630.91,0.05,1701.72,97.0,172.0,46.0,18.0,118.0,N
8.0,1.0,1.0,7.0,7.0,5.0,49.0,61.43,15.0,13822.78,0.07,767.93,66.0,99.0,33.0,15.0,65.0,N
13.0,0.0,1.0,22.0,17.0,16.0,109.0,81.73,25.53,53276.94,0.04,2959.83,129.0,215.0,48.0,19.0,129.0,N
19.0,2.0,11.0,9.0,7.0,7.0,71.0,55.59,19.95,22125.51,0.05,1229.19,76.0,111.0,40.0,21.0,107.0,Y
1.0,0.0,0.0,1.0,1.0,1.0,4.0,8.72,4.0,139.48,0.25,7.75,4.0,7.0,3.0,6.0,7.0,N
6.0,0.0,2.0,5.0,5.0,4.0,34.0,33.66,12.57,5316.29,0.08,295.35,29.0,59.0,15.0,13.0,44.0,N
3.0,0.0,4.0,1.0,1.0,1.0,5.0,18.6,2.5,116.27,0.4,6.46,5.0,9.0,5.0,5.0,14.0,N
0.0,0.0,2.0,1.0,1.0,1.0,2.0,6.86,3.5,84.0,0.29,4.67,1.0,7.0,1.0,7.0,6.0,N
0.0,0.0,0.0,2.0,1.0,1.0,0.0,10.44,3.5,127.89,0.29,7.11,3.0,8.0,3.0,7.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.8,2.0,23.22,0.5,1.29,1.0,4.0,1.0,4.0,2.0,N
0.0,0.0,0.0,2.0,1.0,1.0,0.0,8.72,4.0,139.48,0.25,7.75,4.0,7.0,3.0,6.0,2.0,N
20.0,2.0,11.0,9.0,7.0,7.0,70.0,53.5,19.65,20664.58,0.05,1148.03,73.0,105.0,39.0,21.0,107.0,Y
6.0,0.0,14.0,5.0,4.0,3.0,36.0,64.62,10.6,7260.94,0.09,403.39,53.0,69.0,35.0,14.0,58.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,7.74,1.5,17.41,0.67,0.97,2.0,3.0,2.0,3.0,4.0,N
10.0,0.0,5.0,10.0,9.0,5.0,58.0,57.29,17.14,16836.92,0.06,935.38,64.0,117.0,28.0,15.0,75.0,N
10.0,0.0,3.0,18.0,14.0,13.0,80.0,54.04,24.75,33105.44,0.04,1839.19,88.0,149.0,32.0,18.0,95.0,N
11.0,4.0,10.0,6.0,4.0,5.0,45.0,52.0,14.5,10932.56,0.07,607.36,58.0,77.0,32.0,16.0,74.0,Y
11.0,3.0,9.0,5.0,4.0,3.0,46.0,50.35,14.45,10515.73,0.07,584.21,56.0,75.0,31.0,16.0,74.0,Y
2.0,0.0,0.0,2.0,2.0,1.0,14.0,18.67,7.07,933.43,0.14,51.86,11.0,22.0,7.0,9.0,18.0,N
0.0,0.0,0.0,1.0,1.0,1.0,4.0,10.8,2.5,67.5,0.4,3.75,3.0,6.0,3.0,5.0,6.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,7.74,1.5,17.41,0.67,0.97,2.0,3.0,2.0,3.0,2.0,N
5.0,0.0,1.0,7.0,5.0,6.0,39.0,34.05,21.07,15107.52,0.05,839.31,51.0,82.0,23.0,19.0,47.0,N
2.0,0.0,2.0,1.0,1.0,1.0,4.0,10.8,2.5,67.5,0.4,3.75,3.0,6.0,3.0,5.0,10.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
4.0,0.0,5.0,2.0,2.0,1.0,16.0,30.12,7.88,1867.83,0.13,103.77,21.0,33.0,12.0,9.0,27.0,N
4.0,0.0,5.0,2.0,2.0,1.0,16.0,30.12,7.88,1867.83,0.13,103.77,21.0,33.0,12.0,9.0,27.0,N
4.0,0.0,5.0,2.0,2.0,1.0,16.0,27.8,7.77,1679.66,0.13,93.31,19.0,31.0,11.0,9.0,27.0,N
4.0,0.0,4.0,5.0,5.0,1.0,26.0,28.45,12.54,4470.44,0.08,248.36,27.0,48.0,14.0,13.0,36.0,N
3.0,0.0,6.0,4.0,4.0,4.0,27.0,23.96,13.85,4592.87,0.07,255.16,24.0,45.0,13.0,15.0,38.0,N
10.0,0.0,8.0,7.0,6.0,1.0,61.0,67.87,14.32,13914.17,0.07,773.01,63.0,111.0,33.0,15.0,81.0,N
5.0,0.0,3.0,4.0,4.0,1.0,27.0,32.84,10.61,3694.35,0.09,205.24,27.0,48.0,14.0,11.0,37.0,Y
4.0,0.0,5.0,2.0,2.0,1.0,15.0,22.41,8.0,1434.45,0.13,79.69,16.0,27.0,9.0,9.0,26.0,N
0.0,0.0,2.0,1.0,1.0,1.0,4.0,6.67,4.5,135.0,0.22,7.5,3.0,7.0,2.0,6.0,8.0,N
12.0,0.0,6.0,7.0,6.0,1.0,59.0,63.37,14.03,12478.8,0.07,693.27,58.0,103.0,31.0,15.0,79.0,Y
8.0,0.0,0.0,10.0,10.0,8.0,61.0,48.86,18.3,16361.74,0.05,908.99,61.0,107.0,25.0,15.0,71.0,N
7.0,0.0,0.0,10.0,10.0,8.0,61.0,54.12,16.42,14596.21,0.06,810.9,61.0,106.0,26.0,14.0,70.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,7.74,1.5,17.41,0.67,0.97,2.0,3.0,2.0,3.0,1.0,N
0.0,0.0,0.0,1.0,1.0,1.0,2.0,7.74,1.5,17.41,0.67,0.97,2.0,3.0,2.0,3.0,4.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,7.74,1.5,17.41,0.67,0.97,2.0,3.0,2.0,3.0,1.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,7.74,1.5,17.41,0.67,0.97,2.0,3.0,2.0,3.0,1.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,7.74,1.5,17.41,0.67,0.97,2.0,3.0,2.0,3.0,1.0,N
0.0,0.0,0.0,1.0,1.0,1.0,2.0,7.74,1.5,17.41,0.67,0.97,2.0,3.0,2.0,3.0,4.0,N
0.0,0.0,0.0,1.0,1.0,1.0,2.0,7.74,1.5,17.41,0.67,0.97,2.0,3.0,2.0,3.0,4.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,N
0.0,0.0,0.0,1.0,1.0,1.0,2.0,7.74,1.5,17.41,0.67,0.97,2.0,3.0,2.0,3.0,4.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,7.74,1.5,17.41,0.67,0.97,2.0,3.0,2.0,3.0,3.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
28.0,3.0,11.0,15.0,14.0,8.0,90.0,59.7,30.22,54519.67,0.03,3028.87,118.0,185.0,41.0,21.0,134.0,Y
9.0,0.0,2.0,11.0,9.0,6.0,72.0,45.6,27.33,34067.01,0.04,1892.61,82.0,129.0,36.0,24.0,85.0,N
34.0,9.0,13.0,17.0,15.0,8.0,92.0,54.02,35.08,66460.03,0.03,3692.22,122.0,195.0,40.0,23.0,150.0,N
19.0,0.0,11.0,19.0,14.0,12.0,116.0,68.05,37.49,95656.09,0.03,5314.23,158.0,238.0,59.0,28.0,148.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,7.74,1.5,17.41,0.67,0.97,2.0,3.0,2.0,3.0,3.0,N
17.0,0.0,2.0,24.0,18.0,19.0,134.0,80.48,31.5,79856.57,0.03,4436.48,162.0,245.0,54.0,21.0,155.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,7.74,1.5,17.41,0.67,0.97,2.0,3.0,2.0,3.0,4.0,N
19.0,0.0,3.0,14.0,11.0,11.0,94.0,78.1,26.55,55057.45,0.04,3058.75,140.0,188.0,58.0,22.0,118.0,N
15.0,0.0,3.0,12.0,10.0,11.0,88.0,76.67,21.35,34945.56,0.05,1941.42,102.0,174.0,43.0,18.0,108.0,N
0.0,0.0,0.0,2.0,2.0,1.0,6.0,5.07,8.75,388.32,0.11,21.57,5.0,9.0,2.0,7.0,8.0,N
1.0,0.0,8.0,6.0,4.0,1.0,21.0,23.57,10.64,2666.24,0.09,148.12,26.0,32.0,11.0,9.0,32.0,N
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,N
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,N
1.0,0.0,1.0,2.0,2.0,1.0,6.0,11.86,4.38,227.03,0.23,12.61,5.0,10.0,4.0,7.0,10.0,N
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,N
5.0,12.0,5.0,2.0,2.0,1.0,22.0,66.55,7.59,3836.67,0.13,213.15,41.0,56.0,27.0,10.0,46.0,N
0.0,0.0,4.0,1.0,1.0,1.0,6.0,15.22,3.75,213.97,0.27,11.89,6.0,12.0,4.0,5.0,12.0,N
0.0,0.0,0.0,2.0,2.0,1.0,13.0,21.32,5.0,533.03,0.2,29.61,10.0,18.0,7.0,7.0,15.0,N
0.0,0.0,1.0,1.0,1.0,1.0,4.0,10.8,2.5,67.5,0.4,3.75,3.0,6.0,3.0,5.0,7.0,N
0.0,0.0,1.0,1.0,1.0,1.0,4.0,10.8,2.5,67.5,0.4,3.75,3.0,6.0,3.0,5.0,7.0,N
0.0,0.0,3.0,1.0,1.0,1.0,6.0,15.22,3.75,213.97,0.27,11.89,6.0,12.0,4.0,5.0,11.0,N
5.0,2.0,4.0,5.0,4.0,5.0,29.0,26.39,18.89,9417.11,0.05,523.16,34.0,61.0,18.0,20.0,42.0,N
7.0,3.0,17.0,6.0,6.0,1.0,56.0,61.88,17.14,18184.17,0.06,1010.23,75.0,112.0,35.0,16.0,85.0,N
0.0,0.0,3.0,1.0,1.0,1.0,6.0,15.22,3.75,213.97,0.27,11.89,6.0,12.0,4.0,5.0,11.0,N
0.0,0.0,0.0,1.0,1.0,1.0,2.0,9.51,3.0,85.59,0.33,4.75,3.0,6.0,3.0,6.0,4.0,N
0.0,0.0,0.0,1.0,1.0,1.0,2.0,15.36,3.5,188.21,0.29,10.46,5.0,10.0,5.0,7.0,6.0,N
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,1.0,1.0,1.0,6.0,15.38,3.6,199.26,0.28,11.07,6.0,10.0,5.0,6.0,10.0,N
0.0,1.0,0.0,1.0,1.0,1.0,6.0,15.38,3.6,199.26,0.28,11.07,6.0,10.0,5.0,6.0,10.0,N
0.0,0.0,4.0,1.0,1.0,1.0,6.0,15.22,3.75,213.97,0.27,11.89,6.0,12.0,4.0,5.0,19.0,N
6.0,0.0,6.0,10.0,10.0,1.0,57.0,49.46,16.5,13466.32,0.06,748.13,54.0,114.0,18.0,11.0,78.0,N
6.0,0.0,3.0,5.0,5.0,1.0,51.0,50.46,15.29,11794.86,0.07,655.27,53.0,91.0,26.0,15.0,68.0,N
6.0,0.0,3.0,8.0,8.0,5.0,48.0,40.5,18.78,14289.29,0.05,793.85,48.0,94.0,23.0,18.0,61.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.75,1.0,4.75,1.0,0.26,1.0,2.0,1.0,2.0,2.0,N
0.0,1.0,1.0,1.0,1.0,1.0,2.0,16.84,1.5,37.9,0.67,2.11,4.0,5.0,4.0,3.0,6.0,N
3.0,3.0,1.0,1.0,1.0,1.0,16.0,101.6,4.27,1848.73,0.23,102.71,39.0,43.0,32.0,7.0,25.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.75,1.0,4.75,1.0,0.26,1.0,2.0,1.0,2.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.75,1.0,4.75,1.0,0.26,1.0,2.0,1.0,2.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,N
0.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,0.5,1.0,2.0,0.06,1.0,1.0,1.0,1.0,3.0,N
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,N
0.0,0.0,0.0,2.0,2.0,1.0,14.0,17.18,6.19,657.57,0.16,36.53,11.0,15.0,8.0,9.0,18.0,N
0.0,0.0,0.0,2.0,2.0,1.0,13.0,15.56,6.43,642.86,0.16,35.71,10.0,15.0,7.0,9.0,16.0,N
0.0,0.0,0.0,1.0,1.0,1.0,2.0,7.75,2.0,31.02,0.5,1.72,2.0,4.0,2.0,4.0,4.0,N
2.0,4.0,4.0,5.0,4.0,5.0,36.0,36.96,18.0,11974.34,0.06,665.24,44.0,81.0,22.0,18.0,48.0,N
2.0,0.0,0.0,2.0,2.0,1.0,24.0,35.1,8.57,2578.53,0.12,143.25,20.0,44.0,14.0,12.0,28.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,1.0,N
2.0,0.0,0.0,2.0,2.0,1.0,24.0,35.65,8.57,2618.82,0.12,145.49,20.0,45.0,14.0,12.0,28.0,N
9.0,0.0,2.0,5.0,5.0,1.0,58.0,60.41,14.0,11840.44,0.07,657.8,56.0,98.0,30.0,15.0,75.0,N
0.0,0.0,3.0,1.0,1.0,1.0,6.0,15.22,3.75,213.97,0.27,11.89,6.0,12.0,4.0,5.0,14.0,N
0.0,0.0,0.0,1.0,1.0,1.0,6.0,16.34,3.6,211.72,0.28,11.76,6.0,11.0,5.0,6.0,8.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,7.86,2.5,49.13,0.4,2.73,2.0,5.0,2.0,5.0,2.0,N
5.0,4.0,6.0,7.0,5.0,7.0,48.0,47.23,19.98,18860.9,0.05,1047.82,61.0,108.0,29.0,19.0,65.0,N
3.0,3.0,5.0,6.0,4.0,5.0,41.0,42.76,17.64,13304.98,0.06,739.17,49.0,90.0,25.0,18.0,54.0,N
1.0,0.0,1.0,2.0,2.0,1.0,9.0,16.56,6.67,736.09,0.15,40.89,10.0,19.0,6.0,8.0,13.0,N
2.0,0.0,0.0,2.0,2.0,1.0,14.0,19.94,6.86,937.65,0.15,52.09,12.0,23.0,7.0,8.0,18.0,N
0.0,0.0,0.0,1.0,1.0,1.0,2.0,12.18,3.0,109.62,0.33,6.09,4.0,7.0,4.0,6.0,5.0,N
0.0,0.0,0.0,1.0,1.0,1.0,2.0,9.51,3.0,85.59,0.33,4.75,3.0,6.0,3.0,6.0,4.0,N
0.0,0.0,0.0,1.0,1.0,1.0,2.0,9.51,3.0,85.59,0.33,4.75,3.0,6.0,3.0,6.0,4.0,N
0.0,0.0,0.0,1.0,1.0,1.0,2.0,12.18,3.0,109.62,0.33,6.09,4.0,7.0,4.0,6.0,5.0,N
1.0,0.0,0.0,1.0,1.0,1.0,7.0,22.67,6.0,816.0,0.17,45.33,12.0,22.0,8.0,8.0,12.0,N
1.0,0.0,0.0,1.0,1.0,1.0,7.0,22.67,6.0,816.0,0.17,45.33,12.0,22.0,8.0,8.0,12.0,N
5.0,2.0,6.0,5.0,4.0,5.0,31.0,33.81,17.27,10086.81,0.06,560.38,40.0,69.0,22.0,19.0,46.0,N
6.0,2.0,5.0,5.0,4.0,5.0,32.0,34.94,17.5,10700.49,0.06,594.47,42.0,70.0,24.0,20.0,47.0,N
5.0,5.0,4.0,4.0,4.0,1.0,23.0,35.28,9.92,3472.37,0.1,192.91,29.0,41.0,19.0,13.0,39.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
