@relation SelectedFeatures
@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute CALL_PAIRS numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute DECISION_COUNT numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute DESIGN_DENSITY numeric
@attribute EDGE_COUNT numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute ESSENTIAL_DENSITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute PARAMETER_COUNT numeric
@attribute GLOBAL_DATA_COMPLEXITY numeric
@attribute GLOBAL_DATA_DENSITY numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute HALSTEAD_VOLUME numeric
@attribute MAINTENANCE_SEVERITY numeric
@attribute MULTIPLE_CONDITION_COUNT numeric
@attribute NORMALIZED_CYLOMATIC_COMPLEXITY numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute NUMBER_OF_LINES numeric
@attribute PERCENT_COMMENTS numeric
@attribute Defective {Y,N}

@data
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
3.0,1.0,1.0,0.0,1.0,0.2,0.0,1.0,1.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0,8.0,799.29,0.13,44.41,99.91,1.0,0.0,0.08,17.0,5.0,8.0,13.0,37.5,N
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.5,17.41,0.67,0.97,11.61,1.0,0.0,0.5,3.0,2.0,3.0,2.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.5,17.41,0.67,0.97,11.61,1.0,0.0,0.33,3.0,2.0,3.0,3.0,0.0,N
7.0,3.0,4.0,0.0,2.0,0.15,2.0,2.0,1.0,8.0,1.0,0.0,13.0,0.0,2.0,1.0,7.33,1838.97,0.14,102.16,250.77,0.5,2.0,0.09,32.0,15.0,10.0,23.0,7.14,N
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.33,3.0,0.0,3.0,3.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,12.0,0.67,0.67,8.0,1.0,0.0,0.5,3.0,1.0,3.0,2.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,N
0.0,1.0,2.0,0.0,1.0,0.33,0.0,1.0,1.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,1.5,12.0,0.67,0.67,8.0,1.0,0.0,0.2,3.0,1.0,3.0,5.0,25.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.5,12.0,0.67,0.67,8.0,1.0,0.0,0.25,3.0,1.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.5,12.0,0.67,0.67,8.0,1.0,0.0,0.25,3.0,1.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.5,12.0,0.67,0.67,8.0,1.0,0.0,0.25,3.0,1.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.5,12.0,0.67,0.67,8.0,1.0,0.0,0.25,3.0,1.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.5,12.0,0.67,0.67,8.0,1.0,0.0,0.25,3.0,1.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.5,12.0,0.67,0.67,8.0,1.0,0.0,0.25,3.0,1.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.5,12.0,0.67,0.67,8.0,1.0,0.0,0.25,3.0,1.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.61,1.0,0.0,1.0,5.0,0.0,5.0,1.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.61,1.0,0.0,1.0,5.0,0.0,5.0,1.0,0.0,N
0.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,188.72,0.33,10.48,62.91,1.0,0.0,0.14,10.0,7.0,6.0,7.0,0.0,N
0.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,188.72,0.33,10.48,62.91,1.0,0.0,0.17,10.0,7.0,6.0,6.0,0.0,N
0.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,246.13,0.33,13.67,82.04,1.0,0.0,0.17,12.0,9.0,6.0,6.0,0.0,N
0.0,1.0,1.0,0.0,1.0,0.33,0.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,1.0,1.0,3.0,276.0,0.33,15.33,92.0,1.0,0.0,0.14,13.0,10.0,6.0,7.0,0.0,N
0.0,1.0,1.0,0.0,1.0,0.33,0.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,1.0,1.0,3.0,276.0,0.33,15.33,92.0,1.0,0.0,0.14,13.0,10.0,6.0,7.0,0.0,N
0.0,1.0,1.0,0.0,1.0,0.33,0.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,1.0,1.0,3.0,276.0,0.33,15.33,92.0,1.0,0.0,0.13,13.0,10.0,6.0,8.0,0.0,N
0.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,246.13,0.33,13.67,82.04,1.0,0.0,0.17,12.0,9.0,6.0,6.0,0.0,N
0.0,1.0,1.0,0.0,1.0,0.33,0.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,1.0,1.0,3.0,246.13,0.33,13.67,82.04,1.0,0.0,0.13,12.0,9.0,6.0,8.0,0.0,N
0.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,188.72,0.33,10.48,62.91,1.0,0.0,0.2,10.0,7.0,6.0,5.0,0.0,N
0.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,188.72,0.33,10.48,62.91,1.0,0.0,0.2,10.0,7.0,6.0,5.0,0.0,N
0.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,188.72,0.33,10.48,62.91,1.0,0.0,0.17,10.0,7.0,6.0,6.0,0.0,N
0.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,161.32,0.33,8.96,53.77,1.0,0.0,0.17,9.0,6.0,6.0,6.0,0.0,N
0.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,161.32,0.33,8.96,53.77,1.0,0.0,0.13,9.0,6.0,6.0,8.0,0.0,N
0.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,134.92,0.33,7.5,44.97,1.0,0.0,0.25,8.0,5.0,6.0,4.0,0.0,N
0.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,134.92,0.33,7.5,44.97,1.0,0.0,0.2,8.0,5.0,6.0,5.0,0.0,N
0.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,134.92,0.33,7.5,44.97,1.0,0.0,0.25,8.0,5.0,6.0,4.0,0.0,N
0.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,134.92,0.33,7.5,44.97,1.0,0.0,0.25,8.0,5.0,6.0,4.0,0.0,N
0.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,134.92,0.33,7.5,44.97,1.0,0.0,0.14,8.0,5.0,6.0,7.0,0.0,N
0.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,161.32,0.33,8.96,53.77,1.0,0.0,0.2,9.0,6.0,6.0,5.0,0.0,N
0.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,161.32,0.33,8.96,53.77,1.0,0.0,0.2,9.0,6.0,6.0,5.0,0.0,N
0.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,188.72,0.33,10.48,62.91,1.0,0.0,0.13,10.0,7.0,6.0,8.0,0.0,N
0.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,188.72,0.33,10.48,62.91,1.0,0.0,0.13,10.0,7.0,6.0,8.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33,0.0,0.0,0.0,3.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33,1.0,0.0,1.0,3.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.5,12.0,0.67,0.67,8.0,1.0,0.0,0.25,3.0,1.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.5,12.0,0.67,0.67,8.0,1.0,0.0,0.25,3.0,1.0,3.0,4.0,0.0,N
0.0,1.0,0.0,9.0,1.0,0.09,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08,0.0,1.0,0.0,12.0,81.82,N
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33,0.0,0.0,0.0,3.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33,0.0,0.0,0.0,3.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33,1.0,0.0,1.0,3.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,2.4,106.51,0.42,5.92,44.38,1.0,0.0,0.17,8.0,5.0,4.0,6.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.5,12.0,0.67,0.67,8.0,1.0,0.0,0.25,3.0,1.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.2,0.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.75,4.75,1.33,0.26,6.34,1.0,0.0,0.17,1.0,2.0,1.0,6.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33,0.0,0.0,0.0,3.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33,1.0,0.0,1.0,3.0,0.0,N
0.0,1.0,1.0,0.0,1.0,0.33,0.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,1.0,1.0,2.5,67.5,0.4,3.75,27.0,1.0,0.0,0.2,6.0,3.0,5.0,5.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.5,12.0,0.67,0.67,8.0,1.0,0.0,0.25,3.0,1.0,3.0,4.0,0.0,N
0.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.5,38.77,0.4,2.15,15.51,1.0,0.0,0.25,5.0,1.0,5.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.5,2.38,2.0,0.13,4.75,1.0,0.0,0.2,1.0,2.0,1.0,5.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33,1.0,0.0,1.0,3.0,0.0,N
2.0,1.0,1.0,0.0,1.0,0.17,0.0,1.0,1.0,2.0,1.0,0.0,6.0,0.0,1.0,1.0,7.5,938.23,0.13,52.12,125.1,1.0,0.0,0.08,18.0,8.0,10.0,12.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.5,12.0,0.67,0.67,8.0,1.0,0.0,0.25,3.0,1.0,3.0,4.0,0.0,N
0.0,1.0,2.0,0.0,1.0,0.5,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,3.5,127.89,0.29,7.11,36.54,1.0,0.0,0.17,8.0,3.0,7.0,6.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33,1.0,0.0,1.0,3.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33,1.0,0.0,1.0,3.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33,1.0,0.0,1.0,3.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33,1.0,0.0,1.0,3.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.33,0.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,46.53,0.5,2.58,23.26,1.0,0.0,0.2,5.0,3.0,3.0,5.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,12.0,0.67,0.67,8.0,1.0,0.0,0.5,3.0,1.0,3.0,2.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,12.0,0.67,0.67,8.0,1.0,0.0,0.5,3.0,1.0,3.0,2.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,12.0,0.67,0.67,8.0,1.0,0.0,0.5,3.0,1.0,3.0,2.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.2,3.0,0.0,3.0,5.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.5,12.0,0.67,0.67,8.0,1.0,0.0,0.2,3.0,1.0,3.0,5.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,1.0,0.0,1.0,0.2,0.0,1.0,1.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0,8.0,799.29,0.13,44.41,99.91,1.0,0.0,0.13,17.0,5.0,8.0,8.0,16.67,N
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.5,17.41,0.67,0.97,11.61,1.0,0.0,0.5,3.0,2.0,3.0,2.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.5,17.41,0.67,0.97,11.61,1.0,0.0,0.33,3.0,2.0,3.0,3.0,0.0,N
6.0,3.0,4.0,0.0,2.0,0.15,2.0,2.0,1.0,8.0,1.0,0.0,13.0,0.0,2.0,1.0,7.33,1838.97,0.14,102.16,250.77,0.5,2.0,0.09,32.0,15.0,10.0,22.0,7.14,N
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.33,3.0,0.0,3.0,3.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,12.0,0.67,0.67,8.0,1.0,0.0,0.5,3.0,1.0,3.0,2.0,0.0,N
