@relation SelectedFeatures
@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute CALL_PAIRS numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute DECISION_DENSITY numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute DESIGN_DENSITY numeric
@attribute ESSENTIAL_DENSITY numeric
@attribute PARAMETER_COUNT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute MAINTENANCE_SEVERITY numeric
@attribute MODIFIED_CONDITION_COUNT numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute NUMBER_OF_LINES numeric
@attribute PERCENT_COMMENTS numeric
@attribute LOC_TOTAL numeric
@attribute Defective {Y,N}

@data
2.0,1.0,1.0,0.0,0.0,0.14,0.0,1.0,1.0,0.0,0.0,6.4,544.7,0.16,30.26,1.0,0.0,5.0,8.0,11.0,0.0,7.0,N
10.0,5.0,0.0,0.0,5.0,0.14,2.0,1.0,0.33,0.0,0.0,18.0,8106.33,0.06,450.35,0.33,2.0,10.0,8.0,39.0,18.52,22.0,N
21.0,16.0,4.0,1.0,0.0,0.17,0.0,15.0,1.0,0.0,0.0,41.21,81451.08,0.02,4525.06,0.07,0.0,36.0,23.0,113.0,1.11,90.0,N
8.0,11.0,2.0,0.0,4.0,0.19,2.25,4.0,0.67,0.8,0.0,15.11,7772.08,0.07,431.78,0.83,5.0,19.0,14.0,46.0,11.11,32.0,N
8.0,13.0,2.0,2.0,9.0,0.26,2.2,2.0,0.29,0.33,0.0,42.31,33933.25,0.02,1885.18,0.43,6.0,13.0,20.0,46.0,30.56,27.0,N
1.0,7.0,0.0,0.0,0.0,0.57,2.5,1.0,0.25,0.67,0.0,15.0,1740.0,0.07,96.67,0.75,3.0,4.0,12.0,10.0,0.0,7.0,N
24.0,13.0,7.0,2.0,25.0,0.21,2.2,6.0,0.86,0.33,0.0,31.35,25188.32,0.03,1399.35,0.43,6.0,20.0,22.0,92.0,45.76,34.0,N
2.0,5.0,1.0,0.0,0.0,0.25,2.0,1.0,0.33,0.0,0.0,20.22,6769.26,0.05,376.07,0.33,2.0,9.0,14.0,16.0,0.0,12.0,N
10.0,13.0,2.0,2.0,5.0,0.47,2.2,3.0,0.43,0.0,0.0,19.83,11602.5,0.05,644.58,0.14,6.0,15.0,17.0,34.0,35.0,15.0,N
7.0,3.0,2.0,0.0,1.0,0.15,2.0,1.0,0.5,0.0,0.0,9.55,2012.48,0.1,111.8,0.5,1.0,11.0,10.0,23.0,7.14,13.0,N
23.0,7.0,4.0,3.0,12.0,0.03,2.0,1.0,1.0,0.0,0.0,25.11,18571.43,0.04,1031.75,1.0,3.0,19.0,18.0,70.0,34.88,31.0,N
0.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,1.5,12.0,0.67,0.67,1.0,0.0,1.0,3.0,4.0,0.0,2.0,N
2.0,1.0,0.0,0.0,0.0,0.33,0.0,1.0,1.0,0.0,0.0,3.5,175.66,0.29,9.76,1.0,0.0,5.0,7.0,23.0,0.0,3.0,N
13.0,11.0,3.0,3.0,5.0,0.21,2.0,3.0,0.5,0.0,0.0,20.92,12878.64,0.05,715.48,0.17,5.0,19.0,15.0,48.0,24.24,28.0,N
3.0,5.0,2.0,0.0,0.0,0.17,2.0,3.0,1.0,0.0,0.0,20.43,11656.27,0.05,647.57,0.33,2.0,14.0,13.0,23.0,0.0,18.0,N
0.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,3.0,95.1,0.33,5.28,1.0,0.0,3.0,6.0,4.0,0.0,2.0,N
3.0,3.0,0.0,1.0,2.0,0.18,0.0,1.0,0.5,0.0,0.0,18.67,2905.92,0.05,161.44,0.5,0.0,3.0,8.0,18.0,23.08,11.0,N
0.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,3.5,99.85,0.29,5.55,1.0,0.0,2.0,7.0,5.0,0.0,2.0,N
3.0,1.0,3.0,0.0,1.0,0.09,0.0,1.0,1.0,0.0,0.0,7.73,1459.45,0.13,81.08,1.0,0.0,11.0,10.0,33.0,8.33,11.0,N
5.0,1.0,3.0,0.0,0.0,0.1,0.0,1.0,1.0,0.0,0.0,5.0,799.56,0.2,44.42,1.0,0.0,12.0,8.0,38.0,0.0,10.0,N
14.0,25.0,8.0,3.0,21.0,0.16,0.0,8.0,0.62,0.5,0.0,39.06,88285.54,0.03,4904.75,0.54,0.0,36.0,19.0,119.0,24.0,79.0,N
10.0,9.0,3.0,2.0,0.0,0.28,0.0,3.0,0.6,0.5,0.0,25.83,10423.15,0.04,579.06,0.6,0.0,9.0,15.0,32.0,11.11,18.0,N
5.0,1.0,3.0,0.0,3.0,0.11,0.0,1.0,1.0,0.0,0.0,11.82,3359.53,0.08,186.64,1.0,0.0,11.0,13.0,19.0,25.0,9.0,N
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,N
4.0,7.0,2.0,0.0,1.0,0.4,0.0,2.0,0.5,0.67,0.0,16.29,5381.83,0.06,298.99,0.75,0.0,12.0,17.0,19.0,9.09,10.0,N
0.0,1.0,1.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,7.5,742.43,0.13,41.25,1.0,0.0,4.0,10.0,5.0,0.0,2.0,N
0.0,1.0,1.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,7.0,820.45,0.14,45.58,1.0,0.0,5.0,10.0,5.0,0.0,2.0,N
3.0,1.0,1.0,0.0,0.0,0.25,0.0,1.0,1.0,0.0,0.0,7.33,929.22,0.14,51.62,1.0,0.0,6.0,11.0,23.0,0.0,4.0,N
1.0,1.0,0.0,0.0,0.0,0.25,0.0,1.0,1.0,0.0,0.0,8.1,709.31,0.12,39.41,1.0,0.0,5.0,9.0,7.0,0.0,4.0,N
20.0,13.0,13.0,1.0,19.0,0.17,0.0,9.0,1.0,0.0,0.0,22.39,23328.87,0.04,1296.05,0.11,0.0,36.0,26.0,94.0,27.78,53.0,N
3.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,1.5,12.0,0.67,0.67,1.0,0.0,1.0,3.0,8.0,33.33,2.0,N
2.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,1.5,12.0,0.67,0.67,1.0,0.0,1.0,3.0,7.0,33.33,2.0,N
3.0,1.0,1.0,0.0,0.0,0.33,0.0,1.0,1.0,0.0,0.0,3.5,99.85,0.29,5.55,1.0,0.0,2.0,7.0,8.0,0.0,3.0,N
2.0,5.0,2.0,1.0,3.0,0.23,0.0,1.0,0.33,0.0,0.0,10.29,2007.31,0.1,111.52,0.33,0.0,12.0,13.0,20.0,25.0,13.0,N
1.0,1.0,1.0,0.0,0.0,0.1,0.0,1.0,1.0,0.0,2.0,6.43,656.91,0.16,36.5,1.0,0.0,7.0,10.0,12.0,0.0,10.0,N
1.0,1.0,1.0,0.0,0.0,0.1,0.0,1.0,1.0,0.0,3.0,5.33,426.42,0.19,23.69,1.0,0.0,6.0,8.0,12.0,0.0,10.0,N
31.0,7.0,4.0,8.0,23.0,0.14,2.5,3.0,0.75,0.67,2.0,21.27,13585.43,0.05,754.75,0.75,3.0,22.0,18.0,84.0,59.62,29.0,N
23.0,5.0,1.0,5.0,15.0,0.14,2.0,3.0,1.0,0.0,0.0,13.0,4112.71,0.08,228.48,0.33,2.0,12.0,12.0,61.0,54.05,22.0,N
26.0,9.0,3.0,7.0,25.0,0.17,2.0,3.0,0.6,0.0,0.0,16.47,8078.25,0.06,448.79,0.2,4.0,17.0,14.0,81.0,59.26,29.0,N
30.0,11.0,3.0,9.0,27.0,0.17,2.25,4.0,0.67,0.6,1.0,23.96,18214.54,0.04,1011.92,0.67,5.0,23.0,19.0,93.0,58.06,35.0,N
8.0,3.0,0.0,0.0,8.0,0.4,2.0,1.0,0.5,0.0,0.0,6.43,668.57,0.16,37.14,0.5,1.0,7.0,9.0,22.0,61.54,5.0,N
22.0,13.0,4.0,8.0,23.0,0.27,2.0,5.0,0.71,0.0,0.0,14.37,6740.64,0.07,374.48,0.14,6.0,19.0,14.0,72.0,63.27,26.0,N
30.0,11.0,2.0,9.0,17.0,0.19,2.0,5.0,0.83,0.0,1.0,15.56,7439.0,0.06,413.28,0.17,5.0,18.0,16.0,80.0,53.06,32.0,N
12.0,5.0,2.0,0.0,13.0,0.27,2.0,1.0,0.33,0.0,0.0,6.54,1183.09,0.15,65.73,0.33,2.0,13.0,10.0,37.0,54.17,11.0,N
40.0,21.0,6.0,15.0,78.0,0.16,2.43,6.0,0.55,0.8,0.0,32.38,55896.59,0.03,3105.37,0.82,10.0,36.0,21.0,196.0,64.14,67.0,N
34.0,15.0,5.0,9.0,52.0,0.2,3.33,4.0,0.5,0.0,0.0,25.19,25740.38,0.04,1430.02,0.13,7.0,27.0,20.0,138.0,65.59,41.0,N
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,N
24.0,9.0,2.0,5.0,15.0,0.22,2.0,3.0,0.6,0.0,1.0,32.31,16460.25,0.03,914.46,0.2,4.0,13.0,20.0,63.0,52.63,23.0,N
15.0,3.0,1.0,2.0,9.0,0.2,2.0,1.0,0.5,0.0,1.0,16.55,4627.48,0.06,257.07,0.5,1.0,11.0,13.0,35.0,57.89,10.0,N
19.0,5.0,1.0,2.0,14.0,0.21,3.0,2.0,0.67,1.0,4.0,23.86,9310.08,0.04,517.23,1.0,2.0,11.0,15.0,49.0,57.14,14.0,N
77.0,33.0,6.0,23.0,52.0,0.21,2.45,4.0,0.24,0.81,1.0,47.64,88914.45,0.02,4939.69,0.82,16.0,33.0,24.0,218.0,56.39,81.0,N
24.0,9.0,3.0,6.0,16.0,0.14,2.0,4.0,0.8,0.0,1.0,28.0,23660.0,0.04,1314.44,0.2,4.0,18.0,14.0,77.0,42.31,36.0,N
38.0,29.0,1.0,11.0,25.0,0.3,2.56,2.0,0.13,0.79,1.0,67.31,66759.69,0.01,3708.87,0.8,14.0,13.0,25.0,114.0,48.0,50.0,N
89.0,35.0,5.0,25.0,44.0,0.17,2.13,4.0,0.22,0.53,1.0,58.45,138851.46,0.02,7713.97,0.56,17.0,37.0,25.0,238.0,46.62,104.0,N
27.0,9.0,3.0,5.0,17.0,0.24,2.33,3.0,0.6,0.5,1.0,21.88,8633.09,0.05,479.62,0.6,4.0,12.0,15.0,66.0,57.89,21.0,N
13.0,1.0,1.0,1.0,9.0,0.09,0.0,1.0,1.0,0.0,2.0,9.31,2603.2,0.11,144.62,1.0,0.0,13.0,11.0,34.0,50.0,11.0,N
79.0,35.0,5.0,24.0,56.0,0.2,2.42,5.0,0.28,0.82,1.0,46.55,88507.21,0.02,4917.07,0.83,17.0,33.0,24.0,232.0,55.17,89.0,N
90.0,37.0,4.0,26.0,47.0,0.17,2.13,5.0,0.26,0.56,1.0,58.45,141635.44,0.02,7868.64,0.58,18.0,37.0,25.0,250.0,45.91,112.0,N
27.0,9.0,2.0,5.0,20.0,0.24,2.33,2.0,0.4,0.5,1.0,17.18,5824.66,0.06,323.59,0.6,4.0,11.0,14.0,69.0,60.98,21.0,N
20.0,15.0,4.0,5.0,14.0,0.32,2.75,5.0,0.63,0.71,1.0,28.5,16082.33,0.04,893.46,0.75,7.0,12.0,18.0,60.0,48.72,25.0,N
19.0,5.0,4.0,2.0,10.0,0.22,0.0,4.0,1.0,0.0,1.0,12.75,3916.29,0.08,217.57,0.25,0.0,14.0,17.0,48.0,42.86,18.0,N
35.0,14.0,12.0,1.0,3.0,0.3,0.0,13.0,1.0,0.0,1.0,17.41,12765.08,0.06,709.17,0.08,0.0,28.0,25.0,83.0,8.51,44.0,N
12.0,5.0,1.0,2.0,7.0,0.3,3.0,2.0,0.67,1.0,1.0,10.11,1692.31,0.1,94.02,1.0,2.0,9.0,14.0,30.0,52.94,10.0,N
13.0,5.0,1.0,2.0,7.0,0.3,3.0,2.0,0.67,1.0,1.0,10.11,1692.31,0.1,94.02,1.0,2.0,9.0,14.0,31.0,52.94,10.0,N
11.0,3.0,0.0,0.0,15.0,0.4,2.0,1.0,0.5,0.0,1.0,6.0,548.26,0.17,30.46,0.5,1.0,6.0,8.0,32.0,75.0,5.0,N
40.0,11.0,2.0,10.0,27.0,0.12,2.25,5.0,0.83,1.0,1.0,30.68,31677.57,0.03,1759.86,1.0,5.0,22.0,18.0,120.0,46.84,52.0,N
18.0,3.0,2.0,3.0,12.0,0.15,2.0,2.0,1.0,0.0,1.0,10.2,1910.42,0.1,106.13,0.5,1.0,10.0,12.0,44.0,60.0,13.0,N
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,N
30.0,7.0,1.0,4.0,19.0,0.22,2.0,2.0,0.5,0.0,0.0,15.27,4283.4,0.07,237.97,0.25,3.0,11.0,12.0,75.0,62.16,18.0,N
39.0,9.0,2.0,5.0,21.0,0.22,2.0,2.0,0.4,0.0,0.0,17.0,7847.8,0.06,435.99,0.2,4.0,18.0,17.0,84.0,59.09,23.0,N
37.0,15.0,3.0,9.0,70.0,0.15,2.17,6.0,0.75,0.0,0.0,41.61,50271.95,0.02,2792.89,0.13,7.0,23.0,22.0,163.0,63.2,55.0,N
27.0,9.0,0.0,7.0,9.0,0.23,2.0,1.0,0.2,0.0,0.0,18.42,6585.38,0.05,365.85,0.2,4.0,12.0,13.0,59.0,51.61,22.0,N
14.0,9.0,2.0,1.0,25.0,0.45,2.33,1.0,0.2,0.0,0.0,9.82,1909.77,0.1,106.1,0.2,4.0,11.0,12.0,51.0,72.22,11.0,N
8.0,1.0,0.0,0.0,6.0,0.07,0.0,1.0,1.0,0.0,0.0,28.0,5138.91,0.04,285.49,1.0,0.0,2.0,4.0,30.0,28.57,15.0,N
25.0,13.0,1.0,4.0,26.0,0.19,2.0,1.0,0.14,0.0,0.0,49.14,64763.93,0.02,3598.0,0.14,6.0,22.0,23.0,88.0,48.39,36.0,N
30.0,21.0,5.0,7.0,46.0,0.27,2.11,3.0,0.27,0.0,0.0,24.8,27807.82,0.04,1544.88,0.09,10.0,30.0,16.0,118.0,60.92,41.0,N
24.0,12.0,8.0,6.0,33.0,0.23,2.0,6.0,0.86,0.0,0.0,14.31,89390.87,0.07,4966.16,0.14,3.0,26.0,24.0,88.0,61.9,30.0,N
6.0,3.0,0.0,0.0,10.0,0.4,2.0,1.0,0.5,0.0,2.0,6.0,318.91,0.17,17.72,0.5,1.0,4.0,6.0,22.0,66.67,5.0,N
6.0,3.0,0.0,0.0,5.0,0.4,2.0,1.0,0.5,0.0,2.0,3.0,129.56,0.33,7.2,0.5,1.0,4.0,6.0,18.0,50.0,5.0,N
11.0,1.0,0.0,1.0,19.0,0.2,0.0,1.0,1.0,0.0,1.0,4.17,150.0,0.24,8.33,1.0,0.0,3.0,5.0,36.0,83.33,5.0,N
13.0,1.0,1.0,0.0,13.0,0.25,0.0,1.0,1.0,0.0,0.0,4.0,139.48,0.25,7.75,1.0,0.0,3.0,6.0,31.0,76.47,4.0,N
10.0,1.0,0.0,0.0,10.0,0.08,0.0,1.0,1.0,0.0,1.0,9.33,1350.34,0.11,75.02,1.0,0.0,6.0,8.0,33.0,45.45,12.0,N
2.0,15.0,4.0,3.0,0.0,0.43,0.0,7.0,0.78,0.38,2.0,23.38,9996.98,0.04,555.39,0.44,0.0,13.0,16.0,44.0,14.29,21.0,N
3.0,13.0,5.0,0.0,0.0,0.41,0.0,6.0,0.86,0.83,1.0,19.69,9851.11,0.05,547.28,0.86,0.0,16.0,15.0,21.0,0.0,17.0,N
1.0,7.0,2.0,0.0,0.0,0.36,0.0,4.0,1.0,0.0,1.0,13.09,4186.77,0.08,232.6,0.25,0.0,11.0,9.0,13.0,0.0,11.0,N
3.0,9.0,5.0,0.0,0.0,0.45,0.0,4.0,0.8,0.5,2.0,17.82,5709.41,0.06,317.19,0.6,0.0,11.0,14.0,15.0,0.0,11.0,N
2.0,11.0,3.0,1.0,0.0,0.25,0.0,4.0,0.67,1.0,2.0,14.93,6093.85,0.07,338.55,1.0,0.0,15.0,14.0,27.0,4.17,24.0,N
5.0,1.0,0.0,0.0,0.0,0.07,0.0,1.0,1.0,0.0,3.0,8.73,2520.95,0.11,140.05,1.0,0.0,11.0,8.0,21.0,0.0,15.0,N
5.0,1.0,0.0,0.0,0.0,0.07,0.0,1.0,1.0,0.0,3.0,9.6,2722.13,0.1,151.23,1.0,0.0,10.0,8.0,21.0,0.0,15.0,N
1.0,1.0,0.0,0.0,0.0,0.1,0.0,1.0,1.0,0.0,1.0,8.44,1448.49,0.12,80.47,1.0,0.0,8.0,9.0,12.0,0.0,10.0,N
2.0,3.0,0.0,0.0,0.0,0.13,0.0,1.0,0.5,0.0,2.0,11.46,3576.44,0.09,198.69,0.5,0.0,12.0,11.0,19.0,0.0,16.0,N
1.0,1.0,0.0,0.0,0.0,0.07,0.0,1.0,1.0,0.0,3.0,9.38,2882.46,0.11,160.14,1.0,0.0,12.0,9.0,17.0,0.0,15.0,N
2.0,3.0,0.0,0.0,0.0,0.11,0.0,1.0,0.5,0.0,3.0,11.79,4542.69,0.08,252.37,0.5,0.0,14.0,11.0,21.0,0.0,18.0,N
2.0,5.0,3.0,0.0,0.0,0.25,0.0,3.0,1.0,0.0,3.0,8.33,1274.38,0.12,70.8,0.33,0.0,9.0,10.0,15.0,0.0,12.0,N
2.0,5.0,3.0,0.0,0.0,0.27,0.0,3.0,1.0,0.0,3.0,8.33,1274.38,0.12,70.8,0.33,0.0,9.0,10.0,14.0,0.0,11.0,N
5.0,7.0,4.0,0.0,0.0,0.29,0.0,4.0,1.0,0.0,0.0,15.67,9000.18,0.06,500.01,0.25,0.0,21.0,14.0,21.0,0.0,14.0,N
1.0,11.0,0.0,0.0,0.0,0.26,0.0,1.0,0.17,1.0,1.0,26.11,14874.09,0.04,826.34,1.0,0.0,14.0,17.0,25.0,0.0,23.0,N
4.0,11.0,1.0,0.0,0.0,0.17,2.0,2.0,0.33,0.0,2.0,19.59,9246.17,0.05,513.67,0.17,5.0,16.0,19.0,43.0,0.0,36.0,N
7.0,7.0,4.0,0.0,3.0,0.15,2.0,5.0,1.0,0.0,1.0,17.41,8344.02,0.06,463.56,0.2,1.0,17.0,16.0,46.0,8.1,34.0,N
7.0,7.0,4.0,0.0,3.0,0.14,2.0,5.0,1.0,0.0,1.0,17.78,9587.04,0.06,532.61,0.2,1.0,18.0,16.0,48.0,7.69,36.0,N
2.0,1.0,1.0,1.0,0.0,0.2,0.0,1.0,1.0,0.0,1.0,3.5,194.27,0.29,10.79,1.0,0.0,6.0,7.0,9.0,20.0,5.0,N
1.0,1.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.0,0.0,8.0,434.27,0.13,24.13,1.0,0.0,2.0,4.0,8.0,0.0,5.0,N
6.0,1.0,1.0,0.0,6.0,0.07,0.0,1.0,1.0,0.0,0.0,13.5,4212.0,0.07,234.0,1.0,0.0,8.0,8.0,28.0,30.0,14.0,N
26.0,34.0,19.0,1.0,6.0,0.21,2.0,25.0,1.0,0.29,1.0,42.21,96014.07,0.02,5334.11,0.32,8.0,51.0,35.0,151.0,5.69,117.0,N
9.0,11.0,4.0,2.0,3.0,0.13,2.0,6.0,1.0,0.0,1.0,16.02,10767.58,0.06,598.2,0.17,5.0,22.0,15.0,59.0,10.42,45.0,N
10.0,5.0,5.0,4.0,0.0,0.08,2.0,3.0,1.0,0.0,0.0,13.84,14581.44,0.07,810.08,0.33,2.0,31.0,13.0,50.0,10.53,38.0,N
16.0,19.0,8.0,10.0,6.0,0.23,2.67,8.0,0.73,0.4,0.0,15.77,11414.37,0.06,634.13,0.45,5.0,30.0,22.0,72.0,29.63,48.0,N
7.0,3.0,1.0,0.0,3.0,0.1,2.0,2.0,1.0,0.0,1.0,17.0,8091.46,0.06,449.53,0.5,1.0,15.0,15.0,33.0,12.5,21.0,N
13.0,11.0,2.0,2.0,30.0,0.12,2.0,4.0,0.67,0.0,1.0,31.25,34462.66,0.03,1914.59,0.17,5.0,24.0,20.0,95.0,40.0,50.0,N
19.0,15.0,3.0,2.0,39.0,0.12,2.0,2.0,0.25,0.43,1.0,48.3,60280.38,0.02,3348.91,0.5,7.0,20.0,23.0,125.0,39.42,65.0,N
22.0,12.0,3.0,2.0,12.0,0.13,2.0,6.0,0.86,0.0,1.0,26.11,19184.09,0.04,1065.78,0.14,4.0,18.0,20.0,99.0,21.21,54.0,N
6.0,7.0,4.0,1.0,12.0,0.13,2.0,4.0,1.0,0.0,1.0,15.0,6911.1,0.07,383.95,0.25,3.0,16.0,15.0,52.0,29.55,32.0,N
1.0,3.0,0.0,0.0,0.0,0.18,2.0,1.0,0.5,0.0,2.0,6.43,694.29,0.16,38.57,0.5,1.0,7.0,9.0,14.0,0.0,11.0,N
0.0,1.0,1.0,0.0,0.0,0.17,0.0,1.0,1.0,0.0,1.0,3.5,194.27,0.29,10.79,1.0,0.0,6.0,7.0,8.0,0.0,6.0,N
0.0,1.0,1.0,0.0,0.0,0.17,0.0,1.0,1.0,0.0,1.0,3.5,194.27,0.29,10.79,1.0,0.0,6.0,7.0,8.0,0.0,6.0,N
0.0,1.0,1.0,0.0,0.0,0.17,0.0,1.0,1.0,0.0,1.0,3.5,194.27,0.29,10.79,1.0,0.0,6.0,7.0,8.0,0.0,6.0,N
0.0,1.0,1.0,0.0,0.0,0.2,0.0,1.0,1.0,0.0,0.0,3.5,163.12,0.29,9.06,1.0,0.0,5.0,7.0,7.0,0.0,5.0,N
0.0,1.0,1.0,0.0,0.0,0.17,0.0,1.0,1.0,0.0,1.0,3.5,194.27,0.29,10.79,1.0,0.0,6.0,7.0,8.0,0.0,6.0,N
0.0,1.0,1.0,0.0,0.0,0.2,0.0,1.0,1.0,0.0,0.0,3.5,163.12,0.29,9.06,1.0,0.0,5.0,7.0,7.0,0.0,5.0,N
0.0,1.0,1.0,0.0,0.0,0.17,0.0,1.0,1.0,0.0,1.0,3.5,226.54,0.29,12.59,1.0,0.0,7.0,7.0,8.0,0.0,6.0,N
0.0,1.0,1.0,0.0,0.0,0.2,0.0,1.0,1.0,0.0,1.0,3.5,194.27,0.29,10.79,1.0,0.0,6.0,7.0,7.0,0.0,5.0,N
28.0,31.0,6.0,5.0,35.0,0.16,2.25,9.0,0.56,0.47,2.0,37.73,72190.59,0.03,4010.59,0.5,15.0,32.0,21.0,166.0,29.63,100.0,N
11.0,7.0,2.0,0.0,7.0,0.15,2.0,2.0,0.5,0.0,1.0,14.73,5329.58,0.07,296.09,0.25,3.0,11.0,12.0,46.0,21.21,26.0,N
14.0,21.0,3.0,5.0,36.0,0.15,2.25,5.0,0.45,0.4,1.0,42.21,68900.96,0.02,3827.83,0.45,10.0,29.0,24.0,125.0,37.61,73.0,N
16.0,15.0,3.0,2.0,36.0,0.12,2.0,2.0,0.25,0.43,1.0,51.45,66858.35,0.02,3714.35,0.5,7.0,19.0,23.0,119.0,37.62,65.0,N
16.0,9.0,5.0,5.0,22.0,0.12,2.0,5.0,1.0,0.0,1.0,20.57,14460.86,0.05,803.38,0.2,4.0,21.0,18.0,82.0,42.19,42.0,N
1.0,1.0,1.0,0.0,0.0,0.2,0.0,1.0,1.0,0.0,0.0,3.5,163.12,0.29,9.06,1.0,0.0,5.0,7.0,8.0,0.0,5.0,N
0.0,1.0,0.0,0.0,0.0,0.1,0.0,1.0,1.0,0.0,0.0,7.2,1049.88,0.14,58.33,1.0,0.0,5.0,4.0,12.0,0.0,10.0,N
35.0,75.0,12.0,3.0,64.0,0.26,2.76,15.0,0.39,0.84,1.0,57.9,193623.35,0.02,10756.85,0.84,37.0,45.0,27.0,247.0,31.9,146.0,N
30.0,61.0,12.0,4.0,60.0,0.24,2.58,13.0,0.42,0.73,1.0,58.5,168831.0,0.02,9379.5,0.74,30.0,38.0,26.0,223.0,33.51,131.0,N
3.0,3.0,0.0,0.0,0.0,0.25,2.0,1.0,0.5,0.0,2.0,9.6,888.11,0.1,49.34,0.5,1.0,5.0,8.0,14.0,0.0,8.0,N
38.0,39.0,4.0,2.0,67.0,0.14,2.0,6.0,0.3,0.21,3.0,44.94,118581.28,0.02,6587.85,0.25,19.0,47.0,22.0,251.0,33.01,142.0,N
4.0,3.0,3.0,1.0,6.0,0.13,2.0,2.0,1.0,0.0,0.0,8.8,2426.89,0.11,134.83,0.5,1.0,15.0,12.0,28.0,31.82,16.0,N
4.0,1.0,2.0,1.0,9.0,0.13,0.0,1.0,1.0,0.0,0.0,4.0,335.05,0.25,18.61,1.0,0.0,7.0,7.0,23.0,58.82,8.0,N
1.0,1.0,0.0,0.0,0.0,0.25,0.0,1.0,1.0,0.0,1.0,3.0,95.1,0.33,5.28,1.0,0.0,3.0,6.0,7.0,0.0,4.0,N
1.0,1.0,0.0,0.0,3.0,0.08,0.0,1.0,1.0,0.0,0.0,27.5,4477.73,0.04,248.76,1.0,0.0,2.0,5.0,18.0,20.0,12.0,N
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,N
3.0,15.0,4.0,0.0,0.0,0.47,0.0,5.0,0.63,0.29,2.0,30.38,19007.4,0.03,1055.97,0.38,0.0,16.0,18.0,22.0,0.0,17.0,N
1.0,16.0,3.0,0.0,0.0,0.43,0.0,9.0,0.9,0.0,3.0,29.22,16802.56,0.03,933.48,0.1,0.0,16.0,17.0,25.0,0.0,23.0,N
1.0,9.0,0.0,0.0,0.0,0.56,0.0,1.0,0.2,0.5,2.0,15.75,2214.71,0.06,123.04,0.6,0.0,4.0,9.0,12.0,0.0,9.0,N
2.0,7.0,0.0,0.0,0.0,0.8,0.0,1.0,0.25,1.0,2.0,12.0,1032.47,0.08,57.36,1.0,0.0,3.0,9.0,9.0,0.0,5.0,N
1.0,9.0,0.0,0.0,0.0,0.45,0.0,1.0,0.2,1.0,2.0,15.3,2213.6,0.07,122.98,1.0,0.0,5.0,9.0,13.0,0.0,11.0,N
1.0,7.0,1.0,0.0,0.0,0.67,0.0,2.0,0.5,1.0,1.0,9.0,865.9,0.11,48.11,1.0,0.0,4.0,9.0,8.0,0.0,6.0,N
1.0,3.0,2.0,0.0,0.0,0.4,0.0,2.0,1.0,0.0,2.0,6.75,527.43,0.15,29.3,0.5,0.0,6.0,9.0,7.0,0.0,5.0,N
1.0,5.0,0.0,0.0,0.0,0.5,0.0,1.0,0.33,0.0,1.0,12.0,903.41,0.08,50.19,0.33,0.0,3.0,9.0,9.0,0.0,6.0,N
2.0,11.0,1.0,0.0,0.0,0.67,0.0,3.0,0.5,0.4,2.0,25.0,5733.65,0.04,318.54,0.5,0.0,6.0,12.0,12.0,0.0,9.0,N
1.0,11.0,0.0,0.0,0.0,0.6,0.0,1.0,0.17,0.8,3.0,19.2,3374.61,0.05,187.48,0.83,0.0,5.0,12.0,13.0,0.0,10.0,N
