@relation SelectedFeatures
@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute HALSTEAD_VOLUME numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute LOC_TOTAL numeric
@attribute label {Y,N}

@data
3.0,9.0,0.0,3.0,5.0,4.0,10.0,19.82,16.36,5307.22,0.06,294.85,324.33,45.0,11.0,15.0,18.0,N
1.0,7.0,0.0,0.0,4.0,1.0,13.0,18.13,19.73,7054.02,0.05,391.89,357.58,46.0,11.0,14.0,16.0,N
1.0,3.0,0.0,0.0,2.0,1.0,8.0,16.73,4.5,338.78,0.22,18.82,75.28,12.0,6.0,6.0,11.0,N
1.0,11.0,0.0,0.0,6.0,6.0,15.0,16.2,27.77,12496.15,0.04,694.23,450.0,52.0,13.0,19.0,18.0,N
2.0,11.0,0.0,1.0,6.0,3.0,21.0,14.63,31.17,14210.21,0.03,789.46,455.94,64.0,9.0,17.0,26.0,N
2.0,11.0,1.0,0.0,6.0,5.0,13.0,33.56,33.15,36868.91,0.03,2048.27,1112.28,160.0,17.0,23.0,18.0,N
5.0,13.0,0.0,0.0,7.0,1.0,21.0,27.25,25.97,18384.21,0.04,1021.34,707.84,83.0,18.0,17.0,28.0,N
2.0,11.0,1.0,0.0,6.0,5.0,10.0,32.09,31.63,32092.96,0.03,1782.94,1014.8,148.0,16.0,23.0,15.0,N
3.0,5.0,0.0,0.0,3.0,1.0,10.0,15.98,13.36,2854.71,0.07,158.59,213.62,25.0,11.0,14.0,15.0,N
1.0,11.0,0.0,0.0,6.0,6.0,23.0,11.3,43.0,20888.63,0.02,1160.48,485.78,56.0,10.0,20.0,26.0,N
3.0,19.0,0.0,0.0,10.0,7.0,18.0,25.7,25.95,17304.83,0.04,961.38,666.92,71.0,19.0,17.0,23.0,N
6.0,21.0,0.0,2.0,11.0,1.0,30.0,20.77,39.38,32204.19,0.03,1789.12,817.88,97.0,16.0,21.0,40.0,N
2.0,11.0,1.0,0.0,6.0,5.0,10.0,31.87,32.34,33335.19,0.03,1851.96,1030.65,150.0,16.0,23.0,15.0,N
3.0,21.0,0.0,0.0,11.0,6.0,25.0,32.81,24.0,18900.6,0.04,1050.03,787.52,80.0,23.0,16.0,30.0,N
2.0,5.0,0.0,0.0,3.0,1.0,10.0,24.61,10.27,2593.51,0.1,144.08,252.62,30.0,15.0,14.0,14.0,N
3.0,7.0,2.0,0.0,4.0,1.0,11.0,18.89,13.59,3489.57,0.07,193.87,256.76,33.0,11.0,13.0,18.0,N
4.0,33.0,1.0,0.0,17.0,12.0,58.0,24.36,60.64,89578.61,0.02,4976.59,1477.31,153.0,22.0,23.0,65.0,N
3.0,19.0,1.0,2.0,10.0,5.0,27.0,24.79,29.84,22075.47,0.03,1226.41,739.74,79.0,19.0,18.0,35.0,N
6.0,15.0,0.0,18.0,8.0,1.0,59.0,35.51,25.52,23135.93,0.04,1285.33,906.44,107.0,21.0,16.0,86.0,N
18.0,17.0,0.0,26.0,9.0,1.0,62.0,35.0,25.5,22758.63,0.04,1264.37,892.5,106.0,20.0,15.0,108.0,N
6.0,7.0,0.0,9.0,4.0,1.0,25.0,28.47,13.0,4812.16,0.08,267.34,370.17,47.0,15.0,13.0,42.0,N
5.0,13.0,0.0,14.0,7.0,1.0,39.0,19.65,29.36,16939.37,0.03,941.08,576.88,82.0,11.0,17.0,60.0,N
1.0,11.0,3.0,0.0,6.0,1.0,21.0,13.2,30.0,11884.29,0.03,660.24,396.14,65.0,6.0,12.0,27.0,N
1.0,9.0,0.0,0.0,5.0,4.0,12.0,9.23,14.3,1887.6,0.07,104.87,132.0,20.0,5.0,11.0,15.0,N
1.0,1.0,0.0,1.0,1.0,1.0,10.0,23.71,11.5,3135.19,0.09,174.18,272.63,35.0,13.0,13.0,12.0,N
33.0,71.0,0.0,37.0,37.0,11.0,211.0,32.84,111.62,409132.47,0.01,22729.58,3665.38,385.0,29.0,26.0,283.0,N
3.0,3.0,0.0,0.0,2.0,1.0,10.0,24.86,4.67,541.33,0.21,30.07,116.0,17.0,9.0,7.0,15.0,N
0.0,1.0,0.0,0.0,1.0,1.0,6.0,26.63,2.5,166.42,0.4,9.25,66.57,11.0,6.0,3.0,8.0,N
31.0,59.0,0.0,40.0,31.0,11.0,186.0,35.69,79.93,227989.05,0.01,12666.06,2852.5,332.0,27.0,26.0,259.0,N
33.0,71.0,0.0,40.0,37.0,11.0,217.0,34.07,107.9,396646.41,0.01,22035.91,3676.06,384.0,30.0,26.0,292.0,N
9.0,17.0,0.0,14.0,9.0,4.0,40.0,28.11,18.67,9793.69,0.05,544.09,524.66,68.0,15.0,14.0,65.0,N
10.0,17.0,0.0,14.0,9.0,4.0,41.0,28.11,18.67,9793.69,0.05,544.09,524.66,68.0,15.0,14.0,67.0,N
34.0,71.0,0.0,37.0,37.0,11.0,211.0,35.52,109.87,428738.87,0.01,23818.83,3902.2,407.0,31.0,26.0,284.0,N
0.0,1.0,0.0,0.0,1.0,1.0,2.0,7.75,2.0,31.02,0.5,1.72,15.51,4.0,2.0,4.0,4.0,N
3.0,7.0,0.0,0.0,5.0,1.0,17.0,21.14,15.23,4904.65,0.07,272.48,322.02,43.0,13.0,18.0,22.0,N
0.0,1.0,0.0,0.0,1.0,1.0,2.0,7.75,2.0,31.02,0.5,1.72,15.51,4.0,2.0,4.0,4.0,N
9.0,17.0,0.0,15.0,9.0,4.0,41.0,28.11,18.67,9793.69,0.05,544.09,524.66,68.0,15.0,14.0,67.0,N
14.0,17.0,0.0,15.0,9.0,4.0,44.0,29.91,18.38,10098.38,0.05,561.02,549.57,70.0,16.0,14.0,75.0,N
39.0,50.0,0.0,4.0,31.0,6.0,120.0,55.67,40.65,91988.22,0.02,5110.46,2262.88,215.0,53.0,31.0,165.0,N
0.0,1.0,0.0,0.0,1.0,1.0,5.0,28.98,1.75,88.76,0.57,4.93,50.72,9.0,6.0,3.0,7.0,N
0.0,1.0,0.0,0.0,1.0,1.0,2.0,9.47,2.67,67.38,0.38,3.74,25.27,5.0,3.0,4.0,4.0,N
0.0,1.0,0.0,0.0,1.0,1.0,4.0,32.68,2.75,247.11,0.36,13.73,89.86,12.0,10.0,5.0,6.0,N
0.0,1.0,0.0,0.0,1.0,1.0,5.0,21.76,3.5,266.51,0.29,14.81,76.15,13.0,7.0,7.0,7.0,N
0.0,1.0,0.0,0.0,1.0,1.0,2.0,7.74,1.5,17.41,0.67,0.97,11.61,3.0,2.0,3.0,4.0,N
6.0,7.0,0.0,1.0,4.0,3.0,13.0,29.86,7.46,1663.83,0.13,92.43,222.91,29.0,14.0,11.0,22.0,Y
0.0,5.0,0.0,0.0,3.0,1.0,12.0,29.83,6.58,1290.49,0.15,71.69,196.21,25.0,13.0,9.0,14.0,N
5.0,5.0,0.0,0.0,3.0,1.0,18.0,15.21,23.18,8172.36,0.04,454.02,352.53,41.0,11.0,15.0,25.0,N
0.0,3.0,0.0,0.0,2.0,1.0,4.0,18.13,4.29,333.04,0.23,18.5,77.71,11.0,7.0,6.0,6.0,N
3.0,3.0,0.0,0.0,2.0,1.0,11.0,26.59,11.67,3619.34,0.09,201.07,310.23,46.0,12.0,14.0,16.0,N
4.0,5.0,0.0,0.0,4.0,1.0,18.0,28.09,6.0,1011.33,0.17,56.19,168.56,27.0,10.0,10.0,24.0,N
1.0,7.0,0.0,0.0,4.0,4.0,7.0,23.41,8.0,1498.37,0.13,83.24,187.3,26.0,11.0,11.0,10.0,N
0.0,1.0,0.0,0.0,1.0,1.0,4.0,16.98,2.8,133.14,0.36,7.4,47.55,8.0,5.0,4.0,6.0,N
2.0,11.0,0.0,0.0,6.0,5.0,22.0,24.72,11.2,3101.34,0.09,172.3,276.9,33.0,15.0,14.0,26.0,N
3.0,1.0,0.0,0.0,1.0,1.0,5.0,19.75,5.14,522.4,0.19,29.02,101.58,17.0,7.0,8.0,10.0,N
2.0,9.0,0.0,0.0,5.0,4.0,18.0,23.08,10.0,2307.53,0.1,128.19,230.75,28.0,14.0,14.0,22.0,N
2.0,11.0,0.0,0.0,6.0,5.0,22.0,24.72,11.2,3101.34,0.09,172.3,276.9,33.0,15.0,14.0,26.0,N
0.0,3.0,0.0,0.0,2.0,1.0,9.0,12.55,4.5,254.13,0.22,14.12,56.47,11.0,4.0,6.0,11.0,N
6.0,11.0,1.0,5.0,6.0,3.0,19.0,24.04,14.29,4906.89,0.07,272.61,343.48,45.0,14.0,16.0,33.0,N
5.0,3.0,0.0,6.0,2.0,1.0,16.0,24.41,10.83,2864.38,0.09,159.13,264.4,30.0,15.0,13.0,30.0,N
5.0,67.0,1.0,7.0,34.0,33.0,72.0,55.38,43.09,102811.39,0.02,5711.74,2386.18,285.0,29.0,17.0,88.0,N
22.0,77.0,2.0,21.0,39.0,32.0,112.0,76.76,42.92,141385.82,0.02,7854.77,3294.43,308.0,60.0,25.0,159.0,N
3.0,23.0,0.0,0.0,12.0,5.0,57.0,63.77,15.83,15986.79,0.06,888.15,1009.69,102.0,36.0,15.0,64.0,N
3.0,5.0,0.0,0.0,3.0,1.0,20.0,49.82,7.1,2514.31,0.14,139.68,353.92,38.0,24.0,11.0,23.0,N
1.0,5.0,0.0,0.0,3.0,3.0,8.0,18.35,8.33,1274.38,0.12,70.8,152.93,21.0,9.0,10.0,11.0,N
1.0,5.0,0.0,0.0,3.0,3.0,8.0,18.35,8.33,1274.38,0.12,70.8,152.93,21.0,9.0,10.0,11.0,N
1.0,5.0,0.0,0.0,3.0,3.0,8.0,18.35,8.33,1274.38,0.12,70.8,152.93,21.0,9.0,10.0,11.0,N
8.0,19.0,0.0,1.0,10.0,7.0,43.0,37.02,28.97,31062.9,0.03,1725.72,1072.41,107.0,29.0,20.0,54.0,N
1.0,5.0,0.0,0.0,3.0,3.0,8.0,18.35,8.33,1274.38,0.12,70.8,152.93,21.0,9.0,10.0,11.0,N
1.0,3.0,0.0,0.0,2.0,1.0,4.0,20.0,7.22,1043.09,0.14,57.95,144.43,21.0,9.0,10.0,7.0,N
1.0,5.0,0.0,0.0,3.0,3.0,8.0,18.35,8.33,1274.38,0.12,70.8,152.93,21.0,9.0,10.0,11.0,N
1.0,5.0,0.0,0.0,3.0,3.0,8.0,18.35,8.33,1274.38,0.12,70.8,152.93,21.0,9.0,10.0,11.0,N
0.0,1.0,0.0,0.0,1.0,1.0,3.0,13.88,4.0,222.03,0.25,12.33,55.51,10.0,5.0,8.0,5.0,N
0.0,1.0,0.0,0.0,1.0,1.0,3.0,13.88,4.0,222.03,0.25,12.33,55.51,10.0,5.0,8.0,5.0,N
2.0,9.0,0.0,0.0,5.0,4.0,21.0,41.45,11.26,5254.23,0.09,291.9,466.66,48.0,27.0,16.0,25.0,N
3.0,9.0,0.0,0.0,5.0,4.0,22.0,41.45,11.26,5254.23,0.09,291.9,466.66,48.0,27.0,16.0,27.0,N
44.0,45.0,1.0,0.0,23.0,1.0,439.0,142.35,114.75,1874505.53,0.01,104139.2,16335.12,1598.0,81.0,22.0,486.0,N
3.0,5.0,0.0,0.0,3.0,1.0,10.0,26.43,6.75,1204.29,0.15,66.9,178.41,27.0,10.0,9.0,15.0,N
22.0,87.0,15.0,18.0,44.0,13.0,303.0,85.64,138.3,1638152.27,0.01,91008.46,11844.63,963.0,89.0,33.0,362.0,N
3.0,25.0,0.0,25.0,13.0,10.0,74.0,60.44,27.14,44517.84,0.04,2473.21,1640.3,147.0,50.0,23.0,104.0,Y
5.0,131.0,0.0,2.0,66.0,63.0,129.0,103.54,44.86,208407.84,0.02,11578.21,4645.36,439.0,66.0,21.0,138.0,N
1.0,5.0,0.0,0.0,3.0,1.0,19.0,32.14,12.44,4977.78,0.08,276.54,400.0,48.0,18.0,14.0,22.0,N
1.0,5.0,0.0,0.0,3.0,1.0,18.0,38.33,9.0,3105.0,0.11,172.5,345.0,39.0,20.0,12.0,21.0,N
3.0,7.0,1.0,0.0,4.0,1.0,30.0,33.7,15.84,8456.28,0.06,469.79,533.83,60.0,22.0,17.0,36.0,N
11.0,79.0,0.0,4.0,40.0,33.0,96.0,98.37,27.85,76280.59,0.04,4237.81,2739.36,269.0,52.0,16.0,113.0,N
5.0,7.0,0.0,5.0,4.0,3.0,15.0,17.17,11.0,2077.57,0.09,115.42,188.87,23.0,10.0,11.0,27.0,N
6.0,7.0,0.0,5.0,4.0,1.0,19.0,29.53,8.33,2051.04,0.12,113.95,246.12,28.0,15.0,10.0,32.0,N
9.0,7.0,0.0,7.0,4.0,1.0,21.0,35.33,7.94,2227.8,0.13,123.77,280.54,32.0,17.0,10.0,39.0,N
6.0,7.0,0.0,5.0,4.0,1.0,19.0,29.53,8.33,2051.04,0.12,113.95,246.12,28.0,15.0,10.0,32.0,N
6.0,7.0,0.0,5.0,4.0,1.0,19.0,29.53,8.33,2051.04,0.12,113.95,246.12,28.0,15.0,10.0,32.0,N
5.0,7.0,0.0,5.0,4.0,3.0,15.0,17.17,11.0,2077.57,0.09,115.42,188.87,23.0,10.0,11.0,27.0,N
0.0,1.0,0.0,0.0,1.0,1.0,3.0,16.14,3.0,145.3,0.33,8.07,48.43,9.0,5.0,6.0,5.0,N
7.0,11.0,0.0,9.0,6.0,4.0,42.0,61.34,13.76,11621.51,0.07,645.64,844.3,80.0,34.0,13.0,60.0,N
7.0,129.0,0.0,5.0,65.0,63.0,133.0,137.89,39.66,216922.91,0.03,12051.27,5469.22,491.0,80.0,19.0,147.0,N
3.0,7.0,1.0,1.0,4.0,1.0,35.0,36.91,20.06,14844.27,0.05,824.68,740.16,77.0,27.0,19.0,42.0,N
6.0,9.0,1.0,1.0,5.0,1.0,67.0,53.12,27.97,41561.39,0.04,2308.97,1485.81,151.0,36.0,19.0,78.0,N
4.0,5.0,0.0,0.0,3.0,1.0,18.0,51.57,7.92,3234.72,0.13,179.71,408.42,43.0,25.0,11.0,24.0,N
7.0,9.0,0.0,3.0,5.0,1.0,32.0,44.49,12.74,7220.73,0.08,401.15,566.78,59.0,25.0,13.0,44.0,N
10.0,47.0,0.0,6.0,24.0,23.0,71.0,63.74,25.23,40565.45,0.04,2253.64,1608.0,157.0,44.0,20.0,89.0,N
4.0,89.0,3.0,5.0,45.0,44.0,93.0,64.17,51.57,170667.98,0.02,9481.55,3309.35,330.0,42.0,19.0,107.0,N
6.0,7.0,0.0,5.0,4.0,1.0,19.0,27.61,9.75,2624.82,0.1,145.82,269.21,30.0,16.0,12.0,32.0,N
6.0,9.0,0.0,4.0,5.0,5.0,25.0,70.03,10.63,7911.0,0.09,439.5,744.31,72.0,35.0,12.0,37.0,N
9.0,29.0,0.0,8.0,15.0,11.0,53.0,48.35,25.1,30468.04,0.04,1692.67,1213.7,130.0,29.0,16.0,74.0,N
4.0,5.0,0.0,1.0,3.0,1.0,22.0,26.25,12.27,3950.15,0.08,219.45,322.02,42.0,15.0,16.0,31.0,N
2.0,15.0,0.0,1.0,8.0,8.0,15.0,27.61,15.53,6658.6,0.06,369.92,428.77,52.0,17.0,16.0,22.0,N
6.0,13.0,0.0,5.0,7.0,6.0,31.0,32.65,21.77,15475.59,0.05,859.76,710.84,76.0,24.0,19.0,47.0,N
2.0,6.0,0.0,0.0,5.0,1.0,25.0,32.61,12.53,5118.2,0.08,284.34,408.6,47.0,19.0,14.0,30.0,N
3.0,3.0,0.0,1.0,2.0,1.0,15.0,20.36,11.08,2500.63,0.09,138.92,225.62,29.0,12.0,14.0,22.0,N
5.0,59.0,0.0,7.0,30.0,29.0,40.0,46.32,36.13,60457.08,0.03,3358.73,1673.37,183.0,31.0,20.0,55.0,N
5.0,11.0,0.0,5.0,6.0,5.0,20.0,25.6,16.89,7302.5,0.06,405.69,432.38,51.0,18.0,19.0,34.0,N
4.0,7.0,0.0,2.0,4.0,4.0,26.0,28.15,16.67,7818.81,0.06,434.38,469.13,53.0,18.0,15.0,35.0,N
5.0,19.0,0.0,5.0,10.0,9.0,24.0,33.42,20.65,14254.47,0.05,791.92,690.22,78.0,23.0,19.0,37.0,N
3.0,5.0,0.0,2.0,3.0,1.0,20.0,34.01,8.53,2473.94,0.12,137.44,290.05,32.0,17.0,10.0,28.0,N
8.0,17.0,0.0,7.0,9.0,5.0,45.0,41.54,19.83,16341.17,0.05,907.84,823.92,89.0,24.0,14.0,64.0,N
4.0,5.0,0.0,2.0,3.0,1.0,22.0,26.42,13.18,4586.24,0.08,254.79,348.06,41.0,17.0,16.0,32.0,N
3.0,11.0,0.0,2.0,6.0,6.0,24.0,26.14,18.0,8468.34,0.06,470.46,470.46,55.0,18.0,18.0,33.0,N
6.0,13.0,0.0,5.0,7.0,6.0,31.0,32.65,21.77,15475.59,0.05,859.76,710.84,76.0,24.0,19.0,47.0,N
3.0,9.0,0.0,2.0,5.0,1.0,27.0,14.31,24.29,8437.69,0.04,468.76,347.43,51.0,7.0,10.0,35.0,N
8.0,63.0,0.0,12.0,32.0,32.0,86.0,50.04,47.14,111200.32,0.02,6177.8,2358.79,243.0,35.0,20.0,110.0,N
8.0,73.0,0.0,11.0,37.0,37.0,84.0,45.31,53.06,127566.41,0.02,7087.02,2404.24,250.0,34.0,22.0,106.0,N
5.0,25.0,0.0,6.0,13.0,12.0,52.0,37.44,28.26,29896.72,0.04,1660.93,1057.99,110.0,31.0,24.0,68.0,N
2.0,6.0,0.0,0.0,5.0,1.0,28.0,31.91,12.8,5227.83,0.08,290.43,408.42,47.0,20.0,16.0,33.0,N
4.0,3.0,0.0,2.0,2.0,1.0,19.0,38.33,9.0,3105.0,0.11,172.5,345.0,39.0,20.0,12.0,28.0,N
4.0,3.0,0.0,2.0,2.0,1.0,23.0,46.4,10.25,4875.24,0.1,270.85,475.63,51.0,24.0,12.0,32.0,N
4.0,3.0,0.0,2.0,2.0,1.0,18.0,36.02,8.53,2618.94,0.12,145.5,307.16,35.0,19.0,12.0,27.0,N
3.0,3.0,0.0,2.0,2.0,1.0,16.0,34.15,8.33,2371.66,0.12,131.76,284.6,33.0,18.0,12.0,24.0,N
3.0,89.0,0.0,7.0,45.0,45.0,65.0,42.04,51.37,110945.24,0.02,6163.62,2159.71,245.0,27.0,19.0,78.0,N
4.0,7.0,0.0,3.0,4.0,1.0,25.0,32.43,10.95,3886.32,0.09,215.91,355.0,39.0,19.0,13.0,35.0,N
4.0,7.0,0.0,3.0,4.0,1.0,25.0,32.43,10.95,3886.32,0.09,215.91,355.0,39.0,19.0,13.0,35.0,N
5.0,35.0,0.0,6.0,18.0,17.0,34.0,43.69,27.0,31848.28,0.04,1769.35,1179.57,128.0,30.0,20.0,48.0,N
3.0,9.0,0.0,1.0,5.0,1.0,32.0,41.27,14.53,8707.91,0.07,483.77,599.46,75.0,19.0,12.0,40.0,N
4.0,5.0,0.0,2.0,3.0,1.0,24.0,31.55,13.6,5835.81,0.07,324.21,429.1,49.0,20.0,16.0,34.0,N
5.0,7.0,0.0,3.0,4.0,1.0,33.0,39.63,15.68,9744.74,0.06,541.37,621.48,67.0,25.0,16.0,45.0,N
5.0,29.0,4.0,3.0,15.0,15.0,34.0,36.12,24.94,22462.7,0.04,1247.93,900.76,103.0,24.0,19.0,50.0,N
5.0,7.0,0.0,3.0,4.0,1.0,33.0,39.85,16.0,10200.78,0.06,566.71,637.55,69.0,25.0,16.0,45.0,N
4.0,9.0,0.0,2.0,5.0,4.0,29.0,35.89,16.35,9590.94,0.06,532.83,586.68,64.0,23.0,16.0,39.0,N
2.0,1.0,0.0,0.0,1.0,1.0,4.0,12.8,4.2,225.85,0.24,12.55,53.77,9.0,5.0,7.0,8.0,N
3.0,1.0,0.0,0.0,1.0,1.0,4.0,12.8,4.2,225.85,0.24,12.55,53.77,9.0,5.0,7.0,9.0,N
1.0,3.0,0.0,0.0,2.0,1.0,4.0,22.75,4.4,440.34,0.23,24.46,100.08,13.0,10.0,8.0,7.0,N
0.0,1.0,0.0,0.0,1.0,1.0,3.0,16.14,3.0,145.3,0.33,8.07,48.43,9.0,5.0,6.0,5.0,N
19.0,18.0,1.0,27.0,10.0,1.0,58.0,41.62,36.72,56114.22,0.03,3117.46,1528.22,168.0,32.0,25.0,108.0,N
10.0,7.0,4.0,0.0,4.0,1.0,35.0,43.03,21.91,20662.05,0.05,1147.89,942.91,109.0,23.0,14.0,51.0,N
0.0,1.0,0.0,0.0,1.0,1.0,2.0,12.68,2.5,79.25,0.4,4.4,31.7,6.0,4.0,5.0,4.0,N
21.0,13.0,1.0,1.0,7.0,5.0,53.0,57.81,25.64,38010.92,0.04,2111.72,1482.43,152.0,39.0,20.0,78.0,N
12.0,19.0,0.0,7.0,10.0,8.0,70.0,71.38,24.55,43003.64,0.04,2389.09,1752.0,184.0,44.0,20.0,91.0,N
14.0,7.0,0.0,0.0,4.0,4.0,32.0,44.69,18.07,14589.43,0.06,810.52,807.47,102.0,22.0,15.0,48.0,N
13.0,40.0,0.0,10.0,21.0,19.0,93.0,78.88,34.37,93190.81,0.03,5177.27,2711.17,267.0,59.0,26.0,118.0,N
2.0,3.0,0.0,1.0,2.0,1.0,8.0,20.36,5.5,616.0,0.18,34.22,112.0,17.0,8.0,8.0,13.0,N
7.0,9.0,3.0,8.0,5.0,1.0,28.0,29.36,17.1,8586.14,0.06,477.01,502.11,59.0,20.0,19.0,48.0,N
5.0,7.0,2.0,2.0,4.0,1.0,21.0,43.61,7.75,2619.3,0.13,145.52,337.97,36.0,22.0,11.0,32.0,N
7.0,5.0,0.0,8.0,3.0,1.0,24.0,30.84,17.5,9445.63,0.06,524.76,539.75,65.0,18.0,15.0,41.0,N
0.0,1.0,0.0,0.0,1.0,1.0,3.0,17.41,3.5,213.31,0.29,11.85,60.94,10.0,6.0,6.0,5.0,N
16.0,5.0,0.0,0.0,3.0,1.0,16.0,34.85,12.81,5721.32,0.08,317.85,446.54,54.0,16.0,10.0,34.0,N
2.0,5.0,0.0,0.0,3.0,1.0,16.0,40.1,11.39,5201.29,0.09,288.96,456.7,54.0,18.0,10.0,20.0,N
10.0,11.0,3.0,1.0,7.0,1.0,35.0,32.88,18.38,11100.41,0.05,616.69,604.1,68.0,24.0,21.0,54.0,N
1.0,3.0,0.0,0.0,2.0,1.0,9.0,28.52,5.0,713.12,0.2,39.62,142.62,18.0,12.0,8.0,12.0,N
1.0,3.0,0.0,0.0,2.0,1.0,9.0,28.52,5.0,713.12,0.2,39.62,142.62,18.0,12.0,8.0,12.0,N
4.0,3.0,1.0,0.0,2.0,1.0,13.0,27.19,7.86,1678.42,0.13,93.25,213.62,26.0,14.0,11.0,20.0,N
1.0,1.0,0.0,0.0,1.0,1.0,4.0,13.45,3.6,174.36,0.28,9.69,48.43,8.0,5.0,6.0,7.0,N
0.0,1.0,0.0,0.0,1.0,1.0,2.0,12.68,2.5,79.25,0.4,4.4,31.7,6.0,4.0,5.0,4.0,N
0.0,1.0,0.0,0.0,1.0,1.0,2.0,12.68,2.5,79.25,0.4,4.4,31.7,6.0,4.0,5.0,4.0,N
3.0,5.0,0.0,0.0,3.0,1.0,17.0,36.57,9.17,3072.67,0.11,170.7,335.2,39.0,18.0,11.0,22.0,N
1.0,1.0,0.0,0.0,1.0,1.0,4.0,13.45,3.6,174.36,0.28,9.69,48.43,8.0,5.0,6.0,7.0,N
7.0,109.0,2.0,3.0,55.0,29.0,288.0,133.58,58.99,464855.46,0.02,25825.3,7880.05,620.0,117.0,29.0,302.0,N
8.0,11.0,1.0,0.0,6.0,5.0,60.0,51.33,32.49,54178.14,0.03,3009.9,1667.66,166.0,40.0,23.0,71.0,N
1.0,5.0,0.0,0.0,3.0,1.0,19.0,43.86,10.17,4540.08,0.1,252.23,446.25,48.0,23.0,12.0,23.0,N
14.0,27.0,3.0,11.0,14.0,14.0,48.0,52.4,31.5,51997.3,0.03,2888.74,1650.71,175.0,36.0,21.0,78.0,N
1.0,3.0,0.0,0.0,2.0,1.0,8.0,15.86,4.67,345.37,0.21,19.19,74.01,12.0,6.0,7.0,11.0,N
5.0,9.0,1.0,4.0,5.0,4.0,24.0,69.88,10.0,6988.07,0.1,388.23,698.81,68.0,33.0,11.0,36.0,N
5.0,23.0,0.0,6.0,12.0,12.0,35.0,48.26,18.31,16173.75,0.05,898.54,883.44,98.0,26.0,14.0,48.0,N
0.0,1.0,0.0,7.0,1.0,1.0,5.0,7.74,1.5,17.41,0.67,0.97,11.61,3.0,2.0,3.0,12.0,N
8.0,65.0,0.0,6.0,33.0,33.0,112.0,82.92,51.53,220183.61,0.02,12232.42,4272.97,467.0,51.0,24.0,128.0,N
1.0,1.0,0.0,0.0,1.0,1.0,6.0,20.3,4.81,470.05,0.21,26.11,97.67,14.0,8.0,7.0,9.0,N
1.0,1.0,0.0,0.0,1.0,1.0,6.0,20.3,4.81,470.05,0.21,26.11,97.67,14.0,8.0,7.0,9.0,N
1.0,1.0,0.0,0.0,1.0,1.0,4.0,13.45,3.6,174.36,0.28,9.69,48.43,8.0,5.0,6.0,7.0,N
1.0,1.0,0.0,0.0,1.0,1.0,4.0,13.45,3.6,174.36,0.28,9.69,48.43,8.0,5.0,6.0,7.0,N
1.0,1.0,0.0,0.0,1.0,1.0,6.0,20.3,4.81,470.05,0.21,26.11,97.67,14.0,8.0,7.0,9.0,N
1.0,1.0,0.0,0.0,1.0,1.0,4.0,13.45,3.6,174.36,0.28,9.69,48.43,8.0,5.0,6.0,7.0,N
7.0,13.0,0.0,0.0,7.0,6.0,31.0,18.3,45.6,38046.08,0.02,2113.67,834.34,92.0,15.0,19.0,40.0,N
3.0,3.0,0.0,0.0,2.0,1.0,12.0,21.46,5.33,610.39,0.19,33.91,114.45,16.0,9.0,8.0,17.0,N
5.0,1.0,0.0,5.0,1.0,1.0,15.0,29.97,8.33,2081.07,0.12,115.61,249.73,36.0,12.0,10.0,27.0,N
7.0,1.0,0.0,5.0,1.0,1.0,20.0,34.25,10.42,3716.19,0.1,206.46,356.75,55.0,12.0,10.0,34.0,N
1.0,3.0,0.0,0.0,2.0,1.0,8.0,21.68,5.0,542.09,0.2,30.12,108.42,16.0,9.0,9.0,11.0,N
0.0,3.0,0.0,0.0,2.0,1.0,8.0,21.68,5.0,542.09,0.2,30.12,108.42,16.0,9.0,9.0,10.0,N
2.0,1.0,0.0,0.0,1.0,1.0,5.0,16.71,5.14,442.04,0.19,24.56,85.95,13.0,7.0,8.0,9.0,N
13.0,17.0,1.0,13.0,9.0,1.0,80.0,34.82,66.0,151654.92,0.02,8425.27,2297.8,284.0,23.0,23.0,109.0,N
13.0,15.0,2.0,3.0,8.0,1.0,63.0,37.0,48.7,87726.19,0.02,4873.68,1801.52,220.0,23.0,20.0,83.0,N
3.0,21.0,0.0,0.0,11.0,11.0,40.0,61.67,18.22,20471.17,0.05,1137.29,1123.58,108.0,41.0,18.0,47.0,N
2.0,7.0,0.0,0.0,4.0,1.0,23.0,32.87,15.79,8193.49,0.06,455.19,518.91,62.0,19.0,15.0,28.0,N
3.0,5.0,0.0,3.0,3.0,1.0,23.0,36.88,16.92,10558.43,0.06,586.58,624.02,68.0,25.0,18.0,33.0,N
12.0,69.0,0.0,12.0,35.0,30.0,74.0,57.03,50.67,146392.82,0.02,8132.93,2889.33,283.0,45.0,24.0,102.0,N
