@relation SelectedFeatures
@attribute LOC_BLANK numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute DECISION_DENSITY numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute DESIGN_DENSITY numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute ESSENTIAL_DENSITY numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute MAINTENANCE_SEVERITY numeric
@attribute MULTIPLE_CONDITION_COUNT numeric
@attribute NORMALIZED_CYLOMATIC_COMPLEXITY numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute NUMBER_OF_LINES numeric
@attribute PERCENT_COMMENTS numeric
@attribute LOC_TOTAL numeric
@attribute Defective {Y,N}

@data
5.0,3.0,2.0,2.0,2.0,0.2,6.0,0.56,40.83,24.08,0.33,0.04,1315.15,0.6,18.0,0.19,100.0,25.0,14.0,54.0,10.42,46.0,N
1.0,0.0,0.0,2.0,3.0,0.5,1.0,0.0,13.79,21.0,0.1,0.05,337.83,0.17,10.0,0.32,39.0,8.0,12.0,19.0,0.0,17.0,N
3.0,0.0,0.0,2.0,4.0,0.8,1.0,0.0,33.71,14.84,0.17,0.07,412.59,0.2,8.0,0.18,54.0,19.0,12.0,28.0,0.0,24.0,N
1.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,19.74,9.9,0.07,0.1,107.47,0.33,4.0,0.21,24.0,10.0,9.0,14.0,0.0,12.0,N
4.0,0.0,5.0,2.0,8.0,0.53,1.0,0.0,40.52,27.02,0.36,0.04,1643.12,0.07,28.0,0.33,102.0,32.0,19.0,46.0,12.2,36.0,N
1.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,18.89,5.63,0.04,0.18,33.21,0.33,4.0,0.3,16.0,8.0,9.0,10.0,0.0,8.0,N
3.0,0.0,1.0,2.07,8.0,0.5,14.0,0.87,52.14,23.89,0.42,0.04,1652.82,0.88,29.0,0.32,119.0,40.0,21.0,50.0,2.17,45.0,N
2.0,1.0,0.0,2.0,4.0,1.0,1.0,0.0,26.73,8.46,0.08,0.12,106.32,0.25,6.0,0.25,28.0,13.0,10.0,16.0,7.69,13.0,N
1.0,0.0,0.0,2.0,1.0,0.33,3.0,1.0,10.7,13.75,0.05,0.07,112.41,1.0,4.0,0.21,21.0,6.0,11.0,14.0,0.0,12.0,N
1.0,0.0,0.0,2.0,1.0,0.33,3.0,1.0,9.26,12.1,0.04,0.08,75.29,1.0,4.0,0.25,17.0,5.0,11.0,12.0,0.0,10.0,N
2.0,1.0,0.0,2.0,5.0,1.0,5.0,1.0,23.67,23.0,0.18,0.04,695.57,1.0,8.0,0.19,61.0,17.0,17.0,27.0,4.17,24.0,N
2.0,0.0,0.0,2.0,4.0,0.4,4.0,0.33,43.97,13.19,0.19,0.08,425.15,0.4,18.0,0.37,60.0,26.0,14.0,27.0,0.0,24.0,N
2.0,2.0,4.0,2.0,3.0,0.27,6.0,0.5,26.33,28.41,0.25,0.04,1180.8,0.55,20.0,0.3,82.0,17.0,14.0,37.0,17.65,30.0,N
1.0,1.0,0.0,2.0,2.0,0.5,3.0,0.67,18.31,14.77,0.09,0.07,222.01,0.75,6.0,0.2,34.0,11.0,13.0,20.0,5.56,18.0,N
22.0,9.0,39.0,2.13,1.0,0.1,5.0,0.44,35.09,30.33,0.35,0.03,1793.69,0.5,17.0,0.07,109.0,24.0,16.0,136.0,42.48,74.0,Y
10.0,1.0,1.0,2.0,1.0,0.5,1.0,0.0,58.95,6.3,0.12,0.16,129.97,0.5,2.0,0.07,38.0,25.0,9.0,30.0,10.53,18.0,Y
28.0,4.0,0.0,2.5,13.0,0.76,5.0,0.25,118.43,23.9,0.94,0.04,3758.01,0.29,10.0,0.12,236.0,99.0,28.0,145.0,3.45,116.0,N
11.0,1.0,11.0,2.0,5.0,1.0,1.0,0.0,47.28,11.03,0.17,0.09,319.83,0.2,2.0,0.09,55.0,29.0,16.0,54.0,28.57,31.0,Y
7.0,0.0,6.0,2.0,2.0,1.0,1.0,0.0,39.13,6.39,0.08,0.16,88.73,0.5,2.0,0.07,29.0,18.0,10.0,29.0,28.57,15.0,N
14.0,6.0,37.0,2.0,2.0,0.67,1.0,0.0,37.82,17.54,0.22,0.06,646.25,0.33,4.0,0.03,66.0,26.0,16.0,91.0,62.32,32.0,N
9.0,0.0,16.0,2.0,1.0,0.25,1.0,0.0,20.43,24.0,0.16,0.04,653.8,0.25,6.0,0.08,54.0,14.0,14.0,51.0,39.02,25.0,N
11.0,6.0,16.0,2.0,2.0,0.67,1.0,0.0,31.15,17.15,0.18,0.06,508.96,0.33,4.0,0.05,56.0,20.0,14.0,60.0,45.83,32.0,N
11.0,4.0,22.0,2.0,2.0,0.67,1.0,0.0,25.67,18.53,0.16,0.05,489.59,0.33,4.0,0.05,51.0,17.0,14.0,63.0,50.98,29.0,N
6.0,0.0,28.0,2.0,1.0,0.5,1.0,0.0,18.46,16.91,0.1,0.06,293.21,0.5,2.0,0.04,38.0,11.0,12.0,47.0,70.0,12.0,N
1.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,24.15,8.59,0.07,0.12,99.01,0.33,4.0,0.33,27.0,11.0,9.0,9.0,0.0,7.0,N
1.0,0.0,0.0,2.0,2.0,0.67,3.0,1.0,14.33,13.6,0.06,0.07,147.3,1.0,4.0,0.25,25.0,10.0,17.0,12.0,0.0,10.0,N
3.0,0.0,0.0,2.0,2.0,0.67,1.0,0.0,13.27,11.25,0.05,0.09,93.3,0.33,4.0,0.23,21.0,8.0,15.0,13.0,0.0,9.0,N
1.0,4.0,1.0,2.0,13.0,0.46,14.0,0.48,40.18,114.52,1.53,0.01,29276.51,0.5,24.0,0.26,392.0,62.0,50.0,106.0,4.81,103.0,N
4.0,6.0,0.0,2.33,5.0,0.29,7.0,0.38,51.63,25.9,0.45,0.04,1923.72,0.41,28.0,0.38,120.0,49.0,27.0,45.0,15.0,40.0,N
4.0,0.0,0.0,2.23,10.0,0.59,8.0,0.44,47.02,30.81,0.48,0.03,2480.21,0.47,29.0,0.39,132.0,43.0,25.0,44.0,0.0,39.0,N
1.0,0.0,0.0,2.4,5.0,0.63,5.0,0.57,26.46,21.46,0.19,0.05,676.81,0.63,12.0,0.4,57.0,23.0,21.0,20.0,0.0,18.0,N
0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,18.6,6.5,0.04,0.15,43.67,0.5,2.0,0.18,16.0,9.0,9.0,11.0,0.0,10.0,N
7.0,0.0,7.0,2.25,5.0,0.83,4.0,0.6,63.05,28.78,0.6,0.03,2900.3,0.67,9.0,0.12,156.0,49.0,20.0,50.0,16.67,35.0,N
1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,19.24,10.63,0.07,0.09,120.69,0.5,2.0,0.18,26.0,12.0,15.0,11.0,0.0,9.0,N
0.0,0.0,0.0,2.0,3.0,1.0,3.0,1.0,12.61,6.75,0.03,0.15,31.92,1.0,4.0,0.6,17.0,4.0,9.0,5.0,0.0,4.0,N
0.0,0.0,0.0,2.0,3.0,1.0,3.0,1.0,13.67,8.0,0.04,0.13,48.62,1.0,4.0,0.43,20.0,5.0,10.0,7.0,0.0,6.0,N
1.0,0.0,0.0,2.0,3.0,0.75,3.0,0.67,14.4,10.0,0.05,0.1,80.0,0.75,6.0,0.4,24.0,6.0,10.0,10.0,0.0,8.0,N
8.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,23.66,7.92,0.06,0.13,82.38,0.5,2.0,0.12,23.0,12.0,10.0,17.0,0.0,8.0,N
0.0,0.0,0.0,2.5,1.0,0.25,4.0,1.0,17.45,11.69,0.07,0.09,132.54,1.0,5.0,0.33,23.0,13.0,16.0,12.0,0.0,11.0,N
10.0,2.0,0.0,2.0,6.0,1.0,4.0,0.6,37.0,27.73,0.34,0.04,1580.59,0.67,8.0,0.12,95.0,37.0,27.0,49.0,5.26,38.0,N
4.0,1.0,0.0,2.0,4.0,0.8,1.0,0.0,37.18,17.68,0.22,0.06,645.57,0.2,8.0,0.13,64.0,28.0,18.0,39.0,2.94,34.0,N
2.0,2.0,0.0,2.5,3.0,0.75,3.0,0.67,25.11,14.0,0.12,0.07,273.43,0.75,5.0,0.17,40.0,18.0,18.0,23.0,10.0,20.0,N
1.0,0.0,0.0,3.0,2.0,0.67,3.0,1.0,22.59,10.0,0.08,0.1,125.53,1.0,3.0,0.19,27.0,14.0,14.0,16.0,0.0,14.0,N
0.0,0.0,0.0,3.0,1.0,0.33,3.0,1.0,16.4,9.1,0.05,0.11,75.47,1.0,3.0,0.25,19.0,10.0,13.0,12.0,0.0,11.0,N
1.0,0.0,0.0,3.0,1.0,0.33,3.0,1.0,14.12,10.89,0.05,0.09,93.04,1.0,3.0,0.23,20.0,9.0,14.0,13.0,0.0,11.0,N
3.0,4.0,2.0,2.33,3.0,0.6,3.0,0.5,30.81,17.22,0.18,0.06,507.34,0.6,7.0,0.14,55.0,23.0,18.0,36.0,18.75,30.0,N
2.0,0.0,0.0,2.67,3.0,0.5,3.0,0.4,20.15,21.39,0.14,0.05,512.24,0.5,8.0,0.24,46.0,18.0,22.0,25.0,0.0,22.0,N
1.0,1.0,1.0,2.0,4.0,1.0,1.0,0.0,54.76,4.7,0.09,0.21,67.33,0.25,6.0,0.16,29.0,22.0,9.0,25.0,8.7,22.0,N
2.0,0.0,2.0,2.33,4.0,0.8,4.0,0.75,20.09,10.5,0.07,0.1,123.03,0.8,7.0,0.28,25.0,12.0,12.0,18.0,13.33,13.0,N
0.0,0.0,0.0,3.0,1.0,0.5,1.0,0.0,10.28,4.38,0.01,0.23,10.93,0.5,3.0,0.5,8.0,4.0,7.0,4.0,0.0,3.0,N
0.0,0.0,0.0,3.0,1.0,0.5,1.0,0.0,10.28,4.38,0.01,0.23,10.93,0.5,3.0,0.5,8.0,4.0,7.0,4.0,0.0,3.0,N
0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,31.21,6.13,0.06,0.16,65.05,0.5,2.0,0.17,24.0,12.0,7.0,12.0,0.0,11.0,N
8.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,31.97,10.95,0.12,0.09,212.87,0.5,2.0,0.08,38.0,19.0,13.0,24.0,6.67,14.0,N
9.0,2.0,10.0,2.0,3.0,0.6,1.0,0.0,51.73,12.95,0.22,0.08,482.34,0.2,8.0,0.1,63.0,33.0,15.0,51.0,29.27,31.0,N
0.0,2.0,0.0,3.0,3.0,1.0,3.0,1.0,23.16,11.0,0.08,0.09,155.7,1.0,3.0,0.23,31.0,14.0,14.0,13.0,16.67,12.0,N
0.0,0.0,0.0,3.0,1.0,0.5,1.0,0.0,9.49,3.5,0.01,0.29,6.46,0.5,3.0,0.5,7.0,3.0,7.0,4.0,0.0,3.0,N
1.0,1.0,0.0,2.67,4.0,0.67,5.0,0.8,14.62,13.72,0.07,0.07,152.98,0.83,8.0,0.46,26.0,9.0,13.0,13.0,9.09,11.0,N
0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,10.2,13.33,0.05,0.08,100.74,0.5,2.0,0.2,18.0,6.0,10.0,10.0,0.0,9.0,N
0.0,1.0,0.0,2.33,3.0,0.6,5.0,1.0,19.64,19.69,0.13,0.05,422.9,1.0,7.0,0.29,41.0,16.0,18.0,17.0,6.25,16.0,N
0.0,0.0,0.0,3.0,2.0,0.67,3.0,1.0,11.99,5.4,0.02,0.19,19.42,1.0,3.0,0.5,11.0,5.0,9.0,6.0,0.0,5.0,N
0.0,0.0,0.0,2.0,1.0,0.5,1.0,0.0,15.92,7.07,0.04,0.14,44.23,0.5,2.0,0.2,18.0,7.0,11.0,10.0,0.0,9.0,N
0.0,2.0,0.0,2.25,5.0,0.83,4.0,0.6,28.27,12.8,0.12,0.08,257.35,0.67,9.0,0.27,38.0,20.0,16.0,22.0,9.52,21.0,N
0.0,0.0,0.0,3.0,1.0,0.5,1.0,0.0,18.62,6.5,0.04,0.15,43.7,0.5,3.0,0.25,15.0,10.0,10.0,8.0,0.0,7.0,N
0.0,0.0,0.0,2.0,1.0,0.5,1.0,0.0,6.0,6.0,0.01,0.17,12.0,0.5,2.0,0.29,8.0,2.0,6.0,7.0,0.0,6.0,N
0.0,0.0,0.0,2.0,1.0,0.5,1.0,0.0,19.23,4.89,0.03,0.2,25.53,0.5,2.0,0.29,12.0,9.0,8.0,7.0,0.0,6.0,N
7.0,2.0,2.0,2.0,4.0,1.0,1.0,0.0,20.9,18.5,0.13,0.05,397.39,0.25,8.0,0.11,39.0,17.0,17.0,38.0,19.05,19.0,N
4.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,49.17,9.13,0.15,0.11,227.73,0.5,2.0,0.08,47.0,23.0,10.0,24.0,0.0,19.0,N
1.0,1.0,1.0,3.0,2.0,0.67,3.0,1.0,30.43,9.95,0.1,0.1,167.26,1.0,3.0,0.13,33.0,19.0,14.0,23.0,9.52,20.0,N
4.0,0.0,0.0,3.0,3.0,1.0,3.0,1.0,36.99,12.3,0.15,0.08,310.92,1.0,3.0,0.11,50.0,20.0,12.0,27.0,0.0,22.0,N
1.0,0.0,0.0,2.0,1.0,0.5,1.0,0.0,10.75,6.0,0.02,0.17,21.51,0.5,2.0,0.29,12.0,4.0,8.0,7.0,0.0,5.0,N
0.0,0.0,0.0,2.0,1.0,0.33,1.0,0.0,36.25,6.35,0.08,0.16,81.29,0.33,4.0,0.23,25.0,17.0,9.0,13.0,0.0,12.0,N
11.0,4.0,8.0,2.0,3.0,0.43,1.0,0.0,38.26,27.7,0.35,0.04,1631.15,0.14,12.0,0.12,96.0,37.0,25.0,60.0,25.0,40.0,N
9.0,0.0,5.0,2.25,6.0,1.0,3.0,0.4,44.0,22.29,0.33,0.04,1214.45,0.5,9.0,0.13,89.0,43.0,27.0,47.0,13.51,32.0,N
0.0,0.0,0.0,2.0,1.0,0.5,1.0,0.0,20.07,5.91,0.04,0.17,38.93,0.5,2.0,0.33,14.0,11.0,10.0,6.0,0.0,5.0,N
0.0,0.0,0.0,3.0,2.0,0.67,3.0,1.0,30.6,9.39,0.1,0.11,149.88,1.0,3.0,0.16,32.0,18.0,13.0,19.0,0.0,18.0,N
0.0,0.0,0.0,2.0,1.0,0.5,1.0,0.0,18.39,4.89,0.03,0.2,24.42,0.5,2.0,0.33,11.0,9.0,8.0,6.0,0.0,5.0,N
0.0,0.0,0.0,2.0,1.0,0.5,1.0,0.0,10.04,5.0,0.02,0.2,13.94,0.5,2.0,0.29,9.0,4.0,8.0,7.0,0.0,6.0,N
5.0,0.0,1.0,2.0,9.0,0.9,1.0,0.0,42.39,16.16,0.23,0.06,614.68,0.1,2.0,0.13,72.0,32.0,22.0,76.0,2.38,41.0,N
8.0,0.0,4.0,2.0,1.0,0.5,1.0,0.0,114.44,11.44,0.44,0.09,832.75,0.5,2.0,0.04,106.0,63.0,14.0,47.0,10.53,34.0,N
4.0,4.0,2.0,2.0,8.0,1.0,3.0,0.29,33.95,14.15,0.16,0.07,377.73,0.38,2.0,0.19,57.0,23.0,21.0,43.0,15.79,36.0,N
8.0,0.0,1.0,2.0,2.0,0.67,1.0,0.0,37.78,6.11,0.08,0.16,78.27,0.33,4.0,0.1,32.0,14.0,9.0,29.0,5.0,19.0,N
4.0,0.0,0.0,3.0,2.0,0.67,1.0,0.0,38.11,8.16,0.1,0.12,140.91,0.33,3.0,0.15,33.0,19.0,10.0,20.0,0.0,15.0,N
11.0,0.0,1.0,2.0,2.0,0.4,1.0,0.0,39.26,6.75,0.09,0.15,99.36,0.2,8.0,0.19,27.0,20.0,10.0,26.0,7.14,13.0,N
4.0,3.0,4.0,2.0,5.0,1.0,3.0,0.5,41.51,11.69,0.16,0.09,315.24,0.6,8.0,0.14,52.0,26.0,16.0,37.0,21.88,28.0,N
0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,29.95,3.0,0.03,0.33,14.98,0.5,2.0,0.18,14.0,9.0,6.0,11.0,0.0,10.0,N
0.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,11.91,5.25,0.02,0.19,18.23,0.5,3.0,0.33,9.0,6.0,9.0,6.0,0.0,5.0,N
12.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,33.1,7.12,0.08,0.14,93.15,0.33,3.0,0.1,27.0,17.0,11.0,29.0,18.75,13.0,N
2.0,0.0,1.0,2.0,3.0,1.0,3.0,1.0,27.81,6.68,0.06,0.15,68.92,1.0,4.0,0.15,23.0,14.0,11.0,20.0,5.88,16.0,N
3.0,0.0,1.0,2.67,3.0,0.6,4.0,0.75,19.93,11.08,0.07,0.09,136.03,0.8,8.0,0.29,28.0,12.0,14.0,17.0,7.69,12.0,N
2.0,0.0,1.0,2.67,3.0,0.6,4.0,0.75,15.12,11.67,0.06,0.09,114.35,0.8,8.0,0.36,24.0,9.0,14.0,14.0,9.09,10.0,N
4.0,0.0,3.0,3.0,2.0,0.67,3.0,1.0,23.79,14.5,0.12,0.07,277.92,1.0,3.0,0.14,40.0,16.0,16.0,21.0,18.75,13.0,N
0.0,2.0,0.0,2.0,4.0,1.0,4.0,1.0,26.93,4.8,0.04,0.21,34.47,1.0,6.0,0.36,19.0,10.0,8.0,11.0,20.0,10.0,N
4.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,23.58,8.57,0.07,0.12,96.25,0.33,4.0,0.2,23.0,14.0,12.0,15.0,0.0,10.0,N
1.0,0.0,0.0,2.0,2.0,0.67,1.0,0.0,18.75,7.09,0.04,0.14,52.38,0.33,2.0,0.19,17.0,11.0,13.0,16.0,0.0,14.0,N
1.0,2.0,0.0,2.5,3.0,0.5,6.0,1.0,22.38,20.0,0.15,0.05,497.29,1.0,5.0,0.23,53.0,18.0,24.0,26.0,8.33,24.0,N
3.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,17.03,14.0,0.08,0.07,185.44,0.33,3.0,0.23,32.0,10.0,14.0,13.0,0.0,9.0,N
4.0,0.0,0.0,2.5,2.0,0.67,1.0,0.0,16.1,20.0,0.11,0.05,357.88,0.33,5.0,0.2,37.0,12.0,16.0,15.0,0.0,10.0,N
1.0,0.0,1.0,4.0,6.0,0.86,7.0,1.0,26.3,11.7,0.1,0.09,199.99,1.0,8.0,0.39,37.0,15.0,13.0,18.0,6.25,15.0,N
1.0,0.0,0.0,2.0,1.0,0.5,1.0,0.0,11.86,5.25,0.02,0.19,18.16,0.5,2.0,0.29,12.0,4.0,7.0,7.0,0.0,5.0,N
0.0,0.0,0.0,2.0,1.0,0.5,1.0,0.0,8.88,9.0,0.03,0.11,39.98,0.5,2.0,0.25,11.0,5.0,9.0,8.0,0.0,7.0,N
0.0,0.0,0.0,2.0,1.0,0.5,1.0,0.0,9.87,5.63,0.02,0.18,17.35,0.5,2.0,0.29,10.0,4.0,9.0,7.0,0.0,6.0,N
0.0,0.0,0.0,2.0,1.0,0.5,1.0,0.0,15.7,10.63,0.06,0.09,98.46,0.5,2.0,0.17,23.0,8.0,10.0,12.0,0.0,11.0,N
0.0,0.0,0.0,2.0,1.0,0.5,1.0,0.0,15.43,10.0,0.05,0.1,85.72,0.5,2.0,0.15,21.0,8.0,10.0,13.0,0.0,12.0,N
0.0,0.0,0.0,2.0,1.0,0.5,1.0,0.0,11.39,3.5,0.01,0.29,7.75,0.5,2.0,0.4,9.0,3.0,7.0,5.0,0.0,4.0,N
5.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,25.22,9.21,0.08,0.11,118.78,0.5,2.0,0.1,33.0,12.0,13.0,20.0,0.0,14.0,N
1.0,0.0,0.0,3.0,1.0,0.33,3.0,1.0,30.72,25.5,0.26,0.04,1109.91,1.0,3.0,0.18,103.0,17.0,17.0,17.0,0.0,15.0,N
1.0,0.0,0.0,4.0,1.0,0.25,4.0,1.0,17.8,12.28,0.07,0.08,149.05,1.0,4.0,0.36,32.0,9.0,13.0,11.0,0.0,9.0,N
0.0,0.0,0.0,2.0,1.0,0.5,1.0,0.0,16.21,4.2,0.02,0.24,15.89,0.5,2.0,0.33,13.0,5.0,7.0,6.0,0.0,5.0,N
0.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,14.28,9.33,0.04,0.11,69.1,0.33,4.0,0.21,21.0,6.0,8.0,14.0,0.0,13.0,N
1.0,0.0,0.0,2.0,1.0,0.25,1.0,0.0,47.13,21.56,0.34,0.05,1216.8,0.25,6.0,0.14,126.0,26.0,19.0,28.0,0.0,26.0,N
1.0,0.0,0.0,2.0,2.0,0.4,1.0,0.0,15.61,23.18,0.12,0.04,466.13,0.2,8.0,0.25,43.0,11.0,15.0,20.0,0.0,18.0,N
1.0,0.0,0.0,2.25,2.0,0.33,5.0,0.8,18.18,25.38,0.15,0.04,650.84,0.83,9.0,0.24,52.0,13.0,15.0,25.0,0.0,23.0,N
4.0,10.0,1.0,2.0,5.0,0.31,1.0,0.0,36.82,82.8,1.02,0.01,14026.17,0.06,14.0,0.2,294.0,41.0,35.0,80.0,14.67,74.0,N
6.0,1.0,4.0,2.0,3.0,1.0,1.0,0.0,20.12,11.08,0.07,0.09,137.17,0.33,4.0,0.13,24.0,13.0,12.0,24.0,29.41,13.0,N
11.0,0.0,6.0,2.0,7.0,0.54,1.0,0.0,56.42,19.13,0.36,0.05,1146.53,0.08,24.0,0.22,95.0,40.0,17.0,58.0,13.04,40.0,Y
35.0,1.0,2.0,2.25,15.0,0.71,4.0,0.15,55.18,32.0,0.59,0.03,3139.17,0.19,18.0,0.16,156.0,58.0,32.0,132.0,3.13,94.0,Y
10.0,4.0,3.0,2.0,4.0,0.8,1.0,0.0,30.6,10.95,0.11,0.09,203.74,0.2,8.0,0.17,35.0,19.0,13.0,29.0,38.89,15.0,Y
18.0,0.0,0.0,3.0,2.0,0.4,5.0,1.0,16.54,12.36,0.07,0.08,140.44,1.0,6.0,0.16,26.0,11.0,16.0,32.0,0.0,13.0,N
0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,17.47,5.14,0.03,0.19,25.67,0.5,2.0,0.29,14.0,7.0,8.0,7.0,0.0,6.0,N
3.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,24.82,7.86,0.07,0.13,85.14,0.33,4.0,0.19,22.0,14.0,11.0,16.0,0.0,12.0,N
4.0,0.0,1.0,2.0,1.0,0.33,1.0,0.0,18.27,7.33,0.04,0.14,54.58,0.33,4.0,0.2,19.0,9.0,11.0,15.0,10.0,9.0,N
15.0,0.0,0.0,2.0,5.0,1.0,1.0,0.0,56.46,14.34,0.27,0.07,645.18,0.2,4.0,0.07,80.0,41.0,21.0,67.0,0.0,51.0,Y
9.0,14.0,24.0,2.18,12.0,0.57,6.0,0.25,147.44,19.65,0.97,0.05,3162.37,0.29,37.0,0.13,229.0,101.0,21.0,167.0,27.14,116.0,Y
13.0,2.0,4.0,2.0,2.0,0.33,1.0,0.0,53.33,15.98,0.28,0.06,756.21,0.17,2.0,0.11,81.0,42.0,22.0,56.0,14.29,38.0,N
16.0,1.0,1.0,2.29,8.0,0.53,7.0,0.43,44.88,33.62,0.5,0.03,2818.41,0.47,16.0,0.18,134.0,53.0,36.0,84.0,2.99,66.0,Y
12.0,2.0,8.0,2.0,2.0,0.67,1.0,0.0,15.75,12.35,0.06,0.08,133.46,0.33,4.0,0.09,24.0,10.0,13.0,33.0,50.0,12.0,N
43.0,3.0,15.0,2.0,7.0,1.0,1.0,0.0,49.36,14.73,0.24,0.07,595.11,0.14,12.0,0.07,79.0,28.0,15.0,100.0,32.14,41.0,N
23.0,0.0,4.0,2.33,11.0,0.33,10.0,0.28,160.17,29.21,1.56,0.03,7594.88,0.3,28.0,0.17,364.0,135.0,29.0,193.0,2.37,165.0,Y
1.0,0.0,0.0,2.0,1.0,0.5,1.0,0.0,10.53,13.2,0.05,0.08,101.91,0.5,2.0,0.18,23.0,5.0,12.0,11.0,0.0,9.0,N
8.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,24.6,7.5,0.06,0.13,76.87,0.5,2.0,0.11,22.0,12.0,9.0,19.0,20.0,10.0,N
3.0,0.0,0.0,2.0,1.0,0.5,1.0,0.0,12.44,9.0,0.04,0.11,56.0,0.5,2.0,0.25,14.0,7.0,9.0,8.0,0.0,4.0,N
3.0,0.0,0.0,2.0,1.0,0.5,1.0,0.0,11.42,7.33,0.03,0.14,34.13,0.5,2.0,0.25,11.0,6.0,8.0,8.0,0.0,4.0,N
3.0,0.0,0.0,2.0,1.0,0.5,1.0,0.0,12.44,7.71,0.03,0.13,41.14,0.5,2.0,0.25,12.0,7.0,9.0,8.0,0.0,4.0,N
4.0,0.0,0.0,2.0,1.0,0.5,1.0,0.0,11.53,11.25,0.04,0.09,81.04,0.5,2.0,0.18,15.0,8.0,12.0,11.0,0.0,6.0,N
3.0,0.0,0.0,2.0,1.0,0.5,1.0,0.0,12.44,9.0,0.04,0.11,56.0,0.5,2.0,0.25,14.0,7.0,9.0,8.0,0.0,4.0,N
3.0,0.0,0.0,2.0,1.0,0.5,1.0,0.0,12.44,9.0,0.04,0.11,56.0,0.5,2.0,0.25,14.0,7.0,9.0,8.0,0.0,4.0,N
3.0,0.0,0.0,2.0,1.0,0.5,1.0,0.0,11.42,7.33,0.03,0.14,34.13,0.5,2.0,0.25,11.0,6.0,8.0,8.0,0.0,4.0,N
3.0,0.0,0.0,2.0,1.0,0.5,1.0,0.0,12.44,7.71,0.03,0.13,41.14,0.5,2.0,0.25,12.0,7.0,9.0,8.0,0.0,4.0,N
4.0,0.0,0.0,2.0,1.0,0.5,1.0,0.0,11.53,11.25,0.04,0.09,81.04,0.5,2.0,0.18,15.0,8.0,12.0,11.0,0.0,6.0,N
3.0,0.0,0.0,2.0,1.0,0.5,1.0,0.0,12.44,9.0,0.04,0.11,56.0,0.5,2.0,0.25,14.0,7.0,9.0,8.0,0.0,4.0,N
1.0,1.0,0.0,2.0,3.0,1.0,1.0,0.0,41.65,8.64,0.12,0.12,172.86,0.33,4.0,0.13,39.0,21.0,11.0,24.0,4.55,22.0,N
4.0,0.0,6.0,2.0,1.0,0.33,1.0,0.0,16.82,11.11,0.06,0.09,115.38,0.33,4.0,0.13,24.0,9.0,10.0,24.0,31.58,13.0,N
5.0,0.0,0.0,2.1,11.0,0.31,19.0,0.53,70.75,49.5,1.17,0.02,9631.1,0.54,65.0,0.44,322.0,68.0,33.0,80.0,0.0,65.0,N
62.0,42.0,24.0,2.0,17.0,0.47,1.0,0.0,83.06,87.53,2.42,0.01,35352.71,0.03,70.0,0.15,575.0,82.0,29.0,239.0,39.29,144.0,N
1.0,3.0,3.0,2.0,1.0,0.5,1.0,0.0,14.49,36.4,0.18,0.03,1066.26,0.5,2.0,0.13,63.0,10.0,14.0,15.0,46.15,10.0,N
56.0,42.0,24.0,2.0,17.0,0.47,1.0,0.0,79.48,89.75,2.38,0.01,35567.99,0.03,70.0,0.16,567.0,79.0,29.0,230.0,40.0,141.0,N
6.0,2.0,7.0,2.0,2.0,0.5,1.0,0.0,27.15,19.13,0.17,0.05,551.64,0.25,6.0,0.1,57.0,16.0,12.0,42.0,25.71,28.0,N
4.0,2.0,2.0,2.0,5.0,0.42,1.0,0.0,47.52,28.6,0.45,0.03,2159.45,0.08,12.0,0.23,122.0,45.0,26.0,52.0,8.51,45.0,N
4.0,0.0,3.0,2.25,4.0,0.67,4.0,0.6,29.2,19.5,0.19,0.05,616.8,0.67,9.0,0.19,59.0,20.0,15.0,32.0,11.11,24.0,N
