@relation SelectedFeatures
@attribute CALL_PAIRS numeric
@attribute LOC_COMMENTS numeric
@attribute DECISION_COUNT numeric
@attribute DECISION_DENSITY numeric
@attribute DESIGN_DENSITY numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute PARAMETER_COUNT numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute MAINTENANCE_SEVERITY numeric
@attribute NORMALIZED_CYLOMATIC_COMPLEXITY numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute PERCENT_COMMENTS numeric
@attribute LOC_TOTAL numeric
@attribute Defective {Y,N}

@data
0.0,0.0,2.0,3.0,0.5,1.0,1.0,2.0,7.0,252.0,14.0,0.5,0.5,6.0,50.0,2.0,N
0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,8.0,72.0,4.0,1.0,0.25,6.0,50.0,2.0,N
3.0,0.0,2.0,2.0,0.5,1.0,1.0,2.0,10.79,559.51,31.08,0.5,0.29,8.0,80.0,5.0,N
5.0,1.0,2.0,2.0,0.75,1.0,4.0,2.0,15.54,2626.61,145.92,0.25,0.17,13.0,80.95,20.0,N
2.0,0.0,6.0,2.0,0.75,1.0,3.0,2.0,10.48,7748.01,430.45,0.25,0.24,15.0,80.0,15.0,N
3.0,0.0,6.0,2.0,0.75,1.0,3.0,2.0,13.08,8043.39,446.86,0.25,0.24,16.0,80.0,15.0,N
2.0,5.0,2.0,2.0,1.0,1.0,1.0,0.0,9.0,81.0,4.5,0.5,0.2,6.0,87.5,3.0,N
2.0,4.0,2.0,2.0,1.0,1.0,2.0,0.0,8.98,56.15,3.12,0.5,0.2,5.0,75.0,4.0,N
0.0,4.0,2.0,2.0,0.5,1.0,1.0,0.0,6.97,174.35,9.69,0.5,0.25,6.0,83.33,2.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,12.33,284.19,15.79,0.5,0.29,8.0,80.0,5.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,13.87,302.05,16.78,0.5,0.29,8.0,80.0,5.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,6.16,701.11,38.95,0.5,0.4,8.0,66.67,3.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,12.33,284.19,15.79,0.5,0.29,8.0,80.0,5.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,13.87,302.05,16.78,0.5,0.29,8.0,80.0,5.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,6.16,701.11,38.95,0.5,0.4,8.0,66.67,3.0,N
3.0,0.0,2.0,3.0,1.0,3.0,1.0,2.0,15.9,532.29,29.57,1.0,0.43,9.0,80.0,5.0,N
3.0,0.0,2.0,3.0,1.0,3.0,1.0,3.0,17.44,551.81,30.66,1.0,0.38,9.0,80.0,5.0,N
4.0,0.0,4.0,2.0,1.0,1.0,1.0,0.0,13.46,1172.67,65.15,0.33,0.5,8.0,75.0,4.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,12.33,284.19,15.79,0.5,0.29,8.0,80.0,5.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,13.87,302.05,16.78,0.5,0.29,8.0,80.0,5.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,6.16,701.11,38.95,0.5,0.4,8.0,66.67,3.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,12.33,284.19,15.79,0.5,0.29,8.0,80.0,5.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,13.87,302.05,16.78,0.5,0.29,8.0,80.0,5.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,6.16,701.11,38.95,0.5,0.4,8.0,66.67,3.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,12.33,284.19,15.79,0.5,0.29,8.0,80.0,5.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,13.87,302.05,16.78,0.5,0.29,8.0,80.0,5.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,6.16,701.11,38.95,0.5,0.4,8.0,66.67,3.0,N
1.0,0.0,2.0,2.0,0.33,1.0,4.0,0.0,8.31,698.02,38.78,0.33,0.25,11.0,60.0,10.0,N
1.0,0.0,4.0,2.0,0.67,1.0,2.0,1.0,8.54,290.67,16.14,0.33,0.38,7.0,66.67,6.0,N
1.0,0.0,2.0,2.0,0.5,1.0,2.0,3.0,12.14,345.2,19.18,0.5,0.29,8.0,60.0,5.0,N
0.0,0.0,2.0,2.0,0.5,1.0,1.0,0.0,13.88,319.72,17.76,0.5,0.33,8.0,75.0,4.0,N
0.0,0.0,2.0,2.0,0.5,1.0,1.0,0.0,13.88,319.72,17.76,0.5,0.33,8.0,75.0,4.0,N
0.0,0.0,2.0,3.0,0.5,1.0,1.0,1.0,9.34,415.13,23.06,0.5,0.4,8.0,66.67,3.0,N
0.0,0.0,2.0,2.0,0.5,1.0,1.0,0.0,13.88,319.72,17.76,0.5,0.33,8.0,75.0,4.0,N
0.0,0.0,2.0,2.0,0.5,1.0,1.0,0.0,13.88,319.72,17.76,0.5,0.33,8.0,75.0,4.0,N
0.0,0.0,2.0,2.0,0.5,1.0,1.0,0.0,13.88,319.72,17.76,0.5,0.33,8.0,75.0,4.0,N
0.0,0.0,2.0,2.0,0.5,1.0,1.0,0.0,13.88,319.72,17.76,0.5,0.33,8.0,75.0,4.0,N
1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,11.41,71.32,3.96,0.5,0.5,5.0,50.0,2.0,N
1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,9.51,85.59,4.75,0.5,0.5,6.0,50.0,2.0,N
2.0,0.0,2.0,3.0,0.67,1.0,2.0,2.0,18.2,550.43,30.58,0.33,0.43,9.0,60.0,5.0,N
1.0,0.0,2.0,2.0,0.5,1.0,2.0,3.0,20.31,231.3,12.85,0.5,0.29,6.0,60.0,5.0,N
2.0,0.0,2.0,2.0,0.5,1.0,3.0,1.0,24.31,444.89,24.72,0.5,0.2,7.0,62.5,8.0,N
6.0,3.0,8.0,2.0,1.0,4.0,2.0,0.0,24.97,3049.11,169.39,0.8,0.29,13.0,86.67,12.0,N
11.0,24.0,18.0,2.0,1.0,1.0,6.0,0.0,32.54,19784.27,1099.13,0.09,0.16,21.0,90.91,42.0,N
14.0,17.0,16.0,2.0,0.94,7.0,11.0,0.0,46.5,32968.78,1831.6,0.44,0.17,31.0,87.91,74.0,N
4.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,15.13,834.75,46.37,0.5,0.33,13.0,75.0,4.0,N
12.0,6.0,6.0,2.0,1.0,1.0,2.0,5.0,59.54,1867.06,103.73,0.25,0.14,10.0,91.3,17.0,N
1.0,0.0,2.0,3.0,0.5,1.0,1.0,1.0,11.07,211.89,11.77,0.5,0.5,7.0,50.0,2.0,N
1.0,0.0,2.0,3.0,0.5,1.0,1.0,1.0,11.07,211.89,11.77,0.5,0.5,7.0,50.0,2.0,N
1.0,0.0,2.0,3.0,0.5,1.0,1.0,1.0,11.07,211.89,11.77,0.5,0.5,7.0,50.0,2.0,N
1.0,0.0,2.0,3.0,0.5,1.0,1.0,1.0,11.07,211.89,11.77,0.5,0.5,7.0,50.0,2.0,N
1.0,4.0,2.0,2.0,1.0,1.0,1.0,0.0,8.0,72.0,4.0,0.5,0.22,6.0,85.71,3.0,N
1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,9.51,85.59,4.75,0.5,0.4,6.0,66.67,3.0,N
2.0,4.0,4.0,2.0,0.67,1.0,1.0,1.0,11.72,421.94,23.44,0.33,0.27,9.0,88.89,5.0,N
0.0,0.0,2.0,3.0,0.5,1.0,1.0,0.0,10.3,164.84,9.16,0.5,0.5,6.0,50.0,2.0,N
3.0,0.0,4.0,2.0,1.0,1.0,3.0,2.0,23.36,643.78,35.77,0.33,0.25,7.0,70.0,10.0,N
3.0,0.0,4.0,2.0,1.0,1.0,3.0,3.0,26.21,679.32,37.74,0.33,0.25,7.0,70.0,10.0,N
1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,9.49,116.27,6.46,0.5,0.4,7.0,66.67,3.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,9.49,116.27,6.46,0.5,0.4,7.0,66.67,3.0,N
1.0,4.0,2.0,2.0,1.0,1.0,1.0,0.0,7.4,251.91,14.0,0.5,0.2,7.0,87.5,4.0,N
1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,6.55,58.95,3.28,1.0,0.25,6.0,50.0,2.0,N
9.0,2.0,6.0,2.0,0.88,5.0,2.0,1.0,27.79,3570.0,198.33,0.63,0.33,17.0,90.91,20.0,N
8.0,3.0,4.0,2.0,1.0,1.0,3.0,2.0,16.58,2621.1,145.62,0.33,0.15,11.0,83.33,15.0,N
0.0,0.0,2.0,2.0,0.5,1.0,1.0,0.0,5.99,84.22,4.68,0.5,0.5,5.0,50.0,2.0,N
3.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,10.03,3014.58,167.48,0.33,0.43,16.0,80.0,5.0,N
3.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,16.65,362.64,20.15,0.5,0.2,7.0,75.0,8.0,N
3.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,19.99,319.82,17.77,0.5,0.18,7.0,77.78,9.0,N
3.0,1.0,6.0,2.0,0.75,1.0,2.0,1.0,11.84,8245.95,458.11,0.25,0.22,19.0,87.5,15.0,N
8.0,5.0,10.0,2.0,0.83,1.0,4.0,1.0,20.14,9834.5,546.36,0.17,0.19,17.0,86.21,24.0,N
2.0,1.0,2.0,2.0,0.5,1.0,3.0,2.0,11.06,1372.69,76.26,0.5,0.17,12.0,70.0,9.0,N
4.0,1.0,4.0,2.0,1.0,1.0,3.0,3.0,13.21,3863.67,214.65,0.33,0.2,18.0,75.0,11.0,N
5.0,1.0,4.0,2.0,1.0,1.0,3.0,3.0,14.42,4256.92,236.5,0.33,0.2,18.0,75.0,11.0,N
4.0,1.0,4.0,2.0,1.0,1.0,3.0,1.0,13.36,4301.69,238.98,0.33,0.2,17.0,76.92,12.0,N
2.0,0.0,2.0,3.0,1.0,3.0,1.0,2.0,15.9,532.29,29.57,1.0,0.38,9.0,80.0,5.0,N
2.0,0.0,2.0,3.0,1.0,3.0,2.0,2.0,16.59,555.43,30.86,1.0,0.3,9.0,71.43,7.0,N
4.0,1.0,8.0,2.0,0.8,1.0,2.0,1.0,13.97,16494.55,916.36,0.2,0.24,21.0,89.47,18.0,N
4.0,1.0,6.0,2.0,1.0,1.0,3.0,4.0,18.47,5338.7,296.59,0.25,0.25,17.0,76.92,12.0,N
4.0,1.0,12.0,2.0,1.0,1.0,2.0,6.0,20.11,20434.13,1135.23,0.14,0.32,20.0,88.89,17.0,N
4.0,1.0,6.0,2.0,1.0,1.0,3.0,5.0,18.18,5255.28,291.96,0.25,0.24,17.0,76.92,12.0,N
5.0,1.0,6.0,2.0,1.0,1.0,3.0,1.0,14.36,8656.64,480.92,0.25,0.25,17.0,78.57,13.0,N
0.0,0.0,2.0,2.0,0.5,1.0,1.0,0.0,5.99,84.22,4.68,0.5,0.5,5.0,50.0,2.0,N
4.0,0.0,6.0,2.0,1.0,1.0,1.0,1.0,12.38,4951.76,275.1,0.25,0.44,15.0,85.71,7.0,N
4.0,0.0,6.0,2.0,1.0,1.0,2.0,0.0,14.11,3246.47,180.36,0.25,0.33,13.0,80.0,10.0,N
2.0,0.0,4.0,2.0,0.67,3.0,1.0,1.0,9.79,902.51,50.14,1.0,0.5,12.0,75.0,4.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,13.66,240.91,13.38,0.5,0.29,7.0,80.0,5.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,13.66,240.91,13.38,0.5,0.29,7.0,80.0,5.0,N
3.0,1.0,6.0,2.0,0.75,1.0,2.0,1.0,11.91,8971.59,498.42,0.25,0.21,19.0,88.24,16.0,N
3.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,13.75,3521.25,195.63,0.33,0.33,16.0,85.71,7.0,N
2.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,13.02,732.54,40.7,0.5,0.22,9.0,71.43,7.0,N
7.0,5.0,10.0,2.0,0.83,1.0,4.0,1.0,17.24,10090.27,560.57,0.17,0.19,17.0,86.21,24.0,N
3.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,8.83,4728.77,262.71,0.33,0.21,18.0,75.0,11.0,N
3.0,1.0,4.0,2.0,1.0,1.0,3.0,1.0,10.22,4353.75,241.87,0.33,0.2,17.0,76.92,12.0,N
5.0,12.0,6.0,2.0,1.0,1.0,2.0,3.0,30.56,13475.4,748.63,0.25,0.12,18.0,93.55,19.0,N
1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,8.64,150.0,8.33,0.5,0.2,5.0,75.0,6.0,N
3.0,0.0,4.0,2.0,1.0,1.0,2.0,2.0,22.99,454.16,25.23,0.33,0.3,8.0,75.0,8.0,N
11.0,8.0,18.0,2.0,0.93,5.0,9.0,4.0,36.64,49908.77,2772.71,0.33,0.19,28.0,87.5,64.0,N
3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,22.04,653.33,36.3,0.5,0.2,7.0,87.5,7.0,N
10.0,18.0,4.0,2.0,1.0,3.0,2.0,7.0,38.32,21937.95,1218.78,1.0,0.05,19.0,96.08,33.0,Y
8.0,13.0,18.0,2.11,0.82,3.0,5.0,1.0,26.64,17969.91,998.33,0.27,0.22,21.0,89.8,36.0,N
2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,6.15,1120.86,62.27,0.5,0.18,9.0,77.78,8.0,N
13.0,19.0,24.0,2.0,0.71,9.0,8.0,0.0,40.25,25050.3,1391.68,0.64,0.19,26.0,88.57,51.0,N
7.0,7.0,8.0,2.5,0.86,5.0,4.0,4.0,32.27,10705.77,594.77,0.71,0.21,17.0,86.21,22.0,N
21.0,28.0,24.0,2.17,0.67,10.0,5.0,1.0,31.83,45877.98,2548.78,0.67,0.19,25.0,93.67,51.0,N
4.0,0.0,2.0,2.0,1.0,1.0,1.0,3.0,15.13,834.75,46.37,0.5,0.4,13.0,66.67,3.0,N
4.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,18.52,1169.11,64.95,0.5,0.18,13.0,77.78,9.0,N
1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,7.92,137.5,7.64,0.5,0.29,5.0,80.0,4.0,N
4.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,15.19,401.85,22.33,0.5,0.22,8.0,85.71,5.0,N
18.0,11.0,12.0,2.0,0.86,1.0,3.0,2.0,53.48,10482.64,582.37,0.14,0.14,17.0,93.75,37.0,N
4.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,16.85,963.75,53.54,0.5,0.18,11.0,77.78,9.0,N
7.0,15.0,6.0,2.0,1.0,1.0,1.0,5.0,33.32,19118.02,1062.11,0.25,0.09,17.0,97.5,25.0,N
3.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,4.71,677.67,37.65,0.5,0.4,8.0,66.67,3.0,N
2.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,16.87,261.51,14.53,0.5,0.18,7.0,80.0,10.0,N
1.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,11.24,179.89,9.99,1.0,0.25,8.0,50.0,2.0,N
0.0,0.0,2.0,2.0,0.5,1.0,1.0,2.0,5.05,126.33,7.02,0.5,0.5,5.0,50.0,2.0,N
0.0,0.0,2.0,2.0,0.5,1.0,1.0,2.0,6.18,154.4,8.58,0.5,0.29,5.0,80.0,5.0,N
0.0,0.0,2.0,2.0,0.5,1.0,1.0,2.0,5.05,126.33,7.02,0.5,0.5,5.0,50.0,2.0,N
0.0,0.0,2.0,2.0,0.5,1.0,1.0,2.0,6.18,154.4,8.58,0.5,0.29,5.0,80.0,5.0,N
0.0,0.0,2.0,2.0,0.5,1.0,1.0,2.0,3.95,980.75,54.49,0.5,0.5,9.0,50.0,2.0,N
0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,8.0,72.0,4.0,1.0,0.25,6.0,50.0,2.0,N
0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,8.0,72.0,4.0,1.0,0.25,6.0,50.0,2.0,N
0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,8.0,72.0,4.0,1.0,0.25,6.0,50.0,2.0,N
0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,8.0,72.0,4.0,1.0,0.2,6.0,50.0,2.0,N
0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,8.0,72.0,4.0,1.0,0.25,6.0,50.0,2.0,N
0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,8.0,72.0,4.0,1.0,0.25,6.0,50.0,2.0,N
1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,11.24,179.89,9.99,1.0,0.13,8.0,83.33,2.0,N
0.0,0.0,2.0,3.0,0.5,1.0,1.0,2.0,7.0,252.0,14.0,0.5,0.5,6.0,50.0,2.0,N
0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,8.0,72.0,4.0,1.0,0.25,6.0,50.0,2.0,N
4.0,4.0,4.0,2.5,0.75,1.0,2.0,2.0,27.2,1029.98,57.22,0.25,0.24,10.0,86.67,11.0,N
5.0,3.0,4.0,2.5,0.75,1.0,2.0,2.0,27.19,1678.42,93.25,0.25,0.24,11.0,86.67,12.0,N
5.0,3.0,4.0,2.5,0.75,1.0,2.0,2.0,27.02,1838.97,102.16,0.25,0.24,11.0,86.67,12.0,N
2.0,0.0,6.0,2.0,0.75,1.0,3.0,2.0,10.48,7748.01,430.45,0.25,0.24,15.0,80.0,15.0,N
3.0,0.0,6.0,2.0,0.75,1.0,3.0,2.0,13.08,8043.39,446.86,0.25,0.24,16.0,80.0,15.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,12.33,284.19,15.79,0.5,0.29,8.0,80.0,5.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,13.87,302.05,16.78,0.5,0.29,8.0,80.0,5.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,6.16,701.11,38.95,0.5,0.4,8.0,66.67,3.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,12.33,284.19,15.79,0.5,0.29,8.0,80.0,5.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,13.87,302.05,16.78,0.5,0.29,8.0,80.0,5.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,6.16,701.11,38.95,0.5,0.4,8.0,66.67,3.0,N
3.0,0.0,2.0,3.0,1.0,3.0,1.0,2.0,15.9,532.29,29.57,1.0,0.43,9.0,80.0,5.0,N
3.0,0.0,2.0,3.0,1.0,3.0,1.0,3.0,17.44,551.81,30.66,1.0,0.38,9.0,80.0,5.0,N
4.0,0.0,4.0,2.0,1.0,1.0,1.0,0.0,13.46,1172.67,65.15,0.33,0.5,8.0,75.0,4.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,12.33,284.19,15.79,0.5,0.29,8.0,80.0,5.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,13.87,302.05,16.78,0.5,0.29,8.0,80.0,5.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,6.16,701.11,38.95,0.5,0.4,8.0,66.67,3.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,12.33,284.19,15.79,0.5,0.29,8.0,80.0,5.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,13.87,302.05,16.78,0.5,0.29,8.0,80.0,5.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,6.16,701.11,38.95,0.5,0.4,8.0,66.67,3.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,12.33,284.19,15.79,0.5,0.29,8.0,80.0,5.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,13.87,302.05,16.78,0.5,0.29,8.0,80.0,5.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,6.16,701.11,38.95,0.5,0.4,8.0,66.67,3.0,N
4.0,4.0,4.0,2.5,0.75,1.0,2.0,2.0,27.2,1029.98,57.22,0.25,0.24,10.0,86.67,11.0,N
6.0,7.0,6.0,2.33,0.75,6.0,5.0,3.0,27.59,12064.08,670.23,0.75,0.19,20.0,87.5,33.0,N
5.0,0.0,4.0,2.5,0.75,1.0,1.0,2.0,25.87,1531.05,85.06,0.25,0.33,10.0,90.0,10.0,N
5.0,0.0,4.0,2.5,0.75,1.0,1.0,2.0,28.12,1581.81,87.88,0.25,0.33,10.0,90.0,10.0,N
1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,6.55,58.95,3.28,1.0,0.25,6.0,50.0,2.0,N
9.0,2.0,6.0,2.0,0.88,5.0,2.0,1.0,27.79,3570.0,198.33,0.63,0.33,17.0,90.91,20.0,N
0.0,0.0,2.0,2.0,0.5,1.0,1.0,0.0,5.99,84.22,4.68,0.5,0.5,5.0,50.0,2.0,N
3.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,10.03,3014.58,167.48,0.33,0.43,16.0,80.0,5.0,N
3.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,16.65,362.64,20.15,0.5,0.2,7.0,75.0,8.0,N
3.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,19.99,319.82,17.77,0.5,0.18,7.0,77.78,9.0,N
3.0,1.0,6.0,2.0,0.75,1.0,2.0,1.0,11.84,8245.95,458.11,0.25,0.22,19.0,87.5,15.0,N
8.0,5.0,10.0,2.0,0.83,1.0,4.0,1.0,20.14,9834.5,546.36,0.17,0.19,17.0,86.21,24.0,N
2.0,1.0,2.0,2.0,0.5,1.0,3.0,2.0,11.06,1372.69,76.26,0.5,0.17,12.0,70.0,9.0,N
4.0,1.0,4.0,2.0,1.0,1.0,3.0,3.0,13.21,3863.67,214.65,0.33,0.2,18.0,75.0,11.0,N
5.0,1.0,4.0,2.0,1.0,1.0,3.0,3.0,14.42,4256.92,236.5,0.33,0.2,18.0,75.0,11.0,N
4.0,1.0,4.0,2.0,1.0,1.0,3.0,1.0,13.36,4301.69,238.98,0.33,0.2,17.0,76.92,12.0,N
2.0,0.0,2.0,3.0,1.0,3.0,1.0,2.0,15.9,532.29,29.57,1.0,0.38,9.0,80.0,5.0,N
2.0,0.0,2.0,3.0,1.0,3.0,2.0,2.0,16.59,555.43,30.86,1.0,0.3,9.0,71.43,7.0,N
4.0,1.0,8.0,2.0,0.8,1.0,2.0,1.0,13.97,16494.55,916.36,0.2,0.24,21.0,89.47,18.0,N
4.0,1.0,6.0,2.0,1.0,1.0,3.0,4.0,18.47,5338.7,296.59,0.25,0.25,17.0,76.92,12.0,N
4.0,1.0,12.0,2.0,1.0,1.0,2.0,6.0,20.11,20434.13,1135.23,0.14,0.32,20.0,88.89,17.0,N
4.0,1.0,6.0,2.0,1.0,1.0,3.0,5.0,18.18,5255.28,291.96,0.25,0.24,17.0,76.92,12.0,N
5.0,1.0,6.0,2.0,1.0,1.0,3.0,1.0,14.36,8656.64,480.92,0.25,0.25,17.0,78.57,13.0,N
0.0,0.0,2.0,2.0,0.5,1.0,1.0,0.0,5.99,84.22,4.68,0.5,0.5,5.0,50.0,2.0,N
4.0,0.0,6.0,2.0,1.0,1.0,1.0,1.0,12.38,4951.76,275.1,0.25,0.44,15.0,85.71,7.0,N
4.0,0.0,6.0,2.0,1.0,1.0,2.0,0.0,14.11,3246.47,180.36,0.25,0.33,13.0,80.0,10.0,N
2.0,0.0,4.0,2.0,0.67,3.0,1.0,1.0,9.79,902.51,50.14,1.0,0.5,12.0,75.0,4.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,13.66,240.91,13.38,0.5,0.29,7.0,80.0,5.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,13.66,240.91,13.38,0.5,0.29,7.0,80.0,5.0,N
3.0,1.0,6.0,2.0,0.75,1.0,2.0,1.0,11.91,8971.59,498.42,0.25,0.21,19.0,88.24,16.0,N
3.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,13.75,3521.25,195.63,0.33,0.33,16.0,85.71,7.0,N
2.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,13.02,732.54,40.7,0.5,0.22,9.0,71.43,7.0,N
7.0,5.0,10.0,2.0,0.83,1.0,4.0,1.0,17.24,10090.27,560.57,0.17,0.19,17.0,86.21,24.0,N
3.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,8.83,4728.77,262.71,0.33,0.21,18.0,75.0,11.0,N
3.0,1.0,4.0,2.0,1.0,1.0,3.0,1.0,10.22,4353.75,241.87,0.33,0.2,17.0,76.92,12.0,N
2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,7.33,148.5,8.25,0.5,0.29,6.0,80.0,4.0,N
6.0,7.0,8.0,2.5,1.0,7.0,4.0,3.0,19.35,32929.43,1829.41,0.78,0.19,24.0,90.7,36.0,N
5.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,12.65,348.69,19.37,0.5,0.29,9.0,66.67,6.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,3.0,16.89,342.0,19.0,0.5,0.4,9.0,66.67,3.0,N
2.0,1.0,2.0,3.0,0.67,3.0,1.0,4.0,17.97,966.31,53.68,1.0,0.21,12.0,88.89,8.0,N
2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,13.32,163.12,9.06,0.5,0.4,7.0,66.67,3.0,N
1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,5.99,84.22,4.68,0.5,0.4,5.0,66.67,3.0,N
0.0,0.0,2.0,3.0,0.5,1.0,1.0,1.0,9.0,100.0,5.56,0.5,0.5,5.0,50.0,2.0,N
4.0,1.0,2.0,2.0,1.0,1.0,6.0,4.0,22.56,3525.33,195.85,0.33,0.1,13.0,76.0,24.0,N
2.0,0.0,4.0,2.0,1.0,1.0,1.0,2.0,22.78,922.39,51.24,0.33,0.3,10.0,87.5,8.0,N
2.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,14.99,426.42,23.69,0.5,0.18,8.0,77.78,9.0,N
10.0,26.0,28.0,2.86,0.07,1.0,2.0,0.0,156.97,103547.47,5752.64,0.07,0.16,16.0,97.87,68.0,Y
2.0,2.0,2.0,2.0,0.5,1.0,1.0,0.0,20.37,1649.85,91.66,0.5,0.2,13.0,87.5,6.0,N
9.0,26.0,14.0,2.0,0.63,1.0,6.0,0.0,219.58,171850.8,9547.27,0.13,0.07,12.0,94.96,93.0,N
3.0,3.0,4.0,2.0,1.0,1.0,1.0,5.0,28.2,2820.26,156.68,0.33,0.14,13.0,92.86,11.0,N
9.0,5.0,6.0,2.0,1.0,1.0,1.0,2.0,27.93,2914.07,161.89,0.25,0.21,13.0,94.12,12.0,N
7.0,21.0,20.0,2.0,1.0,16.0,8.0,2.0,53.43,72748.05,4041.56,1.0,0.13,18.0,93.22,97.0,N
9.0,2.0,6.0,2.0,1.0,1.0,2.0,0.0,15.86,4061.18,225.62,0.25,0.27,16.0,84.62,11.0,N
9.0,2.0,8.0,2.0,1.0,3.0,3.0,0.0,17.75,4139.35,229.96,0.6,0.28,16.0,81.25,14.0,N
9.0,2.0,6.0,2.0,1.0,1.0,2.0,0.0,15.86,4061.18,225.62,0.25,0.27,16.0,84.62,11.0,N
