@relation SelectedFeatures
@attribute LOC_BLANK numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute CONDITION_COUNT numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute DECISION_COUNT numeric
@attribute DECISION_DENSITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_VOLUME numeric
@attribute MAINTENANCE_SEVERITY numeric
@attribute MODIFIED_CONDITION_COUNT numeric
@attribute MULTIPLE_CONDITION_COUNT numeric
@attribute NORMALIZED_CYLOMATIC_COMPLEXITY numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUMBER_OF_LINES numeric
@attribute PERCENT_COMMENTS numeric
@attribute LOC_TOTAL numeric
@attribute Defective {Y,N}

@data
4.0,0.0,20.0,0.17,10.0,2.0,36.0,0.16,92.0,471.89,0.17,5.0,10.0,0.14,33.0,59.0,16.0,43.0,0.0,36.0,N
7.0,0.0,4.0,0.15,2.0,2.0,34.0,0.16,95.0,479.22,0.2,1.0,2.0,0.11,37.0,58.0,17.0,46.0,8.1,34.0,N
7.0,0.0,4.0,0.14,2.0,2.0,36.0,0.18,106.0,539.27,0.2,1.0,2.0,0.1,40.0,66.0,18.0,48.0,7.69,36.0,N
2.0,1.0,0.0,0.2,0.0,0.0,4.0,0.02,15.0,55.51,1.0,0.0,0.0,0.11,6.0,9.0,6.0,9.0,20.0,5.0,N
1.0,0.0,0.0,0.2,0.0,0.0,5.0,0.02,21.0,54.28,1.0,0.0,0.0,0.13,8.0,13.0,2.0,8.0,0.0,5.0,N
6.0,0.0,0.0,0.07,0.0,0.0,14.0,0.1,78.0,312.0,1.0,0.0,0.0,0.04,27.0,51.0,8.0,28.0,30.0,14.0,N
26.0,1.0,32.0,0.21,16.0,2.0,116.0,0.76,354.0,2274.9,0.32,8.0,16.0,0.17,123.0,231.0,51.0,151.0,5.69,117.0,N
9.0,2.0,20.0,0.13,10.0,2.0,43.0,0.22,129.0,672.02,0.17,5.0,10.0,0.1,47.0,82.0,22.0,59.0,10.42,45.0,N
10.0,4.0,8.0,0.08,4.0,2.0,34.0,0.35,193.0,1053.67,0.33,2.0,4.0,0.06,66.0,127.0,31.0,50.0,10.53,38.0,N
16.0,10.0,16.0,0.23,6.0,2.67,38.0,0.24,127.0,723.96,0.45,5.0,8.0,0.15,43.0,84.0,30.0,72.0,29.63,48.0,N
7.0,0.0,4.0,0.1,2.0,2.0,21.0,0.16,97.0,475.97,0.5,1.0,2.0,0.06,34.0,63.0,15.0,33.0,12.5,21.0,N
13.0,2.0,20.0,0.12,10.0,2.0,48.0,0.37,202.0,1102.81,0.17,5.0,10.0,0.06,75.0,127.0,24.0,95.0,40.0,50.0,N
19.0,2.0,28.0,0.12,14.0,2.0,63.0,0.42,230.0,1248.04,0.5,7.0,14.0,0.06,84.0,146.0,20.0,125.0,39.42,65.0,N
22.0,2.0,16.0,0.13,8.0,2.0,52.0,0.24,140.0,734.71,0.14,4.0,8.0,0.07,47.0,93.0,18.0,99.0,21.21,54.0,N
6.0,1.0,12.0,0.13,6.0,2.0,31.0,0.15,93.0,460.74,0.25,3.0,6.0,0.08,32.0,61.0,16.0,52.0,29.55,32.0,N
1.0,0.0,4.0,0.18,2.0,2.0,11.0,0.04,27.0,108.0,0.5,1.0,2.0,0.14,10.0,17.0,7.0,14.0,0.0,11.0,N
0.0,0.0,0.0,0.17,0.0,0.0,6.0,0.02,15.0,55.51,1.0,0.0,0.0,0.13,6.0,9.0,6.0,8.0,0.0,6.0,N
0.0,0.0,0.0,0.17,0.0,0.0,6.0,0.02,15.0,55.51,1.0,0.0,0.0,0.13,6.0,9.0,6.0,8.0,0.0,6.0,N
0.0,0.0,0.0,0.17,0.0,0.0,6.0,0.02,15.0,55.51,1.0,0.0,0.0,0.13,6.0,9.0,6.0,8.0,0.0,6.0,N
0.0,0.0,0.0,0.2,0.0,0.0,5.0,0.02,13.0,46.6,1.0,0.0,0.0,0.14,5.0,8.0,5.0,7.0,0.0,5.0,N
0.0,0.0,0.0,0.17,0.0,0.0,6.0,0.02,15.0,55.51,1.0,0.0,0.0,0.13,6.0,9.0,6.0,8.0,0.0,6.0,N
0.0,0.0,0.0,0.2,0.0,0.0,5.0,0.02,13.0,46.6,1.0,0.0,0.0,0.14,5.0,8.0,5.0,7.0,0.0,5.0,N
0.0,0.0,0.0,0.17,0.0,0.0,6.0,0.02,17.0,64.73,1.0,0.0,0.0,0.13,7.0,10.0,7.0,8.0,0.0,6.0,N
0.0,0.0,0.0,0.2,0.0,0.0,5.0,0.02,15.0,55.51,1.0,0.0,0.0,0.14,6.0,9.0,6.0,7.0,0.0,5.0,N
28.0,5.0,54.0,0.16,24.0,2.25,95.0,0.64,334.0,1913.13,0.5,15.0,27.0,0.1,115.0,219.0,32.0,166.0,29.63,100.0,N
11.0,0.0,12.0,0.15,6.0,2.0,26.0,0.12,80.0,361.88,0.25,3.0,6.0,0.09,27.0,53.0,11.0,46.0,21.21,26.0,N
14.0,5.0,36.0,0.15,16.0,2.25,68.0,0.54,285.0,1632.46,0.45,10.0,18.0,0.09,102.0,183.0,29.0,125.0,37.61,73.0,N
16.0,2.0,28.0,0.12,14.0,2.0,63.0,0.43,241.0,1299.55,0.5,7.0,14.0,0.07,85.0,156.0,19.0,119.0,37.62,65.0,N
16.0,5.0,16.0,0.12,8.0,2.0,37.0,0.23,133.0,702.96,0.2,4.0,8.0,0.06,48.0,85.0,21.0,82.0,42.19,42.0,N
1.0,0.0,0.0,0.2,0.0,0.0,5.0,0.02,13.0,46.6,1.0,0.0,0.0,0.13,5.0,8.0,5.0,8.0,0.0,5.0,N
0.0,0.0,0.0,0.1,0.0,0.0,10.0,0.05,46.0,145.82,1.0,0.0,0.0,0.08,18.0,28.0,5.0,12.0,0.0,10.0,N
35.0,3.0,116.0,0.26,42.0,2.76,143.0,1.11,542.0,3344.1,0.84,37.0,59.0,0.15,193.0,349.0,45.0,247.0,31.9,146.0,N
30.0,4.0,98.0,0.24,38.0,2.58,127.0,0.96,481.0,2886.0,0.74,30.0,50.0,0.14,171.0,310.0,38.0,223.0,33.51,131.0,N
3.0,0.0,4.0,0.25,2.0,2.0,8.0,0.03,25.0,92.51,0.5,1.0,2.0,0.14,12.0,13.0,5.0,14.0,0.0,8.0,N
38.0,2.0,76.0,0.14,38.0,2.0,140.0,0.88,432.0,2638.88,0.25,19.0,38.0,0.08,192.0,240.0,47.0,251.0,33.01,142.0,N
4.0,1.0,4.0,0.13,2.0,2.0,15.0,0.09,58.0,275.78,0.5,1.0,2.0,0.07,22.0,36.0,15.0,28.0,31.82,16.0,N
4.0,1.0,0.0,0.13,0.0,0.0,7.0,0.03,22.0,83.76,1.0,0.0,0.0,0.04,8.0,14.0,7.0,23.0,58.82,8.0,N
1.0,0.0,0.0,0.25,0.0,0.0,4.0,0.01,10.0,31.7,1.0,0.0,0.0,0.14,3.0,7.0,3.0,7.0,0.0,4.0,N
1.0,0.0,0.0,0.08,0.0,0.0,12.0,0.05,58.0,162.83,1.0,0.0,0.0,0.06,22.0,36.0,2.0,18.0,20.0,12.0,N
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,N
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,N
3.0,0.0,0.0,0.47,0.0,0.0,17.0,0.21,123.0,625.76,0.38,0.0,0.0,0.36,54.0,69.0,16.0,22.0,0.0,17.0,N
1.0,0.0,0.0,0.43,0.0,0.0,23.0,0.19,114.0,575.06,0.1,0.0,0.0,0.4,55.0,59.0,16.0,25.0,0.0,23.0,N
1.0,0.0,0.0,0.56,0.0,0.0,9.0,0.05,38.0,140.62,0.6,0.0,0.0,0.42,14.0,24.0,4.0,12.0,0.0,9.0,N
2.0,0.0,0.0,0.8,0.0,0.0,5.0,0.03,24.0,86.04,1.0,0.0,0.0,0.44,8.0,16.0,3.0,9.0,0.0,5.0,N
1.0,0.0,0.0,0.45,0.0,0.0,11.0,0.05,38.0,144.68,1.0,0.0,0.0,0.38,17.0,21.0,5.0,13.0,0.0,11.0,N
1.0,0.0,0.0,0.67,0.0,0.0,6.0,0.03,26.0,96.21,1.0,0.0,0.0,0.5,8.0,18.0,4.0,8.0,0.0,6.0,N
1.0,0.0,0.0,0.4,0.0,0.0,5.0,0.03,20.0,78.14,0.5,0.0,0.0,0.29,9.0,11.0,6.0,7.0,0.0,5.0,N
1.0,0.0,0.0,0.5,0.0,0.0,6.0,0.03,21.0,75.28,0.33,0.0,0.0,0.33,8.0,13.0,3.0,9.0,0.0,6.0,N
2.0,0.0,0.0,0.67,0.0,0.0,9.0,0.08,55.0,229.35,0.5,0.0,0.0,0.5,25.0,30.0,6.0,12.0,0.0,9.0,N
1.0,0.0,0.0,0.6,0.0,0.0,10.0,0.06,43.0,175.76,0.83,0.0,0.0,0.46,16.0,27.0,5.0,13.0,0.0,10.0,N
1.0,0.0,0.0,0.56,0.0,0.0,9.0,0.05,40.0,163.5,1.0,0.0,0.0,0.42,15.0,25.0,5.0,12.0,0.0,9.0,N
2.0,0.0,0.0,0.64,0.0,0.0,11.0,0.07,48.0,196.2,0.86,0.0,0.0,0.5,17.0,31.0,4.0,14.0,0.0,11.0,N
1.0,0.0,0.0,0.5,0.0,0.0,6.0,0.03,22.0,83.76,1.0,0.0,0.0,0.33,8.0,14.0,4.0,9.0,0.0,6.0,N
2.0,0.0,0.0,0.67,0.0,0.0,6.0,0.05,35.0,145.95,1.0,0.0,0.0,0.4,14.0,21.0,5.0,10.0,0.0,6.0,N
1.0,0.0,0.0,0.28,0.0,0.0,18.0,0.1,70.0,307.46,0.2,0.0,0.0,0.25,32.0,38.0,8.0,20.0,0.0,18.0,N
1.0,0.0,0.0,0.45,0.0,0.0,11.0,0.05,39.0,152.37,1.0,0.0,0.0,0.38,17.0,22.0,5.0,13.0,0.0,11.0,N
2.0,0.0,0.0,0.36,0.0,0.0,11.0,0.07,49.0,211.77,0.25,0.0,0.0,0.27,20.0,29.0,8.0,15.0,0.0,11.0,N
0.0,0.0,0.0,0.6,0.0,0.0,5.0,0.02,18.0,62.27,0.33,0.0,0.0,0.5,6.0,12.0,2.0,6.0,0.0,5.0,N
0.0,0.0,0.0,0.6,0.0,0.0,5.0,0.02,18.0,62.27,0.33,0.0,0.0,0.5,6.0,12.0,2.0,6.0,0.0,5.0,N
1.0,0.0,0.0,0.38,0.0,0.0,8.0,0.04,33.0,134.89,1.0,0.0,0.0,0.3,13.0,20.0,5.0,10.0,0.0,8.0,N
1.0,0.0,0.0,0.35,0.0,0.0,20.0,0.21,120.0,629.75,0.57,0.0,0.0,0.32,50.0,70.0,21.0,22.0,0.0,20.0,N
7.0,4.0,0.0,0.31,0.0,0.0,136.0,2.0,881.0,6008.58,0.42,0.0,0.0,0.29,392.0,489.0,87.0,148.0,2.86,140.0,N
1.0,0.0,0.0,0.27,0.0,0.0,11.0,0.07,47.0,199.65,0.33,0.0,0.0,0.21,21.0,26.0,9.0,14.0,0.0,11.0,N
3.0,0.0,0.0,0.33,0.0,0.0,3.0,0.01,11.0,34.87,1.0,0.0,0.0,0.1,4.0,7.0,3.0,10.0,40.0,3.0,N
3.0,0.0,0.0,0.33,0.0,0.0,3.0,0.01,11.0,34.87,1.0,0.0,0.0,0.1,4.0,7.0,3.0,10.0,40.0,3.0,N
3.0,0.0,0.0,0.33,0.0,0.0,3.0,0.01,11.0,34.87,1.0,0.0,0.0,0.1,4.0,7.0,3.0,10.0,40.0,3.0,N
3.0,0.0,0.0,0.33,0.0,0.0,3.0,0.01,11.0,34.87,1.0,0.0,0.0,0.1,4.0,7.0,3.0,10.0,40.0,3.0,N
3.0,0.0,0.0,0.33,0.0,0.0,3.0,0.01,11.0,34.87,1.0,0.0,0.0,0.1,4.0,7.0,3.0,10.0,40.0,3.0,N
2.0,0.0,0.0,0.07,0.0,0.0,14.0,0.09,62.0,263.37,1.0,0.0,0.0,0.04,22.0,40.0,12.0,24.0,30.0,14.0,N
2.0,0.0,0.0,0.07,0.0,0.0,14.0,0.09,62.0,263.37,1.0,0.0,0.0,0.04,22.0,40.0,12.0,24.0,30.0,14.0,N
2.0,0.0,0.0,0.07,0.0,0.0,14.0,0.09,62.0,263.37,1.0,0.0,0.0,0.04,22.0,40.0,12.0,24.0,30.0,14.0,N
2.0,0.0,0.0,0.07,0.0,0.0,14.0,0.09,62.0,263.37,1.0,0.0,0.0,0.04,22.0,40.0,12.0,24.0,30.0,14.0,N
2.0,0.0,0.0,0.07,0.0,0.0,14.0,0.09,62.0,263.37,1.0,0.0,0.0,0.04,22.0,40.0,12.0,24.0,30.0,14.0,N
22.0,9.0,34.0,0.14,16.0,2.13,63.0,0.3,181.0,896.71,0.5,9.0,17.0,0.07,72.0,109.0,16.0,136.0,43.24,72.0,N
7.0,1.0,12.0,0.21,4.0,3.0,23.0,0.15,103.0,459.32,0.8,4.0,6.0,0.1,34.0,69.0,8.0,49.0,41.03,24.0,N
3.0,0.0,0.0,0.14,0.0,0.0,7.0,0.03,24.0,91.38,1.0,0.0,0.0,0.08,10.0,14.0,7.0,12.0,0.0,7.0,N
1.0,0.0,0.0,0.2,0.0,0.0,5.0,0.02,15.0,55.51,1.0,0.0,0.0,0.13,6.0,9.0,6.0,8.0,0.0,5.0,N
10.0,3.0,20.0,0.21,10.0,2.0,25.0,0.2,120.0,605.33,0.17,5.0,10.0,0.13,40.0,80.0,15.0,45.0,24.24,28.0,N
7.0,1.0,0.0,0.16,0.0,0.0,31.0,0.17,103.0,524.01,0.2,0.0,0.0,0.12,39.0,64.0,20.0,41.0,3.13,32.0,N
11.0,6.0,4.0,0.09,2.0,2.0,16.0,0.16,95.0,470.65,0.5,1.0,2.0,0.05,39.0,56.0,19.0,38.0,36.0,22.0,N
28.0,15.0,20.0,0.15,8.0,2.5,110.0,0.91,421.0,2739.78,0.26,6.0,10.0,0.12,153.0,268.0,61.0,155.0,12.0,125.0,N
11.0,1.0,4.0,0.17,2.0,2.0,29.0,0.16,92.0,492.89,0.2,1.0,2.0,0.09,37.0,55.0,26.0,54.0,29.27,30.0,N
7.0,0.0,4.0,0.14,2.0,2.0,14.0,0.09,57.0,274.02,0.5,1.0,2.0,0.07,21.0,36.0,15.0,29.0,30.0,14.0,N
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,N
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,N
8.0,3.0,0.0,0.11,0.0,0.0,6.0,0.03,23.0,82.45,1.0,0.0,0.0,0.05,9.0,14.0,7.0,19.0,33.33,9.0,N
14.0,6.0,0.0,0.1,0.0,0.0,25.0,0.21,121.0,639.53,0.33,0.0,0.0,0.03,55.0,66.0,23.0,91.0,63.24,31.0,N
6.0,0.0,0.0,0.14,0.0,0.0,14.0,0.07,48.0,196.2,0.5,0.0,0.0,0.04,17.0,31.0,7.0,52.0,68.18,14.0,N
7.0,2.0,0.0,0.13,0.0,0.0,6.0,0.03,28.0,103.61,1.0,0.0,0.0,0.06,10.0,18.0,7.0,17.0,25.0,8.0,N
11.0,6.0,0.0,0.1,0.0,0.0,25.0,0.17,102.0,500.5,0.33,0.0,0.0,0.05,47.0,55.0,17.0,60.0,46.81,31.0,N
11.0,4.0,0.0,0.11,0.0,0.0,24.0,0.15,93.0,442.2,0.33,0.0,0.0,0.05,43.0,50.0,14.0,63.0,52.0,28.0,N
6.0,0.0,0.0,0.18,0.0,0.0,11.0,0.08,57.0,250.36,0.5,0.0,0.0,0.04,20.0,37.0,9.0,47.0,71.79,11.0,N
1.0,0.0,0.0,0.47,0.0,0.0,17.0,0.16,95.0,494.9,0.63,0.0,0.0,0.4,41.0,54.0,19.0,20.0,5.56,17.0,N
1.0,0.0,0.0,0.47,0.0,0.0,15.0,0.16,92.0,486.26,0.14,0.0,0.0,0.39,42.0,50.0,19.0,18.0,6.25,15.0,N
1.0,0.0,0.0,0.35,0.0,0.0,20.0,0.17,97.0,497.54,0.14,0.0,0.0,0.3,41.0,56.0,17.0,23.0,4.76,20.0,N
3.0,0.0,0.0,0.24,0.0,0.0,17.0,0.07,46.0,210.91,0.75,0.0,0.0,0.14,20.0,26.0,11.0,29.0,32.0,17.0,N
0.0,0.0,0.0,0.26,0.0,0.0,19.0,0.09,54.0,264.97,0.2,0.0,0.0,0.25,19.0,35.0,15.0,20.0,0.0,19.0,N
0.0,0.0,0.0,0.26,0.0,0.0,19.0,0.09,54.0,262.33,0.2,0.0,0.0,0.25,19.0,35.0,14.0,20.0,0.0,19.0,N
3.0,0.0,12.0,0.5,6.0,2.0,8.0,0.06,48.0,192.0,0.25,3.0,6.0,0.24,13.0,35.0,6.0,17.0,0.0,8.0,N
15.0,0.0,60.0,0.48,30.0,2.0,33.0,0.36,230.0,1068.09,0.06,15.0,30.0,0.3,65.0,165.0,13.0,54.0,0.0,33.0,N
2.0,0.0,8.0,0.5,4.0,2.0,6.0,0.05,34.0,136.0,0.33,2.0,4.0,0.21,9.0,25.0,6.0,14.0,0.0,6.0,N
0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.03,23.0,85.11,1.0,0.0,0.0,0.6,6.0,17.0,4.0,5.0,0.0,3.0,N
5.0,0.0,0.0,0.3,0.0,0.0,10.0,0.05,34.0,136.0,0.33,0.0,0.0,0.18,15.0,19.0,8.0,17.0,0.0,10.0,N
0.0,0.0,0.0,0.17,0.0,0.0,6.0,0.02,18.0,64.53,1.0,0.0,0.0,0.13,6.0,12.0,5.0,8.0,0.0,6.0,N
2.0,0.0,0.0,0.5,0.0,0.0,2.0,0.01,7.0,19.65,1.0,0.0,0.0,0.17,3.0,4.0,3.0,6.0,0.0,2.0,N
0.0,0.0,0.0,0.25,0.0,0.0,4.0,0.02,14.0,46.51,1.0,0.0,0.0,0.17,5.0,9.0,5.0,6.0,0.0,4.0,N
2.0,0.0,0.0,0.5,0.0,0.0,2.0,0.0,5.0,11.61,1.0,0.0,0.0,0.17,2.0,3.0,2.0,6.0,0.0,2.0,N
1.0,0.0,6.0,0.23,2.0,3.0,13.0,0.07,45.0,211.52,1.0,2.0,3.0,0.19,18.0,27.0,12.0,16.0,0.0,13.0,N
0.0,0.0,6.0,0.3,2.0,3.0,10.0,0.05,32.0,140.55,1.0,2.0,3.0,0.25,13.0,19.0,8.0,12.0,0.0,10.0,N
1.0,0.0,6.0,0.3,2.0,3.0,10.0,0.05,33.0,147.16,1.0,2.0,3.0,0.23,13.0,20.0,8.0,13.0,0.0,10.0,N
3.0,4.0,14.0,0.19,6.0,2.33,23.0,0.15,90.0,461.64,0.6,4.0,7.0,0.14,35.0,55.0,17.0,36.0,20.69,27.0,N
2.0,0.0,16.0,0.29,6.0,2.67,21.0,0.13,74.0,382.57,0.5,5.0,8.0,0.24,29.0,45.0,15.0,25.0,0.0,21.0,N
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,N
0.0,0.0,0.0,0.2,0.0,0.0,5.0,0.03,25.0,102.19,1.0,0.0,0.0,0.14,11.0,14.0,11.0,7.0,0.0,5.0,N
0.0,0.0,6.0,1.0,2.0,3.0,2.0,0.01,10.0,33.22,0.5,2.0,3.0,0.5,3.0,7.0,3.0,4.0,0.0,2.0,N
0.0,0.0,0.0,0.33,0.0,0.0,3.0,0.01,11.0,30.88,1.0,0.0,0.0,0.2,4.0,7.0,3.0,5.0,0.0,3.0,N
1.0,1.0,16.0,0.6,6.0,2.67,9.0,0.06,40.0,169.92,0.83,5.0,8.0,0.46,13.0,27.0,6.0,13.0,10.0,10.0,N
0.0,0.0,0.0,0.2,0.0,0.0,5.0,0.03,24.0,91.38,1.0,0.0,0.0,0.14,10.0,14.0,7.0,7.0,0.0,5.0,N
1.0,0.0,0.0,0.25,0.0,0.0,4.0,0.01,11.0,34.87,1.0,0.0,0.0,0.14,4.0,7.0,4.0,7.0,0.0,4.0,N
0.0,0.0,4.0,0.4,2.0,2.0,5.0,0.01,12.0,36.0,0.5,1.0,2.0,0.29,4.0,8.0,2.0,7.0,0.0,5.0,N
0.0,0.0,0.0,0.5,0.0,0.0,2.0,0.01,12.0,43.02,1.0,0.0,0.0,0.25,4.0,8.0,4.0,4.0,0.0,2.0,N
2.0,0.0,0.0,0.25,0.0,0.0,4.0,0.03,23.0,94.01,1.0,0.0,0.0,0.1,8.0,15.0,7.0,10.0,33.33,4.0,N
1.0,0.0,4.0,0.5,2.0,2.0,4.0,0.01,11.0,36.54,0.5,1.0,2.0,0.29,4.0,7.0,4.0,7.0,0.0,4.0,N
8.0,2.0,26.0,0.4,10.0,2.6,18.0,0.16,95.0,487.28,0.63,8.0,13.0,0.2,39.0,56.0,15.0,41.0,18.18,20.0,N
5.0,0.0,4.0,0.12,2.0,2.0,17.0,0.08,56.0,237.88,0.5,1.0,2.0,0.08,20.0,36.0,9.0,24.0,0.0,17.0,N
2.0,1.0,6.0,0.17,2.0,3.0,17.0,0.07,44.0,199.04,1.0,2.0,3.0,0.13,16.0,28.0,9.0,23.0,10.53,18.0,N
5.0,0.0,10.0,0.2,4.0,2.5,20.0,0.12,77.0,357.58,0.75,3.0,5.0,0.15,26.0,51.0,10.0,27.0,0.0,20.0,N
0.0,0.0,0.0,0.5,0.0,0.0,2.0,0.01,6.0,15.51,1.0,0.0,0.0,0.25,2.0,4.0,2.0,4.0,0.0,2.0,N
7.0,1.0,4.0,0.25,2.0,2.0,7.0,0.03,29.0,100.32,0.5,1.0,2.0,0.12,10.0,19.0,4.0,17.0,12.5,8.0,N
11.0,5.0,44.0,0.31,22.0,2.0,34.0,0.4,210.0,1202.86,0.08,11.0,22.0,0.2,79.0,131.0,25.0,60.0,27.66,39.0,N
5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.13,0.0,1.0,0.0,8.0,0.0,1.0,N
1.0,0.0,6.0,0.19,2.0,3.0,16.0,0.07,44.0,196.21,1.0,2.0,3.0,0.16,15.0,29.0,9.0,19.0,0.0,16.0,N
0.0,0.0,0.0,0.25,0.0,0.0,4.0,0.01,11.0,30.88,1.0,0.0,0.0,0.17,3.0,8.0,2.0,6.0,0.0,4.0,N
2.0,1.0,0.0,0.14,0.0,0.0,6.0,0.05,37.0,162.52,1.0,0.0,0.0,0.09,13.0,24.0,8.0,11.0,14.29,7.0,N
4.0,0.0,6.0,0.21,2.0,3.0,14.0,0.1,67.0,307.19,0.33,2.0,3.0,0.15,25.0,42.0,13.0,20.0,0.0,14.0,N
11.0,0.0,16.0,0.42,8.0,2.0,12.0,0.13,79.0,395.0,0.2,4.0,8.0,0.19,30.0,49.0,18.0,26.0,7.69,12.0,N
4.0,0.0,0.0,0.1,0.0,0.0,10.0,0.09,58.0,265.93,1.0,0.0,0.0,0.06,21.0,37.0,13.0,16.0,0.0,10.0,N
7.0,3.0,12.0,0.18,6.0,2.0,19.0,0.12,72.0,369.31,0.25,3.0,6.0,0.11,31.0,41.0,20.0,37.0,32.14,22.0,N
0.0,0.0,4.0,0.22,2.0,2.0,9.0,0.03,23.0,89.86,0.5,1.0,2.0,0.18,9.0,14.0,9.0,11.0,0.0,9.0,N
0.0,0.0,0.0,0.25,0.0,0.0,4.0,0.03,22.0,89.92,1.0,0.0,0.0,0.17,8.0,14.0,7.0,6.0,0.0,4.0,N
0.0,0.0,6.0,0.5,2.0,3.0,4.0,0.02,15.0,57.11,0.5,2.0,3.0,0.33,6.0,9.0,5.0,6.0,0.0,4.0,N
15.0,0.0,6.0,0.23,2.0,3.0,13.0,0.16,93.0,473.13,0.33,2.0,3.0,0.09,34.0,59.0,19.0,33.0,18.75,13.0,N
2.0,0.0,8.0,0.2,4.0,2.0,15.0,0.05,37.0,159.91,1.0,2.0,4.0,0.15,14.0,23.0,9.0,20.0,6.25,15.0,N
3.0,0.0,16.0,0.45,6.0,2.67,11.0,0.07,45.0,206.32,0.8,5.0,8.0,0.29,17.0,28.0,10.0,17.0,8.33,11.0,N
2.0,0.0,16.0,0.56,6.0,2.67,9.0,0.05,37.0,162.52,0.8,5.0,8.0,0.36,13.0,24.0,7.0,14.0,10.0,9.0,N
4.0,0.0,10.0,0.33,4.0,2.5,12.0,0.14,83.0,407.27,0.75,3.0,5.0,0.19,23.0,60.0,10.0,21.0,20.0,12.0,N
0.0,2.0,12.0,0.44,6.0,2.0,7.0,0.04,31.0,129.27,1.0,3.0,6.0,0.36,12.0,19.0,10.0,11.0,22.22,9.0,N
1.0,0.0,4.0,0.23,2.0,2.0,13.0,0.05,34.0,157.89,0.33,1.0,2.0,0.19,14.0,20.0,11.0,16.0,0.0,13.0,N
1.0,2.0,10.0,0.27,4.0,2.5,20.0,0.14,79.0,417.55,1.0,3.0,5.0,0.23,23.0,56.0,14.0,26.0,9.09,22.0,N
3.0,0.0,6.0,0.38,2.0,3.0,8.0,0.09,55.0,255.41,0.33,2.0,3.0,0.23,15.0,40.0,7.0,13.0,0.0,8.0,N
1.0,0.0,0.0,0.09,0.0,0.0,11.0,0.11,73.0,339.0,1.0,0.0,0.0,0.07,25.0,48.0,14.0,14.0,0.0,11.0,N
4.0,0.0,10.0,0.33,4.0,2.5,9.0,0.09,62.0,284.27,0.33,3.0,5.0,0.2,18.0,44.0,6.0,15.0,0.0,9.0,N
0.0,0.0,4.0,0.33,2.0,2.0,6.0,0.05,35.0,140.0,0.5,1.0,2.0,0.25,13.0,22.0,5.0,8.0,0.0,6.0,N
1.0,0.0,16.0,0.5,4.0,4.0,14.0,0.1,64.0,293.44,1.0,6.0,8.0,0.39,23.0,41.0,10.0,18.0,6.67,14.0,N
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,N
0.0,0.0,4.0,0.33,2.0,2.0,6.0,0.02,20.0,74.01,0.5,1.0,2.0,0.25,10.0,10.0,5.0,8.0,0.0,6.0,N
0.0,0.0,4.0,0.4,2.0,2.0,5.0,0.02,15.0,55.51,0.5,1.0,2.0,0.29,5.0,10.0,4.0,7.0,0.0,5.0,N
0.0,0.0,0.0,0.25,0.0,0.0,4.0,0.02,22.0,66.0,1.0,0.0,0.0,0.17,8.0,14.0,4.0,6.0,0.0,4.0,N
0.0,0.0,4.0,0.2,2.0,2.0,10.0,0.04,33.0,125.64,0.5,1.0,2.0,0.17,10.0,23.0,4.0,12.0,0.0,10.0,N
0.0,0.0,4.0,0.18,2.0,2.0,11.0,0.04,33.0,128.93,0.5,1.0,2.0,0.15,10.0,23.0,3.0,13.0,0.0,11.0,N
0.0,0.0,4.0,0.67,2.0,2.0,3.0,0.01,12.0,39.86,0.5,1.0,2.0,0.4,3.0,9.0,3.0,5.0,0.0,3.0,N
5.0,0.0,0.0,0.15,0.0,0.0,13.0,0.07,48.0,210.83,0.5,0.0,0.0,0.1,17.0,31.0,8.0,20.0,0.0,13.0,N
1.0,0.0,0.0,0.13,0.0,0.0,8.0,0.07,47.0,203.13,1.0,0.0,0.0,0.09,18.0,29.0,7.0,11.0,0.0,8.0,N
1.0,0.0,0.0,0.2,0.0,0.0,15.0,0.25,146.0,736.48,1.0,0.0,0.0,0.18,49.0,97.0,16.0,17.0,0.0,15.0,N
