@relation SelectedFeatures
@attribute CALL_PAIRS numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute HALSTEAD_VOLUME numeric
@attribute NODE_COUNT numeric
@attribute NORMALIZED_CYLOMATIC_COMPLEXITY numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUMBER_OF_LINES numeric
@attribute PERCENT_COMMENTS numeric
@attribute LOC_TOTAL numeric
@attribute Defective {Y,N}

@data
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.33,1.0,3.0,11.63,2.0,46.53,0.01,9.0,2.58,23.26,2.0,0.2,4.0,5.0,3.0,5.0,0.0,3.0,N
0.0,0.0,1.0,1.0,0.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.5,1.0,3.0,1.0,2.0,0.0,0.0,N
0.0,0.0,1.0,1.0,0.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.5,1.0,3.0,1.0,2.0,0.0,0.0,N
0.0,0.0,1.0,1.0,0.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.5,1.0,3.0,1.0,2.0,0.0,0.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.2,0.0,3.0,0.0,5.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.2,1.0,3.0,1.0,5.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,1.0,1.0,0.0,7.74,1.5,17.41,0.0,5.0,0.97,11.61,2.0,0.5,2.0,3.0,2.0,2.0,0.0,0.0,N
0.0,0.0,1.0,1.0,0.0,7.74,1.5,17.41,0.0,5.0,0.97,11.61,2.0,0.33,2.0,3.0,2.0,3.0,0.0,0.0,N
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.33,0.0,3.0,0.0,3.0,0.0,0.0,N
0.0,0.0,1.0,1.0,0.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.5,1.0,3.0,1.0,2.0,0.0,0.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.43,1.0,7.0,13.32,13.71,2505.06,0.06,43.0,139.17,182.66,8.0,0.14,16.0,27.0,7.0,22.0,41.67,7.0,N
0.0,0.0,0.43,1.0,7.0,13.32,13.71,2505.06,0.06,43.0,139.17,182.66,8.0,0.14,16.0,27.0,7.0,22.0,41.67,7.0,N
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,N
1.0,0.0,0.3,3.0,10.0,27.6,10.56,3078.75,0.1,60.0,171.04,291.48,9.0,0.09,26.0,34.0,16.0,33.0,62.96,10.0,Y
17.0,0.0,0.15,17.0,113.0,224.73,8.78,17341.46,0.66,337.0,963.41,1974.14,82.0,0.13,128.0,209.0,51.0,133.0,0.0,113.0,N
0.0,1.0,0.24,1.0,20.0,9.35,28.17,7418.3,0.09,62.0,412.13,263.37,14.0,0.15,26.0,36.0,6.0,33.0,28.57,21.0,N
8.0,6.0,0.11,11.0,173.0,94.58,43.08,175516.18,1.36,634.0,9750.9,4074.25,70.0,0.07,236.0,398.0,63.0,270.0,27.0,179.0,Y
1.0,0.0,0.06,1.0,17.0,33.72,11.54,4488.77,0.13,86.0,249.38,389.03,6.0,0.02,30.0,56.0,13.0,43.0,43.33,17.0,N
5.0,5.0,0.18,3.0,61.0,67.99,15.47,16262.02,0.35,195.0,903.45,1051.5,37.0,0.14,69.0,126.0,29.0,88.0,19.74,66.0,Y
6.0,4.0,0.17,4.0,80.0,58.98,32.08,60705.77,0.63,323.0,3372.54,1892.13,40.0,0.1,105.0,218.0,36.0,143.0,37.01,84.0,Y
1.0,3.0,0.18,4.0,69.0,46.2,21.58,21520.88,0.33,190.0,1195.6,997.11,31.0,0.16,74.0,116.0,24.0,80.0,8.0,72.0,Y
1.0,4.0,0.23,4.0,67.0,50.67,23.63,28282.32,0.4,209.0,1571.24,1197.14,39.0,0.16,72.0,137.0,32.0,98.0,25.56,71.0,N
3.0,1.0,0.19,5.0,58.0,41.68,32.4,43783.93,0.45,226.0,2432.44,1350.87,31.0,0.12,76.0,150.0,34.0,91.0,23.68,59.0,Y
1.0,0.0,0.06,1.0,18.0,2.13,8.0,136.0,0.01,17.0,7.56,17.0,3.0,0.05,16.0,1.0,1.0,20.0,0.0,18.0,N
3.0,8.0,0.14,8.0,111.0,55.26,44.84,111104.84,0.83,423.0,6172.49,2477.93,46.0,0.11,158.0,265.0,37.0,157.0,17.78,119.0,Y
4.0,5.0,0.17,10.0,112.0,91.39,34.0,105646.44,1.04,460.0,5869.25,3107.25,52.0,0.11,238.0,222.0,84.0,180.0,25.33,117.0,N
3.0,0.0,0.19,2.0,27.0,43.61,13.76,8256.62,0.2,112.0,458.7,600.05,17.0,0.11,43.0,69.0,25.0,47.0,32.5,27.0,Y
2.0,1.0,0.11,2.0,37.0,36.09,26.07,24531.29,0.31,182.0,1362.85,940.93,15.0,0.08,73.0,109.0,21.0,53.0,2.63,38.0,N
2.0,7.0,0.11,9.0,86.0,50.73,33.71,57646.53,0.57,303.0,3202.58,1710.09,34.0,0.09,110.0,193.0,31.0,110.0,15.69,93.0,Y
4.0,4.0,0.3,13.0,53.0,59.53,20.2,24290.23,0.4,223.0,1349.46,1202.49,45.0,0.22,101.0,122.0,30.0,76.0,17.19,57.0,Y
4.0,2.0,0.33,11.0,44.0,57.07,16.09,14779.23,0.31,175.0,821.07,918.39,37.0,0.27,79.0,96.0,27.0,56.0,8.33,46.0,N
4.0,5.0,0.3,10.0,41.0,52.88,17.81,16781.22,0.31,177.0,932.29,941.98,34.0,0.25,74.0,103.0,27.0,57.0,16.32,46.0,N
3.0,0.0,0.08,1.0,13.0,38.04,9.14,3180.21,0.12,78.0,176.68,347.84,9.0,0.04,32.0,46.0,14.0,25.0,18.75,13.0,N
7.0,3.0,0.04,2.0,467.0,393.29,28.3,314983.04,3.71,1580.0,17499.06,11130.14,97.0,0.03,566.0,1014.0,120.0,645.0,16.16,470.0,N
0.0,0.0,0.2,1.0,15.0,16.07,7.71,956.57,0.04,31.0,53.14,124.0,9.0,0.16,12.0,19.0,7.0,19.0,0.0,15.0,N
3.0,0.0,0.17,2.0,12.0,34.85,6.75,1587.77,0.08,52.0,88.21,235.23,7.0,0.12,21.0,31.0,14.0,17.0,0.0,12.0,Y
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,N
1.0,0.0,0.33,1.0,3.0,7.74,1.5,17.41,0.0,5.0,0.97,11.61,3.0,0.2,2.0,3.0,2.0,5.0,0.0,3.0,N
6.0,2.0,0.0,1.0,280.0,354.2,15.27,82618.21,1.8,844.0,4589.9,5409.53,57.0,0.0,294.0,550.0,77.0,380.0,13.58,282.0,Y
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,N
1.0,0.0,0.33,1.0,3.0,7.74,1.5,17.41,0.0,5.0,0.97,11.61,3.0,0.2,2.0,3.0,2.0,5.0,0.0,3.0,N
6.0,2.0,0.0,1.0,280.0,354.2,15.27,82618.21,1.8,844.0,4589.9,5409.53,57.0,0.0,294.0,550.0,77.0,380.0,13.58,282.0,Y
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,N
0.0,2.0,0.28,1.0,27.0,34.09,9.88,3329.22,0.11,68.0,184.96,336.89,12.0,0.24,24.0,44.0,17.0,33.0,10.0,29.0,N
0.0,0.0,1.0,1.0,2.0,12.09,6.3,479.73,0.03,20.0,26.65,76.15,6.0,0.4,7.0,13.0,5.0,5.0,33.33,2.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,2.0,0.25,0.0,4.0,0.0,4.0,0.0,2.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,11.61,2.0,0.2,0.0,5.0,0.0,5.0,0.0,2.0,N
0.0,1.0,0.27,1.0,21.0,13.86,22.5,7014.99,0.1,68.0,389.72,311.78,16.0,0.19,27.0,41.0,9.0,31.0,19.23,22.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.33,0.0,0.0,0.0,3.0,0.0,1.0,N
0.0,0.0,0.5,1.0,2.0,8.0,3.0,72.0,0.01,8.0,4.0,24.0,2.0,0.25,2.0,6.0,2.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,8.0,3.0,72.0,0.01,8.0,4.0,24.0,2.0,0.25,2.0,6.0,2.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,8.0,3.0,72.0,0.01,8.0,4.0,24.0,2.0,0.25,2.0,6.0,2.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,8.0,3.0,72.0,0.01,8.0,4.0,24.0,2.0,0.25,2.0,6.0,2.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,8.0,3.0,72.0,0.01,8.0,4.0,24.0,2.0,0.25,2.0,6.0,2.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,8.0,3.0,72.0,0.01,8.0,4.0,24.0,2.0,0.25,2.0,6.0,2.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,8.0,3.0,72.0,0.01,8.0,4.0,24.0,2.0,0.25,2.0,6.0,2.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,8.0,3.0,72.0,0.01,8.0,4.0,24.0,2.0,0.25,2.0,6.0,2.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,8.0,3.0,72.0,0.01,8.0,4.0,24.0,2.0,0.25,2.0,6.0,2.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,8.0,3.0,72.0,0.01,8.0,4.0,24.0,2.0,0.25,2.0,6.0,2.0,4.0,0.0,2.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,9.0,0.09,1.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,0.08,9.0,0.0,1.0,12.0,81.82,11.0,N
0.0,0.0,0.5,1.0,2.0,8.0,3.0,72.0,0.01,8.0,4.0,24.0,2.0,0.25,2.0,6.0,2.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,8.0,3.0,72.0,0.01,8.0,4.0,24.0,2.0,0.25,2.0,6.0,2.0,4.0,0.0,2.0,N
0.0,0.0,0.33,1.0,3.0,21.46,5.5,649.15,0.04,31.0,36.06,118.03,2.0,0.08,11.0,20.0,7.0,12.0,0.0,3.0,N
0.0,0.0,0.33,1.0,3.0,21.46,5.5,649.15,0.04,31.0,36.06,118.03,2.0,0.08,11.0,20.0,7.0,12.0,0.0,3.0,N
0.0,0.0,0.33,1.0,3.0,21.46,5.5,649.15,0.04,31.0,36.06,118.03,2.0,0.08,11.0,20.0,7.0,12.0,0.0,3.0,N
0.0,0.0,0.33,1.0,3.0,21.46,5.5,649.15,0.04,31.0,36.06,118.03,2.0,0.08,11.0,20.0,7.0,12.0,0.0,3.0,N
0.0,0.0,0.33,1.0,3.0,21.46,5.5,649.15,0.04,31.0,36.06,118.03,2.0,0.08,11.0,20.0,7.0,12.0,0.0,3.0,N
0.0,0.0,0.33,1.0,3.0,21.46,5.5,649.15,0.04,31.0,36.06,118.03,2.0,0.08,11.0,20.0,7.0,12.0,0.0,3.0,N
0.0,0.0,0.5,1.0,2.0,8.0,3.0,72.0,0.01,8.0,4.0,24.0,2.0,0.25,2.0,6.0,2.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,8.0,3.0,72.0,0.01,8.0,4.0,24.0,2.0,0.25,2.0,6.0,2.0,4.0,0.0,2.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.33,0.0,0.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.33,0.0,0.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,0.25,1.0,4.0,18.49,2.4,106.51,0.01,14.0,5.92,44.38,2.0,0.17,6.0,8.0,5.0,6.0,0.0,4.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.2,1.0,5.0,8.45,0.75,4.75,0.0,4.0,0.26,6.34,2.0,0.17,3.0,1.0,2.0,6.0,0.0,5.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.33,0.0,0.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
1.0,0.0,0.33,1.0,3.0,10.8,2.5,67.5,0.01,9.0,3.75,27.0,3.0,0.2,3.0,6.0,3.0,5.0,0.0,3.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
1.0,0.0,0.5,1.0,2.0,6.2,2.5,38.77,0.01,6.0,2.15,15.51,3.0,0.25,1.0,5.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.25,1.0,4.0,9.51,0.5,2.38,0.0,3.0,0.13,4.75,2.0,0.2,2.0,1.0,2.0,5.0,0.0,4.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,2.0,0.25,0.0,4.0,0.0,4.0,0.0,2.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,11.61,2.0,0.2,0.0,5.0,0.0,5.0,0.0,2.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.33,1.0,3.0,11.63,2.0,46.53,0.01,9.0,2.58,23.26,2.0,0.2,4.0,5.0,3.0,5.0,0.0,3.0,N
0.0,0.0,1.0,1.0,0.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.5,1.0,3.0,1.0,2.0,0.0,0.0,N
0.0,0.0,1.0,1.0,0.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.5,1.0,3.0,1.0,2.0,0.0,0.0,N
0.0,0.0,1.0,1.0,0.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.5,1.0,3.0,1.0,2.0,0.0,0.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.2,0.0,3.0,0.0,5.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.2,1.0,3.0,1.0,5.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.75,2.0,0.25,0.0,3.0,0.0,4.0,0.0,2.0,N
