@relation SelectedFeatures
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute DECISION_DENSITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute HALSTEAD_VOLUME numeric
@attribute NODE_COUNT numeric
@attribute NORMALIZED_CYLOMATIC_COMPLEXITY numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute NUMBER_OF_LINES numeric
@attribute PERCENT_COMMENTS numeric
@attribute LOC_TOTAL numeric
@attribute Defective {Y,N}

@data
2.0,0.0,2.0,1.0,13.14,6.67,583.79,0.03,23.0,32.43,87.57,9.0,0.4,10.0,13.0,6.0,8.0,5.0,66.67,3.0,N
9.0,0.0,2.0,2.0,15.89,9.63,1471.91,0.05,36.0,81.77,152.93,11.0,0.23,14.0,22.0,8.0,11.0,13.0,81.82,11.0,N
6.0,0.0,2.0,3.0,14.94,10.13,1531.27,0.05,37.0,85.07,151.24,12.0,0.15,18.0,19.0,8.0,9.0,13.0,66.67,9.0,N
10.0,0.0,2.5,2.0,17.63,12.0,2538.28,0.07,44.0,141.02,211.52,13.0,0.29,18.0,26.0,12.0,16.0,14.0,83.33,12.0,N
29.0,5.0,2.25,2.0,40.72,23.68,22836.03,0.32,180.0,1268.67,964.36,45.0,0.27,74.0,106.0,25.0,16.0,41.0,94.44,31.0,N
24.0,0.0,2.0,5.0,24.63,19.13,9016.09,0.16,97.0,500.89,471.22,34.0,0.23,41.0,56.0,15.0,14.0,31.0,82.76,29.0,N
36.0,0.0,2.2,5.0,33.96,29.93,30428.36,0.34,191.0,1690.46,1016.49,51.0,0.3,81.0,110.0,23.0,17.0,44.0,87.8,41.0,N
18.0,2.0,2.2,3.0,29.39,16.32,7840.0,0.16,96.0,435.56,480.0,30.0,0.28,42.0,54.0,18.0,14.0,25.0,86.96,21.0,N
7.0,0.0,2.0,2.0,12.84,12.5,2005.92,0.05,35.0,111.44,160.47,11.0,0.27,15.0,20.0,9.0,15.0,11.0,77.78,9.0,N
6.0,0.0,2.0,1.0,11.82,7.2,612.79,0.03,23.0,34.04,85.11,6.0,0.22,9.0,14.0,5.0,8.0,9.0,85.71,7.0,N
9.0,0.0,3.0,1.0,20.69,12.57,3269.39,0.09,53.0,181.63,260.07,12.0,0.38,22.0,31.0,14.0,16.0,13.0,90.0,10.0,N
2.0,0.0,2.0,1.0,13.14,6.67,583.79,0.03,23.0,32.43,87.57,9.0,0.4,10.0,13.0,6.0,8.0,5.0,66.67,3.0,N
6.0,0.0,2.0,2.0,14.88,5.25,410.22,0.03,20.0,22.79,78.14,8.0,0.2,7.0,13.0,6.0,9.0,10.0,75.0,8.0,N
6.0,0.0,2.0,3.0,14.94,10.13,1531.27,0.05,37.0,85.07,151.24,12.0,0.15,18.0,19.0,8.0,9.0,13.0,66.67,9.0,N
10.0,0.0,2.5,2.0,17.63,12.0,2538.28,0.07,44.0,141.02,211.52,13.0,0.29,18.0,26.0,12.0,16.0,14.0,83.33,12.0,N
9.0,2.0,2.0,4.0,12.06,6.75,549.52,0.03,22.0,30.53,81.41,9.0,0.18,6.0,16.0,4.0,9.0,17.0,73.33,13.0,N
5.0,2.0,2.0,2.0,34.97,4.78,799.32,0.06,36.0,44.41,167.18,8.0,0.12,17.0,19.0,16.0,9.0,17.0,77.78,7.0,N
43.0,22.0,2.4,6.0,27.03,40.02,43298.39,0.36,188.0,2405.47,1081.92,43.0,0.13,69.0,119.0,25.0,29.0,75.0,91.55,49.0,N
16.0,0.0,2.0,5.0,19.63,19.38,7370.08,0.13,80.0,409.45,380.39,18.0,0.22,31.0,49.0,12.0,15.0,23.0,76.19,21.0,N
15.0,0.0,2.0,4.0,17.92,22.0,8672.47,0.13,82.0,481.8,394.2,18.0,0.18,33.0,49.0,12.0,16.0,22.0,78.95,19.0,N
18.0,0.0,2.25,4.0,21.7,25.8,14446.14,0.19,111.0,802.56,559.93,23.0,0.23,43.0,68.0,15.0,18.0,26.0,81.82,22.0,N
4.0,0.0,2.0,1.0,9.87,6.75,449.6,0.02,18.0,24.98,66.61,7.0,0.29,6.0,12.0,4.0,9.0,7.0,80.0,5.0,N
4.0,0.0,2.0,1.0,9.87,6.75,449.6,0.02,18.0,24.98,66.61,7.0,0.29,6.0,12.0,4.0,9.0,7.0,80.0,5.0,N
16.0,0.0,2.0,3.0,18.13,23.33,9871.1,0.14,88.0,548.39,423.05,20.0,0.27,35.0,53.0,12.0,16.0,22.0,84.21,19.0,N
5.0,1.0,2.0,3.0,14.88,8.13,982.54,0.04,29.0,54.59,120.93,8.0,0.18,13.0,16.0,8.0,10.0,11.0,66.67,8.0,N
18.0,0.0,2.25,4.0,21.7,25.8,14446.14,0.19,111.0,802.56,559.93,23.0,0.23,43.0,68.0,15.0,18.0,26.0,81.82,22.0,N
4.0,0.0,2.0,1.0,9.87,6.75,449.6,0.02,18.0,24.98,66.61,7.0,0.29,6.0,12.0,4.0,9.0,7.0,80.0,5.0,N
4.0,0.0,2.0,1.0,9.87,6.75,449.6,0.02,18.0,24.98,66.61,7.0,0.29,6.0,12.0,4.0,9.0,7.0,80.0,5.0,N
21.0,0.0,2.75,4.0,27.6,25.11,17394.36,0.23,133.0,966.35,692.86,27.0,0.27,53.0,80.0,19.0,18.0,30.0,84.0,25.0,N
4.0,0.0,3.0,1.0,11.29,9.0,914.21,0.03,26.0,50.79,101.58,9.0,0.43,9.0,17.0,5.0,10.0,7.0,80.0,5.0,N
4.0,0.0,3.0,1.0,11.29,9.0,914.21,0.03,26.0,50.79,101.58,9.0,0.43,9.0,17.0,5.0,10.0,7.0,80.0,5.0,N
16.0,0.0,2.0,5.0,19.63,19.38,7370.08,0.13,80.0,409.45,380.39,18.0,0.22,31.0,49.0,12.0,15.0,23.0,76.19,21.0,N
15.0,0.0,2.0,4.0,17.92,22.0,8672.47,0.13,82.0,481.8,394.2,18.0,0.18,33.0,49.0,12.0,16.0,22.0,78.95,19.0,N
18.0,0.0,2.25,4.0,21.7,25.8,14446.14,0.19,111.0,802.56,559.93,23.0,0.23,43.0,68.0,15.0,18.0,26.0,81.82,22.0,N
4.0,0.0,2.0,1.0,9.87,6.75,449.6,0.02,18.0,24.98,66.61,7.0,0.29,6.0,12.0,4.0,9.0,7.0,80.0,5.0,N
4.0,0.0,2.0,1.0,9.87,6.75,449.6,0.02,18.0,24.98,66.61,7.0,0.29,6.0,12.0,4.0,9.0,7.0,80.0,5.0,N
16.0,0.0,2.0,5.0,20.23,19.69,7844.52,0.13,82.0,435.81,398.35,18.0,0.22,32.0,50.0,13.0,16.0,23.0,76.19,21.0,N
15.0,0.0,2.0,4.0,19.5,20.92,8538.09,0.14,84.0,474.34,408.07,18.0,0.18,34.0,50.0,13.0,16.0,22.0,78.95,19.0,N
3.0,0.0,2.0,2.0,8.71,7.0,426.61,0.02,17.0,23.7,60.94,6.0,0.29,7.0,10.0,4.0,8.0,7.0,60.0,5.0,N
16.0,0.0,2.0,5.0,19.63,19.38,7370.08,0.13,80.0,409.45,380.39,18.0,0.22,31.0,49.0,12.0,15.0,23.0,76.19,21.0,N
15.0,0.0,2.0,4.0,17.92,22.0,8672.47,0.13,82.0,481.8,394.2,18.0,0.18,33.0,49.0,12.0,16.0,22.0,78.95,19.0,N
18.0,0.0,2.25,4.0,21.7,25.8,14446.14,0.19,111.0,802.56,559.93,23.0,0.23,43.0,68.0,15.0,18.0,26.0,81.82,22.0,N
4.0,0.0,2.0,1.0,9.87,6.75,449.6,0.02,18.0,24.98,66.61,7.0,0.29,6.0,12.0,4.0,9.0,7.0,80.0,5.0,N
4.0,0.0,2.0,1.0,9.87,6.75,449.6,0.02,18.0,24.98,66.61,7.0,0.29,6.0,12.0,4.0,9.0,7.0,80.0,5.0,N
16.0,0.0,2.0,5.0,19.63,19.38,7370.08,0.13,80.0,409.45,380.39,18.0,0.22,31.0,49.0,12.0,15.0,23.0,76.19,21.0,N
15.0,0.0,2.0,4.0,17.92,22.0,8672.47,0.13,82.0,481.8,394.2,18.0,0.18,33.0,49.0,12.0,16.0,22.0,78.95,19.0,N
16.0,0.0,2.0,5.0,19.63,19.38,7370.08,0.13,80.0,409.45,380.39,18.0,0.22,31.0,49.0,12.0,15.0,23.0,76.19,21.0,N
15.0,0.0,2.0,4.0,17.92,22.0,8672.47,0.13,82.0,481.8,394.2,18.0,0.18,33.0,49.0,12.0,16.0,22.0,78.95,19.0,N
18.0,0.0,2.25,4.0,21.7,25.8,14446.14,0.19,111.0,802.56,559.93,23.0,0.23,43.0,68.0,15.0,18.0,26.0,81.82,22.0,N
4.0,0.0,2.0,1.0,9.87,6.75,449.6,0.02,18.0,24.98,66.61,7.0,0.29,6.0,12.0,4.0,9.0,7.0,80.0,5.0,N
4.0,0.0,2.0,1.0,9.87,6.75,449.6,0.02,18.0,24.98,66.61,7.0,0.29,6.0,12.0,4.0,9.0,7.0,80.0,5.0,N
33.0,17.0,2.8,6.0,21.41,44.0,41453.41,0.31,192.0,2302.97,942.12,28.0,0.16,77.0,115.0,14.0,16.0,61.0,89.29,39.0,Y
32.0,16.0,2.0,7.0,27.11,34.89,33013.78,0.32,183.0,1834.1,946.1,30.0,0.12,78.0,105.0,19.0,17.0,58.0,87.27,39.0,N
35.0,9.0,2.5,5.0,45.27,24.03,26152.92,0.36,197.0,1452.94,1088.14,28.0,0.14,82.0,115.0,29.0,17.0,51.0,89.8,40.0,N
42.0,2.0,2.0,4.0,77.05,18.6,26664.97,0.48,261.0,1481.39,1433.37,28.0,0.1,115.0,146.0,34.0,11.0,50.0,91.67,46.0,N
11.0,0.0,2.0,4.0,13.48,16.67,3744.39,0.07,49.0,208.02,224.66,13.0,0.18,20.0,29.0,9.0,15.0,17.0,73.33,15.0,N
18.0,2.0,2.0,4.0,35.62,10.67,4053.11,0.13,84.0,225.17,379.98,14.0,0.12,40.0,44.0,15.0,8.0,26.0,83.33,22.0,N
16.0,0.0,2.0,3.0,16.91,18.7,5913.82,0.11,72.0,328.55,316.25,15.0,0.24,34.0,38.0,10.0,11.0,21.0,84.21,19.0,N
14.0,3.0,2.0,2.0,27.34,12.0,3937.05,0.11,69.0,218.72,328.09,12.0,0.14,30.0,39.0,15.0,12.0,21.0,89.47,16.0,N
8.0,0.0,3.0,1.0,19.9,8.18,1332.39,0.05,36.0,74.02,162.85,10.0,0.25,15.0,21.0,11.0,12.0,12.0,88.89,9.0,N
49.0,15.0,2.0,6.0,49.75,43.0,91978.75,0.71,383.0,5109.93,2139.04,43.0,0.11,172.0,211.0,32.0,16.0,76.0,91.43,55.0,N
17.0,4.0,2.0,4.0,30.33,11.0,3670.35,0.11,68.0,203.91,333.67,21.0,0.19,22.0,46.0,15.0,15.0,27.0,84.0,21.0,N
7.0,6.0,2.0,1.0,20.73,8.73,1579.13,0.06,40.0,87.73,180.94,12.0,0.19,16.0,24.0,11.0,12.0,16.0,92.86,8.0,N
1.0,0.0,2.0,1.0,11.24,4.0,179.89,0.01,13.0,9.99,44.97,3.0,0.25,3.0,10.0,3.0,8.0,4.0,50.0,2.0,N
4.0,0.0,2.0,1.0,6.18,5.0,154.4,0.01,11.0,8.58,30.88,6.0,0.29,4.0,7.0,2.0,5.0,7.0,80.0,5.0,N
1.0,0.0,2.0,1.0,5.05,5.0,126.33,0.01,9.0,7.02,25.27,6.0,0.5,4.0,5.0,2.0,5.0,4.0,50.0,2.0,N
4.0,0.0,2.0,1.0,6.18,5.0,154.4,0.01,11.0,8.58,30.88,6.0,0.29,4.0,7.0,2.0,5.0,7.0,80.0,5.0,N
1.0,0.0,2.0,1.0,5.05,5.0,126.33,0.01,9.0,7.02,25.27,6.0,0.5,4.0,5.0,2.0,5.0,4.0,50.0,2.0,N
1.0,0.0,2.0,1.0,3.95,15.75,980.75,0.02,18.0,54.49,62.27,6.0,0.5,7.0,11.0,2.0,9.0,4.0,50.0,2.0,N
1.0,0.0,2.0,1.0,8.0,3.0,72.0,0.01,8.0,4.0,24.0,2.0,0.25,2.0,6.0,2.0,6.0,4.0,50.0,2.0,N
1.0,0.0,2.0,1.0,8.0,3.0,72.0,0.01,8.0,4.0,24.0,2.0,0.25,2.0,6.0,2.0,6.0,4.0,50.0,2.0,N
1.0,0.0,2.0,1.0,8.0,3.0,72.0,0.01,8.0,4.0,24.0,2.0,0.25,2.0,6.0,2.0,6.0,4.0,50.0,2.0,N
1.0,0.0,2.0,1.0,8.0,3.0,72.0,0.01,8.0,4.0,24.0,2.0,0.2,2.0,6.0,2.0,6.0,5.0,50.0,2.0,N
1.0,0.0,2.0,1.0,8.0,3.0,72.0,0.01,8.0,4.0,24.0,2.0,0.25,2.0,6.0,2.0,6.0,4.0,50.0,2.0,N
1.0,0.0,2.0,1.0,8.0,3.0,72.0,0.01,8.0,4.0,24.0,2.0,0.25,2.0,6.0,2.0,6.0,4.0,50.0,2.0,N
1.0,4.0,2.0,1.0,11.24,4.0,179.89,0.01,13.0,9.99,44.97,3.0,0.13,3.0,10.0,3.0,8.0,8.0,83.33,2.0,N
1.0,0.0,3.0,1.0,7.0,6.0,252.0,0.01,14.0,14.0,42.0,5.0,0.5,4.0,10.0,2.0,6.0,4.0,50.0,2.0,N
1.0,0.0,2.0,1.0,8.0,3.0,72.0,0.01,8.0,4.0,24.0,2.0,0.25,2.0,6.0,2.0,6.0,4.0,50.0,2.0,N
12.0,0.0,2.0,3.0,10.48,27.19,7748.01,0.09,63.0,430.45,284.98,13.0,0.24,29.0,34.0,8.0,15.0,17.0,80.0,15.0,N
12.0,0.0,2.0,3.0,13.08,24.8,8043.39,0.11,69.0,446.86,324.33,14.0,0.24,31.0,38.0,10.0,16.0,17.0,80.0,15.0,N
4.0,0.0,2.0,1.0,12.33,4.8,284.19,0.02,16.0,15.79,59.21,7.0,0.29,6.0,10.0,5.0,8.0,7.0,80.0,5.0,N
4.0,0.0,2.0,1.0,13.87,4.67,302.05,0.02,17.0,16.78,64.73,7.0,0.29,7.0,10.0,6.0,8.0,7.0,80.0,5.0,N
2.0,0.0,2.0,1.0,6.16,10.67,701.11,0.02,19.0,38.95,65.73,8.0,0.4,8.0,11.0,3.0,8.0,5.0,66.67,3.0,N
4.0,0.0,3.0,1.0,15.9,5.79,532.29,0.03,23.0,29.57,92.0,9.0,0.43,9.0,14.0,7.0,9.0,7.0,80.0,5.0,N
4.0,0.0,3.0,1.0,17.44,5.63,551.81,0.03,24.0,30.66,98.1,9.0,0.38,10.0,14.0,8.0,9.0,8.0,80.0,5.0,N
3.0,0.0,2.0,1.0,13.46,9.33,1172.67,0.04,33.0,65.15,125.64,15.0,0.5,14.0,19.0,6.0,8.0,6.0,75.0,4.0,N
16.0,0.0,2.0,3.0,16.91,18.7,5913.82,0.11,72.0,328.55,316.25,15.0,0.24,34.0,38.0,10.0,11.0,21.0,84.21,19.0,N
4.0,0.0,2.0,1.0,12.33,4.8,284.19,0.02,16.0,15.79,59.21,7.0,0.29,6.0,10.0,5.0,8.0,7.0,80.0,5.0,N
4.0,0.0,2.0,1.0,13.87,4.67,302.05,0.02,17.0,16.78,64.73,7.0,0.29,7.0,10.0,6.0,8.0,7.0,80.0,5.0,N
2.0,0.0,2.0,1.0,6.16,10.67,701.11,0.02,19.0,38.95,65.73,8.0,0.4,8.0,11.0,3.0,8.0,5.0,66.67,3.0,N
4.0,0.0,2.0,1.0,12.33,4.8,284.19,0.02,16.0,15.79,59.21,7.0,0.29,6.0,10.0,5.0,8.0,7.0,80.0,5.0,N
4.0,0.0,2.0,1.0,13.87,4.67,302.05,0.02,17.0,16.78,64.73,7.0,0.29,7.0,10.0,6.0,8.0,7.0,80.0,5.0,N
2.0,0.0,2.0,1.0,6.16,10.67,701.11,0.02,19.0,38.95,65.73,8.0,0.4,8.0,11.0,3.0,8.0,5.0,66.67,3.0,N
4.0,0.0,2.0,1.0,12.33,4.8,284.19,0.02,16.0,15.79,59.21,7.0,0.29,6.0,10.0,5.0,8.0,7.0,80.0,5.0,N
4.0,0.0,2.0,1.0,13.87,4.67,302.05,0.02,17.0,16.78,64.73,7.0,0.29,7.0,10.0,6.0,8.0,7.0,80.0,5.0,N
2.0,0.0,2.0,1.0,6.16,10.67,701.11,0.02,19.0,38.95,65.73,8.0,0.4,8.0,11.0,3.0,8.0,5.0,66.67,3.0,N
4.0,0.0,2.0,1.0,12.33,4.8,284.19,0.02,16.0,15.79,59.21,7.0,0.29,6.0,10.0,5.0,8.0,7.0,80.0,5.0,N
4.0,0.0,2.0,1.0,13.87,4.67,302.05,0.02,17.0,16.78,64.73,7.0,0.29,7.0,10.0,6.0,8.0,7.0,80.0,5.0,N
2.0,0.0,2.0,1.0,6.16,10.67,701.11,0.02,19.0,38.95,65.73,8.0,0.4,8.0,11.0,3.0,8.0,5.0,66.67,3.0,N
11.0,3.0,2.0,1.0,15.21,17.36,4582.29,0.09,66.0,254.57,264.0,29.0,0.47,27.0,39.0,7.0,9.0,17.0,93.33,12.0,N
41.0,17.0,2.0,6.0,25.36,43.56,48124.47,0.37,219.0,2673.58,1104.72,74.0,0.27,82.0,137.0,16.0,17.0,66.0,90.63,47.0,N
265.0,43.0,2.13,51.0,113.79,56.83,367534.33,2.16,897.0,20418.57,6466.88,213.0,0.15,341.0,556.0,111.0,37.0,361.0,85.79,316.0,Y
129.0,73.0,2.06,17.0,93.49,45.59,194350.1,1.42,655.0,10797.23,4262.61,102.0,0.09,286.0,369.0,69.0,22.0,223.0,92.24,146.0,N
204.0,72.0,2.0,12.0,286.79,27.72,220367.27,2.65,1044.0,12242.63,7949.76,213.0,0.13,462.0,582.0,175.0,21.0,289.0,95.83,216.0,N
28.0,12.0,2.0,5.0,35.31,16.4,9496.12,0.19,112.0,527.56,579.03,31.0,0.13,41.0,71.0,20.0,16.0,47.0,88.89,33.0,N
4.0,0.0,2.0,2.0,8.54,5.83,290.67,0.02,15.0,16.14,49.83,8.0,0.38,5.0,10.0,3.0,7.0,8.0,66.67,6.0,N
3.0,0.0,2.0,2.0,12.14,5.33,345.2,0.02,17.0,19.18,64.73,6.0,0.29,8.0,9.0,6.0,8.0,7.0,60.0,5.0,N
3.0,0.0,3.0,2.0,18.2,5.5,550.43,0.03,24.0,30.58,100.08,8.0,0.43,11.0,13.0,9.0,9.0,7.0,60.0,5.0,N
3.0,0.0,2.0,2.0,20.31,3.38,231.3,0.02,18.0,12.85,68.53,6.0,0.29,9.0,9.0,8.0,6.0,7.0,60.0,5.0,N
5.0,0.0,2.0,3.0,24.31,4.28,444.89,0.03,26.0,24.72,104.0,8.0,0.2,11.0,15.0,9.0,7.0,10.0,62.5,8.0,N
2.0,0.0,2.0,1.0,9.49,3.5,116.27,0.01,10.0,6.46,33.22,5.0,0.4,3.0,7.0,3.0,7.0,5.0,66.67,3.0,N
2.0,0.0,2.0,1.0,9.49,3.5,116.27,0.01,10.0,6.46,33.22,6.0,0.4,3.0,7.0,3.0,7.0,5.0,66.67,3.0,N
3.0,4.0,2.0,1.0,7.4,5.83,251.91,0.01,13.0,14.0,43.19,5.0,0.2,5.0,8.0,3.0,7.0,10.0,87.5,4.0,N
1.0,0.0,2.0,1.0,6.55,3.0,58.95,0.01,7.0,3.28,19.65,3.0,0.25,1.0,6.0,1.0,6.0,4.0,50.0,2.0,N
18.0,2.0,2.0,2.0,27.79,11.33,3570.0,0.11,63.0,198.33,315.0,22.0,0.33,20.0,43.0,15.0,17.0,24.0,90.91,20.0,N
1.0,0.0,2.0,1.0,5.99,3.75,84.22,0.01,8.0,4.68,22.46,5.0,0.5,3.0,5.0,2.0,5.0,4.0,50.0,2.0,N
4.0,0.0,2.0,1.0,10.03,17.33,3014.58,0.06,39.0,167.48,173.92,14.0,0.43,13.0,26.0,6.0,16.0,7.0,80.0,5.0,N
6.0,0.0,2.0,2.0,16.65,4.67,362.64,0.03,21.0,20.15,77.71,7.0,0.2,8.0,13.0,6.0,7.0,10.0,75.0,8.0,N
7.0,0.0,2.0,2.0,19.99,4.0,319.82,0.03,21.0,17.77,79.95,8.0,0.18,8.0,13.0,7.0,7.0,11.0,77.78,9.0,N
13.0,1.0,2.0,2.0,11.84,26.39,8245.95,0.1,65.0,458.11,312.48,18.0,0.22,25.0,40.0,9.0,19.0,18.0,87.5,15.0,N
20.0,5.0,2.0,4.0,20.14,22.1,9834.5,0.15,89.0,546.36,445.0,30.0,0.19,39.0,50.0,15.0,17.0,31.0,86.21,24.0,N
6.0,1.0,2.0,3.0,11.06,11.14,1372.69,0.04,29.0,76.26,123.19,7.0,0.17,13.0,16.0,7.0,12.0,12.0,70.0,9.0,N
8.0,1.0,2.0,3.0,13.21,17.1,3863.67,0.08,47.0,214.65,225.95,13.0,0.2,19.0,28.0,10.0,18.0,15.0,75.0,11.0,N
8.0,1.0,2.0,3.0,14.42,17.18,4256.92,0.08,51.0,236.5,247.76,14.0,0.2,21.0,30.0,11.0,18.0,15.0,75.0,11.0,N
9.0,1.0,2.0,3.0,13.36,17.94,4301.69,0.08,51.0,238.98,239.72,15.0,0.2,19.0,32.0,9.0,17.0,15.0,76.92,12.0,N
4.0,0.0,3.0,1.0,15.9,5.79,532.29,0.03,23.0,29.57,92.0,9.0,0.38,9.0,14.0,7.0,9.0,8.0,80.0,5.0,N
5.0,0.0,3.0,2.0,16.59,5.79,555.43,0.03,24.0,30.86,96.0,9.0,0.3,9.0,15.0,7.0,9.0,10.0,71.43,7.0,N
16.0,1.0,2.0,2.0,13.97,34.36,16494.55,0.16,96.0,916.36,480.0,26.0,0.24,36.0,60.0,11.0,21.0,21.0,89.47,18.0,N
9.0,1.0,2.0,3.0,18.47,17.0,5338.7,0.1,64.0,296.59,314.04,18.0,0.25,26.0,38.0,13.0,17.0,16.0,76.92,12.0,N
15.0,1.0,2.0,2.0,20.11,31.88,20434.13,0.21,124.0,1135.23,641.07,32.0,0.32,51.0,73.0,16.0,20.0,22.0,88.89,17.0,N
9.0,1.0,2.0,3.0,18.18,17.0,5255.28,0.1,63.0,291.96,309.13,18.0,0.24,26.0,37.0,13.0,17.0,17.0,76.92,12.0,N
10.0,1.0,2.0,3.0,14.36,24.56,8656.64,0.12,75.0,480.92,352.53,23.0,0.25,26.0,49.0,9.0,17.0,16.0,78.57,13.0,N
1.0,0.0,2.0,1.0,5.99,3.75,84.22,0.01,8.0,4.68,22.46,5.0,0.5,3.0,5.0,2.0,5.0,4.0,50.0,2.0,N
6.0,0.0,2.0,1.0,12.38,20.0,4951.76,0.08,54.0,275.1,247.59,20.0,0.44,24.0,30.0,9.0,15.0,9.0,85.71,7.0,N
8.0,0.0,2.0,2.0,14.11,15.17,3246.47,0.07,48.0,180.36,214.05,16.0,0.33,21.0,27.0,9.0,13.0,12.0,80.0,10.0,N
3.0,0.0,2.0,1.0,9.79,9.6,902.51,0.03,23.0,50.14,94.01,10.0,0.5,8.0,15.0,5.0,12.0,6.0,75.0,4.0,N
4.0,0.0,2.0,1.0,13.66,4.2,240.91,0.02,16.0,13.38,57.36,7.0,0.29,6.0,10.0,5.0,7.0,7.0,80.0,5.0,N
4.0,0.0,2.0,1.0,13.66,4.2,240.91,0.02,16.0,13.38,57.36,7.0,0.29,6.0,10.0,5.0,7.0,7.0,80.0,5.0,N
14.0,1.0,2.0,2.0,11.91,27.44,8971.59,0.11,68.0,498.42,326.9,19.0,0.21,26.0,42.0,9.0,19.0,19.0,88.24,16.0,N
6.0,0.0,2.0,1.0,13.75,16.0,3521.25,0.07,48.0,195.63,220.08,14.0,0.33,16.0,32.0,8.0,16.0,9.0,85.71,7.0,N
5.0,0.0,2.0,2.0,13.02,7.5,732.54,0.03,25.0,40.7,97.67,7.0,0.22,10.0,15.0,6.0,9.0,9.0,71.43,7.0,N
20.0,5.0,2.0,4.0,17.24,24.19,10090.27,0.14,85.0,560.57,417.09,29.0,0.19,37.0,48.0,13.0,17.0,31.0,86.21,24.0,N
8.0,1.0,2.0,3.0,8.83,23.14,4728.77,0.07,44.0,262.71,204.33,12.0,0.21,18.0,26.0,7.0,18.0,14.0,75.0,11.0,N
9.0,1.0,2.0,3.0,10.22,20.64,4353.75,0.07,46.0,241.87,210.91,14.0,0.2,17.0,29.0,7.0,17.0,15.0,76.92,12.0,N
17.0,29.0,2.0,2.0,26.89,21.18,12056.83,0.19,111.0,669.82,569.35,10.0,0.04,40.0,71.0,17.0,18.0,50.0,95.83,19.0,N
41.0,22.0,2.0,3.0,27.62,33.0,30072.95,0.3,169.0,1670.72,911.3,29.0,0.11,66.0,103.0,21.0,21.0,73.0,95.45,44.0,N
22.0,9.0,2.0,1.0,25.14,20.43,10490.64,0.17,108.0,582.81,513.53,9.0,0.06,44.0,64.0,14.0,13.0,36.0,96.88,23.0,N
9.0,10.0,3.0,3.0,15.53,18.9,5545.97,0.1,64.0,308.11,293.44,8.0,0.13,27.0,37.0,10.0,14.0,24.0,86.36,12.0,N
57.0,13.0,2.0,7.0,39.35,56.37,125041.65,0.74,367.0,6946.76,2218.29,38.0,0.14,153.0,214.0,38.0,28.0,79.0,90.91,64.0,N
7.0,2.0,2.0,2.0,27.05,6.92,1296.67,0.06,42.0,72.04,187.3,9.0,0.15,20.0,22.0,13.0,9.0,13.0,81.82,9.0,N
61.0,6.0,2.0,9.0,43.29,63.72,175762.32,0.92,467.0,9764.57,2758.52,54.0,0.18,205.0,262.0,37.0,23.0,78.0,88.16,70.0,N
21.0,6.0,2.0,3.0,37.17,15.89,9387.53,0.2,111.0,521.53,590.73,21.0,0.13,43.0,68.0,23.0,17.0,32.0,90.0,24.0,Y
8.0,4.0,2.0,2.0,18.51,5.83,630.0,0.04,27.0,35.0,108.0,12.0,0.13,15.0,12.0,9.0,7.0,15.0,85.71,10.0,N
9.0,1.0,2.0,2.0,22.01,10.0,2200.78,0.07,48.0,122.27,220.08,10.0,0.14,20.0,28.0,12.0,12.0,14.0,83.33,11.0,N
11.0,7.0,2.0,2.0,17.14,7.0,840.0,0.04,30.0,46.67,120.0,12.0,0.09,18.0,12.0,9.0,7.0,22.0,90.0,13.0,N
10.0,1.0,2.0,2.0,23.11,17.08,6740.74,0.13,85.0,374.49,394.73,13.0,0.2,37.0,48.0,13.0,12.0,15.0,84.62,12.0,N
3.0,1.0,2.0,1.0,12.11,6.42,498.63,0.03,21.0,27.7,77.71,6.0,0.2,11.0,10.0,6.0,7.0,10.0,80.0,4.0,N
3.0,1.0,2.0,1.0,10.89,5.4,317.58,0.02,17.0,17.64,58.81,6.0,0.29,9.0,8.0,5.0,6.0,7.0,80.0,4.0,N
48.0,20.0,2.0,5.0,18.01,123.13,273078.67,0.74,429.0,15171.04,2217.9,18.0,0.1,197.0,232.0,16.0,20.0,77.0,93.15,53.0,N
6.0,0.0,2.0,1.0,12.44,9.0,1008.0,0.04,28.0,56.0,112.0,6.0,0.18,14.0,14.0,7.0,9.0,11.0,85.71,7.0,N
11.0,6.0,2.5,1.0,21.0,15.0,4723.94,0.1,67.0,262.44,314.93,10.0,0.18,30.0,37.0,13.0,13.0,22.0,94.44,12.0,N
34.0,8.0,3.0,1.0,27.18,61.56,103003.28,0.56,341.0,5722.4,1673.25,23.0,0.15,161.0,180.0,17.0,13.0,47.0,97.67,35.0,N
31.0,5.0,3.33,3.0,23.08,58.59,79247.79,0.45,273.0,4402.65,1352.5,23.0,0.19,125.0,148.0,16.0,15.0,43.0,92.31,34.0,N
