@relation SelectedFeatures
@attribute LOC_BLANK numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CONDITION_COUNT numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute EDGE_COUNT numeric
@attribute LOC_EXECUTABLE numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute HALSTEAD_VOLUME numeric
@attribute MULTIPLE_CONDITION_COUNT numeric
@attribute NORMALIZED_CYLOMATIC_COMPLEXITY numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUMBER_OF_LINES numeric
@attribute PERCENT_COMMENTS numeric
@attribute LOC_TOTAL numeric
@attribute Defective {Y,N}

@data
5.0,0.0,0.0,0.0,0.07,1.0,15.0,33.1,8.73,2520.95,68.0,140.05,288.86,0.0,0.05,24.0,44.0,21.0,0.0,15.0,N
5.0,0.0,0.0,0.0,0.07,1.0,15.0,29.54,9.6,2722.13,68.0,151.23,283.55,0.0,0.05,24.0,44.0,21.0,0.0,15.0,N
1.0,0.0,0.0,0.0,0.1,1.0,10.0,20.35,8.44,1448.49,42.0,80.47,171.67,0.0,0.08,15.0,27.0,12.0,0.0,10.0,N
2.0,0.0,0.0,0.0,0.13,5.0,16.0,27.24,11.46,3576.44,69.0,198.69,312.13,0.0,0.11,25.0,44.0,19.0,0.0,16.0,N
1.0,0.0,0.0,0.0,0.07,1.0,15.0,32.8,9.38,2882.46,70.0,160.14,307.46,0.0,0.06,25.0,45.0,17.0,0.0,15.0,N
2.0,0.0,0.0,0.0,0.11,5.0,18.0,32.7,11.79,4542.69,83.0,252.37,385.44,0.0,0.1,30.0,53.0,21.0,0.0,18.0,N
2.0,0.0,0.0,0.0,0.25,10.0,12.0,18.35,8.33,1274.38,36.0,70.8,152.93,0.0,0.2,15.0,21.0,15.0,0.0,12.0,N
2.0,0.0,0.0,0.0,0.27,10.0,11.0,18.35,8.33,1274.38,36.0,70.8,152.93,0.0,0.21,15.0,21.0,14.0,0.0,11.0,N
5.0,0.0,0.0,0.0,0.29,23.0,14.0,36.67,15.67,9000.18,112.0,500.01,574.48,0.0,0.19,47.0,65.0,21.0,0.0,14.0,N
1.0,0.0,0.0,0.0,0.26,23.0,23.0,21.82,26.11,14874.09,115.0,826.34,569.73,0.0,0.24,43.0,72.0,25.0,0.0,23.0,N
4.0,0.0,0.0,20.0,0.17,21.0,36.0,24.08,19.59,9246.17,92.0,513.67,471.89,10.0,0.14,33.0,59.0,43.0,0.0,36.0,N
7.0,0.0,3.0,4.0,0.15,14.0,34.0,27.52,17.41,8344.02,95.0,463.56,479.22,2.0,0.11,37.0,58.0,46.0,8.1,34.0,N
7.0,0.0,3.0,4.0,0.14,16.0,36.0,30.33,17.78,9587.04,106.0,532.61,539.27,2.0,0.1,40.0,66.0,48.0,7.69,36.0,N
2.0,1.0,0.0,0.0,0.2,2.0,4.0,15.86,3.5,194.27,15.0,10.79,55.51,0.0,0.11,6.0,9.0,9.0,20.0,5.0,N
1.0,0.0,0.0,0.0,0.2,1.0,5.0,6.79,8.0,434.27,21.0,24.13,54.28,0.0,0.13,8.0,13.0,8.0,0.0,5.0,N
6.0,0.0,6.0,0.0,0.07,2.0,14.0,23.11,13.5,4212.0,78.0,234.0,312.0,0.0,0.04,27.0,51.0,28.0,30.0,14.0,N
26.0,1.0,6.0,32.0,0.21,74.0,116.0,53.9,42.21,96014.07,354.0,5334.11,2274.9,16.0,0.17,123.0,231.0,151.0,5.69,117.0,N
9.0,2.0,3.0,20.0,0.13,23.0,43.0,41.94,16.02,10767.58,129.0,598.2,672.02,10.0,0.1,47.0,82.0,59.0,10.42,45.0,N
10.0,4.0,0.0,8.0,0.08,13.0,34.0,76.14,13.84,14581.44,193.0,810.08,1053.67,4.0,0.06,66.0,127.0,50.0,10.53,38.0,N
16.0,10.0,6.0,16.0,0.23,35.0,38.0,45.92,15.77,11414.37,127.0,634.13,723.96,8.0,0.15,43.0,84.0,72.0,29.63,48.0,N
7.0,0.0,3.0,4.0,0.1,7.0,21.0,28.0,17.0,8091.46,97.0,449.53,475.97,2.0,0.06,34.0,63.0,33.0,12.5,21.0,N
13.0,2.0,30.0,20.0,0.12,23.0,48.0,35.29,31.25,34462.66,202.0,1914.59,1102.81,10.0,0.06,75.0,127.0,95.0,40.0,50.0,N
19.0,2.0,39.0,28.0,0.12,36.0,63.0,25.84,48.3,60280.38,230.0,3348.91,1248.04,14.0,0.06,84.0,146.0,125.0,39.42,65.0,N
22.0,2.0,12.0,16.0,0.13,26.0,52.0,28.14,26.11,19184.09,140.0,1065.78,734.71,8.0,0.07,47.0,93.0,99.0,21.21,54.0,N
6.0,1.0,12.0,12.0,0.13,17.0,31.0,30.72,15.0,6911.1,93.0,383.95,460.74,6.0,0.08,32.0,61.0,52.0,29.55,32.0,N
1.0,0.0,0.0,4.0,0.18,6.0,11.0,16.8,6.43,694.29,27.0,38.57,108.0,2.0,0.14,10.0,17.0,14.0,0.0,11.0,N
0.0,0.0,0.0,0.0,0.17,2.0,6.0,15.86,3.5,194.27,15.0,10.79,55.51,0.0,0.13,6.0,9.0,8.0,0.0,6.0,N
0.0,0.0,0.0,0.0,0.17,2.0,6.0,15.86,3.5,194.27,15.0,10.79,55.51,0.0,0.13,6.0,9.0,8.0,0.0,6.0,N
0.0,0.0,0.0,0.0,0.17,2.0,6.0,15.86,3.5,194.27,15.0,10.79,55.51,0.0,0.13,6.0,9.0,8.0,0.0,6.0,N
0.0,0.0,0.0,0.0,0.2,2.0,5.0,13.32,3.5,163.12,13.0,9.06,46.6,0.0,0.14,5.0,8.0,7.0,0.0,5.0,N
0.0,0.0,0.0,0.0,0.17,2.0,6.0,15.86,3.5,194.27,15.0,10.79,55.51,0.0,0.13,6.0,9.0,8.0,0.0,6.0,N
0.0,0.0,0.0,0.0,0.2,2.0,5.0,13.32,3.5,163.12,13.0,9.06,46.6,0.0,0.14,5.0,8.0,7.0,0.0,5.0,N
0.0,0.0,0.0,0.0,0.17,2.0,6.0,18.49,3.5,226.54,17.0,12.59,64.73,0.0,0.13,7.0,10.0,8.0,0.0,6.0,N
0.0,0.0,0.0,0.0,0.2,2.0,5.0,15.86,3.5,194.27,15.0,10.79,55.51,0.0,0.14,6.0,9.0,7.0,0.0,5.0,N
28.0,5.0,35.0,54.0,0.16,59.0,95.0,50.7,37.73,72190.59,334.0,4010.59,1913.13,27.0,0.1,115.0,219.0,166.0,29.63,100.0,N
11.0,0.0,7.0,12.0,0.15,15.0,26.0,24.57,14.73,5329.58,80.0,296.09,361.88,6.0,0.09,27.0,53.0,46.0,21.21,26.0,N
14.0,5.0,36.0,36.0,0.15,40.0,68.0,38.68,42.21,68900.96,285.0,3827.83,1632.46,18.0,0.09,102.0,183.0,125.0,37.61,73.0,N
16.0,2.0,36.0,28.0,0.12,36.0,63.0,25.26,51.45,66858.35,241.0,3714.35,1299.55,14.0,0.07,85.0,156.0,119.0,37.62,65.0,N
16.0,5.0,22.0,16.0,0.12,22.0,37.0,34.17,20.57,14460.86,133.0,803.38,702.96,8.0,0.06,48.0,85.0,82.0,42.19,42.0,N
1.0,0.0,0.0,0.0,0.2,2.0,5.0,13.32,3.5,163.12,13.0,9.06,46.6,0.0,0.13,5.0,8.0,8.0,0.0,5.0,N
0.0,0.0,0.0,0.0,0.1,1.0,10.0,20.25,7.2,1049.88,46.0,58.33,145.82,0.0,0.08,18.0,28.0,12.0,0.0,10.0,N
35.0,3.0,64.0,116.0,0.26,126.0,143.0,57.76,57.9,193623.35,542.0,10756.85,3344.1,59.0,0.15,193.0,349.0,247.0,31.9,146.0,N
30.0,4.0,60.0,98.0,0.24,108.0,127.0,49.33,58.5,168831.0,481.0,9379.5,2886.0,50.0,0.14,171.0,310.0,223.0,33.51,131.0,N
3.0,0.0,0.0,4.0,0.25,6.0,8.0,9.64,9.6,888.11,25.0,49.34,92.51,2.0,0.14,12.0,13.0,14.0,0.0,8.0,N
38.0,2.0,67.0,76.0,0.14,94.0,140.0,58.73,44.94,118581.28,432.0,6587.85,2638.88,38.0,0.08,192.0,240.0,251.0,33.01,142.0,N
4.0,1.0,6.0,4.0,0.13,7.0,15.0,31.34,8.8,2426.89,58.0,134.83,275.78,2.0,0.07,22.0,36.0,28.0,31.82,16.0,N
4.0,1.0,9.0,0.0,0.13,3.0,7.0,20.94,4.0,335.05,22.0,18.61,83.76,0.0,0.04,8.0,14.0,23.0,58.82,8.0,N
1.0,0.0,0.0,0.0,0.25,1.0,4.0,10.57,3.0,95.1,10.0,5.28,31.7,0.0,0.14,3.0,7.0,7.0,0.0,4.0,N
1.0,0.0,3.0,0.0,0.08,1.0,12.0,5.92,27.5,4477.73,58.0,248.76,162.83,0.0,0.06,22.0,36.0,18.0,20.0,12.0,N
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,N
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,N
3.0,0.0,0.0,0.0,0.47,31.0,17.0,20.6,30.38,19007.4,123.0,1055.97,625.76,0.0,0.36,54.0,69.0,22.0,0.0,17.0,N
1.0,0.0,0.0,0.0,0.43,42.0,23.0,19.68,29.22,16802.56,114.0,933.48,575.06,0.0,0.4,55.0,59.0,25.0,0.0,23.0,N
1.0,0.0,0.0,0.0,0.56,17.0,9.0,8.93,15.75,2214.71,38.0,123.04,140.62,0.0,0.42,14.0,24.0,12.0,0.0,9.0,N
2.0,0.0,0.0,0.0,0.8,13.0,5.0,7.17,12.0,1032.47,24.0,57.36,86.04,0.0,0.44,8.0,16.0,9.0,0.0,5.0,N
1.0,0.0,0.0,0.0,0.45,18.0,11.0,9.46,15.3,2213.6,38.0,122.98,144.68,0.0,0.38,17.0,21.0,13.0,0.0,11.0,N
1.0,0.0,0.0,0.0,0.67,14.0,6.0,10.69,9.0,865.9,26.0,48.11,96.21,0.0,0.5,8.0,18.0,8.0,0.0,6.0,N
1.0,0.0,0.0,0.0,0.4,8.0,5.0,11.58,6.75,527.43,20.0,29.3,78.14,0.0,0.29,9.0,11.0,7.0,0.0,5.0,N
1.0,0.0,0.0,0.0,0.5,10.0,6.0,6.27,12.0,903.41,21.0,50.19,75.28,0.0,0.33,8.0,13.0,9.0,0.0,6.0,N
2.0,0.0,0.0,0.0,0.67,23.0,9.0,9.17,25.0,5733.65,55.0,318.54,229.35,0.0,0.5,25.0,30.0,12.0,0.0,9.0,N
1.0,0.0,0.0,0.0,0.6,19.0,10.0,9.15,19.2,3374.61,43.0,187.48,175.76,0.0,0.46,16.0,27.0,13.0,0.0,10.0,N
1.0,0.0,0.0,0.0,0.56,14.0,9.0,9.08,18.0,2942.97,40.0,163.5,163.5,0.0,0.42,15.0,25.0,12.0,0.0,9.0,N
2.0,0.0,0.0,0.0,0.64,25.0,11.0,7.1,27.62,5419.98,48.0,301.11,196.2,0.0,0.5,17.0,31.0,14.0,0.0,11.0,N
1.0,0.0,0.0,0.0,0.5,10.0,6.0,8.38,10.0,837.62,22.0,46.53,83.76,0.0,0.33,8.0,14.0,9.0,0.0,6.0,N
2.0,0.0,0.0,0.0,0.67,14.0,6.0,8.02,18.2,2656.24,35.0,147.57,145.95,0.0,0.4,14.0,21.0,10.0,0.0,6.0,N
1.0,0.0,0.0,0.0,0.28,22.0,18.0,11.83,26.0,7994.02,70.0,444.11,307.46,0.0,0.25,32.0,38.0,20.0,0.0,18.0,N
1.0,0.0,0.0,0.0,0.45,18.0,11.0,8.96,17.0,2590.27,39.0,143.9,152.37,0.0,0.38,17.0,22.0,13.0,0.0,11.0,N
2.0,0.0,0.0,0.0,0.36,15.0,11.0,14.12,15.0,3176.62,49.0,176.48,211.77,0.0,0.27,20.0,29.0,15.0,0.0,11.0,N
0.0,0.0,0.0,0.0,0.6,11.0,5.0,4.61,13.5,840.64,18.0,46.7,62.27,0.0,0.5,6.0,12.0,6.0,0.0,5.0,N
0.0,0.0,0.0,0.0,0.6,11.0,5.0,4.61,13.5,840.64,18.0,46.7,62.27,0.0,0.5,6.0,12.0,6.0,0.0,5.0,N
1.0,0.0,0.0,0.0,0.38,10.0,8.0,8.65,15.6,2104.23,33.0,116.9,134.89,0.0,0.3,13.0,20.0,10.0,0.0,8.0,N
1.0,0.0,0.0,0.0,0.35,32.0,20.0,31.12,20.24,12744.97,120.0,708.05,629.75,0.0,0.32,50.0,70.0,22.0,0.0,20.0,N
7.0,4.0,0.0,0.0,0.31,232.0,136.0,102.58,58.57,351950.71,881.0,19552.82,6008.58,0.0,0.29,392.0,489.0,148.0,2.86,140.0,N
1.0,0.0,0.0,0.0,0.27,12.0,11.0,17.11,11.67,2329.28,47.0,129.4,199.65,0.0,0.21,21.0,26.0,14.0,0.0,11.0,N
3.0,0.0,2.0,0.0,0.33,2.0,3.0,8.72,4.0,139.48,11.0,7.75,34.87,0.0,0.1,4.0,7.0,10.0,40.0,3.0,N
3.0,0.0,2.0,0.0,0.33,2.0,3.0,8.72,4.0,139.48,11.0,7.75,34.87,0.0,0.1,4.0,7.0,10.0,40.0,3.0,N
3.0,0.0,2.0,0.0,0.33,2.0,3.0,8.72,4.0,139.48,11.0,7.75,34.87,0.0,0.1,4.0,7.0,10.0,40.0,3.0,N
3.0,0.0,2.0,0.0,0.33,2.0,3.0,8.72,4.0,139.48,11.0,7.75,34.87,0.0,0.1,4.0,7.0,10.0,40.0,3.0,N
3.0,0.0,2.0,0.0,0.33,2.0,3.0,8.72,4.0,139.48,11.0,7.75,34.87,0.0,0.1,4.0,7.0,10.0,40.0,3.0,N
2.0,0.0,6.0,0.0,0.07,10.0,14.0,41.04,6.42,1689.97,62.0,93.89,263.37,0.0,0.04,22.0,40.0,24.0,30.0,14.0,N
2.0,0.0,6.0,0.0,0.07,10.0,14.0,41.04,6.42,1689.97,62.0,93.89,263.37,0.0,0.04,22.0,40.0,24.0,30.0,14.0,N
2.0,0.0,6.0,0.0,0.07,10.0,14.0,41.04,6.42,1689.97,62.0,93.89,263.37,0.0,0.04,22.0,40.0,24.0,30.0,14.0,N
2.0,0.0,6.0,0.0,0.07,10.0,14.0,41.04,6.42,1689.97,62.0,93.89,263.37,0.0,0.04,22.0,40.0,24.0,30.0,14.0,N
2.0,0.0,6.0,0.0,0.07,10.0,14.0,41.04,6.42,1689.97,62.0,93.89,263.37,0.0,0.04,22.0,40.0,24.0,30.0,14.0,N
22.0,9.0,39.0,34.0,0.14,39.0,63.0,26.57,33.75,30263.95,181.0,1681.33,896.71,17.0,0.07,72.0,109.0,136.0,43.24,72.0,N
7.0,1.0,15.0,12.0,0.21,15.0,23.0,15.44,29.75,13664.81,103.0,759.16,459.32,6.0,0.1,34.0,69.0,49.0,41.03,24.0,N
3.0,0.0,0.0,0.0,0.14,2.0,7.0,18.28,5.0,456.88,24.0,25.38,91.38,0.0,0.08,10.0,14.0,12.0,0.0,7.0,N
1.0,0.0,0.0,0.0,0.2,2.0,5.0,15.86,3.5,194.27,15.0,10.79,55.51,0.0,0.13,6.0,9.0,8.0,0.0,5.0,N
10.0,3.0,5.0,20.0,0.21,23.0,25.0,25.22,24.0,14527.86,120.0,807.1,605.33,10.0,0.13,40.0,80.0,45.0,24.24,28.0,N
7.0,1.0,0.0,0.0,0.16,15.0,31.0,38.39,13.65,7152.72,103.0,397.37,524.01,0.0,0.12,39.0,64.0,41.0,3.13,32.0,N
11.0,6.0,3.0,4.0,0.09,8.0,16.0,38.22,12.32,5796.41,95.0,322.02,470.65,2.0,0.05,39.0,56.0,38.0,36.0,22.0,N
28.0,15.0,0.0,20.0,0.15,69.0,110.0,72.82,37.62,103078.67,421.0,5726.59,2739.78,10.0,0.12,153.0,268.0,155.0,12.0,125.0,N
11.0,1.0,11.0,4.0,0.17,19.0,29.0,46.18,10.67,5260.7,92.0,292.26,492.89,2.0,0.09,37.0,55.0,54.0,29.27,30.0,N
7.0,0.0,6.0,4.0,0.14,8.0,14.0,30.11,9.1,2493.57,57.0,138.53,274.02,2.0,0.07,21.0,36.0,29.0,30.0,14.0,N
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,N
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,N
8.0,3.0,0.0,0.0,0.11,5.0,6.0,25.65,3.21,265.03,23.0,14.72,82.45,0.0,0.05,9.0,14.0,19.0,33.33,9.0,N
14.0,6.0,37.0,0.0,0.1,20.0,25.0,33.43,19.13,12234.56,121.0,679.7,639.53,0.0,0.03,55.0,66.0,91.0,63.24,31.0,N
6.0,0.0,30.0,0.0,0.14,7.0,14.0,16.16,12.14,2382.41,48.0,132.36,196.2,0.0,0.04,17.0,31.0,52.0,68.18,14.0,N
7.0,2.0,0.0,0.0,0.13,5.0,6.0,24.18,4.29,444.05,28.0,24.67,103.61,0.0,0.06,10.0,18.0,17.0,25.0,8.0,N
11.0,6.0,16.0,0.0,0.1,20.0,25.0,27.85,17.97,8994.33,102.0,499.69,500.5,0.0,0.05,47.0,55.0,60.0,46.81,31.0,N
11.0,4.0,22.0,0.0,0.11,18.0,24.0,22.15,19.96,8828.3,93.0,490.46,442.2,0.0,0.05,43.0,50.0,63.0,52.0,28.0,N
6.0,0.0,28.0,0.0,0.18,5.0,11.0,18.78,13.33,3338.16,57.0,185.45,250.36,0.0,0.04,20.0,37.0,47.0,71.79,11.0,N
1.0,0.0,1.0,0.0,0.47,29.0,17.0,25.48,19.42,9611.44,95.0,533.97,494.9,0.0,0.4,41.0,54.0,20.0,5.56,17.0,N
1.0,0.0,1.0,0.0,0.47,25.0,15.0,22.0,22.11,10748.84,92.0,597.16,486.26,0.0,0.39,42.0,50.0,18.0,6.25,15.0,N
1.0,0.0,1.0,0.0,0.35,27.0,20.0,22.92,21.71,10799.55,97.0,599.98,497.54,0.0,0.3,41.0,56.0,23.0,4.76,20.0,N
3.0,0.0,8.0,0.0,0.24,15.0,17.0,17.85,11.82,2492.55,46.0,138.48,210.91,0.0,0.14,20.0,26.0,29.0,32.0,17.0,N
0.0,0.0,0.0,0.0,0.26,12.0,19.0,27.89,9.5,2517.23,54.0,139.85,264.97,0.0,0.25,19.0,35.0,20.0,0.0,19.0,N
0.0,0.0,0.0,0.0,0.26,12.0,19.0,25.77,10.18,2670.15,54.0,148.34,262.33,0.0,0.25,19.0,35.0,20.0,0.0,19.0,N
3.0,0.0,0.0,12.0,0.5,16.0,8.0,17.72,10.83,2080.0,48.0,115.56,192.0,6.0,0.24,13.0,35.0,17.0,0.0,8.0,N
15.0,0.0,0.0,60.0,0.48,76.0,33.0,35.6,30.0,32042.61,230.0,1780.14,1068.09,30.0,0.3,65.0,165.0,54.0,0.0,33.0,N
2.0,0.0,0.0,8.0,0.5,11.0,6.0,18.13,7.5,1020.0,34.0,56.67,136.0,4.0,0.21,9.0,25.0,14.0,0.0,6.0,N
0.0,0.0,0.0,0.0,1.0,10.0,3.0,12.61,6.75,574.49,23.0,31.92,85.11,0.0,0.6,6.0,17.0,5.0,0.0,3.0,N
5.0,0.0,0.0,0.0,0.3,13.0,10.0,18.13,7.5,1020.0,34.0,56.67,136.0,0.0,0.18,15.0,19.0,17.0,0.0,10.0,N
0.0,0.0,0.0,0.0,0.17,4.0,6.0,15.36,4.2,271.02,18.0,15.06,64.53,0.0,0.13,6.0,12.0,8.0,0.0,6.0,N
2.0,0.0,0.0,0.0,0.5,2.0,2.0,9.83,2.0,39.3,7.0,2.18,19.65,0.0,0.17,3.0,4.0,6.0,0.0,2.0,N
0.0,0.0,0.0,0.0,0.25,4.0,4.0,18.6,2.5,116.27,14.0,6.46,46.51,0.0,0.17,5.0,9.0,6.0,0.0,4.0,N
2.0,0.0,0.0,0.0,0.5,2.0,2.0,7.74,1.5,17.41,5.0,0.97,11.61,0.0,0.17,2.0,3.0,6.0,0.0,2.0,N
1.0,0.0,0.0,6.0,0.23,9.0,13.0,20.14,10.5,2220.96,45.0,123.39,211.52,3.0,0.19,18.0,27.0,16.0,0.0,13.0,N
0.0,0.0,0.0,6.0,0.3,8.0,10.0,13.31,10.56,1484.6,32.0,82.48,140.55,3.0,0.25,13.0,19.0,12.0,0.0,10.0,N
1.0,0.0,0.0,6.0,0.3,8.0,10.0,12.94,11.38,1673.96,33.0,93.0,147.16,3.0,0.23,13.0,20.0,13.0,0.0,10.0,N
3.0,4.0,2.0,14.0,0.19,21.0,23.0,24.91,18.53,8553.83,90.0,475.21,461.64,7.0,0.14,35.0,55.0,36.0,20.69,27.0,N
2.0,0.0,0.0,16.0,0.29,21.0,21.0,18.85,20.3,7766.26,74.0,431.46,382.57,8.0,0.24,29.0,45.0,25.0,0.0,21.0,N
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,N
0.0,0.0,0.0,0.0,0.2,5.0,5.0,34.06,3.0,306.56,25.0,17.03,102.19,0.0,0.14,11.0,14.0,7.0,0.0,5.0,N
0.0,0.0,0.0,6.0,1.0,6.0,2.0,9.49,3.5,116.27,10.0,6.46,33.22,3.0,0.5,3.0,7.0,4.0,0.0,2.0,N
0.0,0.0,0.0,0.0,0.33,1.0,3.0,11.58,2.67,82.35,11.0,4.57,30.88,0.0,0.2,4.0,7.0,5.0,0.0,3.0,N
1.0,1.0,0.0,16.0,0.6,18.0,9.0,12.07,14.08,2393.0,40.0,132.94,169.92,8.0,0.46,13.0,27.0,13.0,10.0,10.0,N
0.0,0.0,0.0,0.0,0.2,3.0,5.0,18.28,5.0,456.88,24.0,25.38,91.38,0.0,0.14,10.0,14.0,7.0,0.0,5.0,N
1.0,0.0,0.0,0.0,0.25,2.0,4.0,13.95,2.5,87.17,11.0,4.84,34.87,0.0,0.14,4.0,7.0,7.0,0.0,4.0,N
0.0,0.0,0.0,4.0,0.4,6.0,5.0,6.0,6.0,216.0,12.0,12.0,36.0,2.0,0.29,4.0,8.0,7.0,0.0,5.0,N
0.0,0.0,0.0,0.0,0.5,1.0,2.0,10.75,4.0,172.08,12.0,9.56,43.02,0.0,0.25,4.0,8.0,4.0,0.0,2.0,N
2.0,0.0,2.0,0.0,0.25,1.0,4.0,16.45,5.71,537.21,23.0,29.84,94.01,0.0,0.1,8.0,15.0,10.0,33.33,4.0,N
1.0,0.0,0.0,4.0,0.5,5.0,4.0,12.18,3.0,109.62,11.0,6.09,36.54,2.0,0.29,4.0,7.0,7.0,0.0,4.0,N
8.0,2.0,2.0,26.0,0.4,26.0,18.0,18.74,26.0,12669.33,95.0,703.85,487.28,13.0,0.2,39.0,56.0,41.0,18.18,20.0,N
5.0,0.0,0.0,4.0,0.12,9.0,17.0,21.41,11.11,2643.15,56.0,146.84,237.88,2.0,0.08,20.0,36.0,24.0,0.0,17.0,N
2.0,1.0,1.0,6.0,0.17,8.0,17.0,15.99,12.44,2476.9,44.0,137.61,199.04,3.0,0.13,16.0,28.0,23.0,10.53,18.0,N
5.0,0.0,0.0,10.0,0.2,17.0,20.0,18.34,19.5,6972.75,77.0,387.38,357.58,5.0,0.15,26.0,51.0,27.0,0.0,20.0,N
0.0,0.0,0.0,0.0,0.5,1.0,2.0,7.75,2.0,31.02,6.0,1.72,15.51,0.0,0.25,2.0,4.0,4.0,0.0,2.0,N
7.0,1.0,0.0,4.0,0.25,5.0,7.0,11.47,8.75,877.83,29.0,48.77,100.32,2.0,0.12,10.0,19.0,17.0,12.5,8.0,N
11.0,5.0,8.0,44.0,0.31,48.0,34.0,27.19,44.24,53214.67,210.0,2956.37,1202.86,22.0,0.2,79.0,131.0,60.0,27.66,39.0,N
5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.13,0.0,1.0,8.0,0.0,1.0,N
1.0,0.0,0.0,6.0,0.19,8.0,16.0,18.11,10.83,2125.66,44.0,118.09,196.21,3.0,0.16,15.0,29.0,19.0,0.0,16.0,N
0.0,0.0,0.0,0.0,0.25,1.0,4.0,8.23,3.75,115.8,11.0,6.43,30.88,0.0,0.17,3.0,8.0,6.0,0.0,4.0,N
2.0,1.0,0.0,0.0,0.14,1.0,6.0,15.39,10.56,1716.57,37.0,95.37,162.52,0.0,0.09,13.0,24.0,11.0,14.29,7.0,N
4.0,0.0,0.0,6.0,0.21,12.0,14.0,29.04,10.58,3249.15,67.0,180.51,307.19,3.0,0.15,25.0,42.0,20.0,0.0,14.0,N
11.0,0.0,1.0,16.0,0.42,21.0,12.0,33.86,11.67,4608.33,79.0,256.01,395.0,8.0,0.19,30.0,49.0,26.0,7.69,12.0,N
4.0,0.0,0.0,0.0,0.1,3.0,10.0,29.93,8.88,2362.67,58.0,131.26,265.93,0.0,0.06,21.0,37.0,16.0,0.0,10.0,N
7.0,3.0,6.0,12.0,0.18,21.0,19.0,31.77,11.63,4293.21,72.0,238.51,369.31,6.0,0.11,31.0,41.0,37.0,32.14,22.0,N
0.0,0.0,0.0,4.0,0.22,8.0,9.0,29.95,3.0,269.58,23.0,14.98,89.86,2.0,0.18,9.0,14.0,11.0,0.0,9.0,N
0.0,0.0,0.0,0.0,0.25,2.0,4.0,15.74,5.71,513.85,22.0,28.55,89.92,0.0,0.17,8.0,14.0,6.0,0.0,4.0,N
0.0,0.0,0.0,6.0,0.5,5.0,4.0,10.58,5.4,308.4,15.0,17.13,57.11,3.0,0.33,6.0,9.0,6.0,0.0,4.0,N
15.0,0.0,3.0,6.0,0.23,16.0,13.0,35.25,13.42,6349.96,93.0,352.78,473.13,3.0,0.09,34.0,59.0,33.0,18.75,13.0,N
2.0,0.0,1.0,8.0,0.2,12.0,15.0,18.69,8.56,1368.13,37.0,76.01,159.91,4.0,0.15,14.0,23.0,20.0,6.25,15.0,N
3.0,0.0,1.0,16.0,0.45,18.0,11.0,17.34,11.9,2455.25,45.0,136.4,206.32,8.0,0.29,17.0,28.0,17.0,8.33,11.0,N
2.0,0.0,1.0,16.0,0.56,17.0,9.0,12.5,13.0,2112.7,37.0,117.37,162.52,8.0,0.36,13.0,24.0,14.0,10.0,9.0,N
4.0,0.0,3.0,10.0,0.33,14.0,12.0,17.71,23.0,9367.25,83.0,520.4,407.27,5.0,0.19,23.0,60.0,21.0,20.0,12.0,N
0.0,2.0,0.0,12.0,0.44,14.0,7.0,26.93,4.8,620.48,31.0,34.47,129.27,6.0,0.36,12.0,19.0,11.0,22.22,9.0,N
1.0,0.0,0.0,4.0,0.23,10.0,13.0,17.72,8.91,1406.67,34.0,78.15,157.89,2.0,0.19,14.0,20.0,16.0,0.0,13.0,N
1.0,2.0,0.0,10.0,0.27,20.0,20.0,20.33,20.54,8574.62,79.0,476.37,417.55,5.0,0.23,23.0,56.0,26.0,9.09,22.0,N
3.0,0.0,0.0,6.0,0.38,9.0,8.0,13.24,19.29,4925.8,55.0,273.66,255.41,3.0,0.23,15.0,40.0,13.0,0.0,8.0,N
1.0,0.0,0.0,0.0,0.09,3.0,11.0,34.52,9.82,3329.48,73.0,184.97,339.0,0.0,0.07,25.0,48.0,14.0,0.0,11.0,N
4.0,0.0,0.0,10.0,0.33,8.0,9.0,10.53,27.0,7675.23,62.0,426.4,284.27,5.0,0.2,18.0,44.0,15.0,0.0,9.0,N
