@relation SelectedFeatures
@attribute LOC_BLANK numeric
@attribute LOC_COMMENTS numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute DECISION_DENSITY numeric
@attribute DESIGN_DENSITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute HALSTEAD_VOLUME numeric
@attribute MAINTENANCE_SEVERITY numeric
@attribute NORMALIZED_CYLOMATIC_COMPLEXITY numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute NUMBER_OF_LINES numeric
@attribute PERCENT_COMMENTS numeric
@attribute Defective {Y,N}

@data
5.0,1.0,0.24,2.0,0.9,41.0,42.39,16.16,11064.31,119.0,614.68,684.83,0.1,0.13,47.0,72.0,32.0,22.0,76.0,2.38,N
8.0,4.0,0.06,2.0,0.5,34.0,114.44,11.44,14989.46,209.0,832.75,1309.76,0.5,0.04,103.0,106.0,63.0,14.0,47.0,10.53,N
4.0,2.0,0.22,2.0,1.0,32.0,33.95,14.15,6799.13,88.0,377.73,480.43,0.38,0.19,31.0,57.0,23.0,21.0,43.0,15.79,N
8.0,1.0,0.16,2.0,0.67,19.0,37.78,6.11,1408.93,51.0,78.27,230.7,0.33,0.1,19.0,32.0,14.0,9.0,29.0,5.0,N
4.0,0.0,0.2,3.0,0.67,15.0,38.11,8.16,2536.38,64.0,140.91,310.91,0.33,0.15,31.0,33.0,19.0,10.0,20.0,0.0,N
11.0,1.0,0.38,2.0,0.4,13.0,39.26,6.75,1788.56,54.0,99.36,264.97,0.2,0.19,27.0,27.0,20.0,10.0,26.0,7.14,N
4.0,4.0,0.18,2.0,1.0,25.0,41.51,11.69,5674.38,90.0,315.24,485.31,0.6,0.14,38.0,52.0,26.0,16.0,37.0,21.88,N
0.0,0.0,0.2,2.0,1.0,10.0,29.95,3.0,269.58,23.0,14.98,89.86,0.5,0.18,9.0,14.0,9.0,6.0,11.0,0.0,N
0.0,0.0,0.4,3.0,1.0,5.0,11.91,5.25,328.18,16.0,18.23,62.51,0.5,0.33,7.0,9.0,6.0,9.0,6.0,0.0,N
12.0,3.0,0.23,3.0,1.0,13.0,33.1,7.12,1676.64,49.0,93.15,235.56,0.33,0.1,22.0,27.0,17.0,11.0,29.0,18.75,N
2.0,1.0,0.19,2.0,1.0,16.0,27.81,6.68,1240.57,40.0,68.92,185.75,1.0,0.15,17.0,23.0,14.0,11.0,20.0,5.88,N
3.0,1.0,0.42,2.67,0.6,12.0,19.93,11.08,2448.54,47.0,136.03,220.92,0.8,0.29,19.0,28.0,12.0,14.0,17.0,7.69,N
2.0,1.0,0.5,2.67,0.6,10.0,15.12,11.67,2058.21,39.0,114.35,176.42,0.8,0.36,15.0,24.0,9.0,14.0,14.0,9.09,N
4.0,3.0,0.23,3.0,0.67,13.0,23.79,14.5,5002.5,69.0,277.92,345.0,1.0,0.14,29.0,40.0,16.0,16.0,21.0,18.75,N
0.0,0.0,0.4,2.0,1.0,8.0,26.93,4.8,620.48,31.0,34.47,129.27,1.0,0.36,12.0,19.0,10.0,8.0,11.0,20.0,N
4.0,0.0,0.3,2.0,1.0,10.0,23.58,8.57,1732.45,43.0,96.25,202.12,0.33,0.2,20.0,23.0,14.0,12.0,15.0,0.0,N
1.0,0.0,0.21,2.0,0.67,14.0,18.75,7.09,942.84,29.0,52.38,132.96,0.33,0.19,12.0,17.0,11.0,13.0,16.0,0.0,N
1.0,0.0,0.25,2.5,0.5,22.0,22.38,20.0,8951.25,83.0,497.29,447.56,1.0,0.23,30.0,53.0,18.0,24.0,26.0,8.33,N
3.0,0.0,0.33,3.0,1.0,9.0,17.03,14.0,3337.85,52.0,185.44,238.42,0.33,0.23,20.0,32.0,10.0,14.0,13.0,0.0,N
4.0,0.0,0.3,2.5,0.67,10.0,16.1,20.0,6441.86,67.0,357.88,322.09,0.33,0.2,30.0,37.0,12.0,16.0,15.0,0.0,N
1.0,1.0,0.47,4.0,0.86,15.0,26.3,11.7,3599.75,64.0,199.99,307.67,1.0,0.39,27.0,37.0,15.0,13.0,18.0,6.25,N
1.0,0.0,0.4,2.0,0.5,5.0,11.86,5.25,326.92,18.0,18.16,62.27,0.5,0.29,6.0,12.0,4.0,7.0,7.0,0.0,N
0.0,0.0,0.29,2.0,0.5,7.0,8.88,9.0,719.59,21.0,39.98,79.95,0.5,0.25,10.0,11.0,5.0,9.0,8.0,0.0,N
0.0,0.0,0.33,2.0,0.5,6.0,9.87,5.63,312.22,15.0,17.35,55.51,0.5,0.29,5.0,10.0,4.0,9.0,7.0,0.0,N
0.0,0.0,0.18,2.0,0.5,11.0,15.7,10.63,1772.22,40.0,98.46,166.8,0.5,0.17,17.0,23.0,8.0,10.0,12.0,0.0,N
0.0,0.0,0.17,2.0,0.5,12.0,15.43,10.0,1542.87,37.0,85.72,154.29,0.5,0.15,16.0,21.0,8.0,10.0,13.0,0.0,N
0.0,0.0,0.5,2.0,0.5,4.0,11.39,3.5,139.52,12.0,7.75,39.86,0.5,0.4,3.0,9.0,3.0,7.0,5.0,0.0,N
5.0,0.0,0.14,2.0,1.0,14.0,25.22,9.21,2138.11,50.0,118.78,232.19,0.5,0.1,17.0,33.0,12.0,13.0,20.0,0.0,N
1.0,0.0,0.2,3.0,0.33,15.0,30.72,25.5,19978.47,154.0,1109.91,783.47,1.0,0.18,51.0,103.0,17.0,17.0,17.0,0.0,N
1.0,0.0,0.44,4.0,0.25,9.0,17.8,12.28,2682.84,49.0,149.05,218.51,1.0,0.36,17.0,32.0,9.0,13.0,11.0,0.0,N
0.0,0.0,0.4,2.0,0.5,5.0,16.21,4.2,286.08,19.0,15.89,68.11,0.5,0.33,6.0,13.0,5.0,7.0,6.0,0.0,N
0.0,0.0,0.23,2.0,1.0,13.0,14.28,9.33,1243.74,35.0,69.1,133.26,0.33,0.21,14.0,21.0,6.0,8.0,14.0,0.0,N
1.0,0.0,0.15,2.0,0.25,26.0,47.13,21.56,21902.46,185.0,1216.8,1015.99,0.25,0.14,59.0,126.0,26.0,19.0,28.0,0.0,N
1.0,0.0,0.28,2.0,0.4,18.0,15.61,23.18,8390.28,77.0,466.13,361.93,0.2,0.25,34.0,43.0,11.0,15.0,20.0,0.0,N
1.0,0.0,0.26,2.25,0.33,23.0,18.18,25.38,11715.15,96.0,650.84,461.51,0.83,0.24,44.0,52.0,13.0,15.0,25.0,0.0,N
4.0,1.0,0.22,2.0,0.31,64.0,36.82,82.8,252471.13,488.0,14026.17,3048.99,0.06,0.2,194.0,294.0,41.0,35.0,80.0,14.67,N
6.0,4.0,0.23,2.0,1.0,12.0,20.12,11.08,2469.1,48.0,137.17,222.91,0.33,0.13,24.0,24.0,13.0,12.0,24.0,29.41,N
11.0,6.0,0.33,2.0,0.54,40.0,56.42,19.13,20637.49,185.0,1146.53,1079.08,0.08,0.22,90.0,95.0,40.0,17.0,58.0,13.04,Y
35.0,2.0,0.22,2.25,0.71,93.0,55.18,32.0,56505.09,272.0,3139.17,1765.78,0.19,0.16,116.0,156.0,58.0,32.0,132.0,3.13,Y
10.0,3.0,0.33,2.0,0.8,11.0,30.6,10.95,3667.37,67.0,203.74,335.0,0.2,0.17,32.0,35.0,19.0,13.0,29.0,38.89,Y
18.0,0.0,0.38,3.0,0.4,13.0,16.54,12.36,2527.87,43.0,140.44,204.46,1.0,0.16,17.0,26.0,11.0,16.0,32.0,0.0,N
0.0,0.0,0.33,2.0,1.0,6.0,17.47,5.14,462.13,23.0,25.67,89.86,0.5,0.29,9.0,14.0,7.0,8.0,7.0,0.0,N
3.0,0.0,0.25,2.0,1.0,12.0,24.82,7.86,1532.47,42.0,85.14,195.04,0.33,0.19,20.0,22.0,14.0,11.0,16.0,0.0,N
4.0,1.0,0.33,2.0,0.33,9.0,18.27,7.33,982.52,31.0,54.58,133.98,0.33,0.2,12.0,19.0,9.0,11.0,15.0,10.0,N
15.0,0.0,0.1,2.0,1.0,51.0,56.46,14.34,11613.3,136.0,645.18,809.77,0.2,0.07,56.0,80.0,41.0,21.0,67.0,0.0,Y
9.0,24.0,0.18,2.18,0.57,102.0,147.44,19.65,56922.69,418.0,3162.37,2897.05,0.29,0.13,189.0,229.0,101.0,21.0,167.0,27.14,Y
13.0,4.0,0.16,2.0,0.33,36.0,53.33,15.98,13611.71,142.0,756.21,852.0,0.17,0.11,61.0,81.0,42.0,22.0,56.0,14.29,N
16.0,1.0,0.23,2.29,0.53,65.0,44.88,33.62,50731.38,233.0,2818.41,1508.85,0.47,0.18,99.0,134.0,53.0,36.0,84.0,2.99,Y
12.0,8.0,0.25,2.0,0.67,10.0,15.75,12.35,2402.24,43.0,133.46,194.51,0.33,0.09,19.0,24.0,10.0,13.0,33.0,50.0,N
43.0,15.0,0.17,2.0,1.0,38.0,49.36,14.73,10712.03,134.0,595.11,727.12,0.14,0.07,55.0,79.0,28.0,15.0,100.0,32.14,N
23.0,4.0,0.2,2.33,0.33,165.0,160.17,29.21,136707.89,636.0,7594.88,4679.4,0.3,0.17,272.0,364.0,135.0,29.0,193.0,2.37,Y
1.0,0.0,0.22,2.0,0.5,9.0,10.53,13.2,1834.45,34.0,101.91,138.97,0.5,0.18,11.0,23.0,5.0,12.0,11.0,0.0,N
8.0,0.0,0.2,2.0,1.0,8.0,24.6,7.5,1383.58,42.0,76.87,184.48,0.5,0.11,20.0,22.0,12.0,9.0,19.0,20.0,N
3.0,0.0,0.5,2.0,0.5,4.0,12.44,9.0,1008.0,28.0,56.0,112.0,0.5,0.25,14.0,14.0,7.0,9.0,8.0,0.0,N
3.0,0.0,0.5,2.0,0.5,4.0,11.42,7.33,614.25,22.0,34.13,83.76,0.5,0.25,11.0,11.0,6.0,8.0,8.0,0.0,N
3.0,0.0,0.5,2.0,0.5,4.0,12.44,7.71,740.57,24.0,41.14,96.0,0.5,0.25,12.0,12.0,7.0,9.0,8.0,0.0,N
4.0,0.0,0.33,2.0,0.5,6.0,11.53,11.25,1458.65,30.0,81.04,129.66,0.5,0.18,15.0,15.0,8.0,12.0,11.0,0.0,N
3.0,0.0,0.5,2.0,0.5,4.0,12.44,9.0,1008.0,28.0,56.0,112.0,0.5,0.25,14.0,14.0,7.0,9.0,8.0,0.0,N
3.0,0.0,0.5,2.0,0.5,4.0,12.44,9.0,1008.0,28.0,56.0,112.0,0.5,0.25,14.0,14.0,7.0,9.0,8.0,0.0,N
3.0,0.0,0.5,2.0,0.5,4.0,11.42,7.33,614.25,22.0,34.13,83.76,0.5,0.25,11.0,11.0,6.0,8.0,8.0,0.0,N
3.0,0.0,0.5,2.0,0.5,4.0,12.44,7.71,740.57,24.0,41.14,96.0,0.5,0.25,12.0,12.0,7.0,9.0,8.0,0.0,N
4.0,0.0,0.33,2.0,0.5,6.0,11.53,11.25,1458.65,30.0,81.04,129.66,0.5,0.18,15.0,15.0,8.0,12.0,11.0,0.0,N
3.0,0.0,0.5,2.0,0.5,4.0,12.44,9.0,1008.0,28.0,56.0,112.0,0.5,0.25,14.0,14.0,7.0,9.0,8.0,0.0,N
1.0,0.0,0.14,2.0,1.0,21.0,41.65,8.64,3111.43,72.0,172.86,360.0,0.33,0.13,33.0,39.0,21.0,11.0,24.0,4.55,N
4.0,6.0,0.23,2.0,0.33,13.0,16.82,11.11,2076.76,44.0,115.38,186.91,0.33,0.13,20.0,24.0,9.0,10.0,24.0,31.58,N
5.0,0.0,0.54,2.1,0.31,65.0,70.75,49.5,173359.85,526.0,9631.1,3502.22,0.54,0.44,204.0,322.0,68.0,33.0,80.0,0.0,N
62.0,24.0,0.25,2.0,0.47,102.0,83.06,87.53,636348.83,1070.0,35352.71,7270.02,0.03,0.15,495.0,575.0,82.0,29.0,239.0,39.29,N
1.0,3.0,0.2,2.0,0.5,7.0,14.49,36.4,19192.65,115.0,1066.26,527.27,0.5,0.13,52.0,63.0,10.0,14.0,15.0,46.15,N
56.0,24.0,0.26,2.0,0.47,99.0,79.48,89.75,640223.79,1056.0,35567.99,7133.16,0.03,0.16,489.0,567.0,79.0,29.0,230.0,40.0,N
6.0,7.0,0.14,2.0,0.5,26.0,27.15,19.13,9929.59,108.0,551.64,519.19,0.25,0.1,51.0,57.0,16.0,12.0,42.0,25.71,N
4.0,2.0,0.27,2.0,0.42,43.0,47.52,28.6,38870.09,221.0,2159.45,1359.09,0.08,0.23,99.0,122.0,45.0,26.0,52.0,8.51,N
4.0,3.0,0.25,2.25,0.67,24.0,29.2,19.5,11102.33,111.0,616.8,569.35,0.67,0.19,52.0,59.0,20.0,15.0,32.0,11.11,N
2.0,1.0,0.29,2.0,1.0,7.0,17.79,5.63,562.94,24.0,31.27,100.08,0.5,0.18,9.0,15.0,8.0,10.0,11.0,12.5,N
1.0,0.0,0.15,2.0,1.0,13.0,44.01,5.85,1506.22,53.0,83.68,257.47,0.5,0.13,26.0,27.0,20.0,9.0,15.0,0.0,N
5.0,0.0,0.2,2.0,1.0,10.0,16.18,6.43,668.57,26.0,37.14,104.0,0.5,0.13,10.0,16.0,7.0,9.0,16.0,0.0,N
2.0,3.0,0.27,2.0,1.0,11.0,33.36,3.5,408.65,28.0,22.7,116.76,0.33,0.18,11.0,17.0,11.0,7.0,17.0,21.43,N
0.0,0.0,0.17,2.0,1.0,18.0,35.13,12.41,5410.23,85.0,300.57,435.99,0.33,0.16,42.0,43.0,22.0,13.0,19.0,0.0,N
8.0,0.0,0.23,2.0,0.92,56.0,36.39,41.23,61862.5,253.0,3436.81,1500.48,0.08,0.2,111.0,142.0,35.0,26.0,65.0,0.0,N
24.0,19.0,0.18,2.0,0.73,52.0,100.29,13.93,19463.42,225.0,1081.3,1397.13,0.09,0.11,101.0,124.0,58.0,16.0,104.0,34.18,N
0.0,0.0,0.18,2.0,1.0,11.0,21.78,5.85,745.51,30.0,41.42,127.44,0.5,0.17,13.0,17.0,10.0,9.0,12.0,0.0,N
2.0,0.0,0.33,2.0,1.0,6.0,9.88,5.25,272.43,15.0,15.14,51.89,0.5,0.22,6.0,9.0,4.0,7.0,9.0,0.0,N
1.0,0.0,0.33,2.0,0.5,6.0,14.36,5.71,468.83,21.0,26.05,82.04,0.5,0.25,10.0,11.0,7.0,8.0,8.0,0.0,N
10.0,4.0,0.08,2.0,0.67,36.0,85.25,13.0,14407.24,190.0,800.4,1108.25,0.33,0.06,88.0,102.0,44.0,13.0,53.0,14.29,N
0.0,0.0,0.21,2.0,0.67,14.0,22.19,8.88,1751.63,43.0,97.31,197.15,0.33,0.2,21.0,22.0,13.0,11.0,15.0,0.0,N
1.0,0.0,0.17,2.0,0.5,12.0,22.73,11.5,3005.44,57.0,166.97,261.33,0.5,0.14,23.0,34.0,12.0,12.0,14.0,0.0,N
18.0,10.0,0.18,2.17,0.77,139.0,120.55,35.67,153359.58,583.0,8519.98,4299.65,0.42,0.14,267.0,316.0,131.0,35.0,182.0,9.15,Y
3.0,0.0,0.29,2.0,0.5,13.0,17.95,16.69,5000.31,63.0,277.8,299.56,0.25,0.22,31.0,32.0,13.0,14.0,18.0,7.14,Y
1.0,0.0,0.33,2.0,0.5,6.0,7.4,9.0,599.47,18.0,33.3,66.61,0.5,0.25,8.0,10.0,4.0,9.0,8.0,0.0,N
3.0,1.0,0.15,2.0,1.0,13.0,22.46,15.0,5053.28,68.0,280.74,336.89,0.5,0.11,32.0,36.0,16.0,15.0,18.0,7.14,N
13.0,17.0,0.23,2.67,0.56,39.0,64.34,23.87,36663.65,256.0,2036.87,1536.0,0.89,0.13,122.0,134.0,46.0,18.0,71.0,31.58,N
0.0,0.0,0.4,2.0,0.5,5.0,10.75,4.0,172.08,12.0,9.56,43.02,0.5,0.33,4.0,8.0,4.0,8.0,6.0,0.0,N
0.0,9.0,0.25,2.0,0.5,8.0,14.33,7.86,884.62,27.0,49.15,112.59,0.5,0.11,10.0,17.0,7.0,11.0,18.0,52.94,N
3.0,0.0,0.15,2.5,0.75,26.0,37.65,18.96,13530.91,136.0,751.72,713.72,0.25,0.13,65.0,71.0,24.0,14.0,30.0,0.0,N
0.0,0.0,0.41,2.33,0.29,14.0,30.54,11.43,3988.95,67.0,221.61,349.03,0.71,0.39,30.0,37.0,21.0,16.0,18.0,17.65,N
0.0,0.0,0.33,2.0,1.0,6.0,14.51,4.2,255.97,17.0,14.22,60.94,0.5,0.29,6.0,11.0,5.0,7.0,7.0,0.0,N
3.0,1.0,0.33,3.2,0.36,38.0,39.75,37.71,56535.7,257.0,3140.87,1499.05,0.64,0.3,120.0,137.0,35.0,22.0,47.0,11.63,Y
0.0,4.0,0.2,2.0,0.5,6.0,33.71,13.2,5874.0,89.0,326.33,445.0,0.5,0.13,44.0,45.0,20.0,12.0,15.0,57.14,N
5.0,4.0,0.21,2.5,0.83,28.0,38.67,25.92,25983.73,175.0,1443.54,1002.39,0.17,0.15,79.0,96.0,32.0,21.0,39.0,15.15,N
1.0,0.0,0.17,2.0,0.67,31.0,42.06,21.68,19763.62,157.0,1097.98,911.75,0.5,0.16,67.0,90.0,34.0,22.0,37.0,11.43,Y
2.0,9.0,0.15,2.0,0.5,8.0,13.69,16.61,3777.88,51.0,209.88,227.43,0.5,0.08,23.0,28.0,9.0,13.0,25.0,63.64,N
2.0,0.0,0.33,2.0,0.5,12.0,27.54,9.9,2698.99,58.0,149.94,272.63,0.25,0.27,27.0,31.0,15.0,11.0,15.0,0.0,N
1.0,0.0,0.4,2.0,1.0,5.0,19.1,5.78,637.64,27.0,35.42,110.36,0.5,0.29,13.0,14.0,9.0,8.0,7.0,0.0,N
4.0,4.0,0.31,2.0,0.75,12.0,40.37,13.0,6822.31,100.0,379.02,524.79,0.25,0.18,50.0,50.0,25.0,13.0,22.0,29.41,N
7.0,5.0,0.17,2.6,0.87,82.0,83.81,33.0,91264.07,404.0,5070.23,2765.58,0.53,0.15,187.0,217.0,85.0,30.0,99.0,9.89,Y
2.0,1.0,0.46,2.25,0.17,12.0,8.39,32.79,9019.28,60.0,501.07,275.1,0.83,0.35,27.0,33.0,7.0,17.0,17.0,14.29,N
1.0,0.0,0.12,2.0,1.0,16.0,31.55,14.0,6184.08,83.0,343.56,441.72,0.5,0.11,42.0,41.0,24.0,16.0,19.0,5.88,N
0.0,0.0,0.13,3.0,0.67,23.0,48.96,17.75,15426.54,149.0,857.03,869.1,1.0,0.12,71.0,78.0,38.0,19.0,25.0,4.17,Y
1.0,19.0,0.08,2.0,0.5,24.0,53.7,16.1,13923.65,154.0,773.54,864.67,0.5,0.04,73.0,81.0,34.0,15.0,45.0,44.19,N
1.0,0.0,0.13,2.0,0.5,15.0,42.25,11.18,5280.46,90.0,293.36,472.31,0.5,0.12,43.0,47.0,25.0,13.0,17.0,0.0,N
1.0,0.0,0.4,2.5,0.25,8.0,12.44,13.22,2175.26,35.0,120.85,164.52,0.75,0.33,14.0,21.0,9.0,17.0,12.0,20.0,N
6.0,7.0,0.2,2.0,1.0,14.0,43.72,7.5,2459.14,65.0,136.62,327.89,0.33,0.1,30.0,35.0,22.0,11.0,29.0,36.36,N
14.0,39.0,0.04,2.0,0.5,51.0,107.8,23.13,57647.66,384.0,3202.65,2492.87,0.5,0.02,185.0,199.0,72.0,18.0,106.0,43.96,Y
0.0,0.0,0.4,2.0,0.5,5.0,7.24,16.88,2060.67,33.0,114.48,122.11,0.5,0.33,15.0,18.0,4.0,9.0,6.0,0.0,N
3.0,8.0,0.14,2.0,0.33,21.0,42.17,14.7,9112.98,111.0,506.28,619.93,0.33,0.09,49.0,62.0,30.0,18.0,33.0,27.59,N
1.0,4.0,0.13,2.0,1.0,8.0,13.96,6.0,502.57,22.0,27.92,83.76,1.0,0.07,9.0,13.0,6.0,8.0,14.0,33.33,N
21.0,58.0,0.12,2.0,0.33,52.0,54.14,19.23,20023.61,177.0,1112.42,1041.23,0.17,0.05,75.0,102.0,39.0,20.0,132.0,52.73,Y
14.0,14.0,0.21,2.0,0.17,29.0,42.97,21.15,19213.78,161.0,1067.43,908.66,0.17,0.1,69.0,92.0,31.0,19.0,58.0,32.56,N
1.0,1.0,0.29,2.5,0.25,13.0,22.43,10.08,2280.63,50.0,126.7,226.18,0.75,0.24,22.0,28.0,12.0,11.0,17.0,13.33,N
21.0,23.0,0.13,2.09,0.69,95.0,107.69,33.74,122594.69,515.0,6810.82,3633.47,0.31,0.09,242.0,273.0,104.0,29.0,143.0,21.49,N
1.0,0.0,0.22,2.0,0.25,18.0,40.01,5.5,1210.43,48.0,67.25,220.08,0.25,0.2,22.0,26.0,16.0,8.0,20.0,0.0,N
13.0,0.0,0.2,2.0,0.4,24.0,26.39,18.43,8961.02,92.0,497.83,486.26,0.2,0.13,43.0,49.0,21.0,18.0,39.0,4.0,N
6.0,0.0,0.2,2.0,1.0,10.0,28.55,8.0,1827.2,52.0,101.51,228.4,0.5,0.12,26.0,26.0,13.0,8.0,17.0,0.0,N
0.0,2.0,0.64,2.0,0.14,10.0,13.06,19.83,5137.44,70.0,285.41,259.02,0.14,0.5,34.0,36.0,6.0,7.0,14.0,23.08,N
13.0,13.0,0.19,2.13,0.4,49.0,61.44,21.27,27799.05,217.0,1544.39,1306.85,0.1,0.13,103.0,114.0,46.0,19.0,79.0,24.62,Y
6.0,8.0,0.24,2.14,0.78,37.0,58.68,10.09,5972.3,106.0,331.79,592.01,0.56,0.17,49.0,57.0,34.0,14.0,52.0,17.78,N
5.0,1.0,0.13,2.0,0.33,20.0,43.19,11.18,5397.81,92.0,299.88,482.81,0.33,0.1,43.0,49.0,25.0,13.0,30.0,16.67,N
0.0,0.0,0.67,2.0,0.5,3.0,5.0,6.0,180.0,10.0,10.0,30.0,0.5,0.5,4.0,6.0,2.0,6.0,4.0,0.0,N
1.0,0.0,0.22,2.0,0.5,9.0,35.77,7.0,1752.53,57.0,97.36,250.36,0.5,0.18,28.0,29.0,14.0,7.0,11.0,0.0,N
1.0,0.0,0.22,2.0,0.5,9.0,35.77,7.0,1752.53,57.0,97.36,250.36,0.5,0.18,28.0,29.0,14.0,7.0,11.0,0.0,N
4.0,7.0,0.11,2.0,0.5,35.0,58.21,21.95,28043.45,221.0,1557.97,1277.68,0.25,0.08,107.0,114.0,39.0,16.0,49.0,20.45,N
1.0,0.0,0.1,2.0,0.5,20.0,54.2,22.0,26232.24,243.0,1457.35,1192.37,0.5,0.09,121.0,122.0,22.0,8.0,22.0,0.0,N
1.0,0.0,0.25,2.0,0.5,8.0,16.35,11.5,2162.0,47.0,120.11,188.0,0.5,0.2,23.0,24.0,8.0,8.0,10.0,0.0,N
0.0,0.0,0.25,2.0,0.5,8.0,16.35,11.5,2162.0,47.0,120.11,188.0,0.5,0.22,23.0,24.0,8.0,8.0,9.0,0.0,N
0.0,0.0,0.29,2.0,0.5,7.0,11.76,11.33,1510.25,35.0,83.9,133.26,0.5,0.25,17.0,18.0,6.0,8.0,8.0,0.0,N
1.0,0.0,0.33,2.0,1.0,6.0,11.15,9.17,936.71,25.0,52.04,102.19,0.5,0.25,10.0,15.0,6.0,11.0,8.0,0.0,N
